Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
49,7,7,2008,Dgiard,,,,,,CI3,4,9,m,41,,,,,,,,,,,
50,7,7,2008,Dgiard,,,,,,CI3,4,10,f,25,,,,,,,,,,,
51,7,7,2008,Dgiard,,,,,,CI3,4,11,,,,,,,,,,,,,
52,7,7,2008,Dgiard,,,,,,CI3,4,12,f,29,,,,,,,,,,,
53,7,7,2008,Dgiard,,,,,,CI3,4,12,m,21,,,,,,,,,,,
54,7,7,2008,Dgiard,,,,,,CI3,4,13,m,21,,,,,,,,,,,
55,7,7,2008,Dgiard,,,,,,CI3,4,13,m,30,,,,,,,,,,,
56,7,7,2008,Dgiard,,,,,,CI3,4,14,m,22,,,,,,,,,,,
57,7,7,2008,Dgiard,,,,,,CI3,4,14,m,33,,,,,,,,,,,
58,7,7,2008,Dgiard,,,,,,CI3,4,14,m,31,,,,,,,,,,,
59,7,7,2008,Dgiard,,,,,,CI3,4,15,m,57,,,,,,,,,,,
60,7,7,2008,Dgiard,,,,,,CI3,4,16,f,62,,,,,,,,,,,
61,7,7,2008,Dgiard,,,,,,CI3,4,16,i,15,,,,,,,,,,,
62,7,7,2008,Dgiard,,,,,,CI3,4,17,m,35,,,,,,,,,,,
63,7,7,2008,Dgiard,,,,,,CI3,4,17,m,26,,,,,,,,,,,
64,7,7,2008,Dgiard,,,,,,CI3,4,17,f,55,,,,,,,,,,,
65,7,7,2008,Dgiard,,,,,,CI3,4,18,f,27,,,,,,,,,,,
66,7,7,2008,Dgiard,,,,,,CI3,4,18,m,22,,,,,,,,,,,
67,7,7,2008,Dgiard,,,,,,CI3,4,18,m,76,,,,,,,,,,,
68,7,7,2008,Dgiard,,,,,,CI3,4,18,m,31,,,,,,,,,,,
69,7,7,2008,Dgiard,,,,,,CI3,4,18,m,45,,,,,,,,,,,
70,7,7,2008,Dgiard,,,,,,CI3,4,19,f,30,,,,,,,,,,,
71,7,7,2008,Dgiard,,,,,,CI3,4,19,m,22,,,,,,,,,,,
72,7,7,2008,Dgiard,,,,,,CI3,4,20,f,25,,,,,,,,,,,
73,7,7,2008,Dgiard,,,,,,CI3,4,20,f,70,,,,,,,,,,,
74,7,7,2008,Dgiard,,,,,,CI3,4,20,b,125,,,,,,,,,,,
75,7,7,2008,Mcomeau,,,,,,CI3,3,1,m,22,,,,,,,,,,,
76,7,7,2008,Mcomeau,,,,,,CI3,3,1,i,19,,,,,,,,,,,
77,7,7,2008,Mcomeau,,,,,,CI3,3,1,m,23,,,,,,,,,,,
78,7,7,2008,Mcomeau,,,,,,CI3,3,2,m,52,,,,,,,,,,,
79,7,7,2008,Mcomeau,,,,,,CI3,3,2,f,28,,,,,,,,,,,
80,7,7,2008,Mcomeau,,,,,,CI3,3,3,m,21,,,,,,,,,,,
81,7,7,2008,Mcomeau,,,,,,CI3,3,3,i,16,,,,,,,,,,,
82,7,7,2008,Mcomeau,,,,,,CI3,3,3,m,22,,,,,,,,,,,
83,7,7,2008,Mcomeau,,,,,,CI3,3,3,i,8,,,,,,,,,,,
84,7,7,2008,Mcomeau,,,,,,CI3,3,4,m,23,,,,,,,,,,,
85,7,7,2008,Mcomeau,,,,,,CI3,3,4,f,33,,,,,,,,,,,
86,7,7,2008,Mcomeau,,,,,,CI3,3,4,m,24,,,,,,,,,,,
87,7,7,2008,Mcomeau,,,,,,CI3,3,4,f,22,,,,,,,,,,,
88,7,7,2008,Mcomeau,,,,,,CI3,3,5,f,44,,,,,,,,,,,
89,7,7,2008,Mcomeau,,,,,,CI3,3,5,m,25,,,,,,,,,,,
90,7,7,2008,Mcomeau,,,,,,CI3,3,6,f,44,,,,,,,,,,,
91,7,7,2008,Mcomeau,,,,,,CI3,3,6,f,33,,,,,,,,,,,
92,7,7,2008,Mcomeau,,,,,,CI3,3,6,m,34,,,,,,,,,,,
93,7,7,2008,Mcomeau,,,,,,CI3,3,6,m,37,,,,,,,,,,,
94,7,7,2008,Mcomeau,,,,,,CI3,3,7,f,25,,,,,,,,,,,
95,7,7,2008,Mcomeau,,,,,,CI3,3,8,f,32,,,,,,,,,,,
96,7,7,2008,Mcomeau,,,,,,CI3,3,8,f,40,,,,,,,,,,,
97,7,7,2008,Mcomeau,,,,,,CI3,3,8,m,22,,,,,,,,,,,
98,7,7,2008,Mcomeau,,,,,,CI3,3,9,m,26,,,,,,,,,,,
99,7,7,2008,Mcomeau,,,,,,CI3,3,9,i,16,,,,,,,,,,,
101,7,7,2008,Mcomeau,,,,,,CI3,3,11,i,12,,,,,,,,,,,
102,7,7,2008,Mcomeau,,,,,,CI3,3,12,i,18,,,,,,,,,,,
103,7,7,2008,Mcomeau,,,,,,CI3,3,12,i,8,,,,,,,,,,,
104,7,7,2008,Mcomeau,,,,,,CI3,3,12,m,23,,,,,,,,,,,
105,7,7,2008,Mcomeau,,,,,,CI3,3,13,m,77,,,,,,,,,,,
106,7,7,2008,Mcomeau,,,,,,CI3,3,13,i,8,,,,,,,,,,,
107,7,7,2008,Mcomeau,,,,,,CI3,3,13,i,12,,,,,,,,,,,
108,7,7,2008,Mcomeau,,,,,,CI3,3,13,m,54,,,,,,,,,,,
109,7,7,2008,Mcomeau,,,,,,CI3,3,13,m,23,,,,,,,,,,,
110,7,7,2008,Mcomeau,,,,,,CI3,3,14,m,23,,,,,,,,,,,
111,7,7,2008,Mcomeau,,,,,,CI3,3,15,i,16,,,,,,,,,,,
112,7,7,2008,Mcomeau,,,,,,CI3,3,16,m,40,,,,,,,,,,,
113,7,7,2008,Mcomeau,,,,,,CI3,3,16,i,16,,,,,,,,,,,
114,7,7,2008,Mcomeau,,,,,,CI3,3,16,m,23,,,,,,,,,,,
115,7,7,2008,Mcomeau,,,,,,CI3,3,16,f,22,,,,,,,,,,,
116,7,7,2008,Mcomeau,,,,,,CI3,3,17,f,44,,,,,,,,,,,
117,7,7,2008,Mcomeau,,,,,,CI3,3,17,f,60,,,,,,,,,,,
118,7,7,2008,Mcomeau,,,,,,CI3,3,17,i,16,,,,,,,,,,,
119,7,7,2008,Mcomeau,,,,,,CI3,3,17,i,12,,,,,,,,,,,
121,7,7,2008,Mcomeau,,,,,,CI3,3,19,m,60,,,,,,,,,,,
122,7,7,2008,Mcomeau,,,,,,CI3,3,19,i,16,,,,,,,,,,,
123,7,7,2008,Mcomeau,,,,,,CI3,3,20,f,26,,,,,,,,,,,
124,7,7,2008,Mcomeau,,,,,,CI3,3,20,m,75,,,,,,,,,,,
125,7,7,2008,Bcomeau,,,,,,CI3,3,1,i,16,,,,,,,,,,,
126,7,7,2008,Bcomeau,,,,,,CI3,3,1,i,10,,,,,,,,,,,
127,7,7,2008,Bcomeau,,,,,,CI3,3,1,i,10,,,,,,,,,,,
128,7,7,2008,Bcomeau,,,,,,CI3,3,1,m,25,,,,,,,,,,,
129,7,7,2008,Bcomeau,,,,,,CI3,3,2,i,10,,,,,,,,,,,
130,7,7,2008,Bcomeau,,,,,,CI3,3,2,i,10,,,,,,,,,,,
131,7,7,2008,Bcomeau,,,,,,CI3,3,2,i,16,,,,,,,,,,,
132,7,7,2008,Bcomeau,,,,,,CI3,3,3,m,23,,,,,,,,,,,
133,7,7,2008,Bcomeau,,,,,,CI3,3,3,f,24,,,,,,,,,,,
134,7,7,2008,Bcomeau,,,,,,CI3,3,4,,,,,,,,,,,,,
135,7,7,2008,Bcomeau,,,,,,CI3,3,5,,,,,,,,,,,,,
136,7,7,2008,Bcomeau,,,,,,CI3,3,6,i,17,,,,,,,,,,,
137,7,7,2008,Bcomeau,,,,,,CI3,3,7,m,20,,,,,,,,,,,
138,7,7,2008,Bcomeau,,,,,,CI3,3,8,m,20,,,,,,,,,,,
139,7,7,2008,Bcomeau,,,,,,CI3,3,8,i,14,,,,,,,,,,,
140,7,7,2008,Bcomeau,,,,,,CI3,3,8,f,33,,,,,,,,,,,
141,7,7,2008,Bcomeau,,,,,,CI3,3,8,f,22,,,,,,,,,,,
142,7,7,2008,Bcomeau,,,,,,CI3,3,8,m,47,,,,,,,,,,,
143,7,7,2008,Bcomeau,,,,,,CI3,3,9,i,17,,,,,,,,,,,
144,7,7,2008,Bcomeau,,,,,,CI3,3,9,f,35,,,,,,,,,,,
145,7,7,2008,Bcomeau,,,,,,CI3,3,10,f,25,,,,,,,,,,,
146,7,7,2008,Bcomeau,,,,,,CI3,3,11,,,,,,,,,,,,,
147,7,7,2008,Bcomeau,,,,,,CI3,3,12,f,29,,,,,,,,,,,
148,7,7,2008,Bcomeau,,,,,,CI3,3,12,i,10,,,,,,,,,,,
149,7,7,2008,Bcomeau,,,,,,CI3,3,13,i,10,,,,,,,,,,,
150,7,7,2008,Bcomeau,,,,,,CI3,3,13,i,12,,,,,,,,,,,
151,7,7,2008,Bcomeau,,,,,,CI3,3,13,i,16,,,,,,,,,,,
152,7,7,2008,Bcomeau,,,,,,CI3,3,14,,,,,,,,,,,,,
153,7,7,2008,Bcomeau,,,,,,CI3,3,15,i,10,,,,,,,,,,,
154,7,7,2008,Bcomeau,,,,,,CI3,3,16,m,24,,,,,,,,,,,
155,7,7,2008,Bcomeau,,,,,,CI3,3,17,i,16,,,,,,,,,,,
156,7,7,2008,Bcomeau,,,,,,CI3,3,17,f,20,,,,,,,,,,,
157,7,7,2008,Bcomeau,,,,,,CI3,3,17,i,10,,,,,,,,,,,
158,7,7,2008,Bcomeau,,,,,,CI3,3,18,i,17,,,,,,,,,,,
159,7,7,2008,Bcomeau,,,,,,CI3,3,19,m,24,,,,,,,,,,,
160,7,7,2008,Bcomeau,,,,,,CI3,3,20,i,12,,,,,,,,,,,
161,7,7,2008,Bcomeau,,,,,,CI3,3,20,m,20,,,,,,,,,,,
162,7,7,2008,Bcomeau,,,,,,CI3,3,20,f,24,,,,,,,,,,,
163,7,7,2008,Bcomeau,,,,,,CI3,3,20,f,23,,,,,,,,,,,
164,7,7,2008,Bcomeau,,,,,,CI3,3,20,m,74,,,,,,,,,,,
165,7,7,2008,Bcomeau,,,,,,CI3,3,20,m,43,,,,,,,,,,,
166,7,7,2008,Bcomeau,,,,,,CI3,3,20,m,20,,,,,,,,,,,
167,3,7,2008,Dgiard,,,,,,CI3,2,1,m,46,,,,,,,,,,,
168,3,7,2008,Dgiard,,,,,,CI3,2,1,m,41,,,,,,,,,,,
169,3,7,2008,Dgiard,,,,,,CI3,2,1,m,21,,,,,,,,,,,
170,3,7,2008,Dgiard,,,,,,CI3,2,2,m,31,,,,,,,,,,,
171,3,7,2008,Dgiard,,,,,,CI3,2,2,m,23,,,,,,,,,,,
172,3,7,2008,Dgiard,,,,,,CI3,2,2,m,41,,,,,,,,,,,
173,3,7,2008,Dgiard,,,,,,CI3,2,3,f,40,,,,,,,,,,,
174,3,7,2008,Dgiard,,,,,,CI3,2,3,m,21,,,,,,,,,,,
175,3,7,2008,Dgiard,,,,,,CI3,2,4,,,,,,,,,,,,,
176,3,7,2008,Dgiard,,,,,,CI3,2,5,m,22,,,,,,,,,,,
177,3,7,2008,Dgiard,,,,,,CI3,2,6,,,,,,,,,,,,,
178,3,7,2008,Dgiard,,,,,,CI3,2,7,,,,,,,,,,,,,
179,3,7,2008,Dgiard,,,,,,CI3,2,8,f,49,,,,,,,,,,,
180,3,7,2008,Dgiard,,,,,,CI3,2,8,m,31,,,,,,,,,,,
181,3,7,2008,Dgiard,,,,,,CI3,2,9,f,39,,,,,,,,,,,
182,3,7,2008,Dgiard,,,,,,CI3,2,10,,,,,,,,,,,,,
184,3,7,2008,Dgiard,,,,,,CI3,2,12,m,55,,,,,,,,,,,
188,3,7,2008,Dgiard,,,,,,CI3,2,16,i,17,,,,,,,,,,,
189,3,7,2008,Dgiard,,,,,,CI3,2,17,m,21,,,,,,,,,,,
190,3,7,2008,Dgiard,,,,,,CI3,2,18,m,52,,,,,,,,,,,
193,3,7,2008,Rvieneau,,,,,,CI3,2,1,i,15,,,,,,,,,,,
194,3,7,2008,Rvieneau,,,,,,CI3,2,1,m,22,,,,,,,,,,,
195,3,7,2008,Rvieneau,,,,,,CI3,2,1,f,20,,,,,,,,,,,
196,3,7,2008,Rvieneau,,,,,,CI3,2,2,i,18,,,,,,,,,,,
197,3,7,2008,Rvieneau,,,,,,CI3,2,2,m,33,,,,,,,,,,,
198,3,7,2008,Rvieneau,,,,,,CI3,2,2,f,40,,,,,,,,,,,
199,3,7,2008,Rvieneau,,,,,,CI3,2,3,m,35,,,,,,,,,,,
200,3,7,2008,Rvieneau,,,,,,CI3,2,7,f,31,,,,,,,,,,,
201,3,7,2008,Rvieneau,,,,,,CI3,2,14,m,50,,,,,,,,,,,
202,3,7,2008,Rvieneau,,,,,,CI3,2,20,m,22,,,,,,,,,,,
217,3,7,2008,Mcomeau,,,,,,CI3,1,1,m,24,,,,,,,,,,,
218,3,7,2008,Mcomeau,,,,,,CI3,1,1,b1,85,,,,,,,,,,,
219,3,7,2008,Mcomeau,,,,,,CI3,1,1,i,19,,,,,,,,,,,
220,3,7,2008,Mcomeau,,,,,,CI3,1,2,f,23,,,,,,,,,,,
221,3,7,2008,Mcomeau,,,,,,CI3,1,3,f,52,,,,,,,,,,,
222,3,7,2008,Mcomeau,,,,,,CI3,1,3,m,30,,,,,,,,,,,
223,3,7,2008,Mcomeau,,,,,,CI3,1,3,i,16,,,,,,,,,,,
224,3,7,2008,Mcomeau,,,,,,CI3,1,4,m,28,,,,,,,,,,,
225,3,7,2008,Mcomeau,,,,,,CI3,1,4,i,17,,,,,,,,,,,
226,3,7,2008,Mcomeau,,,,,,CI3,1,5,i,17,,,,,,,,,,,
227,3,7,2008,Mcomeau,,,,,,CI3,1,5,m,35,,,,,,,,,,,
228,3,7,2008,Mcomeau,,,,,,CI3,1,6,i,16,,,,,,,,,,,
229,3,7,2008,Mcomeau,,,,,,CI3,1,6,f,38,,,,,,,,,,,
230,3,7,2008,Mcomeau,,,,,,CI3,1,7,,,,,,,,,,,,,
231,3,7,2008,Mcomeau,,,,,,CI3,1,8,m,24,,,,,,,,,,,
232,3,7,2008,Mcomeau,,,,,,CI3,1,12,f,22,,,,,,,,,,,
233,3,7,2008,Mcomeau,,,,,,CI3,1,12,i,18,,,,,,,,,,,
234,3,7,2008,Mcomeau,,,,,,CI3,1,15,f,65,,,,,,,,,,,
235,3,7,2008,Mcomeau,,,,,,CI3,1,15,f,42,,,,,,,,,,,
236,3,7,2008,Mcomeau,,,,,,CI3,1,15,m,32,,,,,,,,,,,
237,3,7,2008,Mcomeau,,,,,,CI3,1,16,f,26,,,,,,,,,,,
238,3,7,2008,Mcomeau,,,,,,CI3,1,16,i,8,,,,,,,,,,,
239,3,7,2008,Mcomeau,,,,,,CI3,1,17,f,28,,,,,,,,,,,
240,3,7,2008,Mcomeau,,,,,,CI3,1,18,f,59,,,,,,,,,,,
241,3,7,2008,Mcomeau,,,,,,CI3,1,18,f,40,,,,,,,,,,,
242,3,7,2008,Mcomeau,,,,,,CI3,1,18,f,24,,,,,,,,,,,
243,3,7,2008,Mcomeau,,,,,,CI3,1,19,m,35,,,,,,,,,,,
244,3,7,2008,Mcomeau,,,,,,CI3,1,20,i,16,,,,,,,,,,,
250,3,7,2008,Bcomeau,,,,,,CI3,1,1,m,26,,,,,,,,,,,
251,3,7,2008,Bcomeau,,,,,,CI3,1,1,f,24,,,,,,,,,,,
252,3,7,2008,Bcomeau,,,,,,CI3,1,2,f,55,,,,,,,,,,,
253,3,7,2008,Bcomeau,,,,,,CI3,1,2,i,12,,,,,,,,,,,
254,3,7,2008,Bcomeau,,,,,,CI3,1,3,i,16,,,,,,,,,,,
255,3,7,2008,Bcomeau,,,,,,CI3,1,3,i,17,,,,,,,,,,,
256,3,7,2008,Bcomeau,,,,,,CI3,1,4,i,18,,,,,,,,,,,
257,3,7,2008,Bcomeau,,,,,,CI3,1,4,i,12,,,,,,,,,,,
258,3,7,2008,Bcomeau,,,,,,CI3,1,5,f,20,,,,,,,,,,,
259,3,7,2008,Bcomeau,,,,,,CI3,1,5,i,16,,,,,,,,,,,
260,3,7,2008,Bcomeau,,,,,,CI3,1,6,i,18,,,,,,,,,,,
261,3,7,2008,Bcomeau,,,,,,CI3,1,6,f,32,,,,,,,,,,,
262,3,7,2008,Bcomeau,,,,,,CI3,1,7,i,16,,,,,,,,,,,
263,3,7,2008,Bcomeau,,,,,,CI3,1,7,f,22,,,,,,,,,,,
264,3,7,2008,Bcomeau,,,,,,CI3,1,7,m,21,,,,,,,,,,,
265,3,7,2008,Bcomeau,,,,,,CI3,1,8,m,43,,,,,,,,,,,
266,3,7,2008,Bcomeau,,,,,,CI3,1,9,f,21,,,,,,,,,,,
267,3,7,2008,Bcomeau,,,,,,CI3,1,10,f,110,,,,,,,,,,,
268,3,7,2008,Bcomeau,,,,,,CI3,1,11,,,,,,,,,,,,,
269,3,7,2008,Bcomeau,,,,,,CI3,1,12,,,,,,,,,,,,,
270,3,7,2008,Bcomeau,,,,,,CI3,1,13,,,,,,,,,,,,,
272,3,7,2008,Bcomeau,,,,,,CI3,1,15,m,20,,,,,,,,,,,
273,3,7,2008,Bcomeau,,,,,,CI3,1,15,f,35,,,,,,,,,,,
274,3,7,2008,Bcomeau,,,,,,CI3,1,15,f,37,,,,,,,,,,,
275,3,7,2008,Bcomeau,,,,,,CI3,1,16,i,15,,,,,,,,,,,
276,3,7,2008,Bcomeau,,,,,,CI3,1,17,,,,,,,,,,,,,
277,3,7,2008,Bcomeau,,,,,,CI3,1,18,f,36,,,,,,,,,,,
278,3,7,2008,Bcomeau,,,,,,CI3,1,19,i,18,,,,,,,,,,,
279,3,7,2008,Bcomeau,,,,,,CI3,1,20,f,55,,,,,,,,,,,
280,9,7,2008,Bcomeau,,,,,,CI2,4,1,,,,,,,,,,,,,
281,9,7,2008,Bcomeau,,,,,,CI2,4,2,i,15,,,,,,,,,,,
282,9,7,2008,Bcomeau,,,,,,CI2,4,3,,,,,,,,,,,,,
283,9,7,2008,Bcomeau,,,,,,CI2,4,4,i,19,,,,,,,,,,,
284,9,7,2008,Bcomeau,,,,,,CI2,4,4,m,24,,,,,,,,,,,
285,9,7,2008,Bcomeau,,,,,,CI2,4,5,f,41,,,,,,,,,,,
286,9,7,2008,Bcomeau,,,,,,CI2,4,6,f,25,,,,,,,,,,,
287,9,7,2008,Bcomeau,,,,,,CI2,4,6,b3,73,,,,,,,,,,,
288,9,7,2008,Bcomeau,,,,,,CI2,4,7,,,,,,,,,,,,,
289,9,7,2008,Bcomeau,,,,,,CI2,4,8,,,,,,,,,,,,,
290,9,7,2008,Bcomeau,,,,,,CI2,4,9,f,40,,,,,,,,,,,
291,9,7,2008,Bcomeau,,,,,,CI2,4,10,,,,,,,,,,,,,
292,9,7,2008,Bcomeau,,,,,,CI2,4,11,f,20,,,,,,,,,,,
293,9,7,2008,Bcomeau,,,,,,CI2,4,12,,,,,,,,,,,,,
294,9,7,2008,Bcomeau,,,,,,CI2,4,13,,,,,,,,,,,,,
295,9,7,2008,Bcomeau,,,,,,CI2,4,14,m,22,,,,,,,,,,,
296,9,7,2008,Bcomeau,,,,,,CI2,4,14,f,75,,,,,,,,,,,
297,9,7,2008,Bcomeau,,,,,,CI2,4,14,i,12,,,,,,,,,,,
298,9,7,2008,Bcomeau,,,,,,CI2,4,15,i,18,,,,,,,,,,,
299,9,7,2008,Bcomeau,,,,,,CI2,4,15,i,12,,,,,,,,,,,
300,9,7,2008,Bcomeau,,,,,,CI2,4,15,m,39,,,,,,,,,,,
301,9,7,2008,Bcomeau,,,,,,CI2,4,15,i,10,,,,,,,,,,,
302,9,7,2008,Bcomeau,,,,,,CI2,4,15,i,12,,,,,,,,,,,
303,9,7,2008,Bcomeau,,,,,,CI2,4,16,f,21,,,,,,,,,,,
304,9,7,2008,Bcomeau,,,,,,CI2,4,16,i,19,,,,,,,,,,,
305,9,7,2008,Bcomeau,,,,,,CI2,4,16,i,16,,,,,,,,,,,
306,9,7,2008,Bcomeau,,,,,,CI2,4,16,f,27,,,,,,,,,,,
307,9,7,2008,Bcomeau,,,,,,CI2,4,17,f,22,,,,,,,,,,,
308,9,7,2008,Bcomeau,,,,,,CI2,4,17,i,12,,,,,,,,,,,
309,9,7,2008,Bcomeau,,,,,,CI2,4,17,m,21,,,,,,,,,,,
310,9,7,2008,Bcomeau,,,,,,CI2,4,17,i,18,,,,,,,,,,,
311,9,7,2008,Bcomeau,,,,,,CI2,4,18,f,38,,,,,,,,,,,
312,9,7,2008,Bcomeau,,,,,,CI2,4,18,m,30,,,,,,,,,,,
313,9,7,2008,Bcomeau,,,,,,CI2,4,18,i,18,,,,,,,,,,,
314,9,7,2008,Bcomeau,,,,,,CI2,4,19,f,43,,,,,,,,,,,
315,9,7,2008,Bcomeau,,,,,,CI2,4,19,i,18,,,,,,,,,,,
316,9,7,2008,Bcomeau,,,,,,CI2,4,20,i,17,,,,,,,,,,,
317,9,7,2008,Rvieneau,,,,,,CI2,4,1,m,49,,,,,,,,,,,
318,9,7,2008,Rvieneau,,,,,,CI2,4,1,f,65,,,,,,,,,,,
319,9,7,2008,Rvieneau,,,,,,CI2,4,2,i,18,,,,,,,,,,,
320,9,7,2008,Rvieneau,,,,,,CI2,4,2,m,30,,,,,,,,,,,
321,9,7,2008,Rvieneau,,,,,,CI2,4,3,f,35,,,,,,,,,,,
322,9,7,2008,Rvieneau,,,,,,CI2,4,4,i,18,,,,,,,,,,,
323,9,7,2008,Rvieneau,,,,,,CI2,4,4,f,26,,,,,,,,,,,
324,9,7,2008,Rvieneau,,,,,,CI2,4,5,i,12,,,,,,,,,,,
325,9,7,2008,Rvieneau,,,,,,CI2,4,5,m,25,,,,,,,,,,,
326,9,7,2008,Rvieneau,,,,,,CI2,4,6,,,,,,,,,,,,,
327,9,7,2008,Rvieneau,,,,,,CI2,4,7,,,,,,,,,,,,,
328,9,7,2008,Rvieneau,,,,,,CI2,4,8,i,18,,,,,,,,,,,
329,9,7,2008,Rvieneau,,,,,,CI2,4,8,m,22,,,,,,,,,,,
330,9,7,2008,Rvieneau,,,,,,CI2,4,9,m,28,,,,,,,,,,,
331,9,7,2008,Rvieneau,,,,,,CI2,4,9,m,55,,,,,,,,,,,
332,9,7,2008,Rvieneau,,,,,,CI2,4,10,f,38,,,,,,,,,,,
333,9,7,2008,Rvieneau,,,,,,CI2,4,10,m,20,,,,,,,,,,,
334,9,7,2008,Rvieneau,,,,,,CI2,4,11,f,30,,,,,,,,,,,
335,9,7,2008,Rvieneau,,,,,,CI2,4,12,m,20,,,,,,,,,,,
336,9,7,2008,Rvieneau,,,,,,CI2,4,13,,,,,,,,,,,,,
337,9,7,2008,Rvieneau,,,,,,CI2,4,14,m,61,,,,,,,,,,,
338,9,7,2008,Rvieneau,,,,,,CI2,4,15,m,25,,,,,,,,,,,
339,9,7,2008,Rvieneau,,,,,,CI2,4,16,f,28,,,,,,,,,,,
340,9,7,2008,Rvieneau,,,,,,CI2,4,16,f,41,,,,,,,,,,,
341,9,7,2008,Rvieneau,,,,,,CI2,4,16,i,18,,,,,,,,,,,
342,9,7,2008,Rvieneau,,,,,,CI2,4,16,f,23,,,,,,,,,,,
343,9,7,2008,Rvieneau,,,,,,CI2,4,17,m,57,,,,,,,,,,,
