Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
243,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,5,i,11,,0,0,0,1,1,,0,Simple,,
244,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,6,,,,0,0,0,0,1,,0,Simple,,
245,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,7,,,,0,0,0,1,1,,1,Simple,,
246,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,8,,,,0,0,0,0,1,,1,Simple,3LS,
247,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,9,f,66,,0,0,0,0,1,,1,Simple,,
248,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,10,f,31,,0,0,0,0,1,,1,Simple,,
249,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,11,,,,0,0,0,0,1,,0,Simple,,
250,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,12,,,,0,0,0,0,1,,0,Simple,,
251,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,13,b3,61,,0,0,0,1,1,,0,Simple,,
252,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,14,,,,0,0,0,0,1,,0,Simple,,
253,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,15,,,,0,0,0,0,1,,1,Simple,,
254,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,16,,,,0,0,0,0,1,,0,Simple,,
255,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,17,,,,0,0,0,0,1,,0,Simple,,
256,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,18,,,,0,0,0,0,1,,0,Simple,,
257,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,19,,,,0,0,0,0,1,,0,Simple,LS,
258,13,7,2004,Bcomeau,4750.539,6452.786,4750.531,6452.871,22,I2,2,20,,,,0,0,0,0,1,,0,Simple,LS,
259,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,1,,,,0,0,0,0,1,,1,Simple,,
260,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,2,,,,0,0,0,0,1,,1,Simple,,
261,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,3,m,35,,0,0,0,0,1,,1,Simple,,
262,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,4,,,,0,0,0,0,1,,1,Simple,2LS,
263,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,5,,,,0,0,0,0,1,,0,Simple,,
264,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,6,f,29,,0,0,1,0,1,,1,Simple,,
265,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,7,m,57,,0,0,1,0,1,,1,Simple,,
266,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,8,,,,0,0,0,0,1,,1,Simple,,
267,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,9,,,,0,0,1,0,1,,0,Simple,,
270,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,12,,,,0,0,0,0,1,,1,Simple,,
271,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,13,b,72,,0,0,0,0,1,,1,Simple,,
272,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,13,f,62,,0,0,0,0,1,,1,Simple,,
273,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,14,,,,0,0,1,0,1,,0,Simple,Structure,
274,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,15,,,,0,0,0,0,1,,0,Simple,LS,
275,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,16,,,,0,0,0,0,1,,0,Simple,,
276,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,17,,,,0,0,0,0,1,,0,Simple,,
277,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,18,,,,0,0,0,0,1,,0,Simple,,
278,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,19,,,,0,0,0,0,1,,0,Simple,,
279,13,7,2004,Elandry,4750.552,6452.753,4750.545,6452.84,22,I2,3,20,,,,0,0,0,0,1,,0,Simple,,
280,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,1,,,,0,0,0,0,1,,1,Simple,,
281,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,2,m,59,,0,0,0,0,1,,1,Simple,,
282,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,3,i,18,,0,0,0,0,1,,1,Simple,,
283,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,4,f,48,,0,0,0,0,1,,1,Simple,,
284,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,5,,,,0,0,1,0,1,,1,Simple,,
287,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,8,,,,0,0,1,0,1,,1,Simple,,
288,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,9,i,12,,0,0,1,0,1,,1,Simple,,
289,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,10,,,,0,0,1,0,1,,0,Simple,,
290,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,11,,,,0,0,0,1,1,,0,Simple,,
291,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,12,,,,0,0,0,0,1,,0,Simple,,
292,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,13,,,,0,0,0,0,1,,1,Simple,,
293,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,14,,,,0,0,0,0,1,,1,Simple,,
294,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,15,f,30,,0,0,0,0,1,,1,Simple,,
295,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,15,m,70,,0,0,0,0,1,,0,Simple,,
296,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,16,,,,0,0,0,0,1,,0,Simple,,
297,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,17,,,,0,0,0,0,1,,1,Simple,,
298,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,18,,,,0,0,0,0,1,,1,Simple,,
299,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,19,,,,0,0,0,0,1,,1,Simple,,
300,13,7,2004,Rvienneau,4750.552,6452.753,4750.545,6452.84,22,I2,3,20,m,44,,0,0,0,0,1,,1,Simple,,
301,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,1,,,,0,0,0,0,1,,0,Simple,,
302,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,2,,,,0,0,0,0,1,,0,Simple,,
303,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,3,,,,0,0,0,0,1,,0,Simple,,
304,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,4,,,,0,0,0,0,1,,0,Simple,,
305,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,5,i,11,,0,0,0,0,1,,1,Simple,,
306,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,6,f,46,,0,0,0,0,1,,1,Simple,,
307,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,6,m,59,,0,0,0,0,1,,1,Simple,,
308,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,7,,,,0,0,0,0,1,,1,Simple,,
309,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,8,m,68,,0,0,0,0,1,,1,Simple,,
310,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,9,,,,0,0,0,0,1,,1,Simple,,
311,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,10,,,,0,0,0,0,1,,1,Simple,,
312,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,11,f,41,,0,0,0,0,1,,1,Simple,,
313,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,11,i,13,,0,0,0,0,1,,1,Simple,,
314,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,12,,,,0,0,0,0,1,,1,Simple,,
315,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,13,,,,0,0,0,0,1,,0,Simple,,
316,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,14,,,,0,0,0,0,1,,0,Simple,,
317,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,15,,,,0,0,0,0,1,,0,Simple,,
318,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,16,,,,0,0,0,0,1,,0,Simple,,
319,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,17,,,,0,0,1,0,1,,0,Simple,,
320,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,18,,,,0,0,0,0,1,,0,Simple,,
321,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,19,,,,0,0,0,0,1,,0,Simple,,
322,13,7,2004,Bcomeau,4750.572,6452.851,4750.573,6452.776,24,I2,4,20,,,,0,0,1,0,1,,0,Simple,,
323,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,1,m,67,,0,0,0,0,1,,0,Simple,,
324,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,2,,,,0,0,0,0,1,,0,Simple,,
325,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,3,,,,0,0,0,0,1,,0,Simple,,
326,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,4,f,22,,0,0,0,0,1,,0,Simple,,
327,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,5,f,44,,0,0,0,0,1,,0,Simple,,
328,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,6,m,58,,0,0,0,0,1,,0,Simple,,
329,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,7,f,26,,0,0,0,0,1,,0,Simple,,
330,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,8,b3,69,,0,0,0,0,1,,1,Simple,,
331,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,9,i,9,,0,0,0,0,1,,1,Simple,,
332,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,10,f,63,,0,0,0,0,1,,1,Simple,,
333,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,11,,,,0,0,0,0,1,,1,Simple,,
334,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,12,,,,0,0,1,1,1,,0,Simple,,
335,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,13,,,,0,0,1,1,1,,0,Simple,,
336,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,14,,,,0,0,1,1,1,,0,Simple,,
338,13,7,2004,Grobichaud,4750.572,6452.851,4750.573,6452.776,24,I2,4,16,f,54,,0,0,1,1,1,,1,Simple,,
685,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,1,,,,0,0,0,0,1,,1,Simple,,
686,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,2,f,57,,0,0,0,0,1,,1,Simple,,
687,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,3,,,,0,0,0,0,1,,0,Simple,,
688,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,4,,,,0,0,0,0,1,,0,Simple,,
689,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,5,,,,0,0,0,0,1,,0,Simple,,
690,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,6,,,,0,0,0,0,1,,0,Simple,,
691,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,7,,,,0,0,0,0,1,,0,Simple,LS,
692,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,8,m,131,,0,0,0,0,1,,1,Complex,LS,
693,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,8,m,90,,0,0,0,0,1,,1,Complex,LS,
694,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,21,I5,1,8,m,65,,0,0,0,0,1,,1,Complex,,
695,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,19,I5,1,9,f,110,,0,0,0,0,1,,1,Complex,LS,
696,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,19,I5,1,9,f,38,,0,0,0,0,1,,1,Complex,,
697,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,10,m,24,,0,0,0,0,1,,1,Simple,2LS,
698,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,11,,,,0,0,0,0,1,,1,Simple,2LS,
699,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,12,m,24,,0,0,0,0,1,,1,Simple,,
700,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,13,,,,0,0,0,0,1,,1,Simple,,
701,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,14,,,,0,0,0,0,1,,1,Simple,,
702,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,15,,,,0,0,0,0,1,,1,Simple,,
703,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,16,,,,0,0,0,0,1,,1,Simple,,
704,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,17,,,,0,0,0,0,1,,1,Simple,,
705,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,18,,,,0,0,0,0,1,,1,Simple,LS,
706,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,19,,,,0,0,0,0,1,,1,Simple,,
707,6,7,2004,Bcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,20,,,,0,0,0,0,1,,1,Simple,,
708,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,1,,,,0,0,0,0,1,,0,Simple,,
709,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,2,,,,0,0,0,0,1,,0,Simple,,
710,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,3,,,,0,0,0,0,1,,0,Simple,,
711,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,4,,,,0,0,0,0,1,,0,Simple,,
712,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,5,,,,0,0,0,0,1,,0,Simple,,
713,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,6,,,,0,0,0,0,1,,0,Simple,,
714,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,22,I5,1,7,,,,0,0,0,0,1,,0,Simple,,
715,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,f,47,,0,0,0,0,1,,1,Complex,,
716,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,m,25,,0,0,0,0,1,,1,Complex,,
717,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,i,40,,0,0,0,0,1,,1,Complex,,
718,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,i,30,,0,0,0,0,1,,1,Complex,,
719,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,f,28,,0,0,0,0,1,,1,Complex,,
720,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,20,I5,1,8,m,80,,0,0,0,0,1,,1,Complex,,
721,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,9,,,,0,0,0,0,1,,1,Simple,,
722,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,10,,,,0,0,0,0,1,,1,Simple,,
723,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,11,f,34,,0,0,0,0,1,,1,Simple,,
724,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,12,f,30,,0,0,0,0,1,,1,Simple,2LS,
725,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,13,f,22,,0,0,0,0,1,,1,Simple,,
726,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,14,m,42,,0,0,0,0,1,,1,Simple,,
727,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,15,,,,0,0,0,0,1,,1,Simple,2LS,
728,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,16,,,,0,0,0,0,1,,1,Simple,,
729,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,17,,,,0,0,0,0,1,,0,Simple,2LS,
730,6,7,2004,Mcomeau,4750.362,6452.141,4750.366,6454.223,18,I5,1,18,,,,0,0,0,0,1,,0,Simple,LS,
