Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
1452,6,7,2010,Gpaulin,,,,,14,I6,1,4,f,32,,,,,,,,,,,,
1453,6,7,2010,Gpaulin,,,,,14,I6,1,5,m,42,,,,,,,,,,,,
1454,6,7,2010,Gpaulin,,,,,14,I6,1,5,f,20,,,,,,,,,,,,
1455,6,7,2010,Gpaulin,,,,,14,I6,1,6,m,52,,,,,,,,,,,,
1456,6,7,2010,Gpaulin,,,,,14,I6,1,6,i,14,,,,,,,,,,,,
1457,6,7,2010,Gpaulin,,,,,14,I6,1,7,m,42,,,,,,,,,,,,
1458,6,7,2010,Gpaulin,,,,,14,I6,1,7,m,43,,,,,,,,,,,,
1459,6,7,2010,Gpaulin,,,,,14,I6,1,7,f,53,,,,,,,,,,,,
1460,6,7,2010,Gpaulin,,,,,14,I6,1,8,f,68,,,,,,,,,,,,
1461,6,7,2010,Gpaulin,,,,,14,I6,1,8,m,84,,,,,,,,,,,,
1462,6,7,2010,Gpaulin,,,,,14,I6,1,8,f,43,,,,,,,,,,,,
1463,6,7,2010,Gpaulin,,,,,14,I6,1,8,m,129,,,,,,,,,,,,
1464,6,7,2010,Gpaulin,,,,,14,I6,1,9,f,24,,,,,,,,,,,,
1465,6,7,2010,Gpaulin,,,,,14,I6,1,9,f,77,,,,,,,,,,,,
1466,6,7,2010,Gpaulin,,,,,14,I6,1,9,f,43,,,,,,,,,,,,
1467,6,7,2010,Gpaulin,,,,,14,I6,1,10,f,39,,,,,,,,,,,,
1468,6,7,2010,Gpaulin,,,,,14,I6,1,10,f,53,,,,,,,,,,,,
1469,6,7,2010,Gpaulin,,,,,14,I6,1,11,f,25,,,,,,,,,,,,
1470,6,7,2010,Gpaulin,,,,,14,I6,1,11,m,42,,,,,,,,,,,,
1471,6,7,2010,Gpaulin,,,,,14,I6,1,12,m,20,,,,,,,,,,,,
1472,6,7,2010,Gpaulin,,,,,14,I6,1,12,f,55,,,,,,,,,,,,
1473,6,7,2010,Gpaulin,,,,,14,I6,1,12,f,45,,,,,,,,,,,,
1474,6,7,2010,Gpaulin,,,,,14,I6,1,13,m,39,,,,,,,,,,,,
1475,6,7,2010,Gpaulin,,,,,14,I6,1,14,,,,,,,,,,,,,,
1476,6,7,2010,Gpaulin,,,,,14,I6,1,15,f,66,,,,,,,,,,,,
1477,6,7,2010,Gpaulin,,,,,14,I6,1,16,m,45,,,,,,,,,,,,
1478,6,7,2010,Gpaulin,,,,,14,I6,1,16,b,93,,,,,,,,,,,,
1479,6,7,2010,Gpaulin,,,,,14,I6,1,17,f,30,,,,,,,,,,,,
1480,6,7,2010,Gpaulin,,,,,14,I6,1,17,f,70,,,,,,,,,,,,
1481,6,7,2010,Gpaulin,,,,,14,I6,1,18,f,50,,,,,,,,,,,,
1482,6,7,2010,Gpaulin,,,,,14,I6,1,19,f,35,,,,,,,,,,,,
1483,6,7,2010,Gpaulin,,,,,14,I6,1,20,f,52,,,,,,,,,,,,
1484,6,7,2010,Mcomeau,,,,,16,I6,2,1,f,46,,,,,,,,,,,,
1485,6,7,2010,Mcomeau,,,,,16,I6,2,1,f,22,,,,,,,,,,,,
1486,6,7,2010,Mcomeau,,,,,16,I6,2,2,m,35,,,,,,,,,,,,
1487,6,7,2010,Mcomeau,,,,,16,I6,2,2,f,48,,,,,,,,,,,,
1488,6,7,2010,Mcomeau,,,,,16,I6,2,2,m,32,,,,,,,,,,,,
1489,6,7,2010,Mcomeau,,,,,16,I6,2,2,m,52,,,,,,,,,,,,
1490,6,7,2010,Mcomeau,,,,,16,I6,2,2,m,27,,,,,,,,,,,,
1491,6,7,2010,Mcomeau,,,,,16,I6,2,3,f,34,,,,,,,,,,,,
1492,6,7,2010,Mcomeau,,,,,16,I6,2,3,f,53,,,,,,,,,,,,
1493,6,7,2010,Mcomeau,,,,,16,I6,2,3,f,34,,,,,,,,,,,,
1494,6,7,2010,Mcomeau,,,,,16,I6,2,4,f,86,,,,,,,,,,,,
1495,6,7,2010,Mcomeau,,,,,16,I6,2,4,f,38,,,,,,,,,,,,
1496,6,7,2010,Mcomeau,,,,,16,I6,2,4,b1,93,,,,,,,,,,,,
1497,6,7,2010,Mcomeau,,,,,16,I6,2,4,i,12,,,,,,,,,,,,
1498,6,7,2010,Mcomeau,,,,,16,I6,2,5,f,76,,,,,,,,,,,,
1499,6,7,2010,Mcomeau,,,,,16,I6,2,5,f,32,,,,,,,,,,,,
1500,6,7,2010,Mcomeau,,,,,16,I6,2,6,m,36,,,,,,,,,,,,
1501,6,7,2010,Mcomeau,,,,,16,I6,2,6,m,59,,,,,,,,,,,,
1502,6,7,2010,Mcomeau,,,,,16,I6,2,6,f,65,,,,,,,,,,,,
1503,6,7,2010,Mcomeau,,,,,16,I6,2,7,,,,,,,,,,,,,,
1504,6,7,2010,Mcomeau,,,,,16,I6,2,8,f,48,,,,,,,,,,,,
1505,6,7,2010,Mcomeau,,,,,16,I6,2,8,f,60,,,,,,,,,,,,
1506,6,7,2010,Mcomeau,,,,,16,I6,2,9,m,40,,,,,,,,,,,,
1507,6,7,2010,Mcomeau,,,,,16,I6,2,9,m,35,,,,,,,,,,,,
1508,6,7,2010,Mcomeau,,,,,16,I6,2,9,m,56,,,,,,,,,,,,
1509,6,7,2010,Mcomeau,,,,,16,I6,2,10,,,,,,,,,,,,,,
1510,6,7,2010,Mcomeau,,,,,16,I6,2,11,m,27,,,,,,,,,,,,
1511,6,7,2010,Mcomeau,,,,,16,I6,2,11,f,58,,,,,,,,,,,,
1512,6,7,2010,Mcomeau,,,,,16,I6,2,11,f,36,,,,,,,,,,,,
1513,6,7,2010,Mcomeau,,,,,16,I6,2,12,m,35,,,,,,,,,,,,
1514,6,7,2010,Mcomeau,,,,,16,I6,2,12,i,14,,,,,,,,,,,,
1515,6,7,2010,Mcomeau,,,,,16,I6,2,13,,,,,,,,,,,,,,
1516,6,7,2010,Mcomeau,,,,,16,I6,2,14,m,41,,,,,,,,,,,,
1517,6,7,2010,Mcomeau,,,,,16,I6,2,14,m,73,,,,,,,,,,,,
1518,6,7,2010,Mcomeau,,,,,16,I6,2,14,f,50,,,,,,,,,,,,
1519,6,7,2010,Mcomeau,,,,,16,I6,2,14,i,14,,,,,,,,,,,,
1520,6,7,2010,Mcomeau,,,,,16,I6,2,15,f,36,,,,,,,,,,,,
1521,6,7,2010,Mcomeau,,,,,16,I6,2,16,m,61,,,,,,,,,,,,
1522,6,7,2010,Mcomeau,,,,,16,I6,2,16,m,44,,,,,,,,,,,,
1523,6,7,2010,Mcomeau,,,,,16,I6,2,16,i,13,,,,,,,,,,,,
1524,6,7,2010,Mcomeau,,,,,16,I6,2,17,f,31,,,,,,,,,,,,
1525,6,7,2010,Mcomeau,,,,,16,I6,2,17,m,60,,,,,,,,,,,,
1526,6,7,2010,Mcomeau,,,,,16,I6,2,17,f,29,,,,,,,,,,,,
1527,6,7,2010,Mcomeau,,,,,16,I6,2,17,f,41,,,,,,,,,,,,
1528,6,7,2010,Mcomeau,,,,,16,I6,2,18,m,36,,,,,,,,,,,,
1529,6,7,2010,Mcomeau,,,,,16,I6,2,19,f,44,,,,,,,,,,,,
1530,6,7,2010,Mcomeau,,,,,16,I6,2,19,f,68,,,,,,,,,,,,
1531,6,7,2010,Mcomeau,,,,,16,I6,2,20,m,33,,,,,,,,,,,,
1532,6,7,2010,Rdoucette,,,,,16,I6,2,1,f,47,,,,,,,,,,,,
1533,6,7,2010,Rdoucette,,,,,16,I6,2,2,f,33,,,,,,,,,,,,
1534,6,7,2010,Rdoucette,,,,,16,I6,2,3,i,19,,,,,,,,,,,,
1535,6,7,2010,Rdoucette,,,,,16,I6,2,4,f,49,,,,,,,,,,,,
1536,6,7,2010,Rdoucette,,,,,16,I6,2,5,m,35,,,,,,,,,,,,
1537,6,7,2010,Rdoucette,,,,,16,I6,2,6,,,,,,,,,,,,,,
1538,6,7,2010,Rdoucette,,,,,16,I6,2,7,,,,,,,,,,,,,,
1539,6,7,2010,Rdoucette,,,,,16,I6,2,8,f,45,,,,,,,,,,,,
1540,6,7,2010,Rdoucette,,,,,16,I6,2,8,f,30,,,,,,,,,,,,
1541,6,7,2010,Rdoucette,,,,,16,I6,2,9,m,41,,,,,,,,,,,,
1542,6,7,2010,Rdoucette,,,,,16,I6,2,10,m,21,,,,,,,,,,,,
1543,6,7,2010,Rdoucette,,,,,16,I6,2,10,f,65,,,,,,,,,,,,
1544,6,7,2010,Rdoucette,,,,,16,I6,2,11,b1,74,,,,,,,,,,,,
1545,6,7,2010,Rdoucette,,,,,16,I6,2,12,f,50,,,,,,,,,,,,
1546,6,7,2010,Rdoucette,,,,,16,I6,2,12,m,37,,,,,,,,,,,,
1547,6,7,2010,Rdoucette,,,,,16,I6,2,12,i,19,,,,,,,,,,,,
1548,6,7,2010,Rdoucette,,,,,16,I6,2,13,m,41,,,,,,,,,,,,
1549,6,7,2010,Rdoucette,,,,,16,I6,2,13,f,42,,,,,,,,,,,,
1550,6,7,2010,Rdoucette,,,,,16,I6,2,13,i,17,,,,,,,,,,,,
1551,6,7,2010,Rdoucette,,,,,16,I6,2,14,,,,,,,,,,,,,,
1552,6,7,2010,Rdoucette,,,,,16,I6,2,15,,,,,,,,,,,,,,
1553,6,7,2010,Rdoucette,,,,,16,I6,2,16,,,,,,,,,,,,,,
1554,6,7,2010,Rdoucette,,,,,16,I6,2,17,f,38,,,,,,,,,,,,
1555,6,7,2010,Rdoucette,,,,,16,I6,2,17,m,30,,,,,,,,,,,,
1556,6,7,2010,Rdoucette,,,,,16,I6,2,17,m,60,,,,,,,,,,,,
1557,6,7,2010,Rdoucette,,,,,16,I6,2,18,f,35,,,,,,,,,,,,
1558,6,7,2010,Rdoucette,,,,,16,I6,2,19,f,37,,,,,,,,,,,,
1559,6,7,2010,Rdoucette,,,,,16,I6,2,19,m,26,,,,,,,,,,,,
1560,6,7,2010,Rdoucette,,,,,16,I6,2,19,m,70,,,,,,,,,,,,
1561,6,7,2010,Rdoucette,,,,,16,I6,2,20,f,69,,,,,,,,,,,,
1562,6,7,2010,Rdoucette,,,,,16,I6,2,20,f,52,,,,,,,,,,,,
1563,8,7,2010,Mcomeau,,,,,17,I6,3,1,f,37,,,,,,,,,,,,
1564,8,7,2010,Mcomeau,,,,,17,I6,3,1,m,60,,,,,,,,,,,,
1565,8,7,2010,Mcomeau,,,,,17,I6,3,1,i,17,,,,,,,,,,,,
1566,8,7,2010,Mcomeau,,,,,17,I6,3,1,m,35,,,,,,,,,,,,
1567,8,7,2010,Mcomeau,,,,,17,I6,3,1,i,17,,,,,,,,,,,,
1568,8,7,2010,Mcomeau,,,,,17,I6,3,2,m,23,,,,,,,,,,,,
1569,8,7,2010,Mcomeau,,,,,17,I6,3,3,f,35,,,,,,,,,,,,
1570,8,7,2010,Mcomeau,,,,,17,I6,3,4,i,16,,,,,,,,,,,,
1571,8,7,2010,Mcomeau,,,,,17,I6,3,4,m,23,,,,,,,,,,,,
1572,8,7,2010,Mcomeau,,,,,17,I6,3,4,f,49,,,,,,,,,,,,
1573,8,7,2010,Mcomeau,,,,,17,I6,3,4,i,14,,,,,,,,,,,,
1574,8,7,2010,Mcomeau,,,,,17,I6,3,4,m,44,,,,,,,,,,,,
1575,8,7,2010,Mcomeau,,,,,17,I6,3,5,f,62,,,,,,,,,,,,
1576,8,7,2010,Mcomeau,,,,,17,I6,3,6,m,38,,,,,,,,,,,,
1577,8,7,2010,Mcomeau,,,,,17,I6,3,6,f,28,,,,,,,,,,,,
1578,8,7,2010,Mcomeau,,,,,17,I6,3,6,m,40,,,,,,,,,,,,
1579,8,7,2010,Mcomeau,,,,,17,I6,3,6,f,33,,,,,,,,,,,,
1580,8,7,2010,Mcomeau,,,,,17,I6,3,6,i,12,,,,,,,,,,,,
1581,8,7,2010,Mcomeau,,,,,17,I6,3,7,f,58,,,,,,,,,,,,
1582,8,7,2010,Mcomeau,,,,,17,I6,3,7,m,68,,,,,,,,,,,,
1583,8,7,2010,Mcomeau,,,,,17,I6,3,7,f,42,,,,,,,,,,,,
1584,8,7,2010,Mcomeau,,,,,17,I6,3,7,m,68,,,,,,,,,,,,
1585,8,7,2010,Mcomeau,,,,,17,I6,3,8,f,25,,,,,,,,,,,,
1586,8,7,2010,Mcomeau,,,,,17,I6,3,8,m,55,,,,,,,,,,,,
1587,8,7,2010,Mcomeau,,,,,17,I6,3,9,f,65,,,,,,,,,,,,
1588,8,7,2010,Mcomeau,,,,,17,I6,3,9,m,67,,,,,,,,,,,,
1589,8,7,2010,Mcomeau,,,,,17,I6,3,9,f,24,,,,,,,,,,,,
1590,8,7,2010,Mcomeau,,,,,17,I6,3,10,m,40,,,,,,,,,,,,
1592,8,7,2010,Mcomeau,,,,,17,I6,3,12,m,50,,,,,,,,,,,,
1593,8,7,2010,Mcomeau,,,,,17,I6,3,12,f,31,,,,,,,,,,,,
1594,8,7,2010,Mcomeau,,,,,17,I6,3,12,m,24,,,,,,,,,,,,
1595,8,7,2010,Mcomeau,,,,,17,I6,3,13,m,38,,,,,,,,,,,,
1598,8,7,2010,Mcomeau,,,,,17,I6,3,16,f,51,,,,,,,,,,,,
1599,8,7,2010,Mcomeau,,,,,17,I6,3,16,m,25,,,,,,,,,,,,
1601,8,7,2010,Mcomeau,,,,,17,I6,3,18,m,36,,,,,,,,,,,,
1602,8,7,2010,Mcomeau,,,,,17,I6,3,18,m,39,,,,,,,,,,,,
1603,8,7,2010,Mcomeau,,,,,17,I6,3,19,f,47,,,,,,,,,,,,
1604,8,7,2010,Mcomeau,,,,,17,I6,3,19,m,31,,,,,,,,,,,,
1605,8,7,2010,Mcomeau,,,,,17,I6,3,20,f,63,,,,,,,,,,,,
1606,8,7,2010,Mcomeau,,,,,17,I6,3,20,m,50,,,,,,,,,,,,
1607,8,7,2010,Mcomeau,,,,,17,I6,3,20,f,43,,,,,,,,,,,,
1608,8,7,2010,Mcomeau,,,,,17,I6,3,20,m,53,,,,,,,,,,,,
1609,8,7,2010,Mcomeau,,,,,17,I6,3,20,f,52,,,,,,,,,,,,
1610,8,7,2010,Rdoucette,,,,,17,I6,3,1,f,41,,,,,,,,,,,,
1611,8,7,2010,Rdoucette,,,,,17,I6,3,1,m,59,,,,,,,,,,,,
1612,8,7,2010,Rdoucette,,,,,17,I6,3,2,m,43,,,,,,,,,,,,
1613,8,7,2010,Rdoucette,,,,,17,I6,3,2,f,24,,,,,,,,,,,,
1614,8,7,2010,Rdoucette,,,,,17,I6,3,3,,,,,,,,,,,,,,
1615,8,7,2010,Rdoucette,,,,,17,I6,3,4,m,55,,,,,,,,,,,,
1616,8,7,2010,Rdoucette,,,,,17,I6,3,5,m,44,,,,,,,,,,,,
1617,8,7,2010,Rdoucette,,,,,17,I6,3,6,,,,,,,,,,,,,,
1618,8,7,2010,Rdoucette,,,,,17,I6,3,7,f,55,,,,,,,,,,,,
1619,8,7,2010,Rdoucette,,,,,17,I6,3,7,m,43,,,,,,,,,,,,
1620,8,7,2010,Rdoucette,,,,,17,I6,3,7,i,10,,,,,,,,,,,,
1621,8,7,2010,Rdoucette,,,,,17,I6,3,8,m,50,,,,,,,,,,,,
1622,8,7,2010,Rdoucette,,,,,17,I6,3,8,m,24,,,,,,,,,,,,
1623,8,7,2010,Rdoucette,,,,,17,I6,3,8,m,39,,,,,,,,,,,,
1624,8,7,2010,Rdoucette,,,,,17,I6,3,9,,,,,,,,,,,,,,
1625,8,7,2010,Rdoucette,,,,,17,I6,3,10,f,27,,,,,,,,,,,,
1626,8,7,2010,Rdoucette,,,,,17,I6,3,10,f,46,,,,,,,,,,,,
1627,8,7,2010,Rdoucette,,,,,17,I6,3,11,f,23,,,,,,,,,,,,
1628,8,7,2010,Rdoucette,,,,,17,I6,3,11,m,46,,,,,,,,,,,,
1629,8,7,2010,Rdoucette,,,,,17,I6,3,12,,,,,,,,,,,,,,
1630,8,7,2010,Rdoucette,,,,,17,I6,3,13,,,,,,,,,,,,,,
1631,8,7,2010,Rdoucette,,,,,17,I6,3,14,f,51,,,,,,,,,,,,
1632,8,7,2010,Rdoucette,,,,,17,I6,3,15,,,,,,,,,,,,,,
1633,8,7,2010,Rdoucette,,,,,17,I6,3,16,,,,,,,,,,,,,,
1634,8,7,2010,Rdoucette,,,,,17,I6,3,17,m,40,,,,,,,,,,,,
1635,8,7,2010,Rdoucette,,,,,17,I6,3,17,m,55,,,,,,,,,,,,
1636,8,7,2010,Rdoucette,,,,,17,I6,3,17,m,35,,,,,,,,,,,,
1637,8,7,2010,Rdoucette,,,,,17,I6,3,18,f,58,,,,,,,,,,,,
1638,8,7,2010,Rdoucette,,,,,17,I6,3,18,m,57,,,,,,,,,,,,
1639,8,7,2010,Rdoucette,,,,,17,I6,3,19,f,38,,,,,,,,,,,,
1640,8,7,2010,Rdoucette,,,,,17,I6,3,19,f,48,,,,,,,,,,,,
1641,8,7,2010,Rdoucette,,,,,17,I6,3,19,f,30,,,,,,,,,,,,
1642,8,7,2010,Rdoucette,,,,,17,I6,3,20,f,65,,,,,,,,,,,,
1643,8,7,2010,Gpaulin,,,,,17,I6,4,1,f,28,,,,,,,,,,,,
1644,8,7,2010,Gpaulin,,,,,17,I6,4,1,m,21,,,,,,,,,,,,
1646,8,7,2010,Gpaulin,,,,,17,I6,4,3,m,35,,,,,,,,,,,,
1647,8,7,2010,Gpaulin,,,,,17,I6,4,4,f,52,,,,,,,,,,,,
1648,8,7,2010,Gpaulin,,,,,17,I6,4,5,m,35,,,,,,,,,,,,
1649,8,7,2010,Gpaulin,,,,,17,I6,4,6,m,20,,,,,,,,,,,,
1650,8,7,2010,Gpaulin,,,,,17,I6,4,6,f,26,,,,,,,,,,,,
1651,8,7,2010,Gpaulin,,,,,17,I6,4,7,m,45,,,,,,,,,,,,
1652,8,7,2010,Gpaulin,,,,,17,I6,4,7,f,38,,,,,,,,,,,,
1653,8,7,2010,Gpaulin,,,,,17,I6,4,7,f,48,,,,,,,,,,,,
1654,8,7,2010,Gpaulin,,,,,17,I6,4,8,f,55,,,,,,,,,,,,
1655,8,7,2010,Gpaulin,,,,,17,I6,4,8,m,58,,,,,,,,,,,,
1656,8,7,2010,Gpaulin,,,,,17,I6,4,9,f,33,,,,,,,,,,,,
1657,8,7,2010,Gpaulin,,,,,17,I6,4,10,m,45,,,,,,,,,,,,
1658,8,7,2010,Gpaulin,,,,,17,I6,4,11,f,31,,,,,,,,,,,,
1661,8,7,2010,Gpaulin,,,,,17,I6,4,14,f,52,,,,,,,,,,,,
1663,8,7,2010,Gpaulin,,,,,17,I6,4,16,m,50,,,,,,,,,,,,
1664,8,7,2010,Gpaulin,,,,,17,I6,4,17,m,34,,,,,,,,,,,,
1665,8,7,2010,Gpaulin,,,,,17,I6,4,18,m,20,,,,,,,,,,,,
1666,8,7,2010,Gpaulin,,,,,17,I6,4,18,i,18,,,,,,,,,,,,
1667,8,7,2010,Gpaulin,,,,,17,I6,4,19,m,20,,,,,,,,,,,,
1668,8,7,2010,Gpaulin,,,,,17,I6,4,19,f,46,,,,,,,,,,,,
1669,8,7,2010,Gpaulin,,,,,17,I6,4,20,f,62,,,,,,,,,,,,
1670,8,7,2010,Gpaulin,,,,,17,I6,4,20,m,44,,,,,,,,,,,,
1671,8,7,2010,Dgiard,,,,,17,I6,4,1,m,39,,,,,,,,,,,,
1672,8,7,2010,Dgiard,,,,,17,I6,4,1,m,72,,,,,,,,,,,,
1673,8,7,2010,Dgiard,,,,,17,I6,4,2,f,46,,,,,,,,,,,,
1674,8,7,2010,Dgiard,,,,,17,I6,4,2,i,19,,,,,,,,,,,,
1675,8,7,2010,Dgiard,,,,,17,I6,4,3,f,70,,,,,,,,,,,,
1676,8,7,2010,Dgiard,,,,,17,I6,4,3,f,21,,,,,,,,,,,,
1677,8,7,2010,Dgiard,,,,,17,I6,4,4,f,33,,,,,,,,,,,,
1678,8,7,2010,Dgiard,,,,,17,I6,4,5,m,36,,,,,,,,,,,,
1679,8,7,2010,Dgiard,,,,,17,I6,4,6,m,49,,,,,,,,,,,,
1680,8,7,2010,Dgiard,,,,,17,I6,4,6,m,53,,,,,,,,,,,,
1681,8,7,2010,Dgiard,,,,,17,I6,4,7,b,83,,,,,,,,,,,,
1682,8,7,2010,Dgiard,,,,,17,I6,4,7,f,51,,,,,,,,,,,,
1683,8,7,2010,Dgiard,,,,,17,I6,4,8,m,42,,,,,,,,,,,,
1684,8,7,2010,Dgiard,,,,,17,I6,4,9,,,,,,,,,,,,,,
1686,8,7,2010,Dgiard,,,,,17,I6,4,10,m,41,,,,,,,,,,,,
1687,8,7,2010,Dgiard,,,,,17,I6,4,10,f,52,,,,,,,,,,,,
1688,8,7,2010,Dgiard,,,,,17,I6,4,10,f,23,,,,,,,,,,,,
1689,8,7,2010,Dgiard,,,,,17,I6,4,10,m,39,,,,,,,,,,,,
1690,8,7,2010,Dgiard,,,,,17,I6,4,11,f,52,,,,,,,,,,,,
1691,8,7,2010,Dgiard,,,,,17,I6,4,12,m,89,,,,,,,,,,,,
1692,8,7,2010,Dgiard,,,,,17,I6,4,12,m,86,,,,,,,,,,,,
1695,8,7,2010,Dgiard,,,,,17,I6,4,15,f,70,,,,,,,,,,,,
1696,8,7,2010,Dgiard,,,,,17,I6,4,15,m,37,,,,,,,,,,,,
1697,8,7,2010,Dgiard,,,,,17,I6,4,16,f,49,,,,,,,,,,,,
1698,8,7,2010,Dgiard,,,,,17,I6,4,16,m,23,,,,,,,,,,,,
1699,8,7,2010,Dgiard,,,,,17,I6,4,17,m,31,,,,,,,,,,,,
1700,8,7,2010,Dgiard,,,,,17,I6,4,18,f,36,,,,,,,,,,,,
1701,8,7,2010,Dgiard,,,,,17,I6,4,18,f,54,,,,,,,,,,,,
1702,8,7,2010,Dgiard,,,,,17,I6,4,19,m,35,,,,,,,,,,,,
1703,8,7,2010,Dgiard,,,,,17,I6,4,20,f,32,,,,,,,,,,,,
2083,13,7,2010,Mcomeau,,,,,20,I8,1,1,i,16,,,,,,,,,,,,
2084,13,7,2010,Mcomeau,,,,,20,I8,1,1,m,31,,,,,,,,,,,,
2085,13,7,2010,Mcomeau,,,,,20,I8,1,2,f,80,,,,,,,,,,,,
2086,13,7,2010,Mcomeau,,,,,20,I8,1,3,m,78,,,,,,,,,,,,
2087,13,7,2010,Mcomeau,,,,,20,I8,1,4,m,39,,,,,,,,,,,,
2088,13,7,2010,Mcomeau,,,,,20,I8,1,4,m,45,,,,,,,,,,,,
2089,13,7,2010,Mcomeau,,,,,20,I8,1,4,f,45,,,,,,,,,,,,
2090,13,7,2010,Mcomeau,,,,,20,I8,1,4,f,79,,,,,,,,,,,,
2091,13,7,2010,Mcomeau,,,,,20,I8,1,4,f,33,,,,,,,,,,,,
2092,13,7,2010,Mcomeau,,,,,20,I8,1,4,m,37,,,,,,,,,,,,
2093,13,7,2010,Mcomeau,,,,,20,I8,1,5,f,58,,,,,,,,,,,,
2094,13,7,2010,Mcomeau,,,,,20,I8,1,5,m,23,,,,,,,,,,,,
2095,13,7,2010,Mcomeau,,,,,20,I8,1,6,m,20,,,,,,,,,,,,
2096,13,7,2010,Mcomeau,,,,,20,I8,1,6,f,68,,,,,,,,,,,,
2097,13,7,2010,Mcomeau,,,,,20,I8,1,6,m,40,,,,,,,,,,,,
2098,13,7,2010,Mcomeau,,,,,20,I8,1,6,m,62,,,,,,,,,,,,
2099,13,7,2010,Mcomeau,,,,,20,I8,1,7,m,39,,,,,,,,,,,,
2100,13,7,2010,Mcomeau,,,,,20,I8,1,7,m,51,,,,,,,,,,,,
2101,13,7,2010,Mcomeau,,,,,20,I8,1,8,m,49,,,,,,,,,,,,
2102,13,7,2010,Mcomeau,,,,,20,I8,1,8,i,14,,,,,,,,,,,,
2103,13,7,2010,Mcomeau,,,,,20,I8,1,9,f,26,,,,,,,,,,,,
2104,13,7,2010,Mcomeau,,,,,20,I8,1,9,m,50,,,,,,,,,,,,
2105,13,7,2010,Mcomeau,,,,,20,I8,1,9,f,45,,,,,,,,,,,,
2106,13,7,2010,Mcomeau,,,,,20,I8,1,10,m,57,,,,,,,,,,,,
2107,13,7,2010,Mcomeau,,,,,20,I8,1,10,f,47,,,,,,,,,,,,
2108,13,7,2010,Mcomeau,,,,,20,I8,1,11,m,24,,,,,,,,,,,,
2109,13,7,2010,Mcomeau,,,,,20,I8,1,11,f,54,,,,,,,,,,,,
2110,13,7,2010,Mcomeau,,,,,20,I8,1,12,f,74,,,,,,,,,,,,
2111,13,7,2010,Mcomeau,,,,,20,I8,1,12,m,39,,,,,,,,,,,,
2112,13,7,2010,Mcomeau,,,,,20,I8,1,12,f,82,,,,,,,,,,,,
2113,13,7,2010,Mcomeau,,,,,20,I8,1,12,m,44,,,,,,,,,,,,
2114,13,7,2010,Mcomeau,,,,,20,I8,1,13,m,60,,,,,,,,,,,,
2115,13,7,2010,Mcomeau,,,,,20,I8,1,13,i,11,,,,,,,,,,,,
2116,13,7,2010,Mcomeau,,,,,20,I8,1,14,m,45,,,,,,,,,,,,
2117,13,7,2010,Mcomeau,,,,,20,I8,1,14,f,51,,,,,,,,,,,,
2118,13,7,2010,Mcomeau,,,,,20,I8,1,14,f,23,,,,,,,,,,,,
2119,13,7,2010,Mcomeau,,,,,20,I8,1,14,m,26,,,,,,,,,,,,
2120,13,7,2010,Mcomeau,,,,,20,I8,1,14,f,27,,,,,,,,,,,,
2121,13,7,2010,Mcomeau,,,,,20,I8,1,15,f,52,,,,,,,,,,,,
2122,13,7,2010,Mcomeau,,,,,20,I8,1,15,f,26,,,,,,,,,,,,
2123,13,7,2010,Rdoucette,,,,,20,I8,1,1,m,67,,,,,,,,,,,,
2124,13,7,2010,Rdoucette,,,,,20,I8,1,1,i,15,,,,,,,,,,,,
2125,13,7,2010,Rdoucette,,,,,20,I8,1,1,f,45,,,,,,,,,,,,
2126,13,7,2010,Rdoucette,,,,,20,I8,1,2,m,57,,,,,,,,,,,,
2127,13,7,2010,Rdoucette,,,,,20,I8,1,2,m,21,,,,,,,,,,,,
2128,13,7,2010,Rdoucette,,,,,20,I8,1,2,m,39,,,,,,,,,,,,
2129,13,7,2010,Rdoucette,,,,,20,I8,1,3,,,,,,,,,,,,,,
2130,13,7,2010,Rdoucette,,,,,20,I8,1,4,f,64,,,,,,,,,,,,
2131,13,7,2010,Rdoucette,,,,,20,I8,1,4,m,75,,,,,,,,,,,,
2132,13,7,2010,Rdoucette,,,,,20,I8,1,4,f,52,,,,,,,,,,,,
2133,13,7,2010,Rdoucette,,,,,20,I8,1,5,m,32,,,,,,,,,,,,
2134,13,7,2010,Rdoucette,,,,,20,I8,1,5,m,28,,,,,,,,,,,,
2135,13,7,2010,Rdoucette,,,,,20,I8,1,6,m,42,,,,,,,,,,,,
2136,13,7,2010,Rdoucette,,,,,20,I8,1,6,f,68,,,,,,,,,,,,
2137,13,7,2010,Rdoucette,,,,,20,I8,1,7,,,,,,,,,,,,,,
2138,13,7,2010,Rdoucette,,,,,20,I8,1,8,m,32,,,,,,,,,,,,
2139,13,7,2010,Rdoucette,,,,,20,I8,1,8,f,26,,,,,,,,,,,,
2140,13,7,2010,Rdoucette,,,,,20,I8,1,8,m,66,,,,,,,,,,,,
2141,13,7,2010,Rdoucette,,,,,20,I8,1,9,f,70,,,,,,,,,,,,
2142,13,7,2010,Rdoucette,,,,,20,I8,1,9,m,49,,,,,,,,,,,,
2143,13,7,2010,Rdoucette,,,,,20,I8,1,10,m,53,,,,,,,,,,,,
2144,13,7,2010,Rdoucette,,,,,20,I8,1,11,m,24,,,,,,,,,,,,
