Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
300,18,7,2013,Mcomeau,,,,,29,RI,1,15,m,27,,,,,,,,,,,,,
301,18,7,2013,Mcomeau,,,,,29,RI,1,15,m,21,,,,,,,,,,,,,
302,18,7,2013,Mcomeau,,,,,29,RI,1,15,f,31,,,,,,,,,,,,,
303,18,7,2013,Mcomeau,,,,,29,RI,1,15,f,95,,,,,,,,,,,,,
304,18,7,2013,Mcomeau,,,,,29,RI,1,15,b1,84,,,,,,,,,,,,,
305,18,7,2013,Mcomeau,,,,,29,RI,1,15,f,40,,,,,,,,,,,,,
306,18,7,2013,Mcomeau,,,,,29,RI,1,15,f,22,,,,,,,,,,,,,
307,18,7,2013,Mcomeau,,,,,29,RI,1,15,f,22,,,,,,,,,,,,,
308,18,7,2013,Mcomeau,,,,,29,RI,1,15,i,13,,,,,,,,,,,,,
309,18,7,2013,Mcomeau,,,,,29,RI,1,15,i,13,,,,,,,,,,,,,
310,18,7,2013,Mcomeau,,,,,29,RI,1,15,m,35,,,,,,,,,,,,,
311,18,7,2013,Mcomeau,,,,,29,RI,1,15,m,34,,,,,,,,,,,,,
312,18,7,2013,Mcomeau,,,,,29,RI,1,18,f,47,,,,,,,,,,,,,
313,18,7,2013,Mcomeau,,,,,29,RI,1,18,i,15,,,,,,,,,,,,,
314,18,7,2013,Mcomeau,,,,,29,RI,1,18,m,24,,,,,,,,,,,,,
315,18,7,2013,Mcomeau,,,,,29,RI,1,18,m,35,,,,,,,,,,,,,
316,18,7,2013,Mcomeau,,,,,29,RI,1,18,m,52,,,,,,,,,,,,,
317,18,7,2013,Mcomeau,,,,,29,RI,1,18,f,34,,,,,,,,,,,,,
318,18,7,2013,Mcomeau,,,,,29,RI,1,18,i,16,,,,,,,,,,,,,
319,18,7,2013,Mcomeau,,,,,29,RI,1,18,f,22,,,,,,,,,,,,,
320,18,7,2013,Mcomeau,,,,,29,RI,1,18,m,25,,,,,,,,,,,,,
321,18,7,2013,Mcomeau,,,,,29,RI,1,18,i,16,,,,,,,,,,,,,
322,18,7,2013,Mcomeau,,,,,29,RI,1,19,b1,104,,,,,,,,,,,,,
323,18,7,2013,Mcomeau,,,,,29,RI,1,19,i,16,,,,,,,,,,,,,
324,18,7,2013,Mcomeau,,,,,29,RI,1,19,m,24,,,,,,,,,,,,,
325,18,7,2013,Mcomeau,,,,,29,RI,1,19,f,24,,,,,,,,,,,,,
326,18,7,2013,Mcomeau,,,,,29,RI,1,19,i,15,,,,,,,,,,,,,
327,18,7,2013,Mcomeau,,,,,29,RI,1,19,m,34,,,,,,,,,,,,,
328,18,7,2013,Mcomeau,,,,,29,RI,1,19,m,26,,,,,,,,,,,,,
329,18,7,2013,Mcomeau,,,,,29,RI,1,19,f,47,,,,,,,,,,,,,
330,18,7,2013,Mcomeau,,,,,29,RI,1,19,f,22,,,,,,,,,,,,,
331,18,7,2013,Mcomeau,,,,,29,RI,1,20,i,13,,,,,,,,,,,,,
332,18,7,2013,Mcomeau,,,,,29,RI,1,20,f,42,,,,,,,,,,,,,
333,18,7,2013,Mcomeau,,,,,29,RI,1,20,f,22,,,,,,,,,,,,,
334,18,7,2013,Mcomeau,,,,,29,RI,1,20,f,32,,,,,,,,,,,,,
335,18,7,2013,Mcomeau,,,,,29,RI,1,20,m,60,,,,,,,,,,,,,
336,18,7,2013,Mcomeau,,,,,29,RI,1,20,i,15,,,,,,,,,,,,,
337,18,7,2013,Dgiard,,,,,25,RI,2,1,m,66,,,,,,,,,,,,,
338,18,7,2013,Dgiard,,,,,25,RI,2,1,m,55,,,,,,,,,,,,,
339,18,7,2013,Dgiard,,,,,25,RI,2,1,f,52,,,,,,,,,,,,,
340,18,7,2013,Dgiard,,,,,25,RI,2,2,m,26,,,,,,,,,,,,,
341,18,7,2013,Dgiard,,,,,25,RI,2,2,f,33,,,,,,,,,,,,,
342,18,7,2013,Dgiard,,,,,25,RI,2,2,f,35,,,,,,,,,,,,,
343,18,7,2013,Dgiard,,,,,25,RI,2,2,m,44,,,,,,,,,,,,,
344,18,7,2013,Dgiard,,,,,25,RI,2,2,f,72,,,,,,,,,,,,,
345,18,7,2013,Dgiard,,,,,25,RI,2,2,f,60,,,,,,,,,,,,,
346,18,7,2013,Dgiard,,,,,25,RI,2,2,m,56,,,,,,,,,,,,,
347,18,7,2013,Dgiard,,,,,25,RI,2,3,m,43,,,,,,,,,,,,,
348,18,7,2013,Dgiard,,,,,25,RI,2,3,m,68,,,,,,,,,,,,,
349,18,7,2013,Dgiard,,,,,25,RI,2,4,f,45,,,,,,,,,,,,,
350,18,7,2013,Dgiard,,,,,25,RI,2,4,i,8,,,,,,,,,,,,,
351,18,7,2013,Dgiard,,,,,25,RI,2,4,m,23,,,,,,,,,,,,,
352,18,7,2013,Dgiard,,,,,25,RI,2,4,m,40,,,,,,,,,,,,,
353,18,7,2013,Dgiard,,,,,25,RI,2,4,m,25,,,,,,,,,,,,,
354,18,7,2013,Dgiard,,,,,25,RI,2,4,i,10,,,,,,,,,,,,,
355,18,7,2013,Dgiard,,,,,25,RI,2,5,m,70,,,,,,,,,,,,,
356,18,7,2013,Dgiard,,,,,25,RI,2,5,m,26,,,,,,,,,,,,,
357,18,7,2013,Dgiard,,,,,25,RI,2,5,m,28,,,,,,,,,,,,,
358,18,7,2013,Dgiard,,,,,25,RI,2,5,m,20,,,,,,,,,,,,,
359,18,7,2013,Dgiard,,,,,25,RI,2,5,f,75,,,,,,,,,,,,,
360,18,7,2013,Dgiard,,,,,25,RI,2,5,m,32,,,,,,,,,,,,,
361,18,7,2013,Dgiard,,,,,25,RI,2,5,m,45,,,,,,,,,,,,,
362,18,7,2013,Dgiard,,,,,25,RI,2,5,f,62,,,,,,,,,,,,,
363,18,7,2013,Dgiard,,,,,25,RI,2,5,m,60,,,,,,,,,,,,,
364,18,7,2013,Dgiard,,,,,25,RI,2,6,m,48,,,,,,,,,,,,,
365,18,7,2013,Dgiard,,,,,25,RI,2,6,f,73,,,,,,,,,,,,,
366,18,7,2013,Dgiard,,,,,25,RI,2,6,m,50,,,,,,,,,,,,,
367,18,7,2013,Dgiard,,,,,25,RI,2,6,f,42,,,,,,,,,,,,,
368,18,7,2013,Dgiard,,,,,25,RI,2,7,f,36,,,,,,,,,,,,,
369,18,7,2013,Dgiard,,,,,25,RI,2,7,m,28,,,,,,,,,,,,,
370,18,7,2013,Dgiard,,,,,25,RI,2,7,m,86,,,,,,,,,,,,,
371,18,7,2013,Dgiard,,,,,25,RI,2,7,m,55,,,,,,,,,,,,,
372,18,7,2013,Dgiard,,,,,25,RI,2,7,i,16,,,,,,,,,,,,,
373,18,7,2013,Dgiard,,,,,25,RI,2,7,i,18,,,,,,,,,,,,,
374,18,7,2013,Dgiard,,,,,25,RI,2,7,i,8,,,,,,,,,,,,,
375,18,7,2013,Dgiard,,,,,25,RI,2,7,i,12,,,,,,,,,,,,,
376,18,7,2013,Dgiard,,,,,25,RI,2,7,f,43,,,,,,,,,,,,,
377,18,7,2013,Dgiard,,,,,25,RI,2,7,f,53,,,,,,,,,,,,,
378,18,7,2013,Dgiard,,,,,25,RI,2,7,m,64,,,,,,,,,,,,,
379,18,7,2013,Dgiard,,,,,25,RI,2,7,m,36,,,,,,,,,,,,,
380,18,7,2013,Dgiard,,,,,25,RI,2,7,m,25,,,,,,,,,,,,,
381,18,7,2013,Dgiard,,,,,25,RI,2,8,f,50,,,,,,,,,,,,,
382,18,7,2013,Dgiard,,,,,25,RI,2,8,m,31,,,,,,,,,,,,,
383,18,7,2013,Dgiard,,,,,25,RI,2,8,i,16,,,,,,,,,,,,,
384,18,7,2013,Dgiard,,,,,25,RI,2,8,m,26,,,,,,,,,,,,,
385,18,7,2013,Dgiard,,,,,25,RI,2,8,i,12,,,,,,,,,,,,,
386,18,7,2013,Dgiard,,,,,25,RI,2,8,m,33,,,,,,,,,,,,,
387,18,7,2013,Dgiard,,,,,25,RI,2,9,m,34,,,,,,,,,,,,,
388,18,7,2013,Dgiard,,,,,25,RI,2,9,f,55,,,,,,,,,,,,,
389,18,7,2013,Dgiard,,,,,25,RI,2,9,m,44,,,,,,,,,,,,,
390,18,7,2013,Dgiard,,,,,25,RI,2,9,f,29,,,,,,,,,,,,,
391,18,7,2013,Dgiard,,,,,25,RI,2,9,m,21,,,,,,,,,,,,,
392,18,7,2013,Dgiard,,,,,25,RI,2,10,m,28,,,,,,,,,,,,,
393,18,7,2013,Dgiard,,,,,25,RI,2,10,i,12,,,,,,,,,,,,,
394,18,7,2013,Dgiard,,,,,25,RI,2,10,i,16,,,,,,,,,,,,,
395,18,7,2013,Dgiard,,,,,25,RI,2,10,m,21,,,,,,,,,,,,,
396,18,7,2013,Dgiard,,,,,25,RI,2,10,m,65,,,,,,,,,,,,,
397,18,7,2013,Dgiard,,,,,25,RI,2,10,m,33,,,,,,,,,,,,,
398,18,7,2013,Dgiard,,,,,25,RI,2,10,m,28,,,,,,,,,,,,,
399,18,7,2013,Dgiard,,,,,25,RI,2,10,f,40,,,,,,,,,,,,,
400,18,7,2013,Dgiard,,,,,25,RI,2,10,i,15,,,,,,,,,,,,,
401,18,7,2013,Dgiard,,,,,25,RI,2,10,i,16,,,,,,,,,,,,,
402,18,7,2013,Dgiard,,,,,25,RI,2,11,m,48,,,,,,,,,,,,,
403,18,7,2013,Dgiard,,,,,25,RI,2,11,m,24,,,,,,,,,,,,,
404,18,7,2013,Dgiard,,,,,25,RI,2,11,m,57,,,,,,,,,,,,,
405,18,7,2013,Dgiard,,,,,25,RI,2,11,i,14,,,,,,,,,,,,,
406,18,7,2013,Dgiard,,,,,25,RI,2,12,m,68,,,,,,,,,,,,,
407,18,7,2013,Dgiard,,,,,25,RI,2,12,f,72,,,,,,,,,,,,,
408,18,7,2013,Dgiard,,,,,25,RI,2,12,m,23,,,,,,,,,,,,,
409,18,7,2013,Dgiard,,,,,25,RI,2,12,m,30,,,,,,,,,,,,,
410,18,7,2013,Dgiard,,,,,25,RI,2,13,f,41,,,,,,,,,,,,,
411,18,7,2013,Dgiard,,,,,25,RI,2,13,m,64,,,,,,,,,,,,,
412,18,7,2013,Dgiard,,,,,25,RI,2,13,f,46,,,,,,,,,,,,,
413,18,7,2013,Dgiard,,,,,25,RI,2,13,m,70,,,,,,,,,,,,,
414,18,7,2013,Dgiard,,,,,25,RI,2,14,f,50,,,,,,,,,,,,,
415,18,7,2013,Dgiard,,,,,25,RI,2,15,m,47,,,,,,,,,,,,,
416,18,7,2013,Dgiard,,,,,25,RI,2,15,m,82,,,,,,,,,,,,,
417,18,7,2013,Dgiard,,,,,25,RI,2,15,f,61,,,,,,,,,,,,,
418,18,7,2013,Dgiard,,,,,25,RI,2,15,m,26,,,,,,,,,,,,,
419,18,7,2013,Dgiard,,,,,25,RI,2,15,f,40,,,,,,,,,,,,,
420,18,7,2013,Dgiard,,,,,25,RI,2,15,m,32,,,,,,,,,,,,,
421,18,7,2013,Dgiard,,,,,25,RI,2,16,m,55,,,,,,,,,,,,,
422,18,7,2013,Dgiard,,,,,25,RI,2,16,m,83,,,,,,,,,,,,,
423,18,7,2013,Dgiard,,,,,25,RI,2,17,m,112,,,,,,,,,,,,,
424,18,7,2013,Dgiard,,,,,25,RI,2,17,f,40,,,,,,,,,,,,,
425,18,7,2013,Dgiard,,,,,25,RI,2,18,m,45,,,,,,,,,,,,,
426,18,7,2013,Dgiard,,,,,25,RI,2,18,f,80,,,,,,,,,,,,,
427,18,7,2013,Dgiard,,,,,25,RI,2,18,f,30,,,,,,,,,,,,,
428,18,7,2013,Rdoucette,,,,,25,RI,2,1,f,51,,,,,,,,,,,,,
429,18,7,2013,Rdoucette,,,,,25,RI,2,1,m,81,,,,,,,,,,,,,
430,18,7,2013,Rdoucette,,,,,25,RI,2,1,m,57,,,,,,,,,,,,,
431,18,7,2013,Rdoucette,,,,,25,RI,2,2,m,36,,,,,,,,,,,,,
432,18,7,2013,Rdoucette,,,,,25,RI,2,2,f,58,,,,,,,,,,,,,
433,18,7,2013,Rdoucette,,,,,25,RI,2,2,m,53,,,,,,,,,,,,,
434,18,7,2013,Rdoucette,,,,,25,RI,2,3,m,63,,,,,,,,,,,,,
435,18,7,2013,Rdoucette,,,,,25,RI,2,3,i,17,,,,,,,,,,,,,
436,18,7,2013,Rdoucette,,,,,25,RI,2,3,f,44,,,,,,,,,,,,,
437,18,7,2013,Rdoucette,,,,,25,RI,2,3,m,22,,,,,,,,,,,,,
438,18,7,2013,Rdoucette,,,,,25,RI,2,3,m,26,,,,,,,,,,,,,
439,18,7,2013,Rdoucette,,,,,25,RI,2,3,i,14,,,,,,,,,,,,,
440,18,7,2013,Rdoucette,,,,,25,RI,2,3,m,58,,,,,,,,,,,,,
441,18,7,2013,Rdoucette,,,,,25,RI,2,3,m,31,,,,,,,,,,,,,
442,18,7,2013,Rdoucette,,,,,25,RI,2,3,f,28,,,,,,,,,,,,,
443,18,7,2013,Rdoucette,,,,,25,RI,2,4,m,40,,,,,,,,,,,,,
444,18,7,2013,Rdoucette,,,,,25,RI,2,4,m,28,,,,,,,,,,,,,
445,18,7,2013,Rdoucette,,,,,25,RI,2,4,i,14,,,,,,,,,,,,,
446,18,7,2013,Rdoucette,,,,,25,RI,2,4,m,70,,,,,,,,,,,,,
447,18,7,2013,Rdoucette,,,,,25,RI,2,4,f,57,,,,,,,,,,,,,
448,18,7,2013,Rdoucette,,,,,25,RI,2,5,m,42,,,,,,,,,,,,,
449,18,7,2013,Rdoucette,,,,,25,RI,2,5,i,19,,,,,,,,,,,,,
450,18,7,2013,Rdoucette,,,,,25,RI,2,5,i,11,,,,,,,,,,,,,
451,18,7,2013,Rdoucette,,,,,25,RI,2,5,m,44,,,,,,,,,,,,,
452,18,7,2013,Rdoucette,,,,,25,RI,2,5,f,67,,,,,,,,,,,,,
453,18,7,2013,Rdoucette,,,,,25,RI,2,6,i,11,,,,,,,,,,,,,
454,18,7,2013,Rdoucette,,,,,25,RI,2,6,f,22,,,,,,,,,,,,,
455,18,7,2013,Rdoucette,,,,,25,RI,2,7,f,39,,,,,,,,,,,,,
456,18,7,2013,Rdoucette,,,,,25,RI,2,7,m,34,,,,,,,,,,,,,
457,18,7,2013,Rdoucette,,,,,25,RI,2,7,m,73,,,,,,,,,,,,,
458,18,7,2013,Rdoucette,,,,,25,RI,2,7,f,42,,,,,,,,,,,,,
459,18,7,2013,Rdoucette,,,,,25,RI,2,7,f,28,,,,,,,,,,,,,
460,18,7,2013,Rdoucette,,,,,25,RI,2,8,i,17,,,,,,,,,,,,,
461,18,7,2013,Rdoucette,,,,,25,RI,2,8,f,33,,,,,,,,,,,,,
462,18,7,2013,Rdoucette,,,,,25,RI,2,8,m,65,,,,,,,,,,,,,
463,18,7,2013,Rdoucette,,,,,25,RI,2,8,m,51,,,,,,,,,,,,,
464,18,7,2013,Rdoucette,,,,,25,RI,2,9,f,46,,,,,,,,,,,,,
465,18,7,2013,Rdoucette,,,,,25,RI,2,9,m,21,,,,,,,,,,,,,
466,18,7,2013,Rdoucette,,,,,25,RI,2,9,i,15,,,,,,,,,,,,,
467,18,7,2013,Rdoucette,,,,,25,RI,2,9,i,13,,,,,,,,,,,,,
468,18,7,2013,Rdoucette,,,,,25,RI,2,9,f,45,,,,,,,,,,,,,
469,18,7,2013,Rdoucette,,,,,25,RI,2,9,f,20,,,,,,,,,,,,,
470,18,7,2013,Rdoucette,,,,,25,RI,2,9,m,73,,,,,,,,,,,,,
471,18,7,2013,Rdoucette,,,,,25,RI,2,9,i,11,,,,,,,,,,,,,
472,18,7,2013,Rdoucette,,,,,25,RI,2,9,f,53,,,,,,,,,,,,,
473,18,7,2013,Rdoucette,,,,,25,RI,2,9,i,19,,,,,,,,,,,,,
474,18,7,2013,Rdoucette,,,,,25,RI,2,10,f,32,,,,,,,,,,,,,
475,18,7,2013,Rdoucette,,,,,25,RI,2,10,i,9,,,,,,,,,,,,,
476,18,7,2013,Rdoucette,,,,,25,RI,2,10,f,31,,,,,,,,,,,,,
477,18,7,2013,Rdoucette,,,,,25,RI,2,10,m,86,,,,,,,,,,,,,
478,18,7,2013,Rdoucette,,,,,25,RI,2,10,i,19,,,,,,,,,,,,,
479,18,7,2013,Rdoucette,,,,,25,RI,2,10,f,68,,,,,,,,,,,,,
480,18,7,2013,Rdoucette,,,,,25,RI,2,11,m,73,,,,,,,,,,,,,
481,18,7,2013,Rdoucette,,,,,25,RI,2,11,m,23,,,,,,,,,,,,,
482,18,7,2013,Rdoucette,,,,,25,RI,2,11,f,56,,,,,,,,,,,,,
483,18,7,2013,Rdoucette,,,,,25,RI,2,11,i,12,,,,,,,,,,,,,
484,18,7,2013,Rdoucette,,,,,25,RI,2,11,f,31,,,,,,,,,,,,,
485,18,7,2013,Rdoucette,,,,,25,RI,2,11,f,20,,,,,,,,,,,,,
486,18,7,2013,Rdoucette,,,,,25,RI,2,11,i,11,,,,,,,,,,,,,
487,18,7,2013,Rdoucette,,,,,25,RI,2,11,m,24,,,,,,,,,,,,,
488,18,7,2013,Rdoucette,,,,,25,RI,2,12,m,43,,,,,,,,,,,,,
489,18,7,2013,Rdoucette,,,,,25,RI,2,12,m,21,,,,,,,,,,,,,
490,18,7,2013,Rdoucette,,,,,25,RI,2,12,m,47,,,,,,,,,,,,,
491,18,7,2013,Rdoucette,,,,,25,RI,2,12,m,77,,,,,,,,,,,,,
492,18,7,2013,Rdoucette,,,,,25,RI,2,12,f,81,,,,,,,,,,,,,
493,18,7,2013,Rdoucette,,,,,25,RI,2,12,f,33,,,,,,,,,,,,,
494,18,7,2013,Rdoucette,,,,,25,RI,2,12,f,39,,,,,,,,,,,,,
495,18,7,2013,Rdoucette,,,,,25,RI,2,13,m,25,,,,,,,,,,,,,
496,18,7,2013,Rdoucette,,,,,25,RI,2,13,m,45,,,,,,,,,,,,,
497,18,7,2013,Rdoucette,,,,,25,RI,2,13,f,39,,,,,,,,,,,,,
498,18,7,2013,Rdoucette,,,,,25,RI,2,14,f,61,,,,,,,,,,,,,
499,18,7,2013,Rdoucette,,,,,25,RI,2,14,f,68,,,,,,,,,,,,,
500,18,7,2013,Rdoucette,,,,,25,RI,2,14,m,80,,,,,,,,,,,,,
501,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,34,,,,,,,,,,,,,
502,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,26,,,,,,,,,,,,,
503,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,50,,,,,,,,,,,,,
504,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,63,,,,,,,,,,,,,
505,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,65,,,,,,,,,,,,,
506,18,7,2013,Rdoucette,,,,,25,RI,2,15,i,18,,,,,,,,,,,,,
507,18,7,2013,Rdoucette,,,,,25,RI,2,15,m,27,,,,,,,,,,,,,
508,18,7,2013,Rdoucette,,,,,25,RI,2,15,i,11,,,,,,,,,,,,,
509,18,7,2013,Rdoucette,,,,,25,RI,2,15,i,15,,,,,,,,,,,,,
510,23,7,2013,Rvienneau,,,,,24,RI,3,1,m,28,,,,,,,,,,,,,
511,23,7,2013,Rvienneau,,,,,24,RI,3,1,m,65,,,,,,,,,,,,,
512,23,7,2013,Rvienneau,,,,,24,RI,3,1,m,24,,,,,,,,,,,,,
513,23,7,2013,Rvienneau,,,,,24,RI,3,1,f,52,,,,,,,,,,,,,
514,23,7,2013,Rvienneau,,,,,24,RI,3,1,m,22,,,,,,,,,,,,,
515,23,7,2013,Rvienneau,,,,,24,RI,3,1,m,24,,,,,,,,,,,,,
516,23,7,2013,Rvienneau,,,,,24,RI,3,1,f,20,,,,,,,,,,,,,
517,23,7,2013,Rvienneau,,,,,24,RI,3,2,f,32,,,,,,,,,,,,,
518,23,7,2013,Rvienneau,,,,,24,RI,3,2,f,61,,,,,,,,,,,,,
519,23,7,2013,Rvienneau,,,,,24,RI,3,2,m,60,,,,,,,,,,,,,
520,23,7,2013,Rvienneau,,,,,24,RI,3,3,i,16,,,,,,,,,,,,,
521,23,7,2013,Rvienneau,,,,,24,RI,3,3,m,58,,,,,,,,,,,,,
522,23,7,2013,Rvienneau,,,,,24,RI,3,3,f,52,,,,,,,,,,,,,
523,23,7,2013,Rvienneau,,,,,24,RI,3,3,m,24,,,,,,,,,,,,,
524,23,7,2013,Rvienneau,,,,,24,RI,3,3,m,38,,,,,,,,,,,,,
525,23,7,2013,Rvienneau,,,,,24,RI,3,3,f,43,,,,,,,,,,,,,
526,23,7,2013,Rvienneau,,,,,24,RI,3,3,f,21,,,,,,,,,,,,,
527,23,7,2013,Rvienneau,,,,,24,RI,3,4,f,53,,,,,,,,,,,,,
528,23,7,2013,Rvienneau,,,,,24,RI,3,4,m,48,,,,,,,,,,,,,
529,23,7,2013,Rvienneau,,,,,24,RI,3,4,f,44,,,,,,,,,,,,,
530,23,7,2013,Rvienneau,,,,,24,RI,3,4,f,67,,,,,,,,,,,,,
531,23,7,2013,Rvienneau,,,,,24,RI,3,4,m,32,,,,,,,,,,,,,
532,23,7,2013,Rvienneau,,,,,24,RI,3,4,f,24,,,,,,,,,,,,,
533,23,7,2013,Rvienneau,,,,,24,RI,3,4,f,33,,,,,,,,,,,,,
534,23,7,2013,Rvienneau,,,,,24,RI,3,5,i,18,,,,,,,,,,,,,
535,23,7,2013,Rvienneau,,,,,24,RI,3,5,f,49,,,,,,,,,,,,,
536,23,7,2013,Rvienneau,,,,,24,RI,3,6,m,21,,,,,,,,,,,,,
537,23,7,2013,Rvienneau,,,,,24,RI,3,6,m,38,,,,,,,,,,,,,
538,23,7,2013,Rvienneau,,,,,24,RI,3,6,m,48,,,,,,,,,,,,,
539,23,7,2013,Rvienneau,,,,,24,RI,3,6,m,41,,,,,,,,,,,,,
540,23,7,2013,Rvienneau,,,,,24,RI,3,6,f,47,,,,,,,,,,,,,
541,23,7,2013,Rvienneau,,,,,24,RI,3,7,m,21,,,,,,,,,,,,,
542,23,7,2013,Rvienneau,,,,,24,RI,3,7,f,41,,,,,,,,,,,,,
543,23,7,2013,Rvienneau,,,,,24,RI,3,7,f,41,,,,,,,,,,,,,
544,23,7,2013,Rvienneau,,,,,24,RI,3,7,m,42,,,,,,,,,,,,,
545,23,7,2013,Rvienneau,,,,,24,RI,3,7,f,54,,,,,,,,,,,,,
546,23,7,2013,Rvienneau,,,,,24,RI,3,7,f,44,,,,,,,,,,,,,
547,23,7,2013,Rvienneau,,,,,24,RI,3,7,m,43,,,,,,,,,,,,,
548,23,7,2013,Rvienneau,,,,,24,RI,3,8,m,34,,,,,,,,,,,,,
549,23,7,2013,Rvienneau,,,,,24,RI,3,8,m,43,,,,,,,,,,,,,
550,23,7,2013,Rvienneau,,,,,24,RI,3,8,f,83,,,,,,,,,,,,,
551,23,7,2013,Rvienneau,,,,,24,RI,3,8,f,72,,,,,,,,,,,,,
552,23,7,2013,Rvienneau,,,,,24,RI,3,8,m,20,,,,,,,,,,,,,
553,23,7,2013,Rvienneau,,,,,24,RI,3,8,f,36,,,,,,,,,,,,,
554,23,7,2013,Rvienneau,,,,,24,RI,3,8,m,29,,,,,,,,,,,,,
555,23,7,2013,Rvienneau,,,,,24,RI,3,9,m,38,,,,,,,,,,,,,
556,23,7,2013,Rvienneau,,,,,24,RI,3,9,f,64,,,,,,,,,,,,,
557,23,7,2013,Rvienneau,,,,,24,RI,3,9,m,42,,,,,,,,,,,,,
558,23,7,2013,Rvienneau,,,,,24,RI,3,10,f,58,,,,,,,,,,,,,
559,23,7,2013,Rvienneau,,,,,24,RI,3,10,i,12,,,,,,,,,,,,,
560,23,7,2013,Rvienneau,,,,,24,RI,3,11,f,22,,,,,,,,,,,,,
561,23,7,2013,Rvienneau,,,,,24,RI,3,11,m,56,,,,,,,,,,,,,
562,23,7,2013,Rvienneau,,,,,24,RI,3,11,m,63,,,,,,,,,,,,,
563,23,7,2013,Rvienneau,,,,,24,RI,3,12,f,27,,,,,,,,,,,,,
564,23,7,2013,Rvienneau,,,,,24,RI,3,12,f,39,,,,,,,,,,,,,
565,23,7,2013,Rvienneau,,,,,24,RI,3,12,m,55,,,,,,,,,,,,,
566,23,7,2013,Rvienneau,,,,,24,RI,3,12,f,65,,,,,,,,,,,,,
567,23,7,2013,Rvienneau,,,,,24,RI,3,12,m,43,,,,,,,,,,,,,
568,23,7,2013,Rvienneau,,,,,24,RI,3,12,m,51,,,,,,,,,,,,,
569,23,7,2013,Rvienneau,,,,,24,RI,3,12,i,18,,,,,,,,,,,,,
570,23,7,2013,Rvienneau,,,,,24,RI,3,13,m,22,,,,,,,,,,,,,
571,23,7,2013,Rvienneau,,,,,24,RI,3,13,m,24,,,,,,,,,,,,,
572,23,7,2013,Rvienneau,,,,,24,RI,3,14,f,38,,,,,,,,,,,,,
573,23,7,2013,Rvienneau,,,,,24,RI,3,14,m,78,,,,,,,,,,,,,
574,23,7,2013,Rvienneau,,,,,24,RI,3,14,m,29,,,,,,,,,,,,,
575,23,7,2013,Rvienneau,,,,,24,RI,3,14,f,34,,,,,,,,,,,,,
576,23,7,2013,Rvienneau,,,,,24,RI,3,15,m,76,,,,,,,,,,,,,
577,23,7,2013,Rvienneau,,,,,24,RI,3,15,m,70,,,,,,,,,,,,,
578,23,7,2013,Rvienneau,,,,,24,RI,3,15,f,54,,,,,,,,,,,,,
579,23,7,2013,Rvienneau,,,,,24,RI,3,15,m,47,,,,,,,,,,,,,
580,23,7,2013,Rvienneau,,,,,24,RI,3,15,m,80,,,,,,,,,,,,,
581,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,54,,,,,,,,,,,,,
582,23,7,2013,Rvienneau,,,,,24,RI,3,16,m,33,,,,,,,,,,,,,
583,23,7,2013,Rvienneau,,,,,24,RI,3,16,i,18,,,,,,,,,,,,,
584,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,42,,,,,,,,,,,,,
585,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,45,,,,,,,,,,,,,
586,23,7,2013,Rvienneau,,,,,24,RI,3,16,b,70,,,,,,,,,,,,,
587,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,35,,,,,,,,,,,,,
588,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,52,,,,,,,,,,,,,
589,23,7,2013,Rvienneau,,,,,24,RI,3,16,f,30,,,,,,,,,,,,,
590,23,7,2013,Rvienneau,,,,,24,RI,3,17,f,25,,,,,,,,,,,,,
591,23,7,2013,Rvienneau,,,,,24,RI,3,17,f,29,,,,,,,,,,,,,
592,23,7,2013,Rvienneau,,,,,24,RI,3,17,i,19,,,,,,,,,,,,,
593,23,7,2013,Rvienneau,,,,,24,RI,3,17,m,31,,,,,,,,,,,,,
594,23,7,2013,Rvienneau,,,,,24,RI,3,17,m,26,,,,,,,,,,,,,
595,23,7,2013,Rvienneau,,,,,24,RI,3,17,f,48,,,,,,,,,,,,,
596,23,7,2013,Rvienneau,,,,,24,RI,3,17,m,40,,,,,,,,,,,,,
597,23,7,2013,Rvienneau,,,,,24,RI,3,18,m,44,,,,,,,,,,,,,
598,23,7,2013,Rvienneau,,,,,24,RI,3,18,i,18,,,,,,,,,,,,,
599,23,7,2013,Rvienneau,,,,,24,RI,3,18,f,22,,,,,,,,,,,,,
600,23,7,2013,Rvienneau,,,,,24,RI,3,18,f,58,,,,,,,,,,,,,
601,23,7,2013,Rvienneau,,,,,24,RI,3,18,f,65,,,,,,,,,,,,,
602,23,7,2013,Rvienneau,,,,,24,RI,3,18,m,24,,,,,,,,,,,,,
