REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
RI,752,25,7,2016,Dgiard,25,RI,3,2,m,26,,,,,,,,0,0
RI,753,25,7,2016,Dgiard,25,RI,3,2,i,18,,,,,,,,0,0
RI,754,25,7,2016,Dgiard,25,RI,3,2,i,20,,,,,,,,0,0
RI,755,25,7,2016,Dgiard,25,RI,3,2,m,30,,,,,,,,0,0
RI,756,25,7,2016,Dgiard,25,RI,3,2,i,19,,,,,,,,0,0
RI,757,25,7,2016,Dgiard,27,RI,3,3,f,31,,,,,,,,0,0
RI,758,25,7,2016,Dgiard,27,RI,3,3,i,14,,,,,,,,0,0
RI,759,25,7,2016,Dgiard,27,RI,3,3,i,20,,,,,,,,0,0
RI,760,25,7,2016,Dgiard,27,RI,3,3,m,52,,,,,,,,0,0
RI,761,25,7,2016,Dgiard,27,RI,3,3,m,48,,,,,,,,0,0
RI,762,25,7,2016,Dgiard,27,RI,3,3,f,60,,,,,,,,0,0
RI,763,25,7,2016,Dgiard,27,RI,3,3,i,13,,,,,,,,0,0
RI,764,25,7,2016,Dgiard,27,RI,3,3,i,16,,,,,,,,0,0
RI,765,25,7,2016,Dgiard,27,RI,3,4,i,21,,,,,,,,0,0
RI,766,25,7,2016,Dgiard,27,RI,3,4,m,44,,,,,,,,0,0
RI,767,25,7,2016,Dgiard,27,RI,3,4,f,52,,,,,,,,0,0
RI,768,25,7,2016,Dgiard,27,RI,3,4,f,68,,,,,,,,0,0
RI,769,25,7,2016,Dgiard,27,RI,3,4,f,36,,,,,,,,0,0
RI,770,25,7,2016,Dgiard,27,RI,3,4,i,20,,,,,,,,0,0
RI,771,25,7,2016,Dgiard,27,RI,3,4,i,12,,,,,,,,0,0
RI,772,25,7,2016,Dgiard,27,RI,3,4,i,19,,,,,,,,0,0
RI,773,25,7,2016,Dgiard,27,RI,3,4,i,21,,,,,,,,0,0
RI,774,25,7,2016,Dgiard,27,RI,3,4,f,34,,,,,,,,0,0
RI,775,25,7,2016,Dgiard,27,RI,3,4,i,18,,,,,,,,0,0
RI,776,25,7,2016,Dgiard,27,RI,3,4,i,13,,,,,,,,0,0
RI,777,25,7,2016,Dgiard,27,RI,3,4,m,28,,,,,,,,0,0
RI,778,25,7,2016,Dgiard,26,RI,3,5,i,22,,,,,,,,0,0
RI,779,25,7,2016,Dgiard,26,RI,3,5,f,35,,,,,,,,0,0
RI,780,25,7,2016,Dgiard,26,RI,3,5,m,42,,,,,,,,0,0
RI,781,25,7,2016,Dgiard,26,RI,3,5,i,18,,,,,,,,0,0
RI,782,25,7,2016,Dgiard,26,RI,3,7,f,47,,,,,,,,0,0
RI,783,25,7,2016,Dgiard,26,RI,3,7,m,72,,,,,,,,0,0
RI,784,25,7,2016,Dgiard,26,RI,3,7,m,53,,,,,,,,0,0
RI,785,25,7,2016,Dgiard,26,RI,3,7,f,58,,,,,,,,0,0
RI,786,25,7,2016,Dgiard,26,RI,3,7,m,65,,,,,,,,0,0
RI,787,25,7,2016,Dgiard,26,RI,3,8,i,13,,,,,,,,0,0
RI,788,25,7,2016,Dgiard,26,RI,3,8,f,66,,,,,,,,0,0
RI,789,25,7,2016,Dgiard,26,RI,3,8,i,22,,,,,,,,0,0
RI,790,25,7,2016,Dgiard,26,RI,3,8,f,38,,,,,,,,0,0
RI,791,25,7,2016,Dgiard,26,RI,3,9,m,70,,,,,,,,0,0
RI,792,25,7,2016,Dgiard,26,RI,3,9,f,68,,,,,,,,0,0
RI,793,25,7,2016,Dgiard,26,RI,3,9,m,63,,,,,,,,0,0
RI,794,25,7,2016,Dgiard,26,RI,3,9,m,50,,,,,,,,0,0
RI,795,25,7,2016,Arondeau,24,RI,4,13,f,28,,,,,,,,0,0
RI,796,25,7,2016,Arondeau,24,RI,4,13,i,14,,,,,,,,0,0
RI,797,25,7,2016,Arondeau,24,RI,4,13,f,66,,,,,,,,0,0
RI,798,25,7,2016,Arondeau,24,RI,4,13,i,20,,,,,,,,0,0
RI,799,25,7,2016,Arondeau,24,RI,4,13,m,53,,,,,,,,0,0
RI,800,25,7,2016,Arondeau,24,RI,4,13,m,32,,,,,,,,0,0
RI,801,25,7,2016,Arondeau,24,RI,4,13,i,20,,,,,,,,0,0
RI,802,25,7,2016,Arondeau,24,RI,4,13,f,50,,,,,,,,0,0
RI,803,25,7,2016,Arondeau,24,RI,4,13,i,17,,,,,,,,0,0
RI,804,25,7,2016,Arondeau,24,RI,4,14,i,30,,,,,,,,0,0
RI,805,25,7,2016,Arondeau,24,RI,4,14,m,29,,,,,,,,0,0
RI,806,25,7,2016,Arondeau,24,RI,4,14,f,32,,,,,,,,0,0
RI,807,25,7,2016,Arondeau,24,RI,4,14,f,45,,,,,,,,0,0
RI,808,25,7,2016,Arondeau,24,RI,4,14,i,10,,,,,,,,0,0
RI,809,25,7,2016,Arondeau,24,RI,4,14,i,12,,,,,,,,0,0
RI,810,25,7,2016,Arondeau,24,RI,4,14,i,25,,,,,,,,0,0
RI,811,25,7,2016,Arondeau,24,RI,4,14,b1,98,,,,,,,,0,0
RI,812,25,7,2016,Arondeau,24,RI,4,15,i,10,,,,,,,,0,0
RI,813,25,7,2016,Arondeau,24,RI,4,15,m,47,,,,,,,,0,0
RI,814,25,7,2016,Arondeau,24,RI,4,15,m,33,,,,,,,,0,0
RI,815,25,7,2016,Arondeau,24,RI,4,15,i,25,,,,,,,,0,0
RI,816,25,7,2016,Arondeau,24,RI,4,16,i,11,,,,,,,,0,0
RI,817,25,7,2016,Arondeau,24,RI,4,16,f,44,,,,,,,,0,0
RI,818,25,7,2016,Arondeau,24,RI,4,16,m,21,,,,,,,,0,0
RI,819,25,7,2016,Arondeau,24,RI,4,16,f,27,,,,,,,,0,0
RI,820,25,7,2016,Arondeau,24,RI,4,16,m,46,,,,,,,,0,0
RI,821,25,7,2016,Arondeau,24,RI,4,16,f,27,,,,,,,,0,0
RI,822,25,7,2016,Arondeau,24,RI,4,16,m,42,,,,,,,,0,0
RI,823,25,7,2016,Arondeau,24,RI,4,16,i,11,,,,,,,,0,0
RI,824,25,7,2016,Arondeau,24,RI,4,16,i,19,,,,,,,,0,0
RI,825,25,7,2016,Arondeau,24,RI,4,16,m,47,,,,,,,,0,0
RI,826,25,7,2016,Arondeau,24,RI,4,17,m,38,,,,,,,,0,0
RI,827,25,7,2016,Arondeau,24,RI,4,17,i,10,,,,,,,,0,0
RI,828,25,7,2016,Arondeau,24,RI,4,17,i,19,,,,,,,,0,0
RI,829,25,7,2016,Arondeau,24,RI,4,17,f,24,,,,,,,,0,0
RI,830,25,7,2016,Arondeau,24,RI,4,17,i,22,,,,,,,,0,0
RI,831,25,7,2016,Arondeau,24,RI,4,17,i,17,,,,,,,,0,0
RI,832,25,7,2016,Arondeau,24,RI,4,17,f,29,,,,,,,,0,0
RI,833,25,7,2016,Arondeau,24,RI,4,17,f,63,,,,,,,,0,0
RI,834,25,7,2016,Arondeau,24,RI,4,17,m,75,,,,,,,,0,0
RI,835,25,7,2016,Arondeau,24,RI,4,17,f,65,,,,,,,,0,0
RI,836,25,7,2016,Arondeau,24,RI,4,18,m,25,,,,,,,,0,0
RI,837,25,7,2016,Arondeau,24,RI,4,18,m,34,,,,,,,,0,0
RI,838,25,7,2016,Arondeau,24,RI,4,18,i,18,,,,,,,,0,0
RI,839,25,7,2016,Arondeau,24,RI,4,18,i,11,,,,,,,,0,0
RI,840,25,7,2016,Arondeau,24,RI,4,18,f,43,,,,,,,,0,0
RI,841,25,7,2016,Arondeau,24,RI,4,19,m,27,,,,,,,,0,0
RI,842,25,7,2016,Arondeau,24,RI,4,19,m,43,,,,,,,,0,0
RI,843,25,7,2016,Arondeau,24,RI,4,19,f,58,,,,,,,,0,0
RI,844,25,7,2016,Arondeau,24,RI,4,20,i,20,,,,,,,,0,0
RI,845,25,7,2016,Arondeau,24,RI,4,20,m,77,,,,,,,,0,0
RI,846,25,7,2016,Arondeau,24,RI,4,20,f,59,,,,,,,,0,0
RI,847,25,7,2016,Arondeau,24,RI,4,20,m,26,,,,,,,,0,0
RI,848,25,7,2016,Arondeau,24,RI,4,20,f,65,,,,,,,,0,0
RI,849,25,7,2016,Arondeau,24,RI,4,20,f,31,,,,,,,,0,0
RI,850,25,7,2016,Arondeau,24,RI,4,20,m,23,,,,,,,,0,0
RI,851,25,7,2016,Arondeau,24,RI,4,20,m,22,,,,,,,,0,0
RI,852,25,7,2016,Arondeau,24,RI,4,20,m,60,,,,,,,,0,0
RI,853,25,7,2016,Arondeau,24,RI,4,20,i,13,,,,,,,,0,0
RI,854,25,7,2016,Arondeau,24,RI,4,20,f,35,,,,,,,,0,0
RI,855,25,7,2016,Arondeau,24,RI,4,20,f,26,,,,,,,,0,0
RI,856,25,7,2016,Arondeau,24,RI,4,20,b1,77,,,,,,,,0,0
RI,857,25,7,2016,Arondeau,24,RI,4,20,i,20,,,,,,,,0,0
RI,858,25,7,2016,Arondeau,24,RI,4,20,i,11,,,,,,,,0,0
RI,859,25,7,2016,Bcomeau,24,RI,4,13,m,60,,,,,,,,0,0
RI,860,25,7,2016,Bcomeau,24,RI,4,13,f,45,,,,,,,,0,0
RI,861,25,7,2016,Bcomeau,24,RI,4,13,f,36,,,,,,,,0,0
RI,862,25,7,2016,Bcomeau,24,RI,4,13,m,31,,,,,,,,0,0
RI,863,25,7,2016,Bcomeau,24,RI,4,13,f,34,,,,,,,,0,0
RI,864,25,7,2016,Bcomeau,24,RI,4,13,i,11,,,,,,,,0,0
RI,865,25,7,2016,Bcomeau,24,RI,4,13,f,24,,,,,,,,0,0
RI,866,25,7,2016,Bcomeau,24,RI,4,13,f,20,,,,,,,,0,0
RI,867,25,7,2016,Bcomeau,24,RI,4,14,f,41,,,,,,,,0,0
RI,868,25,7,2016,Bcomeau,24,RI,4,14,f,40,,,,,,,,0,0
RI,869,25,7,2016,Bcomeau,24,RI,4,14,f,61,,,,,,,,0,0
RI,870,25,7,2016,Bcomeau,24,RI,4,14,m,53,,,,,,,,0,0
RI,871,25,7,2016,Bcomeau,24,RI,4,14,f,35,,,,,,,,0,0
RI,872,25,7,2016,Bcomeau,24,RI,4,14,m,29,,,,,,,,0,0
RI,873,25,7,2016,Bcomeau,24,RI,4,14,i,18,,,,,,,,0,0
RI,874,25,7,2016,Bcomeau,24,RI,4,15,m,22,,,,,,,,0,0
RI,875,25,7,2016,Bcomeau,24,RI,4,15,m,45,,,,,,,,0,0
RI,876,25,7,2016,Bcomeau,24,RI,4,15,f,36,,,,,,,,0,0
RI,877,25,7,2016,Bcomeau,24,RI,4,15,f,38,,,,,,,,0,0
RI,878,25,7,2016,Bcomeau,24,RI,4,15,f,38,,,,,,,,0,0
RI,879,25,7,2016,Bcomeau,24,RI,4,16,f,26,,,,,,,,0,0
RI,880,25,7,2016,Bcomeau,24,RI,4,16,f,31,,,,,,,,0,0
RI,881,25,7,2016,Bcomeau,24,RI,4,16,i,17,,,,,,,,0,0
RI,882,25,7,2016,Bcomeau,24,RI,4,16,m,19,,,,,,,,0,0
RI,883,25,7,2016,Bcomeau,24,RI,4,16,m,24,,,,,,,,0,0
RI,884,25,7,2016,Bcomeau,24,RI,4,16,f,25,,,,,,,,0,0
RI,885,25,7,2016,Bcomeau,24,RI,4,16,f,26,,,,,,,,0,0
RI,886,25,7,2016,Bcomeau,24,RI,4,16,i,10,,,,,,,,0,0
RI,887,25,7,2016,Bcomeau,24,RI,4,16,m,35,,,,,,,,0,0
RI,888,25,7,2016,Bcomeau,24,RI,4,17,f,40,,,,,,,,0,0
RI,889,25,7,2016,Bcomeau,24,RI,4,17,i,15,,,,,,,,0,0
RI,890,25,7,2016,Bcomeau,24,RI,4,17,i,17,,,,,,,,0,0
RI,891,25,7,2016,Bcomeau,24,RI,4,17,i,13,,,,,,,,0,0
RI,892,25,7,2016,Bcomeau,24,RI,4,17,i,18,,,,,,,,0,0
RI,893,25,7,2016,Bcomeau,24,RI,4,18,m,43,,,,,,,,0,0
RI,894,25,7,2016,Bcomeau,24,RI,4,18,m,40,,,,,,,,0,0
RI,895,25,7,2016,Bcomeau,24,RI,4,18,f,33,,,,,,,,0,0
RI,896,25,7,2016,Bcomeau,24,RI,4,18,m,55,,,,,,,,0,0
RI,897,25,7,2016,Bcomeau,24,RI,4,18,f,33,,,,,,,,0,0
RI,898,25,7,2016,Bcomeau,24,RI,4,18,i,17,,,,,,,,0,0
RI,899,25,7,2016,Bcomeau,24,RI,4,18,f,66,,,,,,,,0,0
RI,900,25,7,2016,Bcomeau,24,RI,4,18,m,21,,,,,,,,0,0
RI,901,25,7,2016,Bcomeau,24,RI,4,19,i,14,,,,,,,,0,0
RI,902,25,7,2016,Bcomeau,24,RI,4,19,m,21,,,,,,,,0,0
RI,903,25,7,2016,Bcomeau,24,RI,4,19,i,15,,,,,,,,0,0
RI,904,25,7,2016,Bcomeau,24,RI,4,19,i,12,,,,,,,,0,0
RI,905,25,7,2016,Bcomeau,24,RI,4,19,f,43,,,,,,,,0,0
RI,906,25,7,2016,Bcomeau,24,RI,4,19,f,45,,,,,,,,0,0
RI,907,25,7,2016,Bcomeau,24,RI,4,19,i,15,,,,,,,,0,0
RI,908,25,7,2016,Bcomeau,24,RI,4,19,f,25,,,,,,,,0,0
RI,909,25,7,2016,Bcomeau,24,RI,4,19,f,20,,,,,,,,0,0
RI,910,25,7,2016,Bcomeau,24,RI,4,19,m,20,,,,,,,,0,0
RI,911,25,7,2016,Bcomeau,24,RI,4,19,m,36,,,,,,,,0,0
RI,912,25,7,2016,Bcomeau,24,RI,4,19,m,33,,,,,,,,0,0
RI,913,26,7,2016,Arondeau,25,RI,5,1,i,70,,,,,,,,0,0
RI,914,26,7,2016,Arondeau,25,RI,5,1,i,25,,,,,,,,0,0
RI,915,26,7,2016,Arondeau,25,RI,5,1,m,39,,,,,,,,0,0
RI,916,26,7,2016,Arondeau,25,RI,5,1,f,36,,,,,,,,0,0
RI,917,26,7,2016,Arondeau,25,RI,5,1,m,51,,,,,,,,0,0
RI,918,26,7,2016,Arondeau,25,RI,5,1,m,56,,,,,,,,0,0
RI,919,26,7,2016,Arondeau,25,RI,5,1,m,36,,,,,,,,0,0
RI,920,26,7,2016,Arondeau,25,RI,5,3,f,29,,,,,,,,0,0
RI,921,26,7,2016,Arondeau,25,RI,5,3,i,50,,,,,,,,0,0
RI,922,26,7,2016,Arondeau,25,RI,5,3,i,60,,,,,,,,0,0
RI,923,26,7,2016,Arondeau,25,RI,5,4,f,43,,,,,,,,0,0
RI,924,26,7,2016,Arondeau,25,RI,5,4,i,60,,,,,,,,0,0
RI,925,26,7,2016,Arondeau,25,RI,5,4,m,44,,,,,,,,0,0
RI,926,26,7,2016,Arondeau,25,RI,5,4,m,61,,,,,,,,0,0
RI,927,26,7,2016,Arondeau,25,RI,5,4,f,56,,,,,,,,0,0
RI,928,26,7,2016,Arondeau,25,RI,5,4,f,52,,,,,,,,0,0
RI,929,26,7,2016,Arondeau,25,RI,5,5,m,22,,,,,,,,0,0
RI,930,26,7,2016,Arondeau,25,RI,5,5,f,21,,,,,,,,0,0
RI,931,26,7,2016,Arondeau,25,RI,5,5,f,55,,,,,,,,0,0
RI,932,26,7,2016,Arondeau,25,RI,5,5,f,54,,,,,,,,0,0
RI,933,26,7,2016,Arondeau,25,RI,5,5,f,35,,,,,,,,0,0
RI,934,26,7,2016,Arondeau,25,RI,5,5,f,61,,,,,,,,0,0
RI,935,26,7,2016,Arondeau,25,RI,5,5,m,25,,,,,,,,0,0
RI,936,26,7,2016,Arondeau,25,RI,5,5,i,19,,,,,,,,0,0
RI,937,26,7,2016,Arondeau,25,RI,5,5,f,28,,,,,,,,0,0
RI,938,26,7,2016,Arondeau,25,RI,5,5,i,16,,,,,,,,0,0
RI,939,26,7,2016,Arondeau,25,RI,5,6,b1,75,,,,,,,,0,0
RI,940,26,7,2016,Arondeau,25,RI,5,6,f,26,,,,,,,,0,0
RI,941,26,7,2016,Arondeau,25,RI,5,6,f,31,,,,,,,,0,0
RI,942,26,7,2016,Arondeau,25,RI,5,7,f,33,,,,,,,,0,0
RI,943,26,7,2016,Arondeau,25,RI,5,7,m,61,,,,,,,,0,0
RI,944,26,7,2016,Arondeau,25,RI,5,7,i,20,,,,,,,,0,0
RI,945,26,7,2016,Arondeau,25,RI,5,7,i,25,,,,,,,,0,0
RI,946,26,7,2016,Arondeau,25,RI,5,7,f,58,,,,,,,,0,0
RI,947,26,7,2016,Arondeau,25,RI,5,8,f,40,,,,,,,,0,0
RI,948,26,7,2016,Arondeau,25,RI,5,8,m,28,,,,,,,,0,0
RI,949,26,7,2016,Arondeau,25,RI,5,8,m,35,,,,,,,,0,0
RI,950,26,7,2016,Arondeau,25,RI,5,8,m,33,,,,,,,,0,0
RI,951,26,7,2016,Arondeau,25,RI,5,8,f,27,,,,,,,,0,0
RI,952,26,7,2016,Arondeau,25,RI,5,11,f,46,,,,,,,,0,0
RI,953,26,7,2016,Arondeau,25,RI,5,11,i,20,,,,,,,,0,0
RI,954,26,7,2016,Arondeau,25,RI,5,11,f,53,,,,,,,,0,0
RI,955,26,7,2016,Arondeau,25,RI,5,11,f,37,,,,,,,,0,0
RI,956,26,7,2016,Arondeau,25,RI,5,12,m,71,,,,,,,,0,0
RI,957,26,7,2016,Arondeau,25,RI,5,12,f,44,,,,,,,,0,0
RI,958,26,7,2016,Arondeau,25,RI,5,12,f,46,,,,,,,,0,0
RI,959,26,7,2016,Arondeau,25,RI,5,12,m,47,,,,,,,,0,0
RI,960,26,7,2016,Arondeau,25,RI,5,12,f,23,,,,,,,,0,0
RI,961,26,7,2016,Arondeau,25,RI,5,12,f,64,,,,,,,,0,0
RI,962,26,7,2016,Arondeau,25,RI,5,12,i,20,,,,,,,,0,0
RI,963,26,7,2016,Arondeau,25,RI,5,12,i,11,,,,,,,,0,0
RI,964,26,7,2016,Bcomeau,25,RI,5,1,m,52,,,,,,,,0,0
RI,965,26,7,2016,Bcomeau,25,RI,5,1,f,55,,,,,,,,0,0
RI,966,26,7,2016,Bcomeau,25,RI,5,1,f,54,,,,,,,,0,0
RI,967,26,7,2016,Bcomeau,25,RI,5,1,m,37,,,,,,,,0,0
RI,968,26,7,2016,Bcomeau,25,RI,5,1,f,41,,,,,,,,0,0
RI,969,26,7,2016,Bcomeau,25,RI,5,1,f,56,,,,,,,,0,0
RI,970,26,7,2016,Bcomeau,25,RI,5,1,f,56,,,,,,,,0,0
RI,971,26,7,2016,Bcomeau,25,RI,5,2,f,45,,,,,,,,0,0
RI,972,26,7,2016,Bcomeau,25,RI,5,2,m,46,,,,,,,,0,0
RI,973,26,7,2016,Bcomeau,25,RI,5,2,m,29,,,,,,,,0,0
RI,974,26,7,2016,Bcomeau,25,RI,5,2,i,13,,,,,,,,0,0
RI,975,26,7,2016,Bcomeau,25,RI,5,2,i,15,,,,,,,,0,0
RI,976,26,7,2016,Bcomeau,25,RI,5,2,f,47,,,,,,,,0,0
RI,977,26,7,2016,Bcomeau,25,RI,5,3,i,18,,,,,,,,0,0
RI,978,26,7,2016,Bcomeau,25,RI,5,3,m,46,,,,,,,,0,0
RI,979,26,7,2016,Bcomeau,25,RI,5,3,f,45,,,,,,,,0,0
RI,980,26,7,2016,Bcomeau,25,RI,5,3,m,54,,,,,,,,0,0
RI,981,26,7,2016,Bcomeau,25,RI,5,4,m,41,,,,,,,,0,0
RI,982,26,7,2016,Bcomeau,25,RI,5,4,m,55,,,,,,,,0,0
RI,983,26,7,2016,Bcomeau,25,RI,5,4,m,65,,,,,,,,0,0
RI,984,26,7,2016,Bcomeau,25,RI,5,4,m,37,,,,,,,,0,0
RI,985,26,7,2016,Bcomeau,25,RI,5,6,m,55,,,,,,,,0,0
RI,986,26,7,2016,Bcomeau,25,RI,5,6,f,40,,,,,,,,0,0
RI,987,26,7,2016,Bcomeau,25,RI,5,6,m,41,,,,,,,,0,0
RI,988,26,7,2016,Bcomeau,25,RI,5,6,f,55,,,,,,,,0,0
RI,989,26,7,2016,Bcomeau,25,RI,5,6,i,14,,,,,,,,0,0
RI,990,26,7,2016,Bcomeau,25,RI,5,7,f,59,,,,,,,,0,0
RI,991,26,7,2016,Bcomeau,25,RI,5,7,m,20,,,,,,,,0,0
RI,992,26,7,2016,Bcomeau,25,RI,5,7,f,30,,,,,,,,0,0
RI,993,26,7,2016,Bcomeau,25,RI,5,7,m,57,,,,,,,,0,0
RI,994,26,7,2016,Bcomeau,25,RI,5,7,m,36,,,,,,,,0,0
RI,995,26,7,2016,Bcomeau,25,RI,5,8,f,65,,,,,,,,0,0
RI,996,26,7,2016,Bcomeau,25,RI,5,8,f,61,,,,,,,,0,0
RI,997,26,7,2016,Bcomeau,25,RI,5,8,f,50,,,,,,,,0,0
RI,998,26,7,2016,Bcomeau,25,RI,5,8,f,61,,,,,,,,0,0
RI,999,26,7,2016,Bcomeau,25,RI,5,8,i,12,,,,,,,,0,0
RI,1000,26,7,2016,Bcomeau,25,RI,5,8,i,13,,,,,,,,0,0
RI,1001,26,7,2016,Bcomeau,25,RI,5,9,m,40,,,,,,,,0,0
RI,1002,26,7,2016,Bcomeau,25,RI,5,9,m,49,,,,,,,,0,0
RI,1003,26,7,2016,Bcomeau,25,RI,5,9,f,30,,,,,,,,0,0
RI,1004,26,7,2016,Bcomeau,25,RI,5,9,m,62,,,,,,,,0,0
RI,1005,26,7,2016,Bcomeau,25,RI,5,9,f,43,,,,,,,,0,0
RI,1006,26,7,2016,Bcomeau,25,RI,5,10,f,39,,,,,,,,0,0
RI,1007,26,7,2016,Bcomeau,25,RI,5,10,f,35,,,,,,,,0,0
RI,1008,26,7,2016,Bcomeau,25,RI,5,10,i,13,,,,,,,,0,0
RI,1009,26,7,2016,Bcomeau,25,RI,5,10,f,25,,,,,,,,0,0
RI,1010,26,7,2016,Bcomeau,25,RI,5,10,f,27,,,,,,,,0,0
RI,1011,26,7,2016,Bcomeau,25,RI,5,10,m,43,,,,,,,,0,0
RI,1012,26,7,2016,Bcomeau,25,RI,5,10,m,42,,,,,,,,0,0
RI,1013,26,7,2016,Bcomeau,25,RI,5,11,i,15,,,,,,,,0,0
RI,1014,26,7,2016,Bcomeau,25,RI,5,11,f,55,,,,,,,,0,0
RI,1015,26,7,2016,Bcomeau,25,RI,5,11,f,26,,,,,,,,0,0
RI,1016,26,7,2016,Bcomeau,25,RI,5,11,i,12,,,,,,,,0,0
RI,1017,26,7,2016,Bcomeau,25,RI,5,12,f,46,,,,,,,,0,0
RI,1018,26,7,2016,Bcomeau,25,RI,5,12,f,21,,,,,,,,0,0
RI,1019,26,7,2016,Bcomeau,25,RI,5,12,f,44,,,,,,,,0,0
RI,1020,26,7,2016,Bcomeau,25,RI,5,12,m,39,,,,,,,,0,0
RI,1021,26,7,2016,Bcomeau,25,RI,5,12,m,36,,,,,,,,0,0
RI,1022,26,7,2016,Mcomeau,30,RI,6,2,f,54,,,,,,,,0,0
RI,1023,26,7,2016,Mcomeau,30,RI,6,2,f,44,,,,,,,,0,0
RI,1024,26,7,2016,Mcomeau,30,RI,6,2,m,55,,,,,,,,0,0
RI,1025,26,7,2016,Mcomeau,30,RI,6,2,f,58,,,,,,,,0,0
RI,1026,26,7,2016,Mcomeau,30,RI,6,2,f,41,,,,,,,,0,0
RI,1027,26,7,2016,Mcomeau,30,RI,6,2,i,19,,,,,,,,0,0
RI,1028,26,7,2016,Mcomeau,30,RI,6,2,f,28,,,,,,,,0,0
RI,1029,26,7,2016,Mcomeau,30,RI,6,2,f,27,,,,,,,,0,0
RI,1030,26,7,2016,Mcomeau,30,RI,6,2,i,15,,,,,,,,0,0
RI,1031,26,7,2016,Mcomeau,30,RI,6,2,b1,65,,,,,,,,0,0
RI,1032,26,7,2016,Mcomeau,30,RI,6,2,f,28,,,,,,,,0,0
RI,1033,26,7,2016,Mcomeau,30,RI,6,2,f,26,,,,,,,,0,0
RI,1034,26,7,2016,Mcomeau,30,RI,6,2,i,17,,,,,,,,0,0
RI,1035,26,7,2016,Mcomeau,30,RI,6,2,i,18,,,,,,,,0,0
RI,1036,26,7,2016,Mcomeau,30,RI,6,2,b1,75,,,,,,,,0,0
RI,1037,26,7,2016,Mcomeau,30,RI,6,2,m,70,,,,,,,,0,0
RI,1038,26,7,2016,Mcomeau,30,RI,6,3,f,35,,,,,,,,0,0
RI,1039,26,7,2016,Mcomeau,30,RI,6,3,i,21,,,,,,,,0,0
RI,1040,26,7,2016,Mcomeau,30,RI,6,3,f,25,,,,,,,,0,0
RI,1041,26,7,2016,Mcomeau,30,RI,6,3,m,29,,,,,,,,0,0
RI,1042,26,7,2016,Mcomeau,30,RI,6,3,i,15,,,,,,,,0,0
RI,1043,26,7,2016,Mcomeau,30,RI,6,3,i,22,,,,,,,,0,0
RI,1044,26,7,2016,Mcomeau,30,RI,6,3,f,27,,,,,,,,0,0
RI,1045,26,7,2016,Mcomeau,30,RI,6,3,m,47,,,,,,,,0,0
RI,1046,26,7,2016,Mcomeau,30,RI,6,3,f,27,,,,,,,,0,0
RI,1047,26,7,2016,Mcomeau,30,RI,6,3,m,27,,,,,,,,0,0
RI,1048,26,7,2016,Mcomeau,30,RI,6,3,i,15,,,,,,,,0,0
RI,1049,26,7,2016,Mcomeau,30,RI,6,3,f,52,,,,,,,,0,0
RI,1050,26,7,2016,Mcomeau,30,RI,6,3,m,27,,,,,,,,0,0
RI,1051,26,7,2016,Mcomeau,30,RI,6,3,i,15,,,,,,,,0,0
RI,1052,26,7,2016,Mcomeau,30,RI,6,3,i,14,,,,,,,,0,0
RI,1053,26,7,2016,Mcomeau,30,RI,6,3,i,15,,,,,,,,0,0
RI,1054,26,7,2016,Mcomeau,30,RI,6,3,i,12,,,,,,,,0,0
RI,1055,26,7,2016,Mcomeau,30,RI,6,3,i,21,,,,,,,,0,0
RI,1056,26,7,2016,Mcomeau,30,RI,6,3,i,25,,,,,,,,0,0
RI,1057,26,7,2016,Mcomeau,30,RI,6,3,m,32,,,,,,,,0,0
RI,1058,26,7,2016,Mcomeau,30,RI,6,3,f,22,,,,,,,,0,0
RI,1059,26,7,2016,Mcomeau,30,RI,6,4,f,32,,,,,,,,0,0
RI,1060,26,7,2016,Mcomeau,30,RI,6,4,f,31,,,,,,,,0,0
RI,1061,26,7,2016,Mcomeau,30,RI,6,4,f,24,,,,,,,,0,0
RI,1062,26,7,2016,Mcomeau,30,RI,6,4,i,21,,,,,,,,0,0
RI,1063,26,7,2016,Mcomeau,30,RI,6,4,i,15,,,,,,,,0,0
RI,1064,26,7,2016,Mcomeau,30,RI,6,4,m,31,,,,,,,,0,0
RI,1065,26,7,2016,Mcomeau,30,RI,6,4,i,18,,,,,,,,0,0
RI,1066,26,7,2016,Mcomeau,30,RI,6,4,i,17,,,,,,,,0,0
RI,1067,26,7,2016,Mcomeau,30,RI,6,4,i,18,,,,,,,,0,0
RI,1068,26,7,2016,Mcomeau,30,RI,6,4,f,55,,,,,,,,0,0
RI,1069,26,7,2016,Mcomeau,30,RI,6,4,m,43,,,,,,,,0,0
RI,1070,26,7,2016,Mcomeau,30,RI,6,4,m,43,,,,,,,,0,0
RI,1071,26,7,2016,Mcomeau,30,RI,6,4,f,25,,,,,,,,0,0
RI,1072,26,7,2016,Mcomeau,30,RI,6,4,i,21,,,,,,,,0,0
RI,1073,26,7,2016,Mcomeau,30,RI,6,4,i,15,,,,,,,,0,0
RI,1074,26,7,2016,Mcomeau,30,RI,6,4,m,25,,,,,,,,0,0
RI,1075,26,7,2016,Mcomeau,30,RI,6,4,i,17,,,,,,,,0,0
RI,1076,26,7,2016,Mcomeau,30,RI,6,5,i,19,,,,,,,,0,0
