Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
411,29,7,2015,Mcomeau,,,,,26,RI,2,1,i,19,,,,,,,,,,,,
412,29,7,2015,Mcomeau,,,,,26,RI,2,1,f,31,,,,,,,,,,,,
413,29,7,2015,Mcomeau,,,,,26,RI,2,1,m,40,,,,,,,,,,,,
414,29,7,2015,Mcomeau,,,,,26,RI,2,1,m,20,,,,,,,,,,,,
415,29,7,2015,Mcomeau,,,,,26,RI,2,2,m,40,,,,,,,,,,,,
416,29,7,2015,Mcomeau,,,,,26,RI,2,2,m,27,,,,,,,,,,,,
417,29,7,2015,Mcomeau,,,,,26,RI,2,2,m,22,,,,,,,,,,,,
418,29,7,2015,Mcomeau,,,,,26,RI,2,2,m,27,,,,,,,,,,,,
419,29,7,2015,Mcomeau,,,,,26,RI,2,2,f,75,,,,,,,,,,,,
420,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,16,,,,,,,,,,,,
421,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,15,,,,,,,,,,,,
422,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,13,,,,,,,,,,,,
423,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,17,,,,,,,,,,,,
424,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,11,,,,,,,,,,,,
425,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,20,,,,,,,,,,,,
426,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,13,,,,,,,,,,,,
427,29,7,2015,Mcomeau,,,,,26,RI,2,2,i,11,,,,,,,,,,,,
428,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,16,,,,,,,,,,,,
429,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,15,,,,,,,,,,,,
430,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,11,,,,,,,,,,,,
431,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,18,,,,,,,,,,,,
432,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,8,,,,,,,,,,,,
433,29,7,2015,Mcomeau,,,,,26,RI,2,3,i,20,,,,,,,,,,,,
434,29,7,2015,Mcomeau,,,,,26,RI,2,3,m,35,,,,,,,,,,,,
435,29,7,2015,Mcomeau,,,,,26,RI,2,3,f,37,,,,,,,,,,,,
436,29,7,2015,Mcomeau,,,,,26,RI,2,3,f,23,,,,,,,,,,,,
437,29,7,2015,Mcomeau,,,,,26,RI,2,4,m,42,,,,,,,,,,,,
438,29,7,2015,Mcomeau,,,,,26,RI,2,4,f,65,,,,,,,,,,,,
439,29,7,2015,Mcomeau,,,,,26,RI,2,4,f,43,,,,,,,,,,,,
440,29,7,2015,Mcomeau,,,,,26,RI,2,4,m,43,,,,,,,,,,,,
441,29,7,2015,Mcomeau,,,,,26,RI,2,4,m,27,,,,,,,,,,,,
442,29,7,2015,Mcomeau,,,,,26,RI,2,4,f,35,,,,,,,,,,,,
443,29,7,2015,Mcomeau,,,,,26,RI,2,4,f,43,,,,,,,,,,,,
444,29,7,2015,Mcomeau,,,,,26,RI,2,4,i,19,,,,,,,,,,,,
445,29,7,2015,Mcomeau,,,,,26,RI,2,4,i,23,,,,,,,,,,,,
446,29,7,2015,Mcomeau,,,,,26,RI,2,4,i,18,,,,,,,,,,,,
447,29,7,2015,Mcomeau,,,,,26,RI,2,4,i,18,,,,,,,,,,,,
448,29,7,2015,Mcomeau,,,,,26,RI,2,4,i,23,,,,,,,,,,,,
449,29,7,2015,Mcomeau,,,,,26,RI,2,6,f,22,,,,,,,,,,,,
450,29,7,2015,Mcomeau,,,,,26,RI,2,6,m,23,,,,,,,,,,,,
451,29,7,2015,Mcomeau,,,,,26,RI,2,6,f,31,,,,,,,,,,,,
452,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,9,,,,,,,,,,,,
453,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
454,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,9,,,,,,,,,,,,
455,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,23,,,,,,,,,,,,
456,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,30,,,,,,,,,,,,
457,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
458,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,9,,,,,,,,,,,,
459,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,18,,,,,,,,,,,,
460,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
461,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,23,,,,,,,,,,,,
462,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
463,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
464,29,7,2015,Mcomeau,,,,,26,RI,2,6,i,8,,,,,,,,,,,,
465,29,7,2015,Mcomeau,,,,,26,RI,2,7,i,19,,,,,,,,,,,,
466,29,7,2015,Mcomeau,,,,,26,RI,2,7,i,8,,,,,,,,,,,,
467,29,7,2015,Mcomeau,,,,,26,RI,2,7,m,23,,,,,,,,,,,,
468,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,40,,,,,,,,,,,,
469,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,35,,,,,,,,,,,,
470,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,31,,,,,,,,,,,,
471,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,33,,,,,,,,,,,,
472,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,35,,,,,,,,,,,,
473,29,7,2015,Mcomeau,,,,,26,RI,2,7,f,25,,,,,,,,,,,,
474,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,17,,,,,,,,,,,,
475,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,19,,,,,,,,,,,,
476,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,18,,,,,,,,,,,,
477,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,8,,,,,,,,,,,,
478,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,18,,,,,,,,,,,,
479,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,9,,,,,,,,,,,,
480,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,11,,,,,,,,,,,,
481,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,18,,,,,,,,,,,,
482,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,8,,,,,,,,,,,,
483,29,7,2015,Mcomeau,,,,,26,RI,2,8,i,20,,,,,,,,,,,,
484,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,51,,,,,,,,,,,,
485,29,7,2015,Mcomeau,,,,,26,RI,2,8,f,28,,,,,,,,,,,,
486,29,7,2015,Mcomeau,,,,,26,RI,2,8,f,32,,,,,,,,,,,,
487,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,25,,,,,,,,,,,,
488,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,28,,,,,,,,,,,,
489,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,21,,,,,,,,,,,,
490,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,35,,,,,,,,,,,,
491,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,19,,,,,,,,,,,,
492,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,19,,,,,,,,,,,,
493,29,7,2015,Mcomeau,,,,,26,RI,2,8,m,20,,,,,,,,,,,,
494,29,7,2015,Mcomeau,,,,,26,RI,2,9,i,16,,,,,,,,,,,,
495,29,7,2015,Mcomeau,,,,,26,RI,2,9,i,15,,,,,,,,,,,,
496,29,7,2015,Mcomeau,,,,,26,RI,2,9,i,18,,,,,,,,,,,,
497,29,7,2015,Mcomeau,,,,,26,RI,2,9,i,8,,,,,,,,,,,,
498,29,7,2015,Mcomeau,,,,,26,RI,2,9,m,19,,,,,,,,,,,,
499,29,7,2015,Mcomeau,,,,,26,RI,2,9,f,20,,,,,,,,,,,,
500,29,7,2015,Mcomeau,,,,,26,RI,2,9,f,34,,,,,,,,,,,,
501,29,7,2015,Mcomeau,,,,,26,RI,2,9,f,43,,,,,,,,,,,,
502,29,7,2015,Mcomeau,,,,,26,RI,2,9,f,37,,,,,,,,,,,,
503,29,7,2015,Mcomeau,,,,,26,RI,2,10,m,50,,,,,,,,,,,,
504,29,7,2015,Mcomeau,,,,,26,RI,2,10,f,18,,,,,,,,,,,,
505,29,7,2015,Mcomeau,,,,,26,RI,2,10,f,30,,,,,,,,,,,,
506,29,7,2015,Mcomeau,,,,,26,RI,2,10,f,19,,,,,,,,,,,,
507,29,7,2015,Mcomeau,,,,,26,RI,2,11,f,38,,,,,,,,,,,,
508,29,7,2015,Mcomeau,,,,,26,RI,2,11,f,65,,,,,,,,,,,,
509,29,7,2015,Mcomeau,,,,,26,RI,2,11,f,37,,,,,,,,,,,,
510,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,9,,,,,,,,,,,,
511,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,8,,,,,,,,,,,,
512,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,10,,,,,,,,,,,,
513,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,23,,,,,,,,,,,,
514,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,23,,,,,,,,,,,,
515,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,23,,,,,,,,,,,,
516,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,8,,,,,,,,,,,,
517,29,7,2015,Mcomeau,,,,,26,RI,2,11,i,18,,,,,,,,,,,,
518,29,7,2015,Bcomeau,,,,,26,RI,2,1,f,31,,,,,,,,,,,,
519,29,7,2015,Bcomeau,,,,,26,RI,2,1,m,30,,,,,,,,,,,,
520,29,7,2015,Bcomeau,,,,,26,RI,2,1,i,14,,,,,,,,,,,,
521,29,7,2015,Bcomeau,,,,,26,RI,2,1,i,13,,,,,,,,,,,,
522,29,7,2015,Bcomeau,,,,,26,RI,2,1,i,10,,,,,,,,,,,,
523,29,7,2015,Bcomeau,,,,,26,RI,2,2,m,43,,,,,,,,,,,,
524,29,7,2015,Bcomeau,,,,,26,RI,2,2,m,31,,,,,,,,,,,,
525,29,7,2015,Bcomeau,,,,,26,RI,2,2,m,25,,,,,,,,,,,,
526,29,7,2015,Bcomeau,,,,,26,RI,2,2,i,18,,,,,,,,,,,,
527,29,7,2015,Bcomeau,,,,,26,RI,2,2,m,32,,,,,,,,,,,,
528,29,7,2015,Bcomeau,,,,,26,RI,2,2,i,18,,,,,,,,,,,,
529,29,7,2015,Bcomeau,,,,,26,RI,2,2,f,27,,,,,,,,,,,,
530,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,15,,,,,,,,,,,,
531,29,7,2015,Bcomeau,,,,,26,RI,2,3,m,21,,,,,,,,,,,,
532,29,7,2015,Bcomeau,,,,,26,RI,2,3,m,20,,,,,,,,,,,,
533,29,7,2015,Bcomeau,,,,,26,RI,2,3,f,21,,,,,,,,,,,,
534,29,7,2015,Bcomeau,,,,,26,RI,2,3,f,31,,,,,,,,,,,,
535,29,7,2015,Bcomeau,,,,,26,RI,2,3,f,30,,,,,,,,,,,,
536,29,7,2015,Bcomeau,,,,,26,RI,2,3,m,58,,,,,,,,,,,,
537,29,7,2015,Bcomeau,,,,,26,RI,2,3,m,28,,,,,,,,,,,,
538,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,9,,,,,,,,,,,,
539,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,10,,,,,,,,,,,,
540,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,6,,,,,,,,,,,,
541,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,17,,,,,,,,,,,,
542,29,7,2015,Bcomeau,,,,,26,RI,2,3,f,35,,,,,,,,,,,,
543,29,7,2015,Bcomeau,,,,,26,RI,2,3,i,17,,,,,,,,,,,,
544,29,7,2015,Bcomeau,,,,,26,RI,2,4,f,30,,,,,,,,,,,,
545,29,7,2015,Bcomeau,,,,,26,RI,2,4,m,21,,,,,,,,,,,,
546,29,7,2015,Bcomeau,,,,,26,RI,2,4,f,36,,,,,,,,,,,,
547,29,7,2015,Bcomeau,,,,,26,RI,2,4,i,15,,,,,,,,,,,,
548,29,7,2015,Bcomeau,,,,,26,RI,2,4,i,17,,,,,,,,,,,,
549,29,7,2015,Bcomeau,,,,,26,RI,2,4,f,21,,,,,,,,,,,,
550,29,7,2015,Bcomeau,,,,,26,RI,2,4,i,12,,,,,,,,,,,,
551,29,7,2015,Bcomeau,,,,,26,RI,2,4,f,65,,,,,,,,,,,,
552,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,10,,,,,,,,,,,,
553,29,7,2015,Bcomeau,,,,,26,RI,2,5,f,20,,,,,,,,,,,,
554,29,7,2015,Bcomeau,,,,,26,RI,2,5,m,28,,,,,,,,,,,,
555,29,7,2015,Bcomeau,,,,,26,RI,2,5,b1,70,,,,,,,,,,,,
556,29,7,2015,Bcomeau,,,,,26,RI,2,5,f,25,,,,,,,,,,,,
557,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,17,,,,,,,,,,,,
558,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,12,,,,,,,,,,,,
559,29,7,2015,Bcomeau,,,,,26,RI,2,5,f,42,,,,,,,,,,,,
560,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,15,,,,,,,,,,,,
561,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,12,,,,,,,,,,,,
562,29,7,2015,Bcomeau,,,,,26,RI,2,5,m,35,,,,,,,,,,,,
563,29,7,2015,Bcomeau,,,,,26,RI,2,5,i,12,,,,,,,,,,,,
564,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,40,,,,,,,,,,,,
565,29,7,2015,Bcomeau,,,,,26,RI,2,6,f,39,,,,,,,,,,,,
566,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,26,,,,,,,,,,,,
567,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,25,,,,,,,,,,,,
568,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,18,,,,,,,,,,,,
569,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,18,,,,,,,,,,,,
570,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,31,,,,,,,,,,,,
571,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,17,,,,,,,,,,,,
572,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,10,,,,,,,,,,,,
573,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,30,,,,,,,,,,,,
574,29,7,2015,Bcomeau,,,,,26,RI,2,6,m,34,,,,,,,,,,,,
575,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,16,,,,,,,,,,,,
576,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,18,,,,,,,,,,,,
577,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,17,,,,,,,,,,,,
578,29,7,2015,Bcomeau,,,,,26,RI,2,6,f,21,,,,,,,,,,,,
579,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,16,,,,,,,,,,,,
580,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,13,,,,,,,,,,,,
581,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,18,,,,,,,,,,,,
582,29,7,2015,Bcomeau,,,,,26,RI,2,6,i,15,,,,,,,,,,,,
583,29,7,2015,Bcomeau,,,,,26,RI,2,7,f,29,,,,,,,,,,,,
584,29,7,2015,Bcomeau,,,,,26,RI,2,7,f,37,,,,,,,,,,,,
585,29,7,2015,Bcomeau,,,,,26,RI,2,7,m,21,,,,,,,,,,,,
586,29,7,2015,Bcomeau,,,,,26,RI,2,7,i,12,,,,,,,,,,,,
587,29,7,2015,Bcomeau,,,,,26,RI,2,7,f,56,,,,,,,,,,,,
588,29,7,2015,Bcomeau,,,,,26,RI,2,7,f,25,,,,,,,,,,,,
589,29,7,2015,Bcomeau,,,,,26,RI,2,7,m,31,,,,,,,,,,,,
590,29,7,2015,Bcomeau,,,,,26,RI,2,8,f,24,,,,,,,,,,,,
591,29,7,2015,Bcomeau,,,,,26,RI,2,8,m,32,,,,,,,,,,,,
592,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,17,,,,,,,,,,,,
593,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,13,,,,,,,,,,,,
594,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,14,,,,,,,,,,,,
595,29,7,2015,Bcomeau,,,,,26,RI,2,8,f,21,,,,,,,,,,,,
596,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,16,,,,,,,,,,,,
597,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,11,,,,,,,,,,,,
598,29,7,2015,Bcomeau,,,,,26,RI,2,8,m,22,,,,,,,,,,,,
599,29,7,2015,Bcomeau,,,,,26,RI,2,8,i,10,,,,,,,,,,,,
600,29,7,2015,Bcomeau,,,,,26,RI,2,8,m,24,,,,,,,,,,,,
601,29,7,2015,Bcomeau,,,,,26,RI,2,8,f,56,,,,,,,,,,,,
602,29,7,2015,Bcomeau,,,,,26,RI,2,9,m,32,,,,,,,,,,,,
603,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,12,,,,,,,,,,,,
604,29,7,2015,Bcomeau,,,,,26,RI,2,9,m,34,,,,,,,,,,,,
605,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,18,,,,,,,,,,,,
606,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,18,,,,,,,,,,,,
607,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,14,,,,,,,,,,,,
608,29,7,2015,Bcomeau,,,,,26,RI,2,9,m,21,,,,,,,,,,,,
609,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,12,,,,,,,,,,,,
610,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,13,,,,,,,,,,,,
611,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,15,,,,,,,,,,,,
612,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,10,,,,,,,,,,,,
613,29,7,2015,Bcomeau,,,,,26,RI,2,9,i,13,,,,,,,,,,,,
614,29,7,2015,Bcomeau,,,,,26,RI,2,10,f,28,,,,,,,,,,,,
615,29,7,2015,Bcomeau,,,,,26,RI,2,10,i,16,,,,,,,,,,,,
616,29,7,2015,Bcomeau,,,,,26,RI,2,10,i,11,,,,,,,,,,,,
617,29,7,2015,Bcomeau,,,,,26,RI,2,10,i,45,,,,,,,,,,,,
618,29,7,2015,Bcomeau,,,,,26,RI,2,10,m,52,,,,,,,,,,,,
619,29,7,2015,Bcomeau,,,,,26,RI,2,10,f,28,,,,,,,,,,,,
620,29,7,2015,Bcomeau,,,,,26,RI,2,10,i,18,,,,,,,,,,,,
621,29,7,2015,Bcomeau,,,,,26,RI,2,11,f,55,,,,,,,,,,,,
622,29,7,2015,Bcomeau,,,,,26,RI,2,11,i,18,,,,,,,,,,,,
623,29,7,2015,Bcomeau,,,,,26,RI,2,11,i,13,,,,,,,,,,,,
624,29,7,2015,Bcomeau,,,,,26,RI,2,11,f,38,,,,,,,,,,,,
625,29,7,2015,Bcomeau,,,,,26,RI,2,11,f,34,,,,,,,,,,,,
626,29,7,2015,Bcomeau,,,,,26,RI,2,11,m,50,,,,,,,,,,,,
627,29,7,2015,Bcomeau,,,,,26,RI,2,11,f,65,,,,,,,,,,,,
628,29,7,2015,Bcomeau,,,,,26,RI,2,11,m,24,,,,,,,,,,,,
629,29,7,2015,Bcomeau,,,,,26,RI,2,11,m,36,,,,,,,,,,,,
630,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,13,,,,,,,,,,,,
631,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,17,,,,,,,,,,,,
632,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,15,,,,,,,,,,,,
633,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,14,,,,,,,,,,,,
634,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,8,,,,,,,,,,,,
635,28,7,2015,Mcomeau,,,,,26,RI,3,1,i,12,,,,,,,,,,,,
636,28,7,2015,Mcomeau,,,,,26,RI,3,1,f,26,,,,,,,,,,,,
637,28,7,2015,Mcomeau,,,,,26,RI,3,1,f,32,,,,,,,,,,,,
638,28,7,2015,Mcomeau,,,,,26,RI,3,1,b1,75,,,,,,,,,,,,
639,28,7,2015,Mcomeau,,,,,26,RI,3,1,f,41,,,,,,,,,,,,
640,28,7,2015,Mcomeau,,,,,26,RI,3,3,f,58,,,,,,,,,,,,
641,28,7,2015,Mcomeau,,,,,26,RI,3,3,f,23,,,,,,,,,,,,
642,28,7,2015,Mcomeau,,,,,26,RI,3,3,i,8,,,,,,,,,,,,
643,28,7,2015,Mcomeau,,,,,26,RI,3,3,i,17,,,,,,,,,,,,
644,28,7,2015,Mcomeau,,,,,26,RI,3,3,i,10,,,,,,,,,,,,
645,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
646,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
647,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
648,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,8,,,,,,,,,,,,
649,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,9,,,,,,,,,,,,
650,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,9,,,,,,,,,,,,
651,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,8,,,,,,,,,,,,
652,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,8,,,,,,,,,,,,
653,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,9,,,,,,,,,,,,
654,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,10,,,,,,,,,,,,
655,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,14,,,,,,,,,,,,
656,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,18,,,,,,,,,,,,
657,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
658,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,11,,,,,,,,,,,,
659,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
660,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,13,,,,,,,,,,,,
661,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,14,,,,,,,,,,,,
662,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,17,,,,,,,,,,,,
663,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,10,,,,,,,,,,,,
664,28,7,2015,Mcomeau,,,,,26,RI,3,4,i,11,,,,,,,,,,,,
665,28,7,2015,Mcomeau,,,,,26,RI,3,4,f,27,,,,,,,,,,,,
666,28,7,2015,Mcomeau,,,,,26,RI,3,4,f,41,,,,,,,,,,,,
667,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,28,,,,,,,,,,,,
668,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,47,,,,,,,,,,,,
669,28,7,2015,Mcomeau,,,,,26,RI,3,4,f,24,,,,,,,,,,,,
670,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,28,,,,,,,,,,,,
671,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,29,,,,,,,,,,,,
672,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,29,,,,,,,,,,,,
673,28,7,2015,Mcomeau,,,,,26,RI,3,4,f,59,,,,,,,,,,,,
674,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,27,,,,,,,,,,,,
675,28,7,2015,Mcomeau,,,,,26,RI,3,4,f,23,,,,,,,,,,,,
676,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,45,,,,,,,,,,,,
677,28,7,2015,Mcomeau,,,,,26,RI,3,4,m,25,,,,,,,,,,,,
678,28,7,2015,Mcomeau,,,,,26,RI,3,5,m,40,,,,,,,,,,,,
679,28,7,2015,Mcomeau,,,,,26,RI,3,5,f,28,,,,,,,,,,,,
680,28,7,2015,Mcomeau,,,,,26,RI,3,5,m,47,,,,,,,,,,,,
681,28,7,2015,Mcomeau,,,,,26,RI,3,5,f,36,,,,,,,,,,,,
682,28,7,2015,Mcomeau,,,,,26,RI,3,5,f,28,,,,,,,,,,,,
683,28,7,2015,Mcomeau,,,,,26,RI,3,5,m,26,,,,,,,,,,,,
684,28,7,2015,Mcomeau,,,,,26,RI,3,5,m,21,,,,,,,,,,,,
685,28,7,2015,Mcomeau,,,,,26,RI,3,5,f,22,,,,,,,,,,,,
686,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,20,,,,,,,,,,,,
687,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,14,,,,,,,,,,,,
688,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,8,,,,,,,,,,,,
689,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,17,,,,,,,,,,,,
690,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,12,,,,,,,,,,,,
691,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,8,,,,,,,,,,,,
692,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,8,,,,,,,,,,,,
693,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,9,,,,,,,,,,,,
694,28,7,2015,Mcomeau,,,,,26,RI,3,5,i,10,,,,,,,,,,,,
695,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,19,,,,,,,,,,,,
696,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,8,,,,,,,,,,,,
697,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,10,,,,,,,,,,,,
698,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,9,,,,,,,,,,,,
699,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,25,,,,,,,,,,,,
700,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,19,,,,,,,,,,,,
701,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,23,,,,,,,,,,,,
702,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,24,,,,,,,,,,,,
703,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,40,,,,,,,,,,,,
704,28,7,2015,Mcomeau,,,,,26,RI,3,6,i,30,,,,,,,,,,,,
705,28,7,2015,Mcomeau,,,,,26,RI,3,6,m,21,,,,,,,,,,,,
706,28,7,2015,Mcomeau,,,,,26,RI,3,6,f,25,,,,,,,,,,,,
707,28,7,2015,Mcomeau,,,,,26,RI,3,6,b1,79,,,,,,,,,,,,
708,28,7,2015,Mcomeau,,,,,26,RI,3,6,f,29,,,,,,,,,,,,
709,28,7,2015,Mcomeau,,,,,26,RI,3,6,f,50,,,,,,,,,,,,
710,28,7,2015,Mcomeau,,,,,26,RI,3,6,f,29,,,,,,,,,,,,
711,28,7,2015,Mcomeau,,,,,26,RI,3,6,m,32,,,,,,,,,,,,
712,28,7,2015,Mcomeau,,,,,26,RI,3,8,m,20,,,,,,,,,,,,
713,28,7,2015,Mcomeau,,,,,26,RI,3,8,m,36,,,,,,,,,,,,
714,28,7,2015,Mcomeau,,,,,26,RI,3,8,f,45,,,,,,,,,,,,
715,28,7,2015,Mcomeau,,,,,26,RI,3,8,f,50,,,,,,,,,,,,
716,28,7,2015,Mcomeau,,,,,26,RI,3,8,m,28,,,,,,,,,,,,
717,28,7,2015,Bcomeau,,,,,26,RI,3,1,f,28,,,,,,,,,,,,
718,28,7,2015,Bcomeau,,,,,26,RI,3,1,f,20,,,,,,,,,,,,
