Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
500,7,8,2013,Rdoucette,,,,,35,TR,4,2,,,,,,,,,,,,,,
501,7,8,2013,Rdoucette,,,,,35,TR,4,3,f,48,,,,,,,,,,,,
502,7,8,2013,Rdoucette,,,,,35,TR,4,4,m,22,,,,,,,,,,,,
503,7,8,2013,Rdoucette,,,,,35,TR,4,4,f,44,,,,,,,,,,,,
504,7,8,2013,Rdoucette,,,,,35,TR,4,5,m,26,,,,,,,,,,,,
505,7,8,2013,Rdoucette,,,,,35,TR,4,6,f,36,,,,,,,,,,,,
506,7,8,2013,Rdoucette,,,,,35,TR,4,6,m,23,,,,,,,,,,,,
507,7,8,2013,Rdoucette,,,,,35,TR,4,7,m,51,,,,,,,,,,,,
508,7,8,2013,Rdoucette,,,,,35,TR,4,8,m,30,,,,,,,,,,,,
509,7,8,2013,Rdoucette,,,,,35,TR,4,9,,,,,,,,,,,,,,
510,7,8,2013,Rdoucette,,,,,35,TR,4,10,,,,,,,,,,,,,,
511,7,8,2013,Rdoucette,,,,,35,TR,4,11,f,37,,,,,,,,,,,,
512,7,8,2013,Rdoucette,,,,,35,TR,4,12,m,56,,,,,,,,,,,,
512,7,8,2013,Rdoucette,,,,,35,TR,4,16,,,,,,,,,,,,,,
512,7,8,2013,Rdoucette,,,,,35,TR,4,17,f,80,,,,,,,,,,,,
513,7,8,2013,Dgiard,,,,,35,TR,4,1,,,,,,,,,,,,,,
514,7,8,2013,Dgiard,,,,,35,TR,4,2,m,22,,,,,,,,,,,,
515,7,8,2013,Dgiard,,,,,35,TR,4,3,m,42,,,,,,,,,,,,
516,7,8,2013,Dgiard,,,,,35,TR,4,4,m,33,,,,,,,,,,,,
517,7,8,2013,Dgiard,,,,,35,TR,4,4,m,20,,,,,,,,,,,,
518,7,8,2013,Dgiard,,,,,35,TR,4,5,m,21,,,,,,,,,,,,
519,7,8,2013,Dgiard,,,,,35,TR,4,5,m,23,,,,,,,,,,,,
520,7,8,2013,Dgiard,,,,,35,TR,4,5,f,41,,,,,,,,,,,,
521,7,8,2013,Dgiard,,,,,35,TR,4,6,m,62,,,,,,,,,,,,
522,7,8,2013,Dgiard,,,,,35,TR,4,6,m,41,,,,,,,,,,,,
523,7,8,2013,Dgiard,,,,,35,TR,4,6,m,28,,,,,,,,,,,,
524,7,8,2013,Dgiard,,,,,35,TR,4,7,m,25,,,,,,,,,,,,
525,7,8,2013,Dgiard,,,,,35,TR,4,8,f,30,,,,,,,,,,,,
526,7,8,2013,Dgiard,,,,,35,TR,4,9,m,43,,,,,,,,,,,,
527,7,8,2013,Dgiard,,,,,35,TR,4,10,,,,,,,,,,,,,,
528,7,8,2013,Dgiard,,,,,35,TR,4,12,m,51,,,,,,,,,,,,
529,7,8,2013,Dgiard,,,,,35,TR,4,14,m,28,,,,,,,,,,,,
530,7,8,2013,Dgiard,,,,,35,TR,4,17,m,48,,,,,,,,,,,,
531,7,8,2013,Mcomeau,,,,,37,TR,5,1,m,52,,,,,,,,,,,,
532,7,8,2013,Mcomeau,,,,,37,TR,5,2,,,,,,,,,,,,,,
533,7,8,2013,Mcomeau,,,,,37,TR,5,3,,,,,,,,,,,,,,
534,7,8,2013,Mcomeau,,,,,37,TR,5,4,m,78,,,,,,,,,,,,
535,7,8,2013,Mcomeau,,,,,37,TR,5,4,m,44,,,,,,,,,,,,
536,7,8,2013,Mcomeau,,,,,37,TR,5,4,m,65,,,,,,,,,,,,
537,7,8,2013,Mcomeau,,,,,37,TR,5,4,f,62,,,,,,,,,,,,
538,7,8,2013,Mcomeau,,,,,37,TR,5,6,,,,,,,,,,,,,,
539,7,8,2013,Mcomeau,,,,,37,TR,5,8,,,,,,,,,,,,,,
540,7,8,2013,Mcomeau,,,,,37,TR,5,9,,,,,,,,,,,,,,
541,7,8,2013,Mcomeau,,,,,37,TR,5,10,,,,,,,,,,,,,,
542,7,8,2013,Bcomeau,,,,,37,TR,5,1,,,,,,,,,,,,,,
543,7,8,2013,Bcomeau,,,,,37,TR,5,2,m,21,,,,,,,,,,,,
544,7,8,2013,Bcomeau,,,,,37,TR,5,3,m,76,,,,,,,,,,,,
545,7,8,2013,Bcomeau,,,,,37,TR,5,4,,,,,,,,,,,,,,
546,7,8,2013,Bcomeau,,,,,37,TR,5,5,f,51,,,,,,,,,,,,
547,7,8,2013,Bcomeau,,,,,37,TR,5,6,f,36,,,,,,,,,,,,
548,7,8,2013,Bcomeau,,,,,37,TR,5,6,f,26,,,,,,,,,,,,
549,7,8,2013,Bcomeau,,,,,37,TR,5,9,,,,,,,,,,,,,,
550,7,8,2013,Bcomeau,,,,,37,TR,5,10,m,22,,,,,,,,,,,,
551,7,8,2013,Bcomeau,,,,,37,TR,5,10,f,38,,,,,,,,,,,,
552,7,8,2013,Bcomeau,,,,,37,TR,5,10,m,47,,,,,,,,,,,,
553,7,8,2013,Dgiard,,,,,32,TR,6,1,f,51,,,,,,,,,,,,
554,7,8,2013,Dgiard,,,,,32,TR,6,2,f,40,,,,,,,,,,,,
555,7,8,2013,Dgiard,,,,,32,TR,6,2,m,52,,,,,,,,,,,,
556,7,8,2013,Dgiard,,,,,32,TR,6,8,m,35,,,,,,,,,,,,
557,7,8,2013,Dgiard,,,,,32,TR,6,9,f,54,,,,,,,,,,,,
558,7,8,2013,Dgiard,,,,,32,TR,6,10,m,46,,,,,,,,,,,,
559,7,8,2013,Dgiard,,,,,32,TR,6,11,f,56,,,,,,,,,,,,
560,7,8,2013,Dgiard,,,,,32,TR,6,14,m,63,,,,,,,,,,,,
561,7,8,2013,Dgiard,,,,,32,TR,6,15,f,39,,,,,,,,,,,,
562,7,8,2013,Dgiard,,,,,32,TR,6,16,f,57,,,,,,,,,,,,
563,7,8,2013,Dgiard,,,,,32,TR,6,18,f,51,,,,,,,,,,,,
564,7,8,2013,Dgiard,,,,,32,TR,6,20,f,52,,,,,,,,,,,,
565,7,8,2013,Rdoucette,,,,,32,TR,6,5,m,46,,,,,,,,,,,,
566,7,8,2013,Rdoucette,,,,,32,TR,6,5,f,69,,,,,,,,,,,,
567,7,8,2013,Rdoucette,,,,,32,TR,6,7,m,54,,,,,,,,,,,,
568,7,8,2013,Rdoucette,,,,,32,TR,6,8,f,26,,,,,,,,,,,,
569,7,8,2013,Rdoucette,,,,,32,TR,6,9,m,33,,,,,,,,,,,,
570,7,8,2013,Rdoucette,,,,,32,TR,6,9,f,52,,,,,,,,,,,,
571,7,8,2013,Rdoucette,,,,,32,TR,6,11,m,51,,,,,,,,,,,,
572,7,8,2013,Rdoucette,,,,,32,TR,6,11,m,20,,,,,,,,,,,,
573,7,8,2013,Rdoucette,,,,,32,TR,6,12,f,47,,,,,,,,,,,,
574,7,8,2013,Rdoucette,,,,,32,TR,6,13,,,,,,,,,,,,,,
575,7,8,2013,Rdoucette,,,,,32,TR,6,14,f,60,,,,,,,,,,,,
576,7,8,2013,Rdoucette,,,,,32,TR,6,15,m,44,,,,,,,,,,,,
577,7,8,2013,Rdoucette,,,,,32,TR,6,17,m,42,,,,,,,,,,,,
578,7,8,2013,Rdoucette,,,,,32,TR,6,20,f,71,,,,,,,,,,,,
2940,1,8,2012,Elandry,,,,,28,TR,1,3,f,43,,0,0,1,1,0,0,0,simple,,,
2944,1,8,2012,Elandry,,,,,28,TR,1,7,,,,0,0,1,1,0,0,1,simple,,,
2945,1,8,2012,Elandry,,,,,28,TR,1,8,f,53,,0,0,1,1,0,0,0,simple,,,
2946,1,8,2012,Elandry,,,,,28,TR,1,9,,,,0,0,1,1,0,0,1,simple,,,
2947,1,8,2012,Elandry,,,,,28,TR,1,10,,,,0,0,1,1,0,0,1,simple,,,
2952,1,8,2012,Elandry,,,,,28,TR,1,15,m,75,,0,0,1,1,0,0,1,simple,,,
2953,1,8,2012,Elandry,,,,,28,TR,1,15,f,46,,0,0,1,1,0,0,1,simple,,,
2954,1,8,2012,Elandry,,,,,28,TR,1,15,m,53,,0,0,1,1,0,0,1,simple,,,
2955,1,8,2012,Elandry,,,,,28,TR,1,16,m,63,,0,0,1,1,0,0,1,simple,,,
2956,1,8,2012,Elandry,,,,,28,TR,1,17,m,50,,0,0,1,1,0,0,1,simple,,,
2957,1,8,2012,Elandry,,,,,28,TR,1,18,f,53,,0,0,1,1,0,0,1,simple,,,
2958,1,8,2012,Elandry,,,,,28,TR,1,19,m,33,,0,1,0,0,0,1,1,simple,,,
2959,1,8,2012,Elandry,,,,,28,TR,1,19,m,62,,0,1,0,0,0,1,1,simple,,,
2961,1,8,2012,Sleblanc,,,,,28,TR,1,1,,,,0,0,1,1,0,1,1,complexe,,,
2962,1,8,2012,Sleblanc,,,,,28,TR,1,2,,,,0,0,1,1,0,1,1,complexe,,,
2963,1,8,2012,Sleblanc,,,,,28,TR,1,3,,,,0,0,1,1,0,1,1,complexe,,,
2964,1,8,2012,Sleblanc,,,,,28,TR,1,4,f,68,,0,0,1,1,0,1,1,complexe,,,
2965,1,8,2012,Sleblanc,,,,,28,TR,1,5,,,,0,0,1,1,0,1,1,complexe,,,
2966,1,8,2012,Sleblanc,,,,,28,TR,1,6,,,,0,0,1,1,0,1,1,complexe,,,
2967,1,8,2012,Sleblanc,,,,,28,TR,1,7,,,,0,0,1,1,0,1,1,complexe,,,
2968,1,8,2012,Sleblanc,,,,,28,TR,1,8,m,110,,0,0,1,1,0,1,1,complexe,,,
2969,1,8,2012,Sleblanc,,,,,28,TR,1,8,m,63,,0,0,1,1,0,1,1,complexe,,,
2970,1,8,2012,Sleblanc,,,,,28,TR,1,9,,,,0,0,1,1,0,1,1,complexe,,,
2971,1,8,2012,Sleblanc,,,,,28,TR,1,10,f,83,,0,0,1,1,0,1,1,complexe,,,
2972,1,8,2012,Sleblanc,,,,,28,TR,1,11,,,,0,0,1,1,0,1,1,complexe,,,
2973,1,8,2012,Sleblanc,,,,,28,TR,1,12,,,,1,0,1,1,0,1,1,complexe,,,
2974,1,8,2012,Sleblanc,,,,,28,TR,1,13,m,51,,1,0,1,1,0,1,1,complexe,,,
2975,1,8,2012,Sleblanc,,,,,28,TR,1,14,,,,1,0,1,1,0,1,1,complexe,,,
2976,1,8,2012,Sleblanc,,,,,28,TR,1,15,,,,1,0,1,1,0,1,1,complexe,,,
2977,1,8,2012,Sleblanc,,,,,28,TR,1,16,,,,1,0,1,1,0,1,1,complexe,,,
2978,1,8,2012,Sleblanc,,,,,28,TR,1,17,f,63,,1,0,1,1,0,1,1,complexe,,,
2979,1,8,2012,Sleblanc,,,,,28,TR,1,18,,,,1,0,1,1,0,1,1,complexe,,,
2980,1,8,2012,Sleblanc,,,,,28,TR,1,19,,,,1,0,1,1,0,1,1,complexe,,,
2981,1,8,2012,Sleblanc,,,,,28,TR,1,20,f,70,,1,0,1,1,0,1,1,complexe,,,
2982,1,8,2012,Sleblanc,,,,,28,TR,1,20,i,24,,1,0,1,1,0,1,1,complexe,,,
2983,1,8,2012,Sleblanc,,,,,24,TR,2,1,f,81,,0,0,1,1,0,0,0,simple,,,
2985,1,8,2012,Sleblanc,,,,,24,TR,2,3,,,,0,0,0,0,1,1,1,simple,,,
2986,1,8,2012,Sleblanc,,,,,24,TR,2,4,f,62,,0,0,0,0,1,1,1,simple,,,
2987,1,8,2012,Sleblanc,,,,,24,TR,2,5,,,,0,0,0,0,1,1,1,simple,,,
2988,1,8,2012,Sleblanc,,,,,24,TR,2,6,,,,0,0,0,0,1,1,1,simple,,,
2989,1,8,2012,Sleblanc,,,,,24,TR,2,7,,,,0,0,0,0,1,1,1,simple,,,
2990,1,8,2012,Sleblanc,,,,,24,TR,2,8,m,97,,0,0,0,0,1,1,1,simple,,,
2991,1,8,2012,Sleblanc,,,,,24,TR,2,9,,,,0,0,0,0,1,1,1,simple,,,
2992,1,8,2012,Sleblanc,,,,,24,TR,2,10,,,,0,0,0,0,1,1,1,simple,,,
2993,1,8,2012,Sleblanc,,,,,24,TR,2,11,,,,0,0,0,0,1,1,1,simple,,,
3000,1,8,2012,Sleblanc,,,,,24,TR,2,18,f,49,,0,0,1,1,0,0,1,complexe,,,
3001,1,8,2012,Sleblanc,,,,,24,TR,2,19,,,,0,0,1,1,0,0,1,complexe,,,
3002,1,8,2012,Sleblanc,,,,,24,TR,2,20,m,85,,0,0,1,1,0,0,1,complexe,,,
3005,1,8,2012,Mcousino,,,,,24,TR,2,3,i,60,,0,0,1,1,0,0,0,complexe,,,
3006,1,8,2012,Mcousino,,,,,24,TR,2,3,i,82,,0,0,1,1,0,0,0,complexe,,,
3011,1,8,2012,Mcousino,,,,,24,TR,2,8,i,60,,0,0,1,0,0,0,0,complexe,,,
3013,1,8,2012,Mcousino,,,,,24,TR,2,10,,,,0,0,1,0,0,1,1,complexe,,,
3014,1,8,2012,Mcousino,,,,,24,TR,2,11,,,,0,0,1,0,0,1,1,complexe,,,
3015,1,8,2012,Mcousino,,,,,24,TR,2,12,,,,0,0,1,0,0,1,1,complexe,,,
3016,1,8,2012,Mcousino,,,,,24,TR,2,13,,,,0,0,1,0,0,1,1,complexe,,,
3017,1,8,2012,Mcousino,,,,,24,TR,2,14,i,71,,0,0,1,0,0,1,1,complexe,,,
3018,1,8,2012,Mcousino,,,,,24,TR,2,15,,,,0,0,1,0,0,1,1,complexe,,,
3024,1,8,2012,Elandry,,,,,32,TR,3,1,f,34,,1,0,0,1,0,1,0,simple,,,
3025,1,8,2012,Elandry,,,,,32,TR,3,2,m,49,,0,0,0,1,0,0,0,,,,
3027,1,8,2012,Elandry,,,,,32,TR,3,4,,,,1,0,0,1,0,0,1,simple,,,
3028,1,8,2012,Elandry,,,,,32,TR,3,5,m,48,,1,0,0,1,0,0,1,simple,,,
3029,1,8,2012,Elandry,,,,,32,TR,3,5,m,53,,1,0,0,1,0,0,1,simple,,,
3030,1,8,2012,Elandry,,,,,32,TR,3,6,f,67,,0,0,0,0,1,1,1,simple,,,
3031,1,8,2012,Elandry,,,,,32,TR,3,6,m,24,,0,0,0,0,1,1,1,simple,,,
3033,1,8,2012,Elandry,,,,,32,TR,3,8,i,24,,0,0,0,0,1,1,0,simple,,,
3034,1,8,2012,Elandry,,,,,32,TR,3,9,,,,0,0,0,1,1,1,1,complexe,,,
3035,1,8,2012,Elandry,,,,,32,TR,3,10,f,62,,0,0,0,1,0,0,1,complexe,,,
3036,1,8,2012,Elandry,,,,,32,TR,3,10,i,55,,0,0,0,1,0,0,1,complexe,,,
3037,1,8,2012,Elandry,,,,,32,TR,3,10,i,32,,0,0,0,1,0,0,1,complexe,,,
3038,1,8,2012,Elandry,,,,,32,TR,3,11,f,28,,0,0,0,1,0,1,1,complexe,,,
3039,1,8,2012,Elandry,,,,,32,TR,3,11,i,68,,0,0,0,1,0,1,1,complexe,,,
3040,1,8,2012,Elandry,,,,,32,TR,3,12,m,71,,0,0,0,1,0,0,1,complexe,,,
3041,1,8,2012,Elandry,,,,,32,TR,3,13,m,51,,0,0,0,1,0,0,1,complexe,,,
3042,1,8,2012,Elandry,,,,,32,TR,3,13,i,32,,0,0,0,1,0,0,1,complexe,,,
3043,1,8,2012,Elandry,,,,,32,TR,3,13,i,72,,0,0,0,1,0,0,1,complexe,,,
3044,1,8,2012,Elandry,,,,,32,TR,3,14,,,,0,0,0,0,0,0,1,complexe,,,
3045,1,8,2012,Elandry,,,,,32,TR,3,15,m,45,,0,0,0,0,0,0,1,complexe,,,
3046,1,8,2012,Elandry,,,,,32,TR,3,15,m,65,,0,0,0,0,0,0,1,complexe,,,
3047,1,8,2012,Elandry,,,,,32,TR,3,16,,,,0,0,0,0,0,0,1,complexe,,,
3048,1,8,2012,Elandry,,,,,32,TR,3,17,f,51,,0,0,0,0,0,0,1,complexe,,,
3049,1,8,2012,Elandry,,,,,32,TR,3,17,i,82,,0,0,0,0,0,0,1,complexe,,,
3050,1,8,2012,Elandry,,,,,32,TR,3,17,i,60,,0,0,0,0,0,0,1,complexe,,,
3051,1,8,2012,Elandry,,,,,32,TR,3,18,f,45,,0,0,0,0,0,0,1,complexe,,,
3052,1,8,2012,Elandry,,,,,32,TR,3,18,f,49,,0,0,0,0,0,0,1,complexe,,,
Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
3053,12,8,2014,Mcomeau,,,,,30,TR,1,1,,,,,,,,,,,,,,
3054,12,8,2014,Mcomeau,,,,,30,TR,1,2,,,,,,,,,,,,,,
3055,12,8,2014,Mcomeau,,,,,30,TR,1,3,m,25,,,,,,,,,,,,
3056,12,8,2014,Mcomeau,,,,,30,TR,1,4,f,61,,,,,,,,,,,,
3057,12,8,2014,Mcomeau,,,,,30,TR,1,4,m,38,,,,,,,,,,,,
3058,12,8,2014,Mcomeau,,,,,30,TR,1,4,b1,86,,,,,,,,,,,,
3059,12,8,2014,Mcomeau,,,,,30,TR,1,4,m,35,,,,,,,,,,,,
3060,12,8,2014,Mcomeau,,,,,30,TR,1,7,,,,,,,,,,,,,,
3061,12,8,2014,Mcomeau,,,,,30,TR,1,8,m,58,,,,,,,,,,,,
3062,12,8,2014,Mcomeau,,,,,30,TR,1,10,f,45,,,,,,,,,,,,
3063,12,8,2014,Mcomeau,,,,,30,TR,1,12,,,,,,,,,,,,,,
3064,12,8,2014,Mcomeau,,,,,30,TR,1,13,m,40,,,,,,,,,,,,
3065,12,8,2014,Mcomeau,,,,,30,TR,1,13,f,29,,,,,,,,,,,,
3066,12,8,2014,Mcomeau,,,,,30,TR,1,14,m,36,,,,,,,,,,,,
3067,12,8,2014,Mcomeau,,,,,30,TR,1,14,m,51,,,,,,,,,,,,
3068,12,8,2014,Mcomeau,,,,,30,TR,1,15,,,,,,,,,,,,,,
3069,12,8,2014,Mcomeau,,,,,30,TR,1,16,m,64,,,,,,,,,,,,
3070,12,8,2014,Mcomeau,,,,,30,TR,1,16,f,48,,,,,,,,,,,,
3071,12,8,2014,Mcomeau,,,,,30,TR,1,17,,,,,,,,,,,,,,
3072,12,8,2014,Bcomeau,,,,,30,TR,1,1,f,40,,,,,,,,,,,,
3073,12,8,2014,Bcomeau,,,,,30,TR,1,2,m,84,,,,,,,,,,,,
3074,12,8,2014,Bcomeau,,,,,30,TR,1,3,,,,,,,,,,,,,,
3075,12,8,2014,Bcomeau,,,,,30,TR,1,4,f,42,,,,,,,,,,,,
3076,12,8,2014,Bcomeau,,,,,30,TR,1,4,m,30,,,,,,,,,,,,
3077,12,8,2014,Bcomeau,,,,,30,TR,1,4,m,56,,,,,,,,,,,,
3078,12,8,2014,Bcomeau,,,,,30,TR,1,5,,,,,,,,,,,,,,
3079,12,8,2014,Bcomeau,,,,,30,TR,1,6,m,50,,,,,,,,,,,,
3080,12,8,2014,Bcomeau,,,,,30,TR,1,7,m,36,,,,,,,,,,,,
3081,12,8,2014,Bcomeau,,,,,30,TR,1,9,f,35,,,,,,,,,,,,
3082,12,8,2014,Bcomeau,,,,,30,TR,1,9,m,64,,,,,,,,,,,,
3083,12,8,2014,Bcomeau,,,,,30,TR,1,12,,,,,,,,,,,,,,
3084,12,8,2014,Bcomeau,,,,,30,TR,1,13,m,33,,,,,,,,,,,,
3085,12,8,2014,Bcomeau,,,,,30,TR,1,13,f,43,,,,,,,,,,,,
3086,12,8,2014,Bcomeau,,,,,30,TR,1,13,i,17,,,,,,,,,,,,
3087,12,8,2014,Bcomeau,,,,,30,TR,1,14,,,,,,,,,,,,,,
3088,12,8,2014,Bcomeau,,,,,30,TR,1,15,m,38,,,,,,,,,,,,
3089,12,8,2014,Bcomeau,,,,,30,TR,1,15,m,40,,,,,,,,,,,,
3090,12,8,2014,Bcomeau,,,,,30,TR,1,20,m,35,,,,,,,,,,,,
3091,12,8,2014,Mcomeau,,,,,27,TR,2,1,f,39,,,,,,,,,,,,
3092,12,8,2014,Mcomeau,,,,,27,TR,2,1,f,34,,,,,,,,,,,,
3093,12,8,2014,Mcomeau,,,,,27,TR,2,2,m,61,,,,,,,,,,,,
3094,12,8,2014,Mcomeau,,,,,27,TR,2,5,f,57,,,,,,,,,,,,
3095,12,8,2014,Mcomeau,,,,,27,TR,2,6,f,42,,,,,,,,,,,,
3096,12,8,2014,Mcomeau,,,,,27,TR,2,7,i,45,,,,,,,,,,,,
3097,12,8,2014,Mcomeau,,,,,27,TR,2,8,f,38,,,,,,,,,,,,
3098,12,8,2014,Mcomeau,,,,,27,TR,2,11,f,42,,,,,,,,,,,,
3099,12,8,2014,Mcomeau,,,,,27,TR,2,11,f,35,,,,,,,,,,,,
3100,12,8,2014,Mcomeau,,,,,27,TR,2,19,f,46,,,,,,,,,,,,
3101,12,8,2014,Mcomeau,,,,,27,TR,2,19,m,49,,,,,,,,,,,,
3102,12,8,2014,Mcomeau,,,,,27,TR,2,20,m,48,,,,,,,,,,,,
3103,12,8,2014,Mcomeau,,,,,27,TR,2,20,m,67,,,,,,,,,,,,
3104,12,8,2014,Mcomeau,,,,,27,TR,2,20,m,32,,,,,,,,,,,,
3105,12,8,2014,Mcomeau,,,,,27,TR,2,20,f,75,,,,,,,,,,,,
3106,12,8,2014,Bcomeau,,,,,27,TR,2,1,f,48,,,,,,,,,,,,
3107,12,8,2014,Gpaulin,,,,,27,TR,2,3,f,60,,,,,,,,,,,,
3108,12,8,2014,Gpaulin,,,,,27,TR,2,6,f,43,,,,,,,,,,,,
3109,12,8,2014,Gpaulin,,,,,27,TR,2,8,f,40,,,,,,,,,,,,
3110,12,8,2014,Gpaulin,,,,,27,TR,2,9,m,30,,,,,,,,,,,,
3111,12,8,2014,Gpaulin,,,,,27,TR,2,10,f,49,,,,,,,,,,,,
3112,12,8,2014,Gpaulin,,,,,27,TR,2,12,m,32,,,,,,,,,,,,
3113,12,8,2014,Gpaulin,,,,,27,TR,2,12,i,50,,,,,,,,,,,,
3114,12,8,2014,Gpaulin,,,,,27,TR,2,15,m,53,,,,,,,,,,,,
3115,12,8,2014,Gpaulin,,,,,27,TR,2,16,f,35,,,,,,,,,,,,
3116,12,8,2014,Gpaulin,,,,,27,TR,2,19,f,38,,,,,,,,,,,,
3117,12,8,2014,Gpaulin,,,,,27,TR,2,19,i,70,,,,,,,,,,,,
3118,12,8,2014,Gpaulin,,,,,27,TR,2,19,i,80,,,,,,,,,,,,
3119,12,8,2014,Gpaulin,,,,,27,TR,2,20,i,70,,,,,,,,,,,,
3120,12,8,2014,Gpaulin,,,,,27,TR,2,20,f,99,,,,,,,,,,,,
3121,12,8,2014,Gpaulin,,,,,27,TR,2,20,f,43,,,,,,,,,,,,
3122,12,8,2014,Gpaulin,,,,,27,TR,2,20,i,110,,,,,,,,,,,,
3123,12,8,2014,Gpaulin,,,,,27,TR,2,20,f,40,,,,,,,,,,,,
3124,12,8,2014,Bcomeau,,,,,27,TR,3,3,,,,,,,,,,,,,,
3125,12,8,2014,Bcomeau,,,,,27,TR,3,4,f,37,,,,,,,,,,,,
3126,12,8,2014,Bcomeau,,,,,27,TR,3,5,,,,,,,,,,,,,,
3127,12,8,2014,Bcomeau,,,,,27,TR,3,6,m,57,,,,,,,,,,,,
3128,12,8,2014,Bcomeau,,,,,27,TR,3,7,f,39,,,,,,,,,,,,
3129,12,8,2014,Bcomeau,,,,,27,TR,3,8,m,38,,,,,,,,,,,,
3130,12,8,2014,Bcomeau,,,,,27,TR,3,8,m,80,,,,,,,,,,,,
3131,12,8,2014,Bcomeau,,,,,27,TR,3,9,m,61,,,,,,,,,,,,
3132,12,8,2014,Bcomeau,,,,,27,TR,3,10,b1,69,,,,,,,,,,,,
3133,12,8,2014,Bcomeau,,,,,27,TR,3,11,,,,,,,,,,,,,,
3134,12,8,2014,Bcomeau,,,,,27,TR,3,14,f,33,,,,,,,,,,,,
3135,12,8,2014,Bcomeau,,,,,27,TR,3,15,b1,68,,,,,,,,,,,,
3136,12,8,2014,Bcomeau,,,,,27,TR,3,16,,,,,,,,,,,,,,
3137,12,8,2014,Bcomeau,,,,,27,TR,3,17,f,25,,,,,,,,,,,,
3138,12,8,2014,Bcomeau,,,,,27,TR,3,18,m,48,,,,,,,,,,,,
3139,12,8,2014,Gpaulin,,,,,27,TR,3,3,f,38,,,,,,,,,,,,
3140,12,8,2014,Gpaulin,,,,,27,TR,3,4,f,35,,,,,,,,,,,,
3141,12,8,2014,Gpaulin,,,,,27,TR,3,5,f,38,,,,,,,,,,,,
3142,12,8,2014,Gpaulin,,,,,27,TR,3,5,m,28,,,,,,,,,,,,
3143,12,8,2014,Gpaulin,,,,,27,TR,3,6,,,,,,,,,,,,,,
3144,12,8,2014,Gpaulin,,,,,27,TR,3,7,m,55,,,,,,,,,,,,
3145,12,8,2014,Gpaulin,,,,,27,TR,3,7,f,32,,,,,,,,,,,,
3146,12,8,2014,Gpaulin,,,,,27,TR,3,8,f,30,,,,,,,,,,,,
3147,12,8,2014,Gpaulin,,,,,27,TR,3,8,m,50,,,,,,,,,,,,
3148,12,8,2014,Gpaulin,,,,,27,TR,3,8,f,28,,,,,,,,,,,,
3149,12,8,2014,Gpaulin,,,,,27,TR,3,8,m,30,,,,,,,,,,,,
3150,12,8,2014,Gpaulin,,,,,27,TR,3,9,m,60,,,,,,,,,,,,
3151,12,8,2014,Gpaulin,,,,,27,TR,3,9,f,50,,,,,,,,,,,,
3152,12,8,2014,Gpaulin,,,,,27,TR,3,9,f,34,,,,,,,,,,,,
3153,12,8,2014,Gpaulin,,,,,27,TR,3,10,m,32,,,,,,,,,,,,
3154,12,8,2014,Gpaulin,,,,,27,TR,3,10,m,71,,,,,,,,,,,,
3155,12,8,2014,Gpaulin,,,,,27,TR,3,11,f,55,,,,,,,,,,,,
3156,12,8,2014,Gpaulin,,,,,27,TR,3,12,f,32,,,,,,,,,,,,
3157,12,8,2014,Gpaulin,,,,,27,TR,3,13,,,,,,,,,,,,,,
3158,12,8,2014,Gpaulin,,,,,27,TR,3,14,m,42,,,,,,,,,,,,
3159,12,8,2014,Gpaulin,,,,,27,TR,3,15,f,34,,,,,,,,,,,,
3160,12,8,2014,Gpaulin,,,,,27,TR,3,15,f,36,,,,,,,,,,,,
3161,12,8,2014,Gpaulin,,,,,27,TR,3,18,m,58,,,,,,,,,,,,
3162,12,8,2014,Gpaulin,,,,,27,TR,3,20,m,48,,,,,,,,,,,,
3163,13,8,2014,Mcomeau,,,,,35,TR,4,1,f,54,,,,,,,,,,,,
3164,13,8,2014,Mcomeau,,,,,35,TR,4,1,m,23,,,,,,,,,,,,
3165,13,8,2014,Mcomeau,,,,,35,TR,4,2,,,,,,,,,,,,,,
3166,13,8,2014,Mcomeau,,,,,35,TR,4,3,m,30,,,,,,,,,,,,
3167,13,8,2014,Mcomeau,,,,,35,TR,4,4,m,25,,,,,,,,,,,,
3168,13,8,2014,Mcomeau,,,,,35,TR,4,5,f,27,,,,,,,,,,,,
3169,13,8,2014,Mcomeau,,,,,35,TR,4,5,f,43,,,,,,,,,,,,
3170,13,8,2014,Bcomeau,,,,,35,TR,4,1,i,60,,,,,,,,,,,,
3171,13,8,2014,Bcomeau,,,,,35,TR,4,2,m,24,,,,,,,,,,,,
3172,13,8,2014,Bcomeau,,,,,35,TR,4,3,f,55,,,,,,,,,,,,
3173,13,8,2014,Bcomeau,,,,,35,TR,4,3,i,16,,,,,,,,,,,,
3174,13,8,2014,Bcomeau,,,,,35,TR,4,4,m,25,,,,,,,,,,,,
3175,13,8,2014,Bcomeau,,,,,35,TR,4,4,m,35,,,,,,,,,,,,
3176,13,8,2014,Bcomeau,,,,,35,TR,4,4,f,25,,,,,,,,,,,,
