REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
NG,1,19,7,2017,Mcomeau,34,NG,1,1,f,25,,,,,,,,0,0
NG,2,19,7,2017,Mcomeau,34,NG,1,1,f,60,,,,,,,,0,0
NG,3,19,7,2017,Mcomeau,34,NG,1,1,f,60,,,,,,,,0,0
NG,4,19,7,2017,Mcomeau,34,NG,1,1,f,76,,,,,,,,0,0
NG,5,19,7,2017,Mcomeau,34,NG,1,1,i,18,,,,,,,,0,0
NG,6,19,7,2017,Mcomeau,34,NG,1,1,i,16,,,,,,,,0,0
NG,7,19,7,2017,Mcomeau,34,NG,1,1,i,13,,,,,,,,0,0
NG,8,19,7,2017,Mcomeau,34,NG,1,1,i,9,,,,,,,,0,0
NG,9,19,7,2017,Mcomeau,34,NG,1,1,m,58,,,,,,,,0,0
NG,10,19,7,2017,Mcomeau,34,NG,1,1,m,70,,,,,,,,0,0
NG,11,19,7,2017,Mcomeau,34,NG,1,1,m,95,,,,,,,,0,0
NG,12,19,7,2017,Mcomeau,34,NG,1,2,f,68,,,,,,,,0,0
NG,13,19,7,2017,Mcomeau,34,NG,1,2,f,61,,,,,,,,0,0
NG,14,19,7,2017,Mcomeau,34,NG,1,2,f,78,,,,,,,,0,0
NG,15,19,7,2017,Mcomeau,34,NG,1,2,f,60,,,,,,,,0,0
NG,16,19,7,2017,Mcomeau,34,NG,1,2,f,30,,,,,,,,0,0
NG,17,19,7,2017,Mcomeau,34,NG,1,2,f,65,,,,,,,,0,0
NG,18,19,7,2017,Mcomeau,34,NG,1,2,f,66,,,,,,,,0,0
NG,19,19,7,2017,Mcomeau,34,NG,1,9,f,31,,,,,,,,0,0
NG,20,19,7,2017,Mcomeau,34,NG,1,9,f,70,,,,,,,,0,0
NG,21,19,7,2017,Mcomeau,34,NG,1,9,f,70,,,,,,,,0,0
NG,22,19,7,2017,Mcomeau,34,NG,1,9,f,65,,,,,,,,0,0
NG,23,19,7,2017,Mcomeau,34,NG,1,9,i,18,,,,,,,,0,0
NG,24,19,7,2017,Mcomeau,34,NG,1,9,i,17,,,,,,,,0,0
NG,25,19,7,2017,Mcomeau,34,NG,1,9,i,10,,,,,,,,0,0
NG,26,19,7,2017,Mcomeau,34,NG,1,9,i,16,,,,,,,,0,0
NG,27,19,7,2017,Mcomeau,34,NG,1,9,i,11,,,,,,,,0,0
NG,28,19,7,2017,Mcomeau,34,NG,1,9,m,30,,,,,,,,0,0
NG,29,19,7,2017,Mcomeau,34,NG,1,9,m,72,,,,,,,,0,0
NG,30,19,7,2017,Mcomeau,34,NG,1,9,m,65,,,,,,,,0,0
NG,31,19,7,2017,Mcomeau,34,NG,1,9,m,26,,,,,,,,0,0
NG,32,19,7,2017,Mcomeau,34,NG,1,9,m,82,,,,,,,,0,0
NG,33,19,7,2017,Mcomeau,34,NG,1,10,f,38,,,,,,,,0,0
NG,34,19,7,2017,Mcomeau,34,NG,1,10,f,77,,,,,,,,0,0
NG,35,19,7,2017,Mcomeau,34,NG,1,10,f,37,,,,,,,,0,0
NG,36,19,7,2017,Mcomeau,34,NG,1,10,f,21,,,,,,,,0,0
NG,37,19,7,2017,Mcomeau,34,NG,1,10,f,72,,,,,,,,0,0
NG,38,19,7,2017,Mcomeau,34,NG,1,10,f,37,,,,,,,,0,0
NG,39,19,7,2017,Mcomeau,34,NG,1,10,f,65,,,,,,,,0,0
NG,40,19,7,2017,Mcomeau,34,NG,1,10,f,63,,,,,,,,0,0
NG,41,19,7,2017,Mcomeau,34,NG,1,10,f,65,,,,,,,,0,0
NG,42,19,7,2017,Mcomeau,34,NG,1,10,f,60,,,,,,,,0,0
NG,43,19,7,2017,Mcomeau,34,NG,1,10,f,25,,,,,,,,0,0
NG,44,19,7,2017,Mcomeau,34,NG,1,10,f,27,,,,,,,,0,0
NG,46,19,7,2017,Mcomeau,34,NG,1,10,i,18,,,,,,,,0,0
NG,47,19,7,2017,Mcomeau,34,NG,1,10,i,12,,,,,,,,0,0
NG,48,19,7,2017,Mcomeau,34,NG,1,10,i,9,,,,,,,,0,0
NG,49,19,7,2017,Mcomeau,34,NG,1,10,i,21,,,,,,,,0,0
NG,50,19,7,2017,Mcomeau,34,NG,1,10,i,20,,,,,,,,0,0
NG,51,19,7,2017,Mcomeau,34,NG,1,10,i,18,,,,,,,,0,0
NG,52,19,7,2017,Mcomeau,34,NG,1,10,i,11,,,,,,,,0,0
NG,53,19,7,2017,Mcomeau,34,NG,1,10,i,21,,,,,,,,0,0
NG,54,19,7,2017,Mcomeau,34,NG,1,10,i,11,,,,,,,,0,0
NG,55,19,7,2017,Mcomeau,34,NG,1,10,i,18,,,,,,,,0,0
NG,56,19,7,2017,Mcomeau,34,NG,1,10,i,11,,,,,,,,0,0
NG,57,19,7,2017,Mcomeau,34,NG,1,10,i,17,,,,,,,,0,0
NG,58,19,7,2017,Mcomeau,34,NG,1,10,i,18,,,,,,,,0,0
NG,59,19,7,2017,Mcomeau,34,NG,1,10,m,25,,,,,,,,0,0
NG,60,19,7,2017,Mcomeau,34,NG,1,10,m,27,,,,,,,,0,0
NG,61,19,7,2017,Mcomeau,34,NG,1,10,m,61,,,,,,,,0,0
NG,62,19,7,2017,Mcomeau,34,NG,1,10,m,73,,,,,,,,0,0
NG,63,19,7,2017,Mcomeau,34,NG,1,10,m,25,,,,,,,,0,0
NG,64,19,7,2017,Mcomeau,34,NG,1,11,f,65,,,,,,,,0,0
NG,65,19,7,2017,Mcomeau,34,NG,1,11,b3,83,,,,,,,,0,0
NG,66,19,7,2017,Mcomeau,34,NG,1,11,f,38,,,,,,,,0,0
NG,67,19,7,2017,Mcomeau,34,NG,1,11,b1,78,,,,,,,,0,0
NG,68,19,7,2017,Mcomeau,34,NG,1,11,f,70,,,,,,,,0,0
NG,69,19,7,2017,Mcomeau,34,NG,1,11,i,20,,,,,,,,0,0
NG,70,19,7,2017,Mcomeau,34,NG,1,11,i,22,,,,,,,,0,0
NG,71,19,7,2017,Mcomeau,34,NG,1,11,i,22,,,,,,,,0,0
NG,72,19,7,2017,Mcomeau,34,NG,1,11,m,25,,,,,,,,0,0
NG,73,19,7,2017,Mcomeau,34,NG,1,11,m,24,,,,,,,,0,0
NG,74,19,7,2017,Mcomeau,34,NG,1,11,m,72,,,,,,,,0,0
NG,75,19,7,2017,Mcomeau,34,NG,1,11,m,25,,,,,,,,0,0
NG,76,19,7,2017,Mcomeau,34,NG,1,11,m,85,,,,,,,,0,0
NG,77,19,7,2017,Bcomeau,34,NG,1,1,f,66,,,,,,,,0,0
NG,78,19,7,2017,Bcomeau,34,NG,1,1,f,59,,,,,,,,0,0
NG,79,19,7,2017,Bcomeau,34,NG,1,1,m,26,,,,,,,,0,0
NG,80,19,7,2017,Bcomeau,34,NG,1,1,i,18,,,,,,,,0,0
NG,81,19,7,2017,Bcomeau,34,NG,1,2,m,60,,,,,,,,0,0
NG,82,19,7,2017,Bcomeau,34,NG,1,2,f,54,,,,,,,,0,0
NG,83,19,7,2017,Bcomeau,34,NG,1,2,m,78,,,,,,,,0,0
NG,84,19,7,2017,Bcomeau,34,NG,1,2,f,75,,,,,,,,0,0
NG,85,19,7,2017,Bcomeau,34,NG,1,3,f,70,,,,,,,,0,0
NG,86,19,7,2017,Bcomeau,34,NG,1,3,f,62,,,,,,,,0,0
NG,87,19,7,2017,Bcomeau,34,NG,1,3,f,70,,,,,,,,0,0
NG,88,19,7,2017,Bcomeau,34,NG,1,3,m,59,,,,,,,,0,0
NG,89,19,7,2017,Bcomeau,34,NG,1,8,f,75,,,,,,,,0,0
NG,90,19,7,2017,Bcomeau,34,NG,1,8,m,66,,,,,,,,0,0
NG,91,19,7,2017,Bcomeau,34,NG,1,8,m,105,,,,,,,,0,0
NG,92,19,7,2017,Bcomeau,34,NG,1,8,m,81,,,,,,,,0,0
NG,93,19,7,2017,Bcomeau,34,NG,1,8,f,77,,,,,,,,0,0
NG,94,19,7,2017,Bcomeau,34,NG,1,8,m,68,,,,,,,,0,0
NG,95,19,7,2017,Bcomeau,34,NG,1,8,m,31,,,,,,,,0,0
NG,96,19,7,2017,Bcomeau,34,NG,1,8,i,12,,,,,,,,0,0
NG,97,19,7,2017,Bcomeau,34,NG,1,8,f,22,,,,,,,,0,0
NG,98,19,7,2017,Bcomeau,34,NG,1,8,f,50,,,,,,,,0,0
NG,99,19,7,2017,Bcomeau,34,NG,1,8,m,30,,,,,,,,0,0
NG,100,19,7,2017,Bcomeau,34,NG,1,8,f,25,,,,,,,,0,0
NG,101,19,7,2017,Bcomeau,34,NG,1,8,i,17,,,,,,,,0,0
NG,102,19,7,2017,Bcomeau,34,NG,1,8,m,54,,,,,,,,0,0
NG,103,19,7,2017,Bcomeau,34,NG,1,9,f,51,,,,,,,,0,0
NG,104,19,7,2017,Bcomeau,34,NG,1,9,f,67,,,,,,,,0,0
NG,105,19,7,2017,Bcomeau,34,NG,1,9,f,70,,,,,,,,0,0
NG,106,19,7,2017,Bcomeau,34,NG,1,9,m,75,,,,,,,,0,0
NG,107,19,7,2017,Bcomeau,34,NG,1,9,m,35,,,,,,,,0,0
NG,108,19,7,2017,Bcomeau,34,NG,1,9,i,16,,,,,,,,0,0
NG,109,19,7,2017,Bcomeau,34,NG,1,9,f,20,,,,,,,,0,0
NG,110,19,7,2017,Bcomeau,34,NG,1,9,i,19,,,,,,,,0,0
NG,111,19,7,2017,Bcomeau,34,NG,1,9,i,17,,,,,,,,0,0
NG,112,19,7,2017,Bcomeau,34,NG,1,9,i,13,,,,,,,,0,0
NG,113,19,7,2017,Bcomeau,34,NG,1,9,f,25,,,,,,,,0,0
NG,114,19,7,2017,Bcomeau,34,NG,1,9,i,15,,,,,,,,0,0
NG,115,19,7,2017,Bcomeau,34,NG,1,9,i,13,,,,,,,,0,0
NG,116,19,7,2017,Bcomeau,34,NG,1,9,i,17,,,,,,,,0,0
NG,117,19,7,2017,Bcomeau,34,NG,1,9,f,20,,,,,,,,0,0
NG,118,19,7,2017,Bcomeau,34,NG,1,9,m,68,,,,,,,,0,0
NG,119,19,7,2017,Bcomeau,34,NG,1,9,m,37,,,,,,,,0,0
NG,120,19,7,2017,Bcomeau,34,NG,1,9,i,18,,,,,,,,0,0
NG,121,19,7,2017,Bcomeau,34,NG,1,9,i,19,,,,,,,,0,0
NG,122,19,7,2017,Bcomeau,34,NG,1,9,m,36,,,,,,,,0,0
NG,123,19,7,2017,Bcomeau,34,NG,1,10,f,70,,,,,,,,0,0
NG,124,19,7,2017,Bcomeau,34,NG,1,10,i,16,,,,,,,,0,0
NG,125,19,7,2017,Bcomeau,34,NG,1,10,i,15,,,,,,,,0,0
NG,126,19,7,2017,Bcomeau,34,NG,1,10,m,30,,,,,,,,0,0
NG,127,19,7,2017,Bcomeau,34,NG,1,10,m,64,,,,,,,,0,0
NG,128,19,7,2017,Bcomeau,34,NG,1,10,i,10,,,,,,,,0,0
NG,129,19,7,2017,Bcomeau,34,NG,1,10,i,12,,,,,,,,0,0
NG,130,19,7,2017,Bcomeau,34,NG,1,10,m,39,,,,,,,,0,0
NG,131,19,7,2017,Bcomeau,34,NG,1,10,m,72,,,,,,,,0,0
NG,132,19,7,2017,Bcomeau,34,NG,1,10,i,17,,,,,,,,0,0
NG,133,19,7,2017,Bcomeau,34,NG,1,10,i,14,,,,,,,,0,0
NG,134,19,7,2017,Bcomeau,34,NG,1,10,f,65,,,,,,,,0,0
NG,135,19,7,2017,Bcomeau,34,NG,1,10,m,20,,,,,,,,0,0
NG,136,19,7,2017,Bcomeau,34,NG,1,10,i,19,,,,,,,,0,0
NG,137,19,7,2017,Bcomeau,34,NG,1,10,i,18,,,,,,,,0,0
NG,138,19,7,2017,Bcomeau,34,NG,1,10,m,35,,,,,,,,0,0
NG,139,19,7,2017,Rdoucette,37,NG,2,3,f,78,,,,,,,,0,0
NG,140,19,7,2017,Rdoucette,37,NG,2,3,f,68,,,,,,,,0,0
NG,141,19,7,2017,Rdoucette,37,NG,2,3,f,28,,,,,,,,0,0
NG,142,19,7,2017,Rdoucette,37,NG,2,3,m,81,,,,,,,,0,0
NG,143,19,7,2017,Rdoucette,37,NG,2,3,m,68,,,,,,,,0,0
NG,144,19,7,2017,Rdoucette,37,NG,2,3,f,60,,,,,,,,0,0
NG,145,19,7,2017,Rdoucette,37,NG,2,3,f,73,,,,,,,,0,0
NG,146,19,7,2017,Rdoucette,37,NG,2,3,i,75,,,,,,,,0,0
NG,147,19,7,2017,Rdoucette,37,NG,2,4,i,15,,,,,,,,0,0
NG,148,19,7,2017,Rdoucette,37,NG,2,4,i,12,,,,,,,,0,0
NG,149,19,7,2017,Rdoucette,37,NG,2,4,i,20,,,,,,,,0,0
NG,150,19,7,2017,Rdoucette,37,NG,2,4,f,22,,,,,,,,0,0
NG,151,19,7,2017,Rdoucette,37,NG,2,4,f,87,,,,,,,,0,0
NG,152,19,7,2017,Rdoucette,37,NG,2,4,f,82,,,,,,,,0,0
NG,153,19,7,2017,Rdoucette,37,NG,2,4,m,57,,,,,,,,0,0
NG,154,19,7,2017,Rdoucette,37,NG,2,5,f,61,,,,,,,,0,0
NG,155,19,7,2017,Rdoucette,37,NG,2,5,m,74,,,,,,,,0,0
NG,156,19,7,2017,Rdoucette,37,NG,2,5,i,8,,,,,,,,0,0
NG,157,19,7,2017,Rdoucette,37,NG,2,5,i,15,,,,,,,,0,0
NG,158,19,7,2017,Rdoucette,37,NG,2,5,m,31,,,,,,,,0,0
NG,159,19,7,2017,Rdoucette,37,NG,2,5,f,32,,,,,,,,0,0
NG,160,19,7,2017,Rdoucette,37,NG,2,5,i,18,,,,,,,,0,0
NG,161,19,7,2017,Rdoucette,37,NG,2,5,i,15,,,,,,,,0,0
NG,162,19,7,2017,Rdoucette,37,NG,2,5,i,20,,,,,,,,0,0
NG,163,19,7,2017,Rdoucette,37,NG,2,5,m,52,,,,,,,,0,0
NG,164,19,7,2017,Rdoucette,37,NG,2,5,m,65,,,,,,,,0,0
NG,165,19,7,2017,Rdoucette,37,NG,2,5,f,50,,,,,,,,0,0
NG,166,19,7,2017,Rdoucette,37,NG,2,5,m,77,,,,,,,,0,0
NG,167,19,7,2017,Rdoucette,37,NG,2,6,f,24,,,,,,,,0,0
NG,168,19,7,2017,Rdoucette,37,NG,2,6,f,63,,,,,,,,0,0
NG,169,19,7,2017,Rdoucette,37,NG,2,6,f,70,,,,,,,,0,0
NG,170,19,7,2017,Rdoucette,37,NG,2,6,i,18,,,,,,,,0,0
NG,171,19,7,2017,Rdoucette,37,NG,2,6,m,71,,,,,,,,0,0
NG,172,19,7,2017,Rdoucette,37,NG,2,6,i,12,,,,,,,,0,0
NG,173,19,7,2017,Rdoucette,37,NG,2,6,f,41,,,,,,,,0,0
NG,174,19,7,2017,Rdoucette,37,NG,2,6,f,58,,,,,,,,0,0
NG,175,19,7,2017,Rdoucette,37,NG,2,6,f,55,,,,,,,,0,0
NG,176,19,7,2017,Rdoucette,37,NG,2,6,f,60,,,,,,,,0,0
NG,177,19,7,2017,Rdoucette,37,NG,2,6,i,13,,,,,,,,0,0
NG,178,19,7,2017,Rdoucette,37,NG,2,6,f,67,,,,,,,,0,0
NG,179,19,7,2017,Rdoucette,37,NG,2,6,m,56,,,,,,,,0,0
NG,180,19,7,2017,Rdoucette,37,NG,2,6,i,17,,,,,,,,0,0
NG,181,19,7,2017,Rdoucette,37,NG,2,6,f,57,,,,,,,,0,0
NG,182,19,7,2017,Rdoucette,37,NG,2,6,i,19,,,,,,,,0,0
NG,183,19,7,2017,Rdoucette,37,NG,2,7,f,53,,,,,,,,0,0
NG,184,19,7,2017,Rdoucette,37,NG,2,7,f,77,,,,,,,,0,0
NG,185,19,7,2017,Rdoucette,37,NG,2,7,f,71,,,,,,,,0,0
NG,186,19,7,2017,Rdoucette,37,NG,2,7,m,67,,,,,,,,0,0
NG,187,19,7,2017,Rdoucette,37,NG,2,7,i,15,,,,,,,,0,0
NG,188,19,7,2017,Rdoucette,37,NG,2,7,i,18,,,,,,,,0,0
NG,189,19,7,2017,Rdoucette,37,NG,2,7,i,10,,,,,,,,0,0
NG,190,19,7,2017,Rdoucette,37,NG,2,7,f,26,,,,,,,,0,0
NG,191,19,7,2017,Rdoucette,37,NG,2,7,f,54,,,,,,,,0,0
NG,192,19,7,2017,Rdoucette,37,NG,2,7,f,67,,,,,,,,0,0
NG,193,19,7,2017,Rdoucette,37,NG,2,7,m,24,,,,,,,,0,0
NG,194,19,7,2017,Rdoucette,37,NG,2,7,i,12,,,,,,,,0,0
NG,195,19,7,2017,Rdoucette,37,NG,2,7,m,53,,,,,,,,0,0
NG,196,19,7,2017,Rdoucette,37,NG,2,8,f,45,,,,,,,,0,0
NG,197,19,7,2017,Rdoucette,37,NG,2,8,m,82,,,,,,,,0,0
NG,198,19,7,2017,Rdoucette,37,NG,2,8,m,65,,,,,,,,0,0
NG,199,19,7,2017,Rdoucette,37,NG,2,8,m,68,,,,,,,,0,0
NG,200,19,7,2017,Rdoucette,37,NG,2,8,f,24,,,,,,,,0,0
NG,201,19,7,2017,Rdoucette,37,NG,2,8,f,51,,,,,,,,0,0
NG,202,19,7,2017,Rdoucette,37,NG,2,8,m,41,,,,,,,,0,0
NG,203,19,7,2017,Rdoucette,37,NG,2,8,i,90,,,,,,,,0,0
NG,204,19,7,2017,Rdoucette,37,NG,2,9,m,26,,,,,,,,0,0
NG,205,19,7,2017,Rdoucette,37,NG,2,9,m,37,,,,,,,,0,0
NG,206,19,7,2017,Rdoucette,37,NG,2,9,m,66,,,,,,,,0,0
NG,207,19,7,2017,Rdoucette,37,NG,2,9,f,78,,,,,,,,0,0
NG,208,19,7,2017,Rdoucette,37,NG,2,10,f,48,,,,,,,,0,0
NG,209,19,7,2017,Rdoucette,37,NG,2,10,f,23,,,,,,,,0,0
NG,210,19,7,2017,Rdoucette,37,NG,2,10,m,82,,,,,,,,0,0
NG,211,19,7,2017,Rdoucette,37,NG,2,10,f,49,,,,,,,,0,0
NG,212,19,7,2017,Rdoucette,37,NG,2,10,m,23,,,,,,,,0,0
NG,213,19,7,2017,Rdoucette,37,NG,2,11,f,36,,,,,,,,0,0
NG,214,19,7,2017,Rdoucette,37,NG,2,11,f,48,,,,,,,,0,0
NG,215,19,7,2017,Rdoucette,37,NG,2,11,f,60,,,,,,,,0,0
NG,216,19,7,2017,Rdoucette,37,NG,2,11,m,95,,,,,,,,0,0
NG,217,19,7,2017,Rdoucette,37,NG,2,11,i,17,,,,,,,,0,0
NG,218,19,7,2017,Rdoucette,37,NG,2,11,f,24,,,,,,,,0,0
NG,219,19,7,2017,Rdoucette,37,NG,2,12,m,60,,,,,,,,0,0
NG,220,19,7,2017,Rdoucette,37,NG,2,12,m,71,,,,,,,,0,0
NG,221,19,7,2017,Rdoucette,37,NG,2,12,m,22,,,,,,,,0,0
NG,222,19,7,2017,Rdoucette,37,NG,2,12,f,53,,,,,,,,0,0
NG,223,19,7,2017,Rdoucette,37,NG,2,12,i,20,,,,,,,,0,0
NG,224,19,7,2017,Rdoucette,37,NG,2,12,m,64,,,,,,,,0,0
NG,225,19,7,2017,Rdoucette,37,NG,2,12,m,45,,,,,,,,0,0
NG,226,19,7,2017,Rdoucette,37,NG,2,12,m,67,,,,,,,,0,0
NG,227,19,7,2017,Rdoucette,37,NG,2,12,f,24,,,,,,,,0,0
NG,228,19,7,2017,Rdoucette,37,NG,2,12,f,58,,,,,,,,0,0
NG,229,19,7,2017,Rdoucette,37,NG,2,12,f,69,,,,,,,,0,0
NG,230,19,7,2017,Rdoucette,37,NG,2,12,m,29,,,,,,,,0,0
NG,231,19,7,2017,Rdoucette,37,NG,2,12,i,10,,,,,,,,0,0
NG,232,19,7,2017,Rdoucette,37,NG,2,13,m,78,,,,,,,,0,0
NG,233,19,7,2017,Rdoucette,37,NG,2,13,f,56,,,,,,,,0,0
NG,234,19,7,2017,Rdoucette,37,NG,2,13,f,60,,,,,,,,0,0
NG,235,19,7,2017,Rdoucette,37,NG,2,13,f,59,,,,,,,,0,0
NG,236,19,7,2017,Rdoucette,37,NG,2,13,m,72,,,,,,,,0,0
NG,237,19,7,2017,Rdoucette,37,NG,2,13,f,56,,,,,,,,0,0
NG,238,19,7,2017,Rdoucette,37,NG,2,13,f,24,,,,,,,,0,0
NG,239,19,7,2017,Rdoucette,37,NG,2,13,i,90,,,,,,,,0,0
NG,240,19,7,2017,Rdoucette,37,NG,2,13,m,28,,,,,,,,0,0
NG,241,19,7,2017,Rdoucette,37,NG,2,14,m,72,,,,,,,,0,0
NG,242,19,7,2017,Rdoucette,37,NG,2,14,m,24,,,,,,,,0,0
NG,243,19,7,2017,Rdoucette,37,NG,2,14,f,54,,,,,,,,0,0
NG,244,19,7,2017,Rdoucette,37,NG,2,14,m,69,,,,,,,,0,0
NG,245,19,7,2017,Rdoucette,37,NG,2,14,i,18,,,,,,,,0,0
NG,246,19,7,2017,Rdoucette,37,NG,2,15,m,22,,,,,,,,0,0
NG,247,19,7,2017,Rdoucette,37,NG,2,15,m,67,,,,,,,,0,0
NG,248,19,7,2017,Rdoucette,37,NG,2,15,f,57,,,,,,,,0,0
NG,249,19,7,2017,Rdoucette,37,NG,2,15,f,62,,,,,,,,0,0
NG,250,19,7,2017,Rdoucette,37,NG,2,15,m,68,,,,,,,,0,0
NG,251,19,7,2017,Rdoucette,37,NG,2,15,i,10,,,,,,,,0,0
NG,252,19,7,2017,Rdoucette,37,NG,2,16,f,58,,,,,,,,0,0
NG,253,19,7,2017,Rdoucette,37,NG,2,16,f,70,,,,,,,,0,0
NG,254,19,7,2017,Rdoucette,37,NG,2,16,m,50,,,,,,,,0,0
NG,255,19,7,2017,Rdoucette,37,NG,2,16,f,81,,,,,,,,0,0
NG,256,19,7,2017,Rdoucette,37,NG,2,16,m,28,,,,,,,,0,0
NG,257,19,7,2017,Rdoucette,37,NG,2,16,f,32,,,,,,,,0,0
NG,258,19,7,2017,Rdoucette,37,NG,2,16,m,21,,,,,,,,0,0
NG,259,19,7,2017,Rdoucette,37,NG,2,17,m,68,,,,,,,,0,0
NG,260,19,7,2017,Rdoucette,37,NG,2,17,m,23,,,,,,,,0,0
NG,261,19,7,2017,Rdoucette,37,NG,2,17,f,64,,,,,,,,0,0
NG,262,19,7,2017,Rdoucette,37,NG,2,17,f,56,,,,,,,,0,0
NG,263,19,7,2017,Rdoucette,37,NG,2,17,m,22,,,,,,,,0,0
NG,264,19,7,2017,Rdoucette,37,NG,2,17,f,57,,,,,,,,0,0
NG,265,19,7,2017,Rdoucette,37,NG,2,17,m,60,,,,,,,,0,0
NG,266,19,7,2017,Rdoucette,37,NG,2,17,i,75,,,,,,,,0,0
NG,267,19,7,2017,Rdoucette,37,NG,2,17,f,75,,,,,,,,0,0
NG,268,19,7,2017,Rdoucette,37,NG,2,18,m,73,,,,,,,,0,0
NG,269,19,7,2017,Rdoucette,37,NG,2,18,i,18,,,,,,,,0,0
NG,270,19,7,2017,Rdoucette,37,NG,2,18,i,20,,,,,,,,0,0
NG,271,19,7,2017,Rdoucette,37,NG,2,18,f,80,,,,,,,,0,0
NG,272,19,7,2017,Rdoucette,37,NG,2,18,m,25,,,,,,,,0,0
NG,273,19,7,2017,Rdoucette,37,NG,2,18,i,110,,,,,,,,0,0
NG,274,19,7,2017,Rdoucette,37,NG,2,18,i,15,,,,,,,,0,0
NG,275,19,7,2017,Dgiard,37,NG,2,1,f,65,,,,,,,,0,0
NG,276,19,7,2017,Dgiard,37,NG,2,1,m,78,,,,,,,,0,0
NG,277,19,7,2017,Dgiard,37,NG,2,1,i,23,,,,,,,,0,0
NG,278,19,7,2017,Dgiard,37,NG,2,1,f,55,,,,,,,,0,0
NG,279,19,7,2017,Dgiard,37,NG,2,1,f,73,,,,,,,,0,0
