REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
NG,47,18,7,2016,Bcomeau,36,NG,1,9,i,17,,,,,,,,0,0
NG,48,18,7,2016,Bcomeau,36,NG,1,10,f,33,,,,,,,,0,0
NG,49,18,7,2016,Bcomeau,36,NG,1,10,f,65,,,,,,,,0,0
NG,50,18,7,2016,Bcomeau,36,NG,1,10,f,23,,,,,,,,0,0
NG,51,18,7,2016,Bcomeau,36,NG,1,10,m,72,,,,,,,,0,0
NG,52,18,7,2016,Bcomeau,36,NG,1,10,f,55,,,,,,,,0,0
NG,53,18,7,2016,Bcomeau,36,NG,1,10,m,61,,,,,,,,0,0
NG,54,18,7,2016,Bcomeau,36,NG,1,10,m,56,,,,,,,,0,0
NG,55,18,7,2016,Bcomeau,36,NG,1,10,m,50,,,,,,,,0,0
NG,56,18,7,2016,Bcomeau,36,NG,1,10,f,72,,,,,,,,0,0
NG,57,18,7,2016,Bcomeau,36,NG,1,10,m,50,,,,,,,,0,0
NG,58,18,7,2016,Bcomeau,36,NG,1,10,f,71,,,,,,,,0,0
NG,59,18,7,2016,Bcomeau,36,NG,1,10,m,65,,,,,,,,0,0
NG,60,18,7,2016,Bcomeau,36,NG,1,10,m,35,,,,,,,,0,0
NG,61,18,7,2016,Bcomeau,36,NG,1,11,f,65,,,,,,,,0,0
NG,62,18,7,2016,Bcomeau,36,NG,1,11,f,66,,,,,,,,0,0
NG,63,18,7,2016,Bcomeau,36,NG,1,11,i,18,,,,,,,,0,0
NG,64,18,7,2016,Bcomeau,36,NG,1,11,f,61,,,,,,,,0,0
NG,65,18,7,2016,Bcomeau,36,NG,1,12,i,13,,,,,,,,0,0
NG,66,18,7,2016,Bcomeau,36,NG,1,12,b3,71,,,,,,,,0,0
NG,67,18,7,2016,Bcomeau,36,NG,1,12,f,40,,,,,,,,0,0
NG,68,18,7,2016,Bcomeau,36,NG,1,12,f,33,,,,,,,,0,0
NG,69,18,7,2016,Bcomeau,36,NG,1,12,f,16,,,,,,,,0,0
NG,70,18,7,2016,Bcomeau,36,NG,1,13,f,34,,,,,,,,0,0
NG,71,18,7,2016,Bcomeau,36,NG,1,13,f,19,,,,,,,,0,0
NG,72,18,7,2016,Bcomeau,36,NG,1,13,i,22,,,,,,,,0,0
NG,73,18,7,2016,Bcomeau,36,NG,1,13,i,9,,,,,,,,0,0
NG,74,18,7,2016,Bcomeau,36,NG,1,13,b1,81,,,,,,,,0,0
NG,75,18,7,2016,Bcomeau,36,NG,1,13,f,59,,,,,,,,0,0
NG,76,18,7,2016,Bcomeau,36,NG,1,13,i,11,,,,,,,,0,0
NG,77,18,7,2016,Bcomeau,36,NG,1,13,i,12,,,,,,,,0,0
NG,78,18,7,2016,Bcomeau,36,NG,1,13,f,32,,,,,,,,0,0
NG,79,18,7,2016,Bcomeau,36,NG,1,13,i,20,,,,,,,,0,0
NG,80,18,7,2016,Bcomeau,36,NG,1,13,i,20,,,,,,,,0,0
NG,81,18,7,2016,Bcomeau,36,NG,1,13,f,36,,,,,,,,0,0
NG,82,18,7,2016,Bcomeau,36,NG,1,13,f,22,,,,,,,,0,0
NG,83,18,7,2016,Mcomeau,36,NG,1,1,i,27,,,,,,,,0,0
NG,84,18,7,2016,Mcomeau,36,NG,1,1,m,50,,,,,,,,0,0
NG,85,18,7,2016,Mcomeau,36,NG,1,1,i,17,,,,,,,,0,0
NG,86,18,7,2016,Mcomeau,36,NG,1,1,f,23,,,,,,,,0,0
NG,87,18,7,2016,Mcomeau,36,NG,1,1,m,22,,,,,,,,0,0
NG,88,18,7,2016,Mcomeau,36,NG,1,8,f,24,,,,,,,,0,0
NG,89,18,7,2016,Mcomeau,36,NG,1,8,i,17,,,,,,,,0,0
NG,90,18,7,2016,Mcomeau,36,NG,1,8,f,30,,,,,,,,0,0
NG,91,18,7,2016,Mcomeau,36,NG,1,8,i,15,,,,,,,,0,0
NG,92,18,7,2016,Mcomeau,36,NG,1,8,i,17,,,,,,,,0,0
NG,93,18,7,2016,Mcomeau,36,NG,1,8,i,8,,,,,,,,0,0
NG,94,18,7,2016,Mcomeau,36,NG,1,8,f,26,,,,,,,,0,0
NG,95,18,7,2016,Mcomeau,36,NG,1,8,m,52,,,,,,,,0,0
NG,96,18,7,2016,Mcomeau,36,NG,1,8,i,17,,,,,,,,0,0
NG,97,18,7,2016,Mcomeau,36,NG,1,8,i,16,,,,,,,,0,0
NG,98,18,7,2016,Mcomeau,36,NG,1,8,i,10,,,,,,,,0,0
NG,99,18,7,2016,Mcomeau,36,NG,1,8,f,32,,,,,,,,0,0
NG,100,18,7,2016,Mcomeau,36,NG,1,8,f,36,,,,,,,,0,0
NG,101,18,7,2016,Mcomeau,36,NG,1,8,i,16,,,,,,,,0,0
NG,102,18,7,2016,Mcomeau,36,NG,1,8,m,75,,,,,,,,0,0
NG,103,18,7,2016,Mcomeau,36,NG,1,8,f,28,,,,,,,,0,0
NG,104,18,7,2016,Mcomeau,36,NG,1,8,f,52,,,,,,,,0,0
NG,105,18,7,2016,Mcomeau,36,NG,1,8,m,25,,,,,,,,0,0
NG,106,18,7,2016,Mcomeau,36,NG,1,8,f,74,,,,,,,,0,0
NG,107,18,7,2016,Mcomeau,36,NG,1,9,i,10,,,,,,,,0,0
NG,108,18,7,2016,Mcomeau,36,NG,1,9,i,8,,,,,,,,0,0
NG,109,18,7,2016,Mcomeau,36,NG,1,9,i,17,,,,,,,,0,0
NG,110,18,7,2016,Mcomeau,36,NG,1,9,f,24,,,,,,,,0,0
NG,111,18,7,2016,Mcomeau,36,NG,1,9,f,30,,,,,,,,0,0
NG,112,18,7,2016,Mcomeau,36,NG,1,9,f,69,,,,,,,,0,0
NG,113,18,7,2016,Mcomeau,36,NG,1,9,f,59,,,,,,,,0,0
NG,114,18,7,2016,Mcomeau,36,NG,1,9,i,17,,,,,,,,0,0
NG,115,18,7,2016,Mcomeau,36,NG,1,9,f,25,,,,,,,,0,0
NG,116,18,7,2016,Mcomeau,36,NG,1,9,m,51,,,,,,,,0,0
NG,117,18,7,2016,Mcomeau,36,NG,1,9,f,39,,,,,,,,0,0
NG,118,18,7,2016,Mcomeau,36,NG,1,9,i,18,,,,,,,,0,0
NG,119,18,7,2016,Mcomeau,36,NG,1,9,i,13,,,,,,,,0,0
NG,120,18,7,2016,Mcomeau,36,NG,1,9,f,32,,,,,,,,0,0
NG,121,18,7,2016,Mcomeau,36,NG,1,9,f,42,,,,,,,,0,0
NG,122,18,7,2016,Mcomeau,36,NG,1,9,f,51,,,,,,,,0,0
NG,123,18,7,2016,Mcomeau,36,NG,1,9,f,32,,,,,,,,0,0
NG,124,18,7,2016,Mcomeau,36,NG,1,9,i,20,,,,,,,,0,0
NG,125,18,7,2016,Mcomeau,36,NG,1,9,f,26,,,,,,,,0,0
NG,126,18,7,2016,Mcomeau,36,NG,1,10,i,15,,,,,,,,0,0
NG,127,18,7,2016,Mcomeau,36,NG,1,10,f,32,,,,,,,,0,0
NG,128,18,7,2016,Mcomeau,36,NG,1,10,i,20,,,,,,,,0,0
NG,129,18,7,2016,Mcomeau,36,NG,1,10,m,39,,,,,,,,0,0
NG,130,18,7,2016,Mcomeau,36,NG,1,10,f,63,,,,,,,,0,0
NG,131,18,7,2016,Mcomeau,36,NG,1,11,f,63,,,,,,,,0,0
NG,132,18,7,2016,Mcomeau,36,NG,1,11,b3,83,,,,,,,,0,0
NG,133,18,7,2016,Mcomeau,36,NG,1,11,f,65,,,,,,,,0,0
NG,134,18,7,2016,Mcomeau,36,NG,1,11,m,75,,,,,,,,0,0
NG,135,18,7,2016,Mcomeau,36,NG,1,11,f,68,,,,,,,,0,0
NG,136,18,7,2016,Mcomeau,36,NG,1,11,f,30,,,,,,,,0,0
NG,137,18,7,2016,Mcomeau,36,NG,1,11,f,64,,,,,,,,0,0
NG,138,18,7,2016,Mcomeau,36,NG,1,11,f,68,,,,,,,,0,0
NG,139,18,7,2016,Mcomeau,36,NG,1,11,i,8,,,,,,,,0,0
NG,140,18,7,2016,Mcomeau,36,NG,1,11,f,34,,,,,,,,0,0
NG,141,18,7,2016,Mcomeau,36,NG,1,11,m,35,,,,,,,,0,0
NG,142,18,7,2016,Mcomeau,36,NG,1,11,f,66,,,,,,,,0,0
NG,143,18,7,2016,Mcomeau,36,NG,1,11,i,17,,,,,,,,0,0
NG,144,18,7,2016,Mcomeau,36,NG,1,11,i,16,,,,,,,,0,0
NG,145,18,7,2016,Mcomeau,36,NG,1,11,f,65,,,,,,,,0,0
NG,146,18,7,2016,Mcomeau,36,NG,1,11,i,22,,,,,,,,0,0
NG,147,18,7,2016,Mcomeau,36,NG,1,11,i,23,,,,,,,,0,0
NG,148,18,7,2016,Mcomeau,36,NG,1,11,f,85,,,,,,,,0,0
NG,149,18,7,2016,Mcomeau,36,NG,1,11,f,53,,,,,,,,0,0
NG,150,18,7,2016,Mcomeau,36,NG,1,11,f,58,,,,,,,,0,0
NG,151,18,7,2016,Mcomeau,36,NG,1,11,f,28,,,,,,,,0,0
NG,152,18,7,2016,Mcomeau,36,NG,1,11,i,13,,,,,,,,0,0
NG,153,18,7,2016,Mcomeau,36,NG,1,12,i,13,,,,,,,,0,0
NG,154,18,7,2016,Mcomeau,36,NG,1,12,f,26,,,,,,,,0,0
NG,155,18,7,2016,Mcomeau,36,NG,1,12,f,48,,,,,,,,0,0
NG,156,18,7,2016,Mcomeau,36,NG,1,12,i,13,,,,,,,,0,0
NG,157,18,7,2016,Mcomeau,36,NG,1,12,i,11,,,,,,,,0,0
NG,158,18,7,2016,Mcomeau,36,NG,1,12,f,64,,,,,,,,0,0
NG,159,18,7,2016,Mcomeau,36,NG,1,12,i,17,,,,,,,,0,0
NG,160,18,7,2016,Mcomeau,36,NG,1,12,i,15,,,,,,,,0,0
NG,161,18,7,2016,Mcomeau,36,NG,1,12,m,71,,,,,,,,0,0
NG,162,18,7,2016,Mcomeau,36,NG,1,12,i,8,,,,,,,,0,0
NG,163,18,7,2016,Mcomeau,36,NG,1,13,i,9,,,,,,,,0,0
NG,164,18,7,2016,Mcomeau,36,NG,1,13,i,17,,,,,,,,0,0
NG,165,18,7,2016,Mcomeau,36,NG,1,13,i,16,,,,,,,,0,0
NG,166,18,7,2016,Mcomeau,36,NG,1,13,i,19,,,,,,,,0,0
NG,167,18,7,2016,Mcomeau,36,NG,1,13,f,25,,,,,,,,0,0
NG,168,18,7,2016,Mcomeau,36,NG,1,13,f,38,,,,,,,,0,0
NG,169,18,7,2016,Mcomeau,36,NG,1,13,i,15,,,,,,,,0,0
NG,170,18,7,2016,Mcomeau,36,NG,1,13,m,76,,,,,,,,0,0
NG,171,18,7,2016,Mcomeau,36,NG,1,13,m,64,,,,,,,,0,0
NG,172,18,7,2016,Mcomeau,36,NG,1,13,f,65,,,,,,,,0,0
NG,173,18,7,2016,Mcomeau,36,NG,1,13,f,56,,,,,,,,0,0
NG,174,18,7,2016,Mcomeau,36,NG,1,13,f,52,,,,,,,,0,0
NG,175,18,7,2016,Dgiard,36,NG,2,1,m,63,,,,,,,,0,0
NG,176,18,7,2016,Dgiard,36,NG,2,1,m,67,,,,,,,,0,0
NG,177,18,7,2016,Dgiard,36,NG,2,1,f,28,,,,,,,,0,0
NG,178,18,7,2016,Dgiard,36,NG,2,1,i,20,,,,,,,,0,0
NG,179,18,7,2016,Dgiard,36,NG,2,1,f,31,,,,,,,,0,0
NG,180,18,7,2016,Dgiard,36,NG,2,1,f,33,,,,,,,,0,0
NG,181,18,7,2016,Dgiard,36,NG,2,1,f,35,,,,,,,,0,0
NG,182,18,7,2016,Dgiard,36,NG,2,1,m,74,,,,,,,,0,0
NG,183,18,7,2016,Dgiard,36,NG,2,1,m,75,,,,,,,,0,0
NG,184,18,7,2016,Dgiard,36,NG,2,2,f,53,,,,,,,,0,0
NG,185,18,7,2016,Dgiard,36,NG,2,2,i,19,,,,,,,,0,0
NG,186,18,7,2016,Dgiard,36,NG,2,2,m,74,,,,,,,,0,0
NG,187,18,7,2016,Dgiard,36,NG,2,2,f,62,,,,,,,,0,0
NG,188,18,7,2016,Dgiard,36,NG,2,2,m,65,,,,,,,,0,0
NG,189,18,7,2016,Dgiard,36,NG,2,2,i,17,,,,,,,,0,0
NG,190,18,7,2016,Dgiard,36,NG,2,2,f,47,,,,,,,,0,0
NG,191,18,7,2016,Dgiard,36,NG,2,2,f,53,,,,,,,,0,0
NG,192,18,7,2016,Dgiard,36,NG,2,2,i,12,,,,,,,,0,0
NG,193,18,7,2016,Dgiard,36,NG,2,2,f,66,,,,,,,,0,0
NG,194,18,7,2016,Dgiard,36,NG,2,2,f,60,,,,,,,,0,0
NG,195,18,7,2016,Dgiard,36,NG,2,2,i,21,,,,,,,,0,0
NG,196,18,7,2016,Dgiard,36,NG,2,2,m,65,,,,,,,,0,0
NG,197,18,7,2016,Dgiard,36,NG,2,2,m,69,,,,,,,,0,0
NG,198,18,7,2016,Dgiard,36,NG,2,2,m,59,,,,,,,,0,0
NG,199,18,7,2016,Dgiard,36,NG,2,3,m,36,,,,,,,,0,0
NG,200,18,7,2016,Dgiard,36,NG,2,3,m,61,,,,,,,,0,0
NG,201,18,7,2016,Dgiard,36,NG,2,3,i,16,,,,,,,,0,0
NG,202,18,7,2016,Dgiard,36,NG,2,3,f,72,,,,,,,,0,0
NG,203,18,7,2016,Dgiard,36,NG,2,3,m,42,,,,,,,,0,0
NG,204,18,7,2016,Dgiard,36,NG,2,3,f,28,,,,,,,,0,0
NG,205,18,7,2016,Dgiard,36,NG,2,3,i,14,,,,,,,,0,0
NG,206,18,7,2016,Dgiard,36,NG,2,3,m,65,,,,,,,,0,0
NG,207,18,7,2016,Dgiard,36,NG,2,3,f,69,,,,,,,,0,0
NG,208,18,7,2016,Dgiard,36,NG,2,3,f,40,,,,,,,,0,0
NG,209,18,7,2016,Dgiard,36,NG,2,3,f,64,,,,,,,,0,0
NG,210,18,7,2016,Dgiard,36,NG,2,3,m,40,,,,,,,,0,0
NG,211,18,7,2016,Dgiard,36,NG,2,3,m,44,,,,,,,,0,0
NG,212,18,7,2016,Dgiard,36,NG,2,3,i,14,,,,,,,,0,0
NG,213,18,7,2016,Dgiard,36,NG,2,3,i,20,,,,,,,,0,0
NG,214,18,7,2016,Dgiard,36,NG,2,3,f,27,,,,,,,,0,0
NG,215,18,7,2016,Dgiard,36,NG,2,4,i,11,,,,,,,,0,0
NG,216,18,7,2016,Dgiard,36,NG,2,4,m,61,,,,,,,,0,0
NG,217,18,7,2016,Dgiard,36,NG,2,4,i,16,,,,,,,,0,0
NG,218,18,7,2016,Dgiard,36,NG,2,4,m,36,,,,,,,,0,0
NG,219,18,7,2016,Dgiard,36,NG,2,4,m,74,,,,,,,,0,0
NG,220,18,7,2016,Dgiard,36,NG,2,4,m,62,,,,,,,,0,0
NG,221,18,7,2016,Dgiard,36,NG,2,4,m,70,,,,,,,,0,0
NG,222,18,7,2016,Dgiard,36,NG,2,4,f,63,,,,,,,,0,0
NG,223,18,7,2016,Dgiard,36,NG,2,4,m,84,,,,,,,,0,0
NG,224,18,7,2016,Dgiard,36,NG,2,4,f,80,,,,,,,,0,0
NG,225,18,7,2016,Dgiard,36,NG,2,4,f,76,,,,,,,,0,0
NG,226,18,7,2016,Dgiard,36,NG,2,4,f,78,,,,,,,,0,0
NG,227,18,7,2016,Dgiard,36,NG,2,4,i,22,,,,,,,,0,0
NG,228,18,7,2016,Dgiard,36,NG,2,4,m,51,,,,,,,,0,0
NG,229,18,7,2016,Dgiard,36,NG,2,4,i,12,,,,,,,,0,0
NG,230,18,7,2016,Dgiard,36,NG,2,4,m,71,,,,,,,,0,0
NG,231,18,7,2016,Dgiard,36,NG,2,4,m,40,,,,,,,,0,0
NG,232,18,7,2016,Dgiard,36,NG,2,4,i,18,,,,,,,,0,0
NG,233,18,7,2016,Dgiard,36,NG,2,5,f,30,,,,,,,,0,0
NG,234,18,7,2016,Dgiard,36,NG,2,5,f,42,,,,,,,,0,0
NG,235,18,7,2016,Dgiard,36,NG,2,5,m,120,,,,,,,,0,0
NG,236,18,7,2016,Dgiard,36,NG,2,5,m,26,,,,,,,,0,0
NG,237,18,7,2016,Dgiard,36,NG,2,5,m,75,,,,,,,,0,0
NG,238,18,7,2016,Dgiard,36,NG,2,5,i,20,,,,,,,,0,0
NG,239,18,7,2016,Dgiard,36,NG,2,5,m,76,,,,,,,,0,0
NG,240,18,7,2016,Dgiard,36,NG,2,5,f,70,,,,,,,,0,0
NG,241,18,7,2016,Dgiard,36,NG,2,5,f,33,,,,,,,,0,0
NG,242,18,7,2016,Dgiard,36,NG,2,5,m,38,,,,,,,,0,0
NG,243,18,7,2016,Dgiard,36,NG,2,6,f,35,,,,,,,,0,0
NG,244,18,7,2016,Dgiard,36,NG,2,6,m,52,,,,,,,,0,0
NG,245,18,7,2016,Dgiard,36,NG,2,6,m,91,,,,,,,,0,0
NG,246,18,7,2016,Dgiard,36,NG,2,6,f,70,,,,,,,,0,0
NG,247,18,7,2016,Dgiard,36,NG,2,6,i,12,,,,,,,,0,0
NG,248,18,7,2016,Dgiard,36,NG,2,6,i,18,,,,,,,,0,0
NG,249,18,7,2016,Dgiard,36,NG,2,6,i,100,,,,,,,,0,0
NG,250,18,7,2016,Dgiard,36,NG,2,7,m,65,,,,,,,,0,0
NG,251,18,7,2016,Dgiard,36,NG,2,7,f,38,,,,,,,,0,0
NG,252,18,7,2016,Dgiard,36,NG,2,7,m,49,,,,,,,,0,0
NG,253,18,7,2016,Dgiard,36,NG,2,7,i,14,,,,,,,,0,0
NG,254,18,7,2016,Dgiard,36,NG,2,7,i,19,,,,,,,,0,0
NG,255,18,7,2016,Dgiard,36,NG,2,7,m,100,,,,,,,,0,0
NG,256,18,7,2016,Dgiard,36,NG,2,7,f,80,,,,,,,,0,0
NG,257,18,7,2016,Dgiard,36,NG,2,7,f,32,,,,,,,,0,0
NG,258,18,7,2016,Dgiard,36,NG,2,7,f,28,,,,,,,,0,0
NG,259,18,7,2016,Dgiard,36,NG,2,7,i,22,,,,,,,,0,0
NG,260,18,7,2016,Dgiard,36,NG,2,7,f,52,,,,,,,,0,0
NG,261,18,7,2016,Dgiard,36,NG,2,7,m,66,,,,,,,,0,0
NG,262,18,7,2016,Dgiard,36,NG,2,7,m,28,,,,,,,,0,0
NG,263,18,7,2016,Dgiard,36,NG,2,7,i,20,,,,,,,,0,0
NG,264,18,7,2016,Dgiard,36,NG,2,7,m,72,,,,,,,,0,0
NG,265,18,7,2016,Dgiard,36,NG,2,7,i,18,,,,,,,,0,0
NG,266,18,7,2016,Dgiard,36,NG,2,7,i,23,,,,,,,,0,0
NG,267,18,7,2016,Dgiard,36,NG,2,7,f,51,,,,,,,,0,0
NG,268,18,7,2016,Dgiard,36,NG,2,7,m,46,,,,,,,,0,0
NG,269,18,7,2016,Dgiard,36,NG,2,7,m,41,,,,,,,,0,0
NG,270,18,7,2016,Dgiard,36,NG,2,8,m,71,,,,,,,,0,0
NG,271,18,7,2016,Dgiard,36,NG,2,8,f,58,,,,,,,,0,0
NG,272,18,7,2016,Dgiard,36,NG,2,8,m,51,,,,,,,,0,0
NG,273,18,7,2016,Dgiard,36,NG,2,8,m,43,,,,,,,,0,0
NG,274,18,7,2016,Dgiard,36,NG,2,8,m,48,,,,,,,,0,0
NG,275,18,7,2016,Dgiard,36,NG,2,8,m,62,,,,,,,,0,0
NG,276,18,7,2016,Dgiard,36,NG,2,8,m,32,,,,,,,,0,0
NG,277,18,7,2016,Dgiard,36,NG,2,8,m,69,,,,,,,,0,0
NG,278,18,7,2016,Dgiard,36,NG,2,8,f,60,,,,,,,,0,0
NG,279,18,7,2016,Dgiard,36,NG,2,8,m,63,,,,,,,,0,0
NG,280,18,7,2016,Dgiard,36,NG,2,8,f,56,,,,,,,,0,0
NG,281,18,7,2016,Dgiard,36,NG,2,8,f,59,,,,,,,,0,0
NG,282,18,7,2016,Dgiard,36,NG,2,9,f,81,,,,,,,,0,0
NG,283,18,7,2016,Dgiard,36,NG,2,9,m,74,,,,,,,,0,0
NG,284,18,7,2016,Dgiard,36,NG,2,9,m,65,,,,,,,,0,0
NG,285,18,7,2016,Dgiard,36,NG,2,9,m,61,,,,,,,,0,0
NG,286,18,7,2016,Dgiard,36,NG,2,9,m,76,,,,,,,,0,0
NG,287,18,7,2016,Dgiard,36,NG,2,9,m,92,,,,,,,,0,0
NG,288,18,7,2016,Dgiard,36,NG,2,9,m,26,,,,,,,,0,0
NG,289,18,7,2016,Dgiard,36,NG,2,9,i,14,,,,,,,,0,0
NG,290,18,7,2016,Dgiard,36,NG,2,9,m,52,,,,,,,,0,0
NG,291,18,7,2016,Dgiard,36,NG,2,9,m,58,,,,,,,,0,0
NG,292,18,7,2016,Dgiard,36,NG,2,9,i,90,,,,,,,,0,0
NG,293,18,7,2016,Dgiard,36,NG,2,10,f,52,,,,,,,,0,0
NG,294,18,7,2016,Dgiard,36,NG,2,10,m,34,,,,,,,,0,0
NG,295,18,7,2016,Dgiard,36,NG,2,10,m,70,,,,,,,,0,0
NG,296,18,7,2016,Dgiard,36,NG,2,10,f,58,,,,,,,,0,0
NG,297,18,7,2016,Dgiard,36,NG,2,10,i,100,,,,,,,,0,0
NG,298,18,7,2016,Dgiard,36,NG,2,10,m,73,,,,,,,,0,0
NG,299,18,7,2016,Dgiard,36,NG,2,10,m,65,,,,,,,,0,0
NG,300,18,7,2016,Dgiard,36,NG,2,10,f,68,,,,,,,,0,0
NG,301,18,7,2016,Dgiard,36,NG,2,10,i,22,,,,,,,,0,0
NG,302,18,7,2016,Dgiard,36,NG,2,10,i,14,,,,,,,,0,0
NG,303,18,7,2016,Dgiard,36,NG,2,10,i,16,,,,,,,,0,0
NG,304,18,7,2016,Dgiard,36,NG,2,10,m,50,,,,,,,,0,0
NG,305,18,7,2016,Dgiard,36,NG,2,11,m,60,,,,,,,,0,0
NG,306,18,7,2016,Dgiard,36,NG,2,11,m,71,,,,,,,,0,0
NG,307,18,7,2016,Dgiard,36,NG,2,11,m,75,,,,,,,,0,0
NG,308,18,7,2016,Dgiard,36,NG,2,11,f,52,,,,,,,,0,0
NG,309,18,7,2016,Dgiard,36,NG,2,11,i,22,,,,,,,,0,0
NG,310,18,7,2016,Dgiard,36,NG,2,11,i,20,,,,,,,,0,0
NG,311,18,7,2016,Dgiard,36,NG,2,11,i,14,,,,,,,,0,0
NG,312,18,7,2016,Dgiard,36,NG,2,11,i,12,,,,,,,,0,0
NG,313,18,7,2016,Dgiard,36,NG,2,11,i,18,,,,,,,,0,0
NG,314,18,7,2016,Dgiard,36,NG,2,11,f,36,,,,,,,,0,0
NG,315,18,7,2016,Dgiard,36,NG,2,11,m,54,,,,,,,,0,0
NG,316,18,7,2016,Dgiard,36,NG,2,12,m,63,,,,,,,,0,0
NG,317,18,7,2016,Dgiard,36,NG,2,12,m,68,,,,,,,,0,0
NG,318,18,7,2016,Dgiard,36,NG,2,12,f,74,,,,,,,,0,0
NG,319,18,7,2016,Dgiard,36,NG,2,12,m,30,,,,,,,,0,0
NG,320,18,7,2016,Dgiard,36,NG,2,12,i,21,,,,,,,,0,0
NG,321,18,7,2016,Dgiard,36,NG,2,12,f,85,,,,,,,,0,0
NG,322,18,7,2016,Dgiard,36,NG,2,12,m,72,,,,,,,,0,0
NG,323,18,7,2016,Dgiard,36,NG,2,13,m,45,,,,,,,,0,0
NG,324,18,7,2016,Dgiard,36,NG,2,13,f,53,,,,,,,,0,0
