REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
PV,29,21,7,2016,Rdoucette,28,PV,C3,3,m,82,,,,,,,,0,0
PV,30,21,7,2016,Rdoucette,28,PV,C3,3,m,22,,,,,,,,0,0
PV,31,21,7,2016,Rdoucette,28,PV,C3,3,m,47,,,,,,,,0,0
PV,32,21,7,2016,Rdoucette,28,PV,C3,3,i,15,,,,,,,,0,0
PV,33,21,7,2016,Rdoucette,28,PV,C3,3,f,21,,,,,,,,0,0
PV,34,21,7,2016,Rdoucette,28,PV,C3,3,i,18,,,,,,,,0,0
PV,35,21,7,2016,Rdoucette,28,PV,C3,4,f,82,,,,,,,,0,0
PV,36,21,7,2016,Rdoucette,28,PV,C3,4,f,72,,,,,,,,0,0
PV,37,21,7,2016,Rdoucette,28,PV,C3,4,f,23,,,,,,,,0,0
PV,38,21,7,2016,Rdoucette,28,PV,C3,4,i,18,,,,,,,,0,0
PV,39,21,7,2016,Rdoucette,28,PV,C3,4,f,22,,,,,,,,0,0
PV,40,21,7,2016,Rdoucette,28,PV,C3,4,m,21,,,,,,,,0,0
PV,41,21,7,2016,Rdoucette,28,PV,C3,4,i,12,,,,,,,,0,0
PV,42,21,7,2016,Rdoucette,28,PV,C3,4,f,52,,,,,,,,0,0
PV,43,21,7,2016,Rdoucette,28,PV,C3,4,i,18,,,,,,,,0,0
PV,44,21,7,2016,Rdoucette,28,PV,C3,5,i,17,,,,,,,,0,0
PV,45,21,7,2016,Rdoucette,28,PV,C3,5,i,12,,,,,,,,0,0
PV,46,21,7,2016,Rdoucette,28,PV,C3,5,f,30,,,,,,,,0,0
PV,47,21,7,2016,Rdoucette,28,PV,C3,5,i,18,,,,,,,,0,0
PV,48,21,7,2016,Rdoucette,28,PV,C3,5,i,10,,,,,,,,0,0
PV,49,21,7,2016,Rdoucette,28,PV,C3,5,m,29,,,,,,,,0,0
PV,50,21,7,2016,Rdoucette,28,PV,C3,5,f,20,,,,,,,,0,0
PV,51,21,7,2016,Rdoucette,28,PV,C3,5,m,30,,,,,,,,0,0
PV,52,21,7,2016,Rdoucette,28,PV,C3,5,f,28,,,,,,,,0,0
PV,53,21,7,2016,Rdoucette,28,PV,C3,5,f,22,,,,,,,,0,0
PV,54,21,7,2016,Rdoucette,28,PV,C3,5,f,27,,,,,,,,0,0
PV,55,21,7,2016,Rdoucette,28,PV,C3,6,f,65,,,,,,,,0,0
PV,56,21,7,2016,Rdoucette,28,PV,C3,6,m,26,,,,,,,,0,0
PV,57,21,7,2016,Rdoucette,28,PV,C3,6,m,22,,,,,,,,0,0
PV,58,21,7,2016,Rdoucette,28,PV,C3,6,m,21,,,,,,,,0,0
PV,59,21,7,2016,Rdoucette,28,PV,C3,6,f,34,,,,,,,,0,0
PV,60,21,7,2016,Rdoucette,28,PV,C3,6,f,36,,,,,,,,0,0
PV,61,21,7,2016,Rdoucette,28,PV,C3,6,m,22,,,,,,,,0,0
PV,62,21,7,2016,Rdoucette,28,PV,C3,6,f,22,,,,,,,,0,0
PV,63,21,7,2016,Rdoucette,28,PV,C3,6,i,18,,,,,,,,0,0
PV,64,21,7,2016,Rdoucette,28,PV,C3,6,i,15,,,,,,,,0,0
PV,65,21,7,2016,Rdoucette,28,PV,C3,6,f,28,,,,,,,,0,0
PV,66,21,7,2016,Rdoucette,28,PV,C3,6,f,25,,,,,,,,0,0
PV,67,21,7,2016,Rdoucette,28,PV,C3,6,i,13,,,,,,,,0,0
PV,68,21,7,2016,Rdoucette,28,PV,C3,6,m,21,,,,,,,,0,0
PV,69,21,7,2016,Rdoucette,28,PV,C3,6,m,30,,,,,,,,0,0
PV,70,21,7,2016,Rdoucette,28,PV,C3,6,m,24,,,,,,,,0,0
PV,71,21,7,2016,Rdoucette,28,PV,C3,6,i,12,,,,,,,,0,0
PV,72,21,7,2016,Rdoucette,28,PV,C3,6,i,11,,,,,,,,0,0
PV,73,21,7,2016,Rdoucette,28,PV,C3,6,f,62,,,,,,,,0,0
PV,74,21,7,2016,Rdoucette,28,PV,C3,7,m,30,,,,,,,,0,0
PV,75,21,7,2016,Rdoucette,28,PV,C3,7,f,19,,,,,,,,0,0
PV,76,21,7,2016,Rdoucette,28,PV,C3,7,i,12,,,,,,,,0,0
PV,77,21,7,2016,Rdoucette,28,PV,C3,7,f,71,,,,,,,,0,0
PV,78,21,7,2016,Rdoucette,28,PV,C3,7,m,30,,,,,,,,0,0
PV,79,21,7,2016,Rdoucette,28,PV,C3,7,i,12,,,,,,,,0,0
PV,80,21,7,2016,Rdoucette,28,PV,C3,7,i,11,,,,,,,,0,0
PV,81,21,7,2016,Rdoucette,28,PV,C3,7,i,10,,,,,,,,0,0
PV,82,21,7,2016,Rdoucette,28,PV,C3,7,f,35,,,,,,,,0,0
PV,83,21,7,2016,Rdoucette,28,PV,C3,7,m,31,,,,,,,,0,0
PV,84,21,7,2016,Rdoucette,28,PV,C3,7,m,62,,,,,,,,0,0
PV,85,21,7,2016,Rdoucette,28,PV,C3,7,m,28,,,,,,,,0,0
PV,86,21,7,2016,Rdoucette,28,PV,C3,7,m,19,,,,,,,,0,0
PV,87,21,7,2016,Rdoucette,28,PV,C3,7,f,25,,,,,,,,0,0
PV,88,21,7,2016,Rdoucette,28,PV,C3,7,m,27,,,,,,,,0,0
PV,89,21,7,2016,Rdoucette,28,PV,C3,7,f,21,,,,,,,,0,0
PV,90,21,7,2016,Rdoucette,28,PV,C3,7,f,45,,,,,,,,0,0
PV,91,21,7,2016,Rdoucette,28,PV,C3,7,m,30,,,,,,,,0,0
PV,92,21,7,2016,Rdoucette,28,PV,C3,7,m,18,,,,,,,,0,0
PV,93,21,7,2016,Rdoucette,28,PV,C3,8,i,16,,,,,,,,0,0
PV,94,21,7,2016,Rdoucette,28,PV,C3,8,f,29,,,,,,,,0,0
PV,95,21,7,2016,Rdoucette,28,PV,C3,8,m,22,,,,,,,,0,0
PV,96,21,7,2016,Rdoucette,28,PV,C3,8,i,15,,,,,,,,0,0
PV,97,21,7,2016,Rdoucette,28,PV,C3,8,i,10,,,,,,,,0,0
PV,98,21,7,2016,Rdoucette,28,PV,C3,8,i,40,,,,,,,,0,0
PV,99,21,7,2016,Rdoucette,28,PV,C3,8,i,15,,,,,,,,0,0
PV,100,21,7,2016,Rdoucette,28,PV,C3,8,f,31,,,,,,,,0,0
PV,101,21,7,2016,Rdoucette,28,PV,C3,8,f,23,,,,,,,,0,0
PV,102,21,7,2016,Rdoucette,28,PV,C3,8,m,25,,,,,,,,0,0
PV,103,21,7,2016,Rdoucette,28,PV,C3,8,i,12,,,,,,,,0,0
PV,104,21,7,2016,Rdoucette,28,PV,C3,8,f,59,,,,,,,,0,0
PV,105,21,7,2016,Rdoucette,28,PV,C3,8,f,66,,,,,,,,0,0
PV,106,21,7,2016,Rdoucette,28,PV,C3,8,f,42,,,,,,,,0,0
PV,107,21,7,2016,Rdoucette,28,PV,C3,8,i,10,,,,,,,,0,0
PV,108,21,7,2016,Rdoucette,28,PV,C3,8,m,23,,,,,,,,0,0
PV,109,21,7,2016,Rdoucette,28,PV,C3,8,m,28,,,,,,,,0,0
PV,110,21,7,2016,Rdoucette,28,PV,C3,8,f,29,,,,,,,,0,0
PV,111,21,7,2016,Rdoucette,28,PV,C3,8,i,15,,,,,,,,0,0
PV,112,21,7,2016,Rdoucette,28,PV,C3,8,i,18,,,,,,,,0,0
PV,113,21,7,2016,Rdoucette,28,PV,C3,8,i,17,,,,,,,,0,0
PV,114,21,7,2016,Rdoucette,28,PV,C3,9,f,70,,,,,,,,0,0
PV,115,21,7,2016,Rdoucette,28,PV,C3,9,f,53,,,,,,,,0,0
PV,116,21,7,2016,Rdoucette,28,PV,C3,9,f,68,,,,,,,,0,0
PV,117,21,7,2016,Rdoucette,28,PV,C3,9,m,29,,,,,,,,0,0
PV,118,21,7,2016,Rdoucette,28,PV,C3,9,i,10,,,,,,,,0,0
PV,119,21,7,2016,Rdoucette,28,PV,C3,9,m,24,,,,,,,,0,0
PV,120,21,7,2016,Rdoucette,28,PV,C3,9,f,20,,,,,,,,0,0
PV,121,21,7,2016,Rdoucette,28,PV,C3,9,f,55,,,,,,,,0,0
PV,122,21,7,2016,Rdoucette,28,PV,C3,9,i,13,,,,,,,,0,0
PV,123,21,7,2016,Rdoucette,28,PV,C3,9,i,65,,,,,,,,0,0
PV,124,21,7,2016,Rdoucette,28,PV,C3,9,i,11,,,,,,,,0,0
PV,125,21,7,2016,Rdoucette,28,PV,C3,9,m,25,,,,,,,,0,0
PV,126,21,7,2016,Rdoucette,28,PV,C3,9,m,22,,,,,,,,0,0
PV,127,21,7,2016,Rdoucette,28,PV,C3,9,f,24,,,,,,,,0,0
PV,128,21,7,2016,Rdoucette,28,PV,C3,10,i,17,,,,,,,,0,0
PV,129,21,7,2016,Rdoucette,28,PV,C3,10,m,48,,,,,,,,0,0
PV,130,21,7,2016,Rdoucette,28,PV,C3,10,m,21,,,,,,,,0,0
PV,131,21,7,2016,Rdoucette,28,PV,C3,10,f,24,,,,,,,,0,0
PV,132,21,7,2016,Rdoucette,28,PV,C3,10,m,22,,,,,,,,0,0
PV,133,21,7,2016,Rdoucette,28,PV,C3,10,i,13,,,,,,,,0,0
PV,134,21,7,2016,Rdoucette,28,PV,C3,10,i,15,,,,,,,,0,0
PV,135,21,7,2016,Rdoucette,28,PV,C3,10,m,31,,,,,,,,0,0
PV,136,21,7,2016,Rdoucette,28,PV,C3,10,f,26,,,,,,,,0,0
PV,137,21,7,2016,Rdoucette,28,PV,C3,10,f,36,,,,,,,,0,0
PV,138,21,7,2016,Rdoucette,28,PV,C3,10,m,18,,,,,,,,0,0
PV,139,21,7,2016,Rdoucette,28,PV,C3,10,f,21,,,,,,,,0,0
PV,140,21,7,2016,Rdoucette,28,PV,C3,10,m,25,,,,,,,,0,0
PV,141,21,7,2016,Rdoucette,28,PV,C3,10,i,12,,,,,,,,0,0
PV,142,21,7,2016,Rdoucette,28,PV,C3,10,i,10,,,,,,,,0,0
PV,143,21,7,2016,Rdoucette,28,PV,C3,10,m,55,,,,,,,,0,0
PV,144,21,7,2016,Rdoucette,28,PV,C3,10,f,73,,,,,,,,0,0
PV,145,21,7,2016,Rdoucette,28,PV,C3,11,m,25,,,,,,,,0,0
PV,146,21,7,2016,Rdoucette,28,PV,C3,11,m,26,,,,,,,,0,0
PV,147,21,7,2016,Rdoucette,28,PV,C3,11,m,30,,,,,,,,0,0
PV,148,21,7,2016,Rdoucette,28,PV,C3,11,f,24,,,,,,,,0,0
PV,149,21,7,2016,Rdoucette,28,PV,C3,11,f,33,,,,,,,,0,0
PV,150,21,7,2016,Rdoucette,28,PV,C3,11,m,23,,,,,,,,0,0
PV,151,21,7,2016,Rdoucette,28,PV,C3,11,i,11,,,,,,,,0,0
PV,152,21,7,2016,Rdoucette,28,PV,C3,11,m,26,,,,,,,,0,0
PV,153,21,7,2016,Rdoucette,28,PV,C3,11,i,19,,,,,,,,0,0
PV,154,21,7,2016,Rdoucette,28,PV,C3,11,m,24,,,,,,,,0,0
PV,155,21,7,2016,Rdoucette,28,PV,C3,11,m,24,,,,,,,,0,0
PV,156,21,7,2016,Rdoucette,28,PV,C3,11,f,19,,,,,,,,0,0
PV,157,21,7,2016,Rdoucette,28,PV,C3,11,m,21,,,,,,,,0,0
PV,158,21,7,2016,Rdoucette,28,PV,C3,11,i,13,,,,,,,,0,0
PV,159,21,7,2016,Rdoucette,28,PV,C3,11,m,20,,,,,,,,0,0
PV,160,21,7,2016,Rdoucette,28,PV,C3,11,f,39,,,,,,,,0,0
PV,161,21,7,2016,Rdoucette,28,PV,C3,11,f,20,,,,,,,,0,0
PV,162,21,7,2016,Rdoucette,28,PV,C3,12,f,31,,,,,,,,0,0
PV,163,21,7,2016,Rdoucette,28,PV,C3,12,m,30,,,,,,,,0,0
PV,164,21,7,2016,Rdoucette,28,PV,C3,12,f,25,,,,,,,,0,0
PV,165,21,7,2016,Rdoucette,28,PV,C3,12,f,23,,,,,,,,0,0
PV,166,21,7,2016,Rdoucette,28,PV,C3,12,m,76,,,,,,,,0,0
PV,167,21,7,2016,Rdoucette,28,PV,C3,12,m,21,,,,,,,,0,0
PV,168,21,7,2016,Rdoucette,28,PV,C3,12,m,36,,,,,,,,0,0
PV,169,21,7,2016,Rdoucette,28,PV,C3,12,i,12,,,,,,,,0,0
PV,170,21,7,2016,Rdoucette,28,PV,C3,12,i,18,,,,,,,,0,0
PV,171,21,7,2016,Rdoucette,28,PV,C3,12,i,11,,,,,,,,0,0
PV,172,21,7,2016,Rdoucette,28,PV,C3,12,f,19,,,,,,,,0,0
PV,173,21,7,2016,Rdoucette,28,PV,C3,12,m,21,,,,,,,,0,0
PV,174,21,7,2016,Rdoucette,28,PV,C3,12,m,25,,,,,,,,0,0
PV,175,21,7,2016,Rdoucette,28,PV,C3,12,m,24,,,,,,,,0,0
PV,176,21,7,2016,Rdoucette,28,PV,C3,12,f,22,,,,,,,,0,0
PV,177,21,7,2016,Rdoucette,28,PV,C3,12,m,24,,,,,,,,0,0
PV,178,21,7,2016,Rdoucette,28,PV,C3,12,i,60,,,,,,,,0,0
PV,179,21,7,2016,Rdoucette,28,PV,C3,13,f,63,,,,,,,,0,0
PV,180,21,7,2016,Rdoucette,28,PV,C3,13,i,12,,,,,,,,0,0
PV,181,21,7,2016,Rdoucette,28,PV,C3,13,m,31,,,,,,,,0,0
PV,182,21,7,2016,Rdoucette,28,PV,C3,13,m,20,,,,,,,,0,0
PV,183,21,7,2016,Rdoucette,28,PV,C3,13,i,16,,,,,,,,0,0
PV,184,21,7,2016,Rdoucette,28,PV,C3,13,i,13,,,,,,,,0,0
PV,185,21,7,2016,Rdoucette,28,PV,C3,13,f,35,,,,,,,,0,0
PV,186,21,7,2016,Rdoucette,28,PV,C3,13,m,22,,,,,,,,0,0
PV,187,21,7,2016,Gpaulin,28,PV,C3,2,f,34,,,,,,,,0,0
PV,188,21,7,2016,Gpaulin,28,PV,C3,2,m,25,,,,,,,,0,0
PV,189,21,7,2016,Gpaulin,28,PV,C3,2,i,18,,,,,,,,0,0
PV,190,21,7,2016,Gpaulin,28,PV,C3,2,m,23,,,,,,,,0,0
PV,191,21,7,2016,Gpaulin,28,PV,C3,2,f,32,,,,,,,,0,0
PV,192,21,7,2016,Gpaulin,28,PV,C3,2,i,15,,,,,,,,0,0
PV,193,21,7,2016,Gpaulin,28,PV,C3,2,m,31,,,,,,,,0,0
PV,194,21,7,2016,Gpaulin,28,PV,C3,3,f,28,,,,,,,,0,0
PV,195,21,7,2016,Gpaulin,28,PV,C3,3,i,16,,,,,,,,0,0
PV,196,21,7,2016,Gpaulin,28,PV,C3,3,m,24,,,,,,,,0,0
PV,197,21,7,2016,Gpaulin,28,PV,C3,3,m,22,,,,,,,,0,0
PV,198,21,7,2016,Gpaulin,28,PV,C3,3,m,54,,,,,,,,0,0
PV,199,21,7,2016,Gpaulin,28,PV,C3,3,f,25,,,,,,,,0,0
PV,200,21,7,2016,Gpaulin,28,PV,C3,3,m,25,,,,,,,,0,0
PV,201,21,7,2016,Gpaulin,28,PV,C3,3,f,25,,,,,,,,0,0
PV,202,21,7,2016,Gpaulin,28,PV,C3,3,i,20,,,,,,,,0,0
PV,203,21,7,2016,Gpaulin,28,PV,C3,3,f,24,,,,,,,,0,0
PV,204,21,7,2016,Gpaulin,28,PV,C3,3,i,16,,,,,,,,0,0
PV,205,21,7,2016,Gpaulin,28,PV,C3,3,i,18,,,,,,,,0,0
PV,206,21,7,2016,Gpaulin,28,PV,C3,3,f,22,,,,,,,,0,0
PV,207,21,7,2016,Gpaulin,28,PV,C3,3,f,33,,,,,,,,0,0
PV,208,21,7,2016,Gpaulin,28,PV,C3,3,i,15,,,,,,,,0,0
PV,209,21,7,2016,Gpaulin,28,PV,C3,3,m,24,,,,,,,,0,0
PV,210,21,7,2016,Gpaulin,28,PV,C3,3,i,12,,,,,,,,0,0
PV,211,21,7,2016,Gpaulin,28,PV,C3,4,i,20,,,,,,,,0,0
PV,212,21,7,2016,Gpaulin,28,PV,C3,4,m,22,,,,,,,,0,0
PV,213,21,7,2016,Gpaulin,28,PV,C3,4,i,15,,,,,,,,0,0
PV,214,21,7,2016,Gpaulin,28,PV,C3,4,m,29,,,,,,,,0,0
PV,215,21,7,2016,Gpaulin,28,PV,C3,4,f,23,,,,,,,,0,0
PV,216,21,7,2016,Gpaulin,28,PV,C3,4,i,20,,,,,,,,0,0
PV,217,21,7,2016,Gpaulin,28,PV,C3,4,i,15,,,,,,,,0,0
PV,218,21,7,2016,Gpaulin,28,PV,C3,4,i,15,,,,,,,,0,0
PV,219,21,7,2016,Gpaulin,28,PV,C3,4,i,18,,,,,,,,0,0
PV,220,21,7,2016,Gpaulin,28,PV,C3,5,m,23,,,,,,,,0,0
PV,221,21,7,2016,Gpaulin,28,PV,C3,5,f,28,,,,,,,,0,0
PV,222,21,7,2016,Gpaulin,28,PV,C3,5,f,24,,,,,,,,0,0
PV,223,21,7,2016,Gpaulin,28,PV,C3,5,m,30,,,,,,,,0,0
PV,224,21,7,2016,Gpaulin,28,PV,C3,5,i,16,,,,,,,,0,0
PV,225,21,7,2016,Gpaulin,28,PV,C3,5,i,15,,,,,,,,0,0
PV,226,21,7,2016,Gpaulin,28,PV,C3,5,m,26,,,,,,,,0,0
PV,227,21,7,2016,Gpaulin,28,PV,C3,5,f,38,,,,,,,,0,0
PV,228,21,7,2016,Gpaulin,28,PV,C3,6,f,23,,,,,,,,0,0
PV,229,21,7,2016,Gpaulin,28,PV,C3,6,i,10,,,,,,,,0,0
PV,230,21,7,2016,Gpaulin,28,PV,C3,6,m,28,,,,,,,,0,0
PV,231,21,7,2016,Gpaulin,28,PV,C3,6,i,19,,,,,,,,0,0
PV,232,21,7,2016,Gpaulin,28,PV,C3,6,f,25,,,,,,,,0,0
PV,233,21,7,2016,Gpaulin,28,PV,C3,6,m,23,,,,,,,,0,0
PV,234,21,7,2016,Gpaulin,28,PV,C3,6,i,18,,,,,,,,0,0
PV,235,21,7,2016,Gpaulin,28,PV,C3,6,m,24,,,,,,,,0,0
PV,236,21,7,2016,Gpaulin,28,PV,C3,6,i,18,,,,,,,,0,0
PV,237,21,7,2016,Gpaulin,28,PV,C3,6,m,25,,,,,,,,0,0
PV,238,21,7,2016,Gpaulin,28,PV,C3,6,f,27,,,,,,,,0,0
PV,239,21,7,2016,Gpaulin,28,PV,C3,6,f,33,,,,,,,,0,0
PV,240,21,7,2016,Gpaulin,28,PV,C3,6,i,20,,,,,,,,0,0
PV,241,21,7,2016,Gpaulin,28,PV,C3,6,f,30,,,,,,,,0,0
PV,242,21,7,2016,Gpaulin,28,PV,C3,6,m,24,,,,,,,,0,0
PV,243,21,7,2016,Gpaulin,28,PV,C3,6,i,18,,,,,,,,0,0
PV,244,21,7,2016,Gpaulin,28,PV,C3,6,f,24,,,,,,,,0,0
PV,245,21,7,2016,Gpaulin,28,PV,C3,6,f,28,,,,,,,,0,0
PV,246,21,7,2016,Gpaulin,28,PV,C3,7,f,26,,,,,,,,0,0
PV,247,21,7,2016,Gpaulin,28,PV,C3,7,m,33,,,,,,,,0,0
PV,248,21,7,2016,Gpaulin,28,PV,C3,7,i,18,,,,,,,,0,0
PV,249,21,7,2016,Gpaulin,28,PV,C3,7,i,14,,,,,,,,0,0
PV,250,21,7,2016,Gpaulin,28,PV,C3,7,f,25,,,,,,,,0,0
PV,251,21,7,2016,Gpaulin,28,PV,C3,7,i,12,,,,,,,,0,0
PV,252,21,7,2016,Gpaulin,28,PV,C3,7,m,44,,,,,,,,0,0
PV,253,21,7,2016,Gpaulin,28,PV,C3,7,f,33,,,,,,,,0,0
PV,254,21,7,2016,Gpaulin,28,PV,C3,7,i,17,,,,,,,,0,0
PV,255,21,7,2016,Gpaulin,28,PV,C3,7,f,38,,,,,,,,0,0
PV,256,21,7,2016,Gpaulin,28,PV,C3,7,m,27,,,,,,,,0,0
PV,257,21,7,2016,Gpaulin,28,PV,C3,7,f,24,,,,,,,,0,0
PV,258,21,7,2016,Gpaulin,28,PV,C3,7,i,18,,,,,,,,0,0
PV,259,21,7,2016,Gpaulin,28,PV,C3,7,f,39,,,,,,,,0,0
PV,260,21,7,2016,Gpaulin,28,PV,C3,7,m,27,,,,,,,,0,0
PV,261,21,7,2016,Gpaulin,28,PV,C3,7,i,19,,,,,,,,0,0
PV,262,21,7,2016,Gpaulin,28,PV,C3,7,i,18,,,,,,,,0,0
PV,263,21,7,2016,Gpaulin,28,PV,C3,7,m,26,,,,,,,,0,0
PV,264,21,7,2016,Gpaulin,28,PV,C3,7,m,24,,,,,,,,0,0
PV,265,21,7,2016,Gpaulin,28,PV,C3,7,i,15,,,,,,,,0,0
PV,266,21,7,2016,Gpaulin,28,PV,C3,7,f,25,,,,,,,,0,0
PV,267,21,7,2016,Gpaulin,28,PV,C3,8,f,55,,,,,,,,0,0
PV,268,21,7,2016,Gpaulin,28,PV,C3,8,f,25,,,,,,,,0,0
PV,269,21,7,2016,Gpaulin,28,PV,C3,8,f,23,,,,,,,,0,0
PV,270,21,7,2016,Gpaulin,28,PV,C3,8,f,65,,,,,,,,0,0
PV,271,21,7,2016,Gpaulin,28,PV,C3,8,i,20,,,,,,,,0,0
PV,272,21,7,2016,Gpaulin,28,PV,C3,8,m,24,,,,,,,,0,0
PV,273,21,7,2016,Gpaulin,28,PV,C3,8,m,27,,,,,,,,0,0
PV,274,21,7,2016,Gpaulin,28,PV,C3,8,f,47,,,,,,,,0,0
PV,275,21,7,2016,Gpaulin,28,PV,C3,8,i,18,,,,,,,,0,0
PV,276,21,7,2016,Gpaulin,28,PV,C3,8,f,56,,,,,,,,0,0
PV,277,21,7,2016,Gpaulin,28,PV,C3,8,m,33,,,,,,,,0,0
PV,278,21,7,2016,Gpaulin,28,PV,C3,8,m,24,,,,,,,,0,0
PV,279,21,7,2016,Gpaulin,28,PV,C3,8,i,12,,,,,,,,0,0
PV,280,21,7,2016,Gpaulin,28,PV,C3,8,i,18,,,,,,,,0,0
PV,281,21,7,2016,Gpaulin,28,PV,C3,8,i,20,,,,,,,,0,0
PV,282,21,7,2016,Gpaulin,28,PV,C3,8,i,15,,,,,,,,0,0
PV,283,21,7,2016,Gpaulin,28,PV,C3,8,m,26,,,,,,,,0,0
PV,284,21,7,2016,Gpaulin,28,PV,C3,8,f,38,,,,,,,,0,0
PV,285,21,7,2016,Gpaulin,28,PV,C3,8,i,18,,,,,,,,0,0
PV,286,21,7,2016,Dgiard,28,PV,C3,9,i,21,,,,,,,,0,0
PV,287,21,7,2016,Dgiard,28,PV,C3,9,f,30,,,,,,,,0,0
PV,288,21,7,2016,Dgiard,28,PV,C3,9,m,28,,,,,,,,0,0
PV,289,21,7,2016,Dgiard,28,PV,C3,9,m,36,,,,,,,,0,0
PV,290,21,7,2016,Dgiard,28,PV,C3,9,m,50,,,,,,,,0,0
PV,291,21,7,2016,Dgiard,28,PV,C3,9,i,14,,,,,,,,0,0
PV,292,21,7,2016,Dgiard,28,PV,C3,9,i,12,,,,,,,,0,0
PV,293,21,7,2016,Dgiard,28,PV,C3,9,i,20,,,,,,,,0,0
PV,294,21,7,2016,Dgiard,28,PV,C3,9,f,27,,,,,,,,0,0
PV,295,21,7,2016,Dgiard,28,PV,C3,9,m,78,,,,,,,,0,0
PV,296,21,7,2016,Dgiard,28,PV,C3,9,m,25,,,,,,,,0,0
PV,297,21,7,2016,Dgiard,28,PV,C3,9,m,27,,,,,,,,0,0
PV,298,21,7,2016,Dgiard,28,PV,C3,9,f,25,,,,,,,,0,0
PV,299,21,7,2016,Dgiard,28,PV,C3,9,f,33,,,,,,,,0,0
PV,300,21,7,2016,Dgiard,28,PV,C3,9,i,18,,,,,,,,0,0
PV,301,21,7,2016,Dgiard,28,PV,C3,9,m,29,,,,,,,,0,0
PV,302,21,7,2016,Dgiard,28,PV,C3,9,i,23,,,,,,,,0,0
PV,303,21,7,2016,Dgiard,28,PV,C3,10,i,22,,,,,,,,0,0
PV,304,21,7,2016,Dgiard,28,PV,C3,10,m,67,,,,,,,,0,0
PV,305,21,7,2016,Dgiard,28,PV,C3,10,f,28,,,,,,,,0,0
PV,306,21,7,2016,Dgiard,28,PV,C3,10,i,16,,,,,,,,0,0
PV,307,21,7,2016,Dgiard,28,PV,C3,10,f,52,,,,,,,,0,0
PV,308,21,7,2016,Dgiard,28,PV,C3,10,i,18,,,,,,,,0,0
PV,309,21,7,2016,Dgiard,28,PV,C3,10,i,21,,,,,,,,0,0
PV,310,21,7,2016,Dgiard,28,PV,C3,10,i,16,,,,,,,,0,0
PV,311,21,7,2016,Dgiard,28,PV,C3,10,i,20,,,,,,,,0,0
PV,312,21,7,2016,Dgiard,28,PV,C3,10,i,18,,,,,,,,0,0
PV,313,21,7,2016,Dgiard,28,PV,C3,10,f,28,,,,,,,,0,0
PV,314,21,7,2016,Dgiard,28,PV,C3,10,i,20,,,,,,,,0,0
