Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
50,21,6,2010,Mcomeau,,,,,17,CG,1,17,m,56,,,,,,,,,,,
51,21,6,2010,Mcomeau,,,,,17,CG,1,17,m,53,,,,,,,,,,,
52,21,6,2010,Mcomeau,,,,,17,CG,1,18,m,63,,,,,,,,,,,
53,21,6,2010,Mcomeau,,,,,17,CG,1,19,m,51,,,,,,,,,,,
54,21,6,2010,Mcomeau,,,,,17,CG,1,19,f,57,,,,,,,,,,,
55,21,6,2010,Mcomeau,,,,,17,CG,1,19,m,59,,,,,,,,,,,
56,21,6,2010,Mcomeau,,,,,17,CG,1,20,m,52,,,,,,,,,,,
57,21,6,2010,Rvienneau,,,,,18,CG,2,1,,,,,,,,,,,,,
58,21,6,2010,Rvienneau,,,,,18,CG,2,2,,,,,,,,,,,,,
59,21,6,2010,Rvienneau,,,,,18,CG,2,3,f,70,,,,,,,,,,,
60,21,6,2010,Rvienneau,,,,,18,CG,2,4,f,43,,,,,,,,,,,
61,21,6,2010,Rvienneau,,,,,18,CG,2,4,f,54,,,,,,,,,,,
62,21,6,2010,Rvienneau,,,,,18,CG,2,5,f,60,,,,,,,,,,,
63,21,6,2010,Rvienneau,,,,,18,CG,2,6,f,72,,,,,,,,,,,
64,21,6,2010,Rvienneau,,,,,18,CG,2,6,m,30,,,,,,,,,,,
65,21,6,2010,Rvienneau,,,,,18,CG,2,6,m,41,,,,,,,,,,,
66,21,6,2010,Rvienneau,,,,,18,CG,2,7,f,47,,,,,,,,,,,
67,21,6,2010,Rvienneau,,,,,18,CG,2,7,m,52,,,,,,,,,,,
68,21,6,2010,Rvienneau,,,,,18,CG,2,8,m,52,,,,,,,,,,,
69,21,6,2010,Rvienneau,,,,,18,CG,2,8,f,60,,,,,,,,,,,
70,21,6,2010,Rvienneau,,,,,18,CG,2,9,m,50,,,,,,,,,,,
71,21,6,2010,Rvienneau,,,,,18,CG,2,10,f,74,,,,,,,,,,,
72,21,6,2010,Rvienneau,,,,,18,CG,2,11,,,,,,,,,,,,,
73,21,6,2010,Rvienneau,,,,,18,CG,2,12,m,80,,,,,,,,,,,
74,21,6,2010,Rvienneau,,,,,18,CG,2,13,f,61,,,,,,,,,,,
75,21,6,2010,Rvienneau,,,,,18,CG,2,13,f,68,,,,,,,,,,,
76,21,6,2010,Rvienneau,,,,,18,CG,2,14,m,53,,,,,,,,,,,
77,21,6,2010,Rvienneau,,,,,18,CG,2,15,,,,,,,,,,,,,
78,21,6,2010,Rvienneau,,,,,18,CG,2,16,f,58,,,,,,,,,,,
79,21,6,2010,Rvienneau,,,,,18,CG,2,16,m,44,,,,,,,,,,,
80,21,6,2010,Rvienneau,,,,,18,CG,2,17,m,34,,,,,,,,,,,
81,21,6,2010,Rvienneau,,,,,18,CG,2,17,f,47,,,,,,,,,,,
82,21,6,2010,Rvienneau,,,,,18,CG,2,17,m,67,,,,,,,,,,,
83,21,6,2010,Rvienneau,,,,,18,CG,2,18,m,38,,,,,,,,,,,
84,21,6,2010,Rvienneau,,,,,18,CG,2,18,m,55,,,,,,,,,,,
85,21,6,2010,Rvienneau,,,,,18,CG,2,18,m,48,,,,,,,,,,,
86,21,6,2010,Rvienneau,,,,,18,CG,2,19,m,52,,,,,,,,,,,
87,21,6,2010,Dgiard,,,,,18,CG,2,1,m,62,,,,,,,,,,,
88,21,6,2010,Dgiard,,,,,18,CG,2,1,m,45,,,,,,,,,,,
89,21,6,2010,Dgiard,,,,,18,CG,2,2,m,56,,,,,,,,,,,
90,21,6,2010,Dgiard,,,,,18,CG,2,3,m,68,,,,,,,,,,,
91,21,6,2010,Dgiard,,,,,18,CG,2,4,m,65,,,,,,,,,,,
92,21,6,2010,Dgiard,,,,,18,CG,2,5,f,70,,,,,,,,,,,
93,21,6,2010,Dgiard,,,,,18,CG,2,6,,,,,,,,,,,,,
94,21,6,2010,Dgiard,,,,,18,CG,2,7,m,29,,,,,,,,,,,
95,21,6,2010,Dgiard,,,,,18,CG,2,8,,,,,,,,,,,,,
96,21,6,2010,Dgiard,,,,,18,CG,2,9,,,,,,,,,,,,,
97,21,6,2010,Dgiard,,,,,18,CG,2,10,m,56,,,,,,,,,,,
98,21,6,2010,Dgiard,,,,,18,CG,2,10,m,90,,,,,,,,,,,
99,21,6,2010,Dgiard,,,,,18,CG,2,11,,,,,,,,,,,,,
100,21,6,2010,Dgiard,,,,,18,CG,2,12,m,100,,,,,,,,,,,
101,21,6,2010,Dgiard,,,,,18,CG,2,12,m,75,,,,,,,,,,,
102,21,6,2010,Dgiard,,,,,18,CG,2,13,,,,,,,,,,,,,
103,21,6,2010,Dgiard,,,,,18,CG,2,14,m,49,,,,,,,,,,,
104,21,6,2010,Dgiard,,,,,18,CG,2,15,,,,,,,,,,,,,
105,21,6,2010,Dgiard,,,,,18,CG,2,16,,,,,,,,,,,,,
106,21,6,2010,Dgiard,,,,,18,CG,2,17,m,66,,,,,,,,,,,
107,21,6,2010,Dgiard,,,,,18,CG,2,17,m,56,,,,,,,,,,,
108,21,6,2010,Dgiard,,,,,18,CG,2,18,m,57,,,,,,,,,,,
109,21,6,2010,Dgiard,,,,,18,CG,2,18,m,42,,,,,,,,,,,
110,21,6,2010,Dgiard,,,,,18,CG,2,19,m,36,,,,,,,,,,,
111,21,6,2010,Dgiard,,,,,18,CG,2,19,m,55,,,,,,,,,,,
112,21,6,2010,Dgiard,,,,,18,CG,2,19,f,59,,,,,,,,,,,
113,21,6,2010,Dgiard,,,,,18,CG,2,20,m,57,,,,,,,,,,,
114,21,6,2010,Mcomeau,,,,,20,CG,3,1,f,29,,,,,,,,,,,
115,21,6,2010,Mcomeau,,,,,20,CG,3,1,f,52,,,,,,,,,,,
116,21,6,2010,Mcomeau,,,,,20,CG,3,1,f,48,,,,,,,,,,,
117,21,6,2010,Mcomeau,,,,,20,CG,3,1,m,49,,,,,,,,,,,
118,21,6,2010,Mcomeau,,,,,20,CG,3,2,f,28,,,,,,,,,,,
119,21,6,2010,Mcomeau,,,,,20,CG,3,2,f,30,,,,,,,,,,,
120,21,6,2010,Mcomeau,,,,,20,CG,3,3,f,58,,,,,,,,,,,
121,21,6,2010,Mcomeau,,,,,20,CG,3,3,f,66,,,,,,,,,,,
122,21,6,2010,Mcomeau,,,,,20,CG,3,4,,,,,,,,,,,,,
123,21,6,2010,Mcomeau,,,,,20,CG,3,5,f,57,,,,,,,,,,,
124,21,6,2010,Mcomeau,,,,,20,CG,3,5,f,82,,,,,,,,,,,
125,21,6,2010,Mcomeau,,,,,20,CG,3,6,f,75,,,,,,,,,,,
126,21,6,2010,Mcomeau,,,,,20,CG,3,6,m,57,,,,,,,,,,,
127,21,6,2010,Mcomeau,,,,,20,CG,3,8,f,75,,,,,,,,,,,
128,21,6,2010,Mcomeau,,,,,20,CG,3,8,f,53,,,,,,,,,,,
129,21,6,2010,Mcomeau,,,,,20,CG,3,9,f,48,,,,,,,,,,,
130,21,6,2010,Mcomeau,,,,,20,CG,3,11,m,64,,,,,,,,,,,
131,21,6,2010,Mcomeau,,,,,20,CG,3,11,f,62,,,,,,,,,,,
132,21,6,2010,Mcomeau,,,,,20,CG,3,13,m,34,,,,,,,,,,,
133,21,6,2010,Mcomeau,,,,,20,CG,3,14,f,32,,,,,,,,,,,
134,21,6,2010,Mcomeau,,,,,20,CG,3,14,m,52,,,,,,,,,,,
135,21,6,2010,Mcomeau,,,,,20,CG,3,14,m,53,,,,,,,,,,,
136,21,6,2010,Mcomeau,,,,,20,CG,3,15,,,,,,,,,,,,,
137,21,6,2010,Mcomeau,,,,,20,CG,3,16,m,52,,,,,,,,,,,
138,21,6,2010,Mcomeau,,,,,20,CG,3,16,m,34,,,,,,,,,,,
139,21,6,2010,Mcomeau,,,,,20,CG,3,17,i,12,,,,,,,,,,,
140,21,6,2010,Mcomeau,,,,,20,CG,3,18,f,58,,,,,,,,,,,
141,21,6,2010,Mcomeau,,,,,20,CG,3,19,m,47,,,,,,,,,,,
142,21,6,2010,Mcomeau,,,,,20,CG,3,19,m,60,,,,,,,,,,,
143,21,6,2010,Mcomeau,,,,,20,CG,3,20,m,47,,,,,,,,,,,
144,21,6,2010,Mcomeau,,,,,20,CG,3,20,f,47,,,,,,,,,,,
145,21,6,2010,Mcomeau,,,,,20,CG,3,20,m,45,,,,,,,,,,,
146,21,6,2010,Bcomeau,,,,,20,CG,3,1,m,68,,,,,,,,,,,
147,21,6,2010,Bcomeau,,,,,20,CG,3,1,f,39,,,,,,,,,,,
148,21,6,2010,Bcomeau,,,,,20,CG,3,7,m,57,,,,,,,,,,,
149,21,6,2010,Bcomeau,,,,,20,CG,3,7,m,61,,,,,,,,,,,
150,21,6,2010,Bcomeau,,,,,20,CG,3,7,f,43,,,,,,,,,,,
151,21,6,2010,Bcomeau,,,,,20,CG,3,9,f,34,,,,,,,,,,,
152,21,6,2010,Bcomeau,,,,,20,CG,3,10,f,51,,,,,,,,,,,
153,21,6,2010,Bcomeau,,,,,20,CG,3,13,f,61,,,,,,,,,,,
154,21,6,2010,Bcomeau,,,,,20,CG,3,14,m,28,,,,,,,,,,,
155,21,6,2010,Bcomeau,,,,,20,CG,3,15,f,49,,,,,,,,,,,
156,21,6,2010,Bcomeau,,,,,20,CG,3,16,f,45,,,,,,,,,,,
157,21,6,2010,Bcomeau,,,,,20,CG,3,17,,,,,,,,,,,,,
158,21,6,2010,Bcomeau,,,,,20,CG,3,18,m,63,,,,,,,,,,,
159,21,6,2010,Bcomeau,,,,,20,CG,3,18,m,42,,,,,,,,,,,
160,21,6,2010,Bcomeau,,,,,20,CG,3,18,m,55,,,,,,,,,,,
161,21,6,2010,Bcomeau,,,,,20,CG,3,19,m,57,,,,,,,,,,EX50mm,
162,21,6,2010,Bcomeau,,,,,20,CG,3,20,m,32,,,,,,,,,,,
163,21,6,2010,Gpaulin,,,,,16,CG,4,1,,,,,,,,,,,,,
164,21,6,2010,Gpaulin,,,,,16,CG,4,2,m,36,,,,,,,,,,,
165,21,6,2010,Gpaulin,,,,,16,CG,4,4,f,40,,,,,,,,,,,
166,21,6,2010,Gpaulin,,,,,16,CG,4,7,m,36,,,,,,,,,,,
167,21,6,2010,Gpaulin,,,,,16,CG,4,8,m,73,,,,,,,,,,,
168,21,6,2010,Gpaulin,,,,,16,CG,4,9,,,,,,,,,,,,,
169,21,6,2010,Gpaulin,,,,,16,CG,4,10,,,,,,,,,,,,,
170,21,6,2010,Gpaulin,,,,,16,CG,4,11,m,52,,,,,,,,,,,
171,21,6,2010,Gpaulin,,,,,16,CG,4,12,m,63,,,,,,,,,,,
172,21,6,2010,Gpaulin,,,,,16,CG,4,13,,,,,,,,,,,,,
173,21,6,2010,Gpaulin,,,,,16,CG,4,14,m,56,,,,,,,,,,,
174,21,6,2010,Gpaulin,,,,,16,CG,4,15,f,52,,,,,,,,,,,
175,21,6,2010,Gpaulin,,,,,16,CG,4,18,m,72,,,,,,,,,,,
176,21,6,2010,Gpaulin,,,,,16,CG,4,18,f,75,,,,,,,,,,,
177,21,6,2010,Gpaulin,,,,,16,CG,4,19,,,,,,,,,,,,,
178,21,6,2010,Gpaulin,,,,,16,CG,4,20,f,56,,,,,,,,,,,
179,21,6,2010,Rvienneau,,,,,16,CG,4,1,f,44,,,,,,,,,,,
180,21,6,2010,Rvienneau,,,,,16,CG,4,2,,,,,,,,,,,,,
181,21,6,2010,Rvienneau,,,,,16,CG,4,6,f,49,,,,,,,,,,,
182,21,6,2010,Rvienneau,,,,,16,CG,4,7,f,39,,,,,,,,,,,
183,21,6,2010,Rvienneau,,,,,16,CG,4,7,m,51,,,,,,,,,,,
184,21,6,2010,Rvienneau,,,,,16,CG,4,8,,,,,,,,,,,,,
185,21,6,2010,Rvienneau,,,,,16,CG,4,9,m,75,,,,,,,,,,,
186,21,6,2010,Rvienneau,,,,,16,CG,4,10,,,,,,,,,,,,,
187,21,6,2010,Rvienneau,,,,,16,CG,4,11,,,,,,,,,,,,,
188,21,6,2010,Rvienneau,,,,,16,CG,4,12,,,,,,,,,,,,,
189,21,6,2010,Rvienneau,,,,,16,CG,4,13,,,,,,,,,,,,,
190,21,6,2010,Rvienneau,,,,,16,CG,4,14,,,,,,,,,,,,,
191,21,6,2010,Rvienneau,,,,,16,CG,4,15,,,,,,,,,,,,,
192,21,6,2010,Rvienneau,,,,,16,CG,4,17,m,47,,,,,,,,,,,
193,21,6,2010,Rvienneau,,,,,16,CG,4,18,m,54,,,,,,,,,,,
194,21,6,2010,Rvienneau,,,,,16,CG,4,19,m,65,,,,,,,,,,,
195,21,6,2010,Rvienneau,,,,,16,CG,4,20,m,51,,,,,,,,,,,
196,21,6,2010,Mcomeau,,,,,20,CG,5,1,f,64,,,,,,,,,,,
197,21,6,2010,Mcomeau,,,,,20,CG,5,1,f,38,,,,,,,,,,,
198,21,6,2010,Mcomeau,,,,,20,CG,5,1,m,65,,,,,,,,,,,
199,21,6,2010,Mcomeau,,,,,20,CG,5,1,f,31,,,,,,,,,,,
200,21,6,2010,Mcomeau,,,,,20,CG,5,1,m,138,,,,,,,,,,,
201,21,6,2010,Mcomeau,,,,,20,CG,5,2,f,52,,,,,,,,,,,
202,21,6,2010,Mcomeau,,,,,20,CG,5,3,m,38,,,,,,,,,,,
203,21,6,2010,Mcomeau,,,,,20,CG,5,4,m,45,,,,,,,,,,,
204,21,6,2010,Mcomeau,,,,,20,CG,5,5,m,77,,,,,,,,,,,
205,21,6,2010,Mcomeau,,,,,20,CG,5,6,f,55,,,,,,,,,,,
206,21,6,2010,Mcomeau,,,,,20,CG,5,6,m,45,,,,,,,,,,,
207,21,6,2010,Mcomeau,,,,,20,CG,5,6,m,49,,,,,,,,,,,
208,21,6,2010,Mcomeau,,,,,20,CG,5,8,m,42,,,,,,,,,,,
209,21,6,2010,Mcomeau,,,,,20,CG,5,9,m,42,,,,,,,,,,,
210,21,6,2010,Mcomeau,,,,,20,CG,5,9,f,32,,,,,,,,,,,
211,21,6,2010,Mcomeau,,,,,20,CG,5,10,f,53,,,,,,,,,,,
212,21,6,2010,Mcomeau,,,,,20,CG,5,10,m,50,,,,,,,,,,,
213,21,6,2010,Mcomeau,,,,,20,CG,5,12,m,33,,,,,,,,,,,
214,21,6,2010,Mcomeau,,,,,20,CG,5,12,m,50,,,,,,,,,,,
215,21,6,2010,Mcomeau,,,,,20,CG,5,12,f,50,,,,,,,,,,,
216,21,6,2010,Mcomeau,,,,,20,CG,5,14,f,64,,,,,,,,,,,
217,21,6,2010,Mcomeau,,,,,20,CG,5,14,m,56,,,,,,,,,,,
218,21,6,2010,Mcomeau,,,,,20,CG,5,15,m,45,,,,,,,,,,,
219,21,6,2010,Mcomeau,,,,,20,CG,5,15,f,56,,,,,,,,,,,
220,21,6,2010,Mcomeau,,,,,20,CG,5,16,f,47,,,,,,,,,,,
221,21,6,2010,Mcomeau,,,,,20,CG,5,16,f,62,,,,,,,,,,,
222,21,6,2010,Mcomeau,,,,,20,CG,5,16,f,42,,,,,,,,,,,
223,21,6,2010,Mcomeau,,,,,20,CG,5,16,b3,70,,,,,,,,,,,
224,21,6,2010,Mcomeau,,,,,20,CG,5,18,i,16,,,,,,,,,,,
225,21,6,2010,Mcomeau,,,,,20,CG,5,18,m,32,,,,,,,,,,,
226,21,6,2010,Mcomeau,,,,,20,CG,5,18,f,47,,,,,,,,,,,
227,21,6,2010,Mcomeau,,,,,20,CG,5,18,f,40,,,,,,,,,,,
228,21,6,2010,Mcomeau,,,,,20,CG,5,18,m,49,,,,,,,,,,,
229,21,6,2010,Mcomeau,,,,,20,CG,5,19,,,,,,,,,,,,,
230,21,6,2010,Mcomeau,,,,,20,CG,5,20,,,,,,,,,,,,,
231,21,6,2010,Bcomeau,,,,,20,CG,5,1,m,66,,,,,,,,,,,
232,21,6,2010,Bcomeau,,,,,20,CG,5,2,m,58,,,,,,,,,,,
233,21,6,2010,Bcomeau,,,,,20,CG,5,3,f,54,,,,,,,,,,ex47mm,
234,21,6,2010,Bcomeau,,,,,20,CG,5,4,m,34,,,,,,,,,,,
235,21,6,2010,Bcomeau,,,,,20,CG,5,4,m,47,,,,,,,,,,,
236,21,6,2010,Bcomeau,,,,,20,CG,5,4,f,37,,,,,,,,,,,
237,21,6,2010,Bcomeau,,,,,20,CG,5,5,,,,,,,,,,,,,
238,21,6,2010,Bcomeau,,,,,20,CG,5,6,f,34,,,,,,,,,,,
239,21,6,2010,Bcomeau,,,,,20,CG,5,7,f,35,,,,,,,,,,,
240,21,6,2010,Bcomeau,,,,,20,CG,5,8,f,45,,,,,,,,,,,
241,21,6,2010,Bcomeau,,,,,20,CG,5,9,,,,,,,,,,,,,
242,21,6,2010,Bcomeau,,,,,20,CG,5,10,m,78,,,,,,,,,,,
243,21,6,2010,Bcomeau,,,,,20,CG,5,10,m,76,,,,,,,,,,,
244,21,6,2010,Bcomeau,,,,,20,CG,5,11,m,66,,,,,,,,,,,
245,21,6,2010,Bcomeau,,,,,20,CG,5,12,m,77,,,,,,,,,,,
246,21,6,2010,Bcomeau,,,,,20,CG,5,12,f,65,,,,,,,,,,,
247,21,6,2010,Bcomeau,,,,,20,CG,5,13,f,46,,,,,,,,,,,
248,21,6,2010,Bcomeau,,,,,20,CG,5,15,f,45,,,,,,,,,,,
249,21,6,2010,Bcomeau,,,,,20,CG,5,16,m,28,,,,,,,,,,,
250,21,6,2010,Bcomeau,,,,,20,CG,5,17,,,,,,,,,,,,,
251,21,6,2010,Bcomeau,,,,,20,CG,5,18,m,64,,,,,,,,,,,
252,21,6,2010,Bcomeau,,,,,20,CG,5,18,m,27,,,,,,,,,,,
253,21,6,2010,Bcomeau,,,,,20,CG,5,19,m,30,,,,,,,,,,,
254,21,6,2010,Bcomeau,,,,,20,CG,5,20,m,57,,,,,,,,,,,
255,21,6,2010,Gpaulin,,,,,21,CG,6,3,m,63,,,,,,,,,,,
256,21,6,2010,Gpaulin,,,,,21,CG,6,4,f,45,,,,,,,,,,,
257,21,6,2010,Gpaulin,,,,,21,CG,6,4,f,53,,,,,,,,,,,
258,21,6,2010,Gpaulin,,,,,21,CG,6,5,m,64,,,,,,,,,,,
259,21,6,2010,Gpaulin,,,,,21,CG,6,6,m,58,,,,,,,,,,,
260,21,6,2010,Gpaulin,,,,,21,CG,6,6,f,62,,,,,,,,,,,
261,21,6,2010,Gpaulin,,,,,21,CG,6,7,f,67,,,,,,,,,,,
262,21,6,2010,Gpaulin,,,,,21,CG,6,8,f,54,,,,,,,,,,,
263,21,6,2010,Gpaulin,,,,,21,CG,6,8,m,41,,,,,,,,,,,
264,21,6,2010,Gpaulin,,,,,21,CG,6,8,m,50,,,,,,,,,,,
265,21,6,2010,Gpaulin,,,,,21,CG,6,9,f,44,,,,,,,,,,,
266,21,6,2010,Gpaulin,,,,,21,CG,6,9,m,25,,,,,,,,,,,
267,21,6,2010,Gpaulin,,,,,21,CG,6,11,m,45,,,,,,,,,,,
268,21,6,2010,Gpaulin,,,,,21,CG,6,12,f,56,,,,,,,,,,,
269,21,6,2010,Gpaulin,,,,,21,CG,6,12,f,60,,,,,,,,,,,
270,21,6,2010,Gpaulin,,,,,21,CG,6,13,m,26,,,,,,,,,,,
271,21,6,2010,Gpaulin,,,,,21,CG,6,13,m,48,,,,,,,,,,,
272,21,6,2010,Gpaulin,,,,,21,CG,6,13,m,53,,,,,,,,,,,
273,21,6,2010,Gpaulin,,,,,21,CG,6,14,m,82,,,,,,,,,,,
274,21,6,2010,Gpaulin,,,,,21,CG,6,14,m,50,,,,,,,,,,,
275,21,6,2010,Gpaulin,,,,,21,CG,6,14,f,32,,,,,,,,,,,
276,21,6,2010,Gpaulin,,,,,21,CG,6,15,f,46,,,,,,,,,,,
277,21,6,2010,Gpaulin,,,,,21,CG,6,15,f,66,,,,,,,,,,,
278,21,6,2010,Gpaulin,,,,,21,CG,6,15,m,52,,,,,,,,,,,
279,21,6,2010,Gpaulin,,,,,21,CG,6,15,f,50,,,,,,,,,,,
280,21,6,2010,Gpaulin,,,,,21,CG,6,16,m,71,,,,,,,,,,,
281,21,6,2010,Gpaulin,,,,,21,CG,6,16,m,28,,,,,,,,,,,
282,21,6,2010,Gpaulin,,,,,21,CG,6,17,f,54,,,,,,,,,,,
283,21,6,2010,Gpaulin,,,,,21,CG,6,18,m,39,,,,,,,,,,,
284,21,6,2010,Gpaulin,,,,,21,CG,6,19,m,32,,,,,,,,,,,
285,21,6,2010,Gpaulin,,,,,21,CG,6,19,f,50,,,,,,,,,,,
286,21,6,2010,Gpaulin,,,,,21,CG,6,20,f,76,,,,,,,,,,,
287,21,6,2010,Rvienneau,,,,,21,CG,6,1,m,80,,,,,,,,,,,
288,21,6,2010,Rvienneau,,,,,21,CG,6,2,f,42,,,,,,,,,,,
289,21,6,2010,Rvienneau,,,,,21,CG,6,3,m,78,,,,,,,,,,,
290,21,6,2010,Rvienneau,,,,,21,CG,6,8,m,48,,,,,,,,,,,
291,21,6,2010,Rvienneau,,,,,21,CG,6,9,m,55,,,,,,,,,,,
292,21,6,2010,Rvienneau,,,,,21,CG,6,11,m,60,,,,,,,,,,,
293,21,6,2010,Rvienneau,,,,,21,CG,6,12,m,53,,,,,,,,,,,
294,21,6,2010,Rvienneau,,,,,21,CG,6,13,m,47,,,,,,,,,,,
295,21,6,2010,Rvienneau,,,,,21,CG,6,14,f,44,,,,,,,,,,,
296,21,6,2010,Rvienneau,,,,,21,CG,6,15,f,48,,,,,,,,,,,
297,21,6,2010,Rvienneau,,,,,21,CG,6,16,f,83,,,,,,,,,,,
298,21,6,2010,Rvienneau,,,,,21,CG,6,16,m,50,,,,,,,,,,,
299,21,6,2010,Rvienneau,,,,,21,CG,6,18,m,48,,,,,,,,,,,
300,21,6,2010,Rvienneau,,,,,21,CG,6,18,f,56,,,,,,,,,,,
301,21,6,2010,Rvienneau,,,,,21,CG,6,19,f,40,,,,,,,,,,,
302,21,6,2010,Rvienneau,,,,,21,CG,6,19,m,28,,,,,,,,,,,
303,21,6,2010,Rvienneau,,,,,21,CG,6,20,f,26,,,,,,,,,,,
304,21,6,2010,Rvienneau,,,,,21,CG,6,20,f,50,,,,,,,,,,,
305,22,6,2010,Bcomeau,,,,,17,CG,7,1,f,46,,,,,,,,,,,
306,22,6,2010,Bcomeau,,,,,17,CG,7,1,m,21,,,,,,,,,,,
307,22,6,2010,Bcomeau,,,,,17,CG,7,2,m,79,,,,,,,,,,,
308,22,6,2010,Bcomeau,,,,,17,CG,7,2,m,50,,,,,,,,,,,
309,22,6,2010,Bcomeau,,,,,17,CG,7,3,,,,,,,,,,,,,
310,22,6,2010,Bcomeau,,,,,17,CG,7,4,f,70,,,,,,,,,,,
311,22,6,2010,Bcomeau,,,,,17,CG,7,4,m,53,,,,,,,,,,,
312,22,6,2010,Bcomeau,,,,,17,CG,7,6,,,,,,,,,,,,,
313,22,6,2010,Bcomeau,,,,,17,CG,7,7,f,77,,,,,,,,,,,
314,22,6,2010,Bcomeau,,,,,17,CG,7,7,i,17,,,,,,,,,,,
315,22,6,2010,Bcomeau,,,,,17,CG,7,10,f,40,,,,,,,,,,,
