REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
CG,52,22,6,2016,Mcomeau,18,CG,1,3,m,21,,,,,,,,0,0
CG,53,22,6,2016,Mcomeau,18,CG,1,3,f,26,,,,,,,,0,0
CG,54,22,6,2016,Mcomeau,18,CG,1,3,i,15,,,,,,,,0,0
CG,55,22,6,2016,Mcomeau,18,CG,1,3,f,41,,,,,,,,0,0
CG,56,22,6,2016,Mcomeau,18,CG,1,4,m,54,,,,,,,,0,0
CG,57,22,6,2016,Mcomeau,18,CG,1,4,f,45,,,,,,,,0,0
CG,58,22,6,2016,Mcomeau,18,CG,1,4,m,40,,,,,,,,0,0
CG,59,22,6,2016,Mcomeau,18,CG,1,4,i,19,,,,,,,,0,0
CG,60,22,6,2016,Mcomeau,18,CG,1,4,f,48,,,,,,,,0,0
CG,61,22,6,2016,Mcomeau,18,CG,1,4,f,28,,,,,,,,0,0
CG,62,22,6,2016,Mcomeau,18,CG,1,4,f,24,,,,,,,,0,0
CG,63,22,6,2016,Mcomeau,18,CG,1,5,m,38,,,,,,,,0,0
CG,64,22,6,2016,Mcomeau,18,CG,1,5,m,25,,,,,,,,0,0
CG,65,22,6,2016,Mcomeau,18,CG,1,5,f,28,,,,,,,,0,0
CG,66,22,6,2016,Mcomeau,18,CG,1,5,m,34,,,,,,,,0,0
CG,67,22,6,2016,Mcomeau,18,CG,1,5,f,47,,,,,,,,0,0
CG,68,22,6,2016,Mcomeau,18,CG,1,5,m,55,,,,,,,,0,0
CG,69,22,6,2016,Mcomeau,18,CG,1,5,f,25,,,,,,,,0,0
CG,70,22,6,2016,Mcomeau,18,CG,1,6,f,20,,,,,,,,0,0
CG,71,22,6,2016,Mcomeau,18,CG,1,6,f,42,,,,,,,,0,0
CG,72,22,6,2016,Mcomeau,18,CG,1,6,m,28,,,,,,,,0,0
CG,73,22,6,2016,Mcomeau,18,CG,1,6,f,42,,,,,,,,0,0
CG,74,22,6,2016,Mcomeau,18,CG,1,6,m,43,,,,,,,,0,0
CG,75,22,6,2016,Mcomeau,18,CG,1,6,f,39,,,,,,,,0,0
CG,76,22,6,2016,Mcomeau,18,CG,1,7,m,35,,,,,,,,0,0
CG,77,22,6,2016,Mcomeau,18,CG,1,7,f,58,,,,,,,,0,0
CG,78,22,6,2016,Mcomeau,18,CG,1,7,f,33,,,,,,,,0,0
CG,79,22,6,2016,Mcomeau,18,CG,1,7,m,56,,,,,,,,0,0
CG,80,22,6,2016,Mcomeau,18,CG,1,7,m,43,,,,,,,,0,0
CG,81,22,6,2016,Mcomeau,18,CG,1,7,m,30,,,,,,,,0,0
CG,82,22,6,2016,Mcomeau,18,CG,1,7,m,48,,,,,,,,0,0
CG,83,22,6,2016,Mcomeau,18,CG,1,7,m,26,,,,,,,,0,0
CG,84,22,6,2016,Mcomeau,18,CG,1,7,i,15,,,,,,,,0,0
CG,85,22,6,2016,Mcomeau,18,CG,1,7,m,48,,,,,,,,0,0
CG,86,22,6,2016,Mcomeau,18,CG,1,7,m,58,,,,,,,,0,0
CG,87,22,6,2016,Mcomeau,18,CG,1,7,m,38,,,,,,,,0,0
CG,88,22,6,2016,Mcomeau,18,CG,1,7,i,18,,,,,,,,0,0
CG,89,22,6,2016,Mcomeau,18,CG,1,7,i,16,,,,,,,,0,0
CG,90,22,6,2016,Mcomeau,18,CG,1,7,i,18,,,,,,,,0,0
CG,91,22,6,2016,Mcomeau,18,CG,1,7,m,55,,,,,,,,0,0
CG,92,22,6,2016,Mcomeau,18,CG,1,16,m,22,,,,,,,,0,0
CG,93,22,6,2016,Mcomeau,18,CG,1,16,m,52,,,,,,,,0,0
CG,94,22,6,2016,Mcomeau,18,CG,1,16,i,16,,,,,,,,0,0
CG,95,22,6,2016,Mcomeau,18,CG,1,16,m,45,,,,,,,,0,0
CG,96,22,6,2016,Mcomeau,18,CG,1,16,m,41,,,,,,,,0,0
CG,97,22,6,2016,Mcomeau,18,CG,1,16,m,25,,,,,,,,0,0
CG,98,22,6,2016,Mcomeau,18,CG,1,16,f,37,,,,,,,,0,0
CG,99,22,6,2016,Mcomeau,18,CG,1,16,m,27,,,,,,,,0,0
CG,100,22,6,2016,Mcomeau,18,CG,1,16,f,28,,,,,,,,0,0
CG,101,22,6,2016,Mcomeau,18,CG,1,17,f,24,,,,,,,,0,0
CG,102,22,6,2016,Mcomeau,18,CG,1,17,m,52,,,,,,,,0,0
CG,103,22,6,2016,Mcomeau,18,CG,1,17,f,48,,,,,,,,0,0
CG,104,22,6,2016,Mcomeau,18,CG,1,17,m,49,,,,,,,,0,0
CG,105,22,6,2016,Mcomeau,18,CG,1,17,f,21,,,,,,,,0,0
CG,106,22,6,2016,Mcomeau,18,CG,1,17,m,39,,,,,,,,0,0
CG,107,22,6,2016,Mcomeau,18,CG,1,17,m,42,,,,,,,,0,0
CG,108,22,6,2016,Mcomeau,18,CG,1,17,f,44,,,,,,,,0,0
CG,109,22,6,2016,Mcomeau,18,CG,1,17,f,26,,,,,,,,0,0
CG,110,22,6,2016,Mcomeau,18,CG,1,17,m,27,,,,,,,,0,0
CG,111,22,6,2016,Mcomeau,18,CG,1,17,m,30,,,,,,,,0,0
CG,112,22,6,2016,Mcomeau,18,CG,1,17,f,27,,,,,,,,0,0
CG,113,22,6,2016,Mcomeau,18,CG,1,17,f,22,,,,,,,,0,0
CG,114,22,6,2016,Mcomeau,18,CG,1,17,m,51,,,,,,,,0,0
CG,115,22,6,2016,Mcomeau,18,CG,1,17,f,30,,,,,,,,0,0
CG,116,22,6,2016,Mcomeau,18,CG,1,17,m,40,,,,,,,,0,0
CG,117,22,6,2016,Mcomeau,18,CG,1,18,f,24,,,,,,,,0,0
CG,118,22,6,2016,Mcomeau,18,CG,1,18,m,36,,,,,,,,0,0
CG,119,22,6,2016,Mcomeau,18,CG,1,18,f,29,,,,,,,,0,0
CG,120,22,6,2016,Mcomeau,18,CG,1,18,f,35,,,,,,,,0,0
CG,121,22,6,2016,Mcomeau,18,CG,1,18,m,25,,,,,,,,0,0
CG,122,22,6,2016,Mcomeau,18,CG,1,18,m,56,,,,,,,,0,0
CG,123,22,6,2016,Mcomeau,18,CG,1,18,f,40,,,,,,,,0,0
CG,124,22,6,2016,Mcomeau,18,CG,1,18,f,30,,,,,,,,0,0
CG,125,22,6,2016,Mcomeau,18,CG,1,18,f,32,,,,,,,,0,0
CG,126,22,6,2016,Mcomeau,18,CG,1,18,f,70,,,,,,,,0,0
CG,127,22,6,2016,Mcomeau,18,CG,1,18,f,35,,,,,,,,0,0
CG,128,22,6,2016,Mcomeau,18,CG,1,18,i,13,,,,,,,,0,0
CG,129,22,6,2016,Mcomeau,18,CG,1,18,i,15,,,,,,,,0,0
CG,130,22,6,2016,Mcomeau,18,CG,1,18,f,40,,,,,,,,0,0
CG,131,22,6,2016,Mcomeau,18,CG,1,18,f,55,,,,,,,,0,0
CG,132,22,6,2016,Mcomeau,18,CG,1,18,f,28,,,,,,,,0,0
CG,133,22,6,2016,Mcomeau,18,CG,1,18,f,23,,,,,,,,0,0
CG,134,22,6,2016,Mcomeau,18,CG,1,18,f,42,,,,,,,,0,0
CG,135,22,6,2016,Mcomeau,18,CG,1,19,m,51,,,,,,,,0,0
CG,136,22,6,2016,Mcomeau,18,CG,1,19,f,35,,,,,,,,0,0
CG,137,22,6,2016,Mcomeau,18,CG,1,19,f,43,,,,,,,,0,0
CG,138,22,6,2016,Mcomeau,18,CG,1,19,m,67,,,,,,,,0,0
CG,139,22,6,2016,Mcomeau,18,CG,1,19,m,49,,,,,,,,0,0
CG,140,22,6,2016,Mcomeau,18,CG,1,19,f,35,,,,,,,,0,0
CG,141,22,6,2016,Mcomeau,18,CG,1,19,f,32,,,,,,,,0,0
CG,142,22,6,2016,Mcomeau,18,CG,1,19,f,33,,,,,,,,0,0
CG,143,22,6,2016,Mcomeau,18,CG,1,19,i,16,,,,,,,,0,0
CG,144,22,6,2016,Mcomeau,18,CG,1,19,i,14,,,,,,,,0,0
CG,145,22,6,2016,Mcomeau,18,CG,1,19,f,23,,,,,,,,0,0
CG,146,22,6,2016,Mcomeau,18,CG,1,19,m,46,,,,,,,,0,0
CG,147,22,6,2016,Mcomeau,18,CG,1,19,m,45,,,,,,,,0,0
CG,148,22,6,2016,Mcomeau,18,CG,1,19,i,13,,,,,,,,0,0
CG,149,22,6,2016,Mcomeau,18,CG,1,19,f,24,,,,,,,,0,0
CG,150,22,6,2016,Mcomeau,18,CG,1,19,m,68,,,,,,,,0,0
CG,151,22,6,2016,Mcomeau,18,CG,1,19,m,24,,,,,,,,0,0
CG,152,22,6,2016,Mcomeau,18,CG,1,19,f,33,,,,,,,,0,0
CG,153,22,6,2016,Mcomeau,18,CG,1,19,f,27,,,,,,,,0,0
CG,154,22,6,2016,Mcomeau,18,CG,1,20,m,24,,,,,,,,0,0
CG,155,22,6,2016,Mcomeau,18,CG,1,20,m,44,,,,,,,,0,0
CG,156,22,6,2016,Mcomeau,18,CG,1,20,m,25,,,,,,,,0,0
CG,157,22,6,2016,Mcomeau,18,CG,1,20,m,28,,,,,,,,0,0
CG,158,22,6,2016,Mcomeau,18,CG,1,20,m,22,,,,,,,,0,0
CG,159,22,6,2016,Mcomeau,18,CG,1,20,f,24,,,,,,,,0,0
CG,160,22,6,2016,Mcomeau,18,CG,1,20,m,33,,,,,,,,0,0
CG,161,22,6,2016,Mcomeau,18,CG,1,20,m,40,,,,,,,,0,0
CG,162,22,6,2016,Mcomeau,18,CG,1,20,f,41,,,,,,,,0,0
CG,163,22,6,2016,Mcomeau,18,CG,1,20,f,43,,,,,,,,0,0
CG,164,22,6,2016,Mcomeau,18,CG,1,20,f,22,,,,,,,,0,0
CG,165,22,6,2016,Mcomeau,18,CG,1,20,i,15,,,,,,,,0,0
CG,166,22,6,2016,Mcomeau,18,CG,1,20,f,23,,,,,,,,0,0
CG,167,22,6,2016,Mcomeau,18,CG,1,20,m,58,,,,,,,,0,0
CG,168,22,6,2016,Mcomeau,18,CG,1,20,f,41,,,,,,,,0,0
CG,169,22,6,2016,Mcomeau,18,CG,1,20,m,51,,,,,,,,0,0
CG,170,22,6,2016,Mcomeau,18,CG,1,20,i,17,,,,,,,,0,0
CG,171,22,6,2016,Mcomeau,18,CG,1,20,f,54,,,,,,,,0,0
CG,172,22,6,2016,Mcomeau,18,CG,1,20,f,33,,,,,,,,0,0
CG,173,22,6,2016,Mcomeau,18,CG,1,20,f,42,,,,,,,,0,0
CG,174,22,6,2016,Mcomeau,18,CG,1,20,m,47,,,,,,,,0,0
CG,175,22,6,2016,Dgiard,18,CG,1,1,m,33,,,,,,,,0,0
CG,176,22,6,2016,Dgiard,18,CG,1,1,f,35,,,,,,,,0,0
CG,177,22,6,2016,Dgiard,18,CG,1,1,m,23,,,,,,,,0,0
CG,178,22,6,2016,Dgiard,18,CG,1,1,f,21,,,,,,,,0,0
CG,179,22,6,2016,Dgiard,18,CG,1,1,i,15,,,,,,,,0,0
CG,180,22,6,2016,Dgiard,18,CG,1,1,f,28,,,,,,,,0,0
CG,181,22,6,2016,Dgiard,18,CG,1,1,i,20,,,,,,,,0,0
CG,182,22,6,2016,Dgiard,18,CG,1,1,i,25,,,,,,,,0,0
CG,183,22,6,2016,Dgiard,18,CG,1,1,f,39,,,,,,,,0,0
CG,184,22,6,2016,Dgiard,18,CG,1,1,i,21,,,,,,,,0,0
CG,185,22,6,2016,Dgiard,18,CG,1,1,f,42,,,,,,,,0,0
CG,186,22,6,2016,Dgiard,18,CG,1,1,m,50,,,,,,,,0,0
CG,187,22,6,2016,Dgiard,18,CG,1,1,i,18,,,,,,,,0,0
CG,188,22,6,2016,Dgiard,18,CG,1,1,f,30,,,,,,,,0,0
CG,189,22,6,2016,Dgiard,18,CG,1,1,m,26,,,,,,,,0,0
CG,190,22,6,2016,Dgiard,18,CG,1,2,i,21,,,,,,,,0,0
CG,191,22,6,2016,Dgiard,18,CG,1,2,m,43,,,,,,,,0,0
CG,192,22,6,2016,Dgiard,18,CG,1,2,f,31,,,,,,,,0,0
CG,193,22,6,2016,Dgiard,18,CG,1,2,m,48,,,,,,,,0,0
CG,194,22,6,2016,Dgiard,18,CG,1,2,f,29,,,,,,,,0,0
CG,195,22,6,2016,Dgiard,18,CG,1,2,m,44,,,,,,,,0,0
CG,196,22,6,2016,Dgiard,18,CG,1,2,f,29,,,,,,,,0,0
CG,197,22,6,2016,Dgiard,18,CG,1,2,f,35,,,,,,,,0,0
CG,198,22,6,2016,Dgiard,18,CG,1,2,f,39,,,,,,,,0,0
CG,199,22,6,2016,Dgiard,18,CG,1,2,i,18,,,,,,,,0,0
CG,200,22,6,2016,Dgiard,18,CG,1,2,m,30,,,,,,,,0,0
CG,201,22,6,2016,Dgiard,18,CG,1,2,f,35,,,,,,,,0,0
CG,202,22,6,2016,Dgiard,18,CG,1,2,f,25,,,,,,,,0,0
CG,203,22,6,2016,Dgiard,18,CG,1,2,i,12,,,,,,,,0,0
CG,204,22,6,2016,Dgiard,18,CG,1,2,i,23,,,,,,,,0,0
CG,205,22,6,2016,Dgiard,18,CG,1,2,f,26,,,,,,,,0,0
CG,206,22,6,2016,Dgiard,18,CG,1,3,f,26,,,,,,,,0,0
CG,207,22,6,2016,Dgiard,18,CG,1,3,f,38,,,,,,,,0,0
CG,208,22,6,2016,Dgiard,18,CG,1,3,m,23,,,,,,,,0,0
CG,209,22,6,2016,Dgiard,18,CG,1,3,i,19,,,,,,,,0,0
CG,210,22,6,2016,Dgiard,18,CG,1,3,f,28,,,,,,,,0,0
CG,211,22,6,2016,Dgiard,18,CG,1,3,m,32,,,,,,,,0,0
CG,212,22,6,2016,Dgiard,18,CG,1,3,i,15,,,,,,,,0,0
CG,213,22,6,2016,Dgiard,18,CG,1,3,m,36,,,,,,,,0,0
CG,214,22,6,2016,Dgiard,18,CG,1,3,m,52,,,,,,,,0,0
CG,215,22,6,2016,Dgiard,18,CG,1,3,m,27,,,,,,,,0,0
CG,216,22,6,2016,Dgiard,18,CG,1,3,f,33,,,,,,,,0,0
CG,217,22,6,2016,Dgiard,18,CG,1,3,m,43,,,,,,,,0,0
CG,218,22,6,2016,Dgiard,18,CG,1,3,f,37,,,,,,,,0,0
CG,219,22,6,2016,Dgiard,18,CG,1,3,m,42,,,,,,,,0,0
CG,220,22,6,2016,Dgiard,18,CG,1,3,f,34,,,,,,,,0,0
CG,221,22,6,2016,Dgiard,18,CG,1,3,m,38,,,,,,,,0,0
CG,222,22,6,2016,Dgiard,18,CG,1,4,f,50,,,,,,,,0,0
CG,223,22,6,2016,Dgiard,18,CG,1,4,f,31,,,,,,,,0,0
CG,224,22,6,2016,Dgiard,18,CG,1,4,m,52,,,,,,,,0,0
CG,225,22,6,2016,Dgiard,18,CG,1,4,m,28,,,,,,,,0,0
CG,226,22,6,2016,Dgiard,18,CG,1,4,f,32,,,,,,,,0,0
CG,227,22,6,2016,Dgiard,18,CG,1,4,i,19,,,,,,,,0,0
CG,228,22,6,2016,Dgiard,18,CG,1,4,f,25,,,,,,,,0,0
CG,229,22,6,2016,Dgiard,18,CG,1,4,m,47,,,,,,,,0,0
CG,230,22,6,2016,Dgiard,18,CG,1,4,m,42,,,,,,,,0,0
CG,231,22,6,2016,Dgiard,18,CG,1,4,f,40,,,,,,,,0,0
CG,232,22,6,2016,Dgiard,18,CG,1,4,f,34,,,,,,,,0,0
CG,233,22,6,2016,Dgiard,18,CG,1,5,f,66,,,,,,,,0,0
CG,234,22,6,2016,Dgiard,18,CG,1,5,f,30,,,,,,,,0,0
CG,235,22,6,2016,Dgiard,18,CG,1,5,f,39,,,,,,,,0,0
CG,236,22,6,2016,Dgiard,18,CG,1,5,f,27,,,,,,,,0,0
CG,237,22,6,2016,Dgiard,18,CG,1,5,m,40,,,,,,,,0,0
CG,238,22,6,2016,Dgiard,18,CG,1,5,m,42,,,,,,,,0,0
CG,239,22,6,2016,Dgiard,18,CG,1,5,m,38,,,,,,,,0,0
CG,240,22,6,2016,Dgiard,18,CG,1,5,f,40,,,,,,,,0,0
CG,241,22,6,2016,Dgiard,18,CG,1,5,i,23,,,,,,,,0,0
CG,242,22,6,2016,Dgiard,18,CG,1,6,f,45,,,,,,,,0,0
CG,243,22,6,2016,Dgiard,18,CG,1,6,i,22,,,,,,,,0,0
CG,244,22,6,2016,Dgiard,18,CG,1,6,f,62,,,,,,,,0,0
CG,245,22,6,2016,Dgiard,18,CG,1,6,m,41,,,,,,,,0,0
CG,246,22,6,2016,Dgiard,18,CG,1,6,f,40,,,,,,,,0,0
CG,247,22,6,2016,Dgiard,18,CG,1,6,f,38,,,,,,,,0,0
CG,248,22,6,2016,Dgiard,18,CG,1,6,f,33,,,,,,,,0,0
CG,249,22,6,2016,Dgiard,18,CG,1,6,m,43,,,,,,,,0,0
CG,250,22,6,2016,Dgiard,18,CG,1,8,f,40,,,,,,,,0,0
CG,251,22,6,2016,Dgiard,18,CG,1,8,m,31,,,,,,,,0,0
CG,252,22,6,2016,Dgiard,18,CG,1,8,i,21,,,,,,,,0,0
CG,253,22,6,2016,Dgiard,18,CG,1,8,f,33,,,,,,,,0,0
CG,254,22,6,2016,Dgiard,18,CG,1,8,f,26,,,,,,,,0,0
CG,255,22,6,2016,Dgiard,18,CG,1,8,f,48,,,,,,,,0,0
CG,256,22,6,2016,Dgiard,18,CG,1,8,m,36,,,,,,,,0,0
CG,257,22,6,2016,Dgiard,18,CG,1,8,f,48,,,,,,,,0,0
CG,258,22,6,2016,Dgiard,18,CG,1,8,f,27,,,,,,,,0,0
CG,259,22,6,2016,Dgiard,18,CG,1,8,f,55,,,,,,,,0,0
CG,260,22,6,2016,Dgiard,18,CG,1,8,f,30,,,,,,,,0,0
CG,261,22,6,2016,Dgiard,18,CG,1,8,f,34,,,,,,,,0,0
CG,262,22,6,2016,Dgiard,18,CG,1,16,m,23,,,,,,,,0,0
CG,263,22,6,2016,Dgiard,18,CG,1,16,f,53,,,,,,,,0,0
CG,264,22,6,2016,Dgiard,18,CG,1,16,m,35,,,,,,,,0,0
CG,265,22,6,2016,Dgiard,18,CG,1,16,m,30,,,,,,,,0,0
CG,266,22,6,2016,Dgiard,18,CG,1,16,f,25,,,,,,,,0,0
CG,267,22,6,2016,Dgiard,18,CG,1,16,m,22,,,,,,,,0,0
CG,268,22,6,2016,Dgiard,18,CG,1,16,f,33,,,,,,,,0,0
CG,269,22,6,2016,Dgiard,18,CG,1,16,m,66,,,,,,,,0,0
CG,270,22,6,2016,Dgiard,18,CG,1,16,m,34,,,,,,,,0,0
CG,271,22,6,2016,Dgiard,18,CG,1,16,m,23,,,,,,,,0,0
CG,272,22,6,2016,Dgiard,18,CG,1,16,f,42,,,,,,,,0,0
CG,273,22,6,2016,Dgiard,18,CG,1,16,f,42,,,,,,,,0,0
CG,274,22,6,2016,Dgiard,18,CG,1,16,f,32,,,,,,,,0,0
CG,275,22,6,2016,Dgiard,18,CG,1,16,m,45,,,,,,,,0,0
CG,276,22,6,2016,Dgiard,18,CG,1,16,f,48,,,,,,,,0,0
CG,277,22,6,2016,Dgiard,18,CG,1,16,m,21,,,,,,,,0,0
CG,278,22,6,2016,Dgiard,18,CG,1,17,f,29,,,,,,,,0,0
CG,279,22,6,2016,Dgiard,18,CG,1,17,m,61,,,,,,,,0,0
CG,280,22,6,2016,Dgiard,18,CG,1,17,m,43,,,,,,,,0,0
CG,281,22,6,2016,Dgiard,18,CG,1,17,f,21,,,,,,,,0,0
CG,282,22,6,2016,Dgiard,18,CG,1,17,m,48,,,,,,,,0,0
CG,283,22,6,2016,Dgiard,18,CG,1,17,f,23,,,,,,,,0,0
CG,284,22,6,2016,Dgiard,18,CG,1,17,m,30,,,,,,,,0,0
CG,285,22,6,2016,Dgiard,18,CG,1,17,m,47,,,,,,,,0,0
CG,286,22,6,2016,Dgiard,18,CG,1,17,m,44,,,,,,,,0,0
CG,287,22,6,2016,Dgiard,18,CG,1,18,m,25,,,,,,,,0,0
CG,288,22,6,2016,Dgiard,18,CG,1,18,m,52,,,,,,,,0,0
CG,289,22,6,2016,Dgiard,18,CG,1,18,m,33,,,,,,,,0,0
CG,290,22,6,2016,Dgiard,18,CG,1,18,i,27,,,,,,,,0,0
CG,291,22,6,2016,Dgiard,18,CG,1,18,i,21,,,,,,,,0,0
CG,292,22,6,2016,Dgiard,18,CG,1,18,m,28,,,,,,,,0,0
CG,293,22,6,2016,Dgiard,18,CG,1,18,f,58,,,,,,,,0,0
CG,294,22,6,2016,Dgiard,18,CG,1,18,m,41,,,,,,,,0,0
CG,295,22,6,2016,Dgiard,18,CG,1,18,f,52,,,,,,,,0,0
CG,296,22,6,2016,Dgiard,18,CG,1,18,f,26,,,,,,,,0,0
CG,297,22,6,2016,Dgiard,18,CG,1,19,f,72,,,,,,,,0,0
CG,298,22,6,2016,Dgiard,18,CG,1,19,m,32,,,,,,,,0,0
CG,299,22,6,2016,Dgiard,18,CG,1,19,f,35,,,,,,,,0,0
CG,300,22,6,2016,Dgiard,18,CG,1,19,i,21,,,,,,,,0,0
CG,301,22,6,2016,Dgiard,18,CG,1,19,i,28,,,,,,,,0,0
CG,302,22,6,2016,Dgiard,18,CG,1,19,m,42,,,,,,,,0,0
CG,303,22,6,2016,Dgiard,18,CG,1,19,f,46,,,,,,,,0,0
CG,304,22,6,2016,Dgiard,18,CG,1,19,f,52,,,,,,,,0,0
CG,305,22,6,2016,Dgiard,18,CG,1,19,f,39,,,,,,,,0,0
CG,306,22,6,2016,Dgiard,18,CG,1,19,f,23,,,,,,,,0,0
CG,307,22,6,2016,Dgiard,18,CG,1,19,f,65,,,,,,,,0,0
CG,308,22,6,2016,Dgiard,18,CG,1,19,m,41,,,,,,,,0,0
CG,309,22,6,2016,Dgiard,18,CG,1,19,m,39,,,,,,,,0,0
CG,310,22,6,2016,Dgiard,18,CG,1,20,i,13,,,,,,,,0,0
CG,311,22,6,2016,Dgiard,18,CG,1,20,m,42,,,,,,,,0,0
CG,312,22,6,2016,Dgiard,18,CG,1,20,i,30,,,,,,,,0,0
CG,313,22,6,2016,Dgiard,18,CG,1,20,i,18,,,,,,,,0,0
CG,314,22,6,2016,Dgiard,18,CG,1,20,f,51,,,,,,,,0,0
CG,315,22,6,2016,Dgiard,18,CG,1,20,m,28,,,,,,,,0,0
CG,316,22,6,2016,Dgiard,18,CG,1,20,f,42,,,,,,,,0,0
CG,317,22,6,2016,Dgiard,18,CG,1,20,m,31,,,,,,,,0,0
CG,318,22,6,2016,Dgiard,18,CG,1,20,f,38,,,,,,,,0,0
CG,319,22,6,2016,Dgiard,18,CG,1,20,m,27,,,,,,,,0,0
CG,320,22,6,2016,Dgiard,18,CG,1,20,i,10,,,,,,,,0,0
CG,321,22,6,2016,Dgiard,18,CG,1,20,i,10,,,,,,,,0,0
CG,322,22,6,2016,Dgiard,18,CG,1,20,i,22,,,,,,,,0,0
CG,323,22,6,2016,Arondeau,21,CG,2,1,m,33,,,,,,,,0,0
CG,324,22,6,2016,Arondeau,21,CG,2,1,f,60,,,,,,,,0,0
