Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
285,24,6,2014,Bcomeau,,,,,20,SH,8,7,m,67,,,,,,,,,,,,,
286,24,6,2014,Bcomeau,,,,,20,SH,8,8,,,,,,,,,,,,,,,
287,24,6,2014,Bcomeau,,,,,20,SH,8,9,f,48,,,,,,,,,,,,,
288,24,6,2014,Bcomeau,,,,,20,SH,8,9,i,15,,,,,,,,,,,,,
289,24,6,2014,Bcomeau,,,,,20,SH,8,9,f,19,,,,,,,,,,,,,
290,24,6,2014,Bcomeau,,,,,20,SH,8,10,m,51,,,,,,,,,,,,,
291,24,6,2014,Bcomeau,,,,,20,SH,8,10,m,56,,,,,,,,,,,,,
292,24,6,2014,Bcomeau,,,,,20,SH,8,10,f,40,,,,,,,,,,,,,
293,24,6,2014,Bcomeau,,,,,20,SH,8,10,i,17,,,,,,,,,,,,,
294,24,6,2014,Bcomeau,,,,,20,SH,8,11,i,17,,,,,,,,,,,,,
295,24,6,2014,Bcomeau,,,,,20,SH,8,13,,,,,,,,,,,,,,,
296,24,6,2014,Bcomeau,,,,,20,SH,8,17,,,,,,,,,,,,,,,
297,24,6,2014,Bcomeau,,,,,20,SH,8,18,,,,,,,,,,,,,,,
298,24,6,2014,Bcomeau,,,,,20,SH,8,19,,,,,,,,,,,,,,,
299,24,6,2014,Bcomeau,,,,,20,SH,8,20,m,53,,,,,,,,,,,,,
300,24,6,2014,Bcomeau,,,,,20,SH,8,20,i,18,,,,,,,,,,,,,
301,24,6,2014,Gpaulin,,,,,22,SH,9,1,f,47,,,,,,,,,,,,,
302,24,6,2014,Gpaulin,,,,,22,SH,9,1,i,19,,,,,,,,,,,,,
303,24,6,2014,Gpaulin,,,,,22,SH,9,4,f,72,,,,,,,,,,,,,
304,24,6,2014,Gpaulin,,,,,22,SH,9,7,i,15,,,,,,,,,,,,,
305,24,6,2014,Gpaulin,,,,,22,SH,9,12,,,,,,,,,,,,,,,
306,24,6,2014,Gpaulin,,,,,22,SH,9,13,i,12,,,,,,,,,,,,,
307,24,6,2014,Gpaulin,,,,,22,SH,9,13,f,55,,,,,,,,,,,,,
308,24,6,2014,Gpaulin,,,,,22,SH,9,13,f,76,,,,,,,,,,,,,
309,24,6,2014,Gpaulin,,,,,22,SH,9,13,m,66,,,,,,,,,,,,,
310,24,6,2014,Gpaulin,,,,,22,SH,9,14,f,55,,,,,,,,,,,,,
311,24,6,2014,Gpaulin,,,,,22,SH,9,15,m,35,,,,,,,,,,,,,
312,24,6,2014,Gpaulin,,,,,22,SH,9,15,f,72,,,,,,,,,,,,,
313,24,6,2014,Gpaulin,,,,,22,SH,9,16,i,18,,,,,,,,,,,,,
314,24,6,2014,Gpaulin,,,,,22,SH,9,16,f,78,,,,,,,,,,,,,
315,24,6,2014,Gpaulin,,,,,22,SH,9,17,f,99,,,,,,,,,,,,,
316,24,6,2014,Gpaulin,,,,,22,SH,9,17,m,56,,,,,,,,,,,,,
317,24,6,2014,Gpaulin,,,,,22,SH,9,18,,,,,,,,,,,,,,,
318,24,6,2014,Gpaulin,,,,,22,SH,9,19,f,53,,,,,,,,,,,,,
319,24,6,2014,Gpaulin,,,,,22,SH,9,19,i,15,,,,,,,,,,,,,
320,24,6,2014,Gpaulin,,,,,22,SH,9,20,m,50,,,,,,,,,,,,,
321,24,6,2014,Gpaulin,,,,,22,SH,9,20,f,55,,,,,,,,,,,,,
322,24,6,2014,Gpaulin,,,,,22,SH,9,20,m,78,,,,,,,,,,,,,
323,24,6,2014,Dgiard,,,,,22,SH,9,2,m,21,,,,,,,,,,,,,
324,24,6,2014,Dgiard,,,,,22,SH,9,8,m,25,,,,,,,,,,,,,
325,24,6,2014,Dgiard,,,,,22,SH,9,9,m,26,,,,,,,,,,,,,
326,24,6,2014,Dgiard,,,,,22,SH,9,12,m,67,,,,,,,,,,,,,
327,24,6,2014,Dgiard,,,,,22,SH,9,12,f,52,,,,,,,,,,,,,
328,24,6,2014,Dgiard,,,,,22,SH,9,12,m,28,,,,,,,,,,,,,
329,24,6,2014,Dgiard,,,,,22,SH,9,13,f,69,,,,,,,,,,,,,
330,24,6,2014,Dgiard,,,,,22,SH,9,13,m,28,,,,,,,,,,,,,
331,24,6,2014,Dgiard,,,,,22,SH,9,14,m,43,,,,,,,,,,,,,
332,24,6,2014,Dgiard,,,,,22,SH,9,14,f,50,,,,,,,,,,,,,
333,24,6,2014,Dgiard,,,,,22,SH,9,15,m,48,,,,,,,,,,,,,
334,24,6,2014,Dgiard,,,,,22,SH,9,16,m,25,,,,,,,,,,,,,
335,24,6,2014,Dgiard,,,,,22,SH,9,17,m,76,,,,,,,,,,,,,
336,24,6,2014,Dgiard,,,,,22,SH,9,17,f,72,,,,,,,,,,,,,
337,24,6,2014,Dgiard,,,,,22,SH,9,17,m,32,,,,,,,,,,,,,
338,24,6,2014,Dgiard,,,,,22,SH,9,17,m,26,,,,,,,,,,,,,
339,24,6,2014,Dgiard,,,,,22,SH,9,19,m,46,,,,,,,,,,,,,
340,24,6,2014,Dgiard,,,,,22,SH,9,20,m,56,,,,,,,,,,,,,
341,24,6,2014,Dgiard,,,,,22,SH,9,20,m,34,,,,,,,,,,,,,
342,24,6,2014,Bcomeau,,,,,21,SH,10,1,,,,,,,,,,,,,,,
343,24,6,2014,Bcomeau,,,,,21,SH,10,2,m,41,,,,,,,,,,,,,
344,24,6,2014,Bcomeau,,,,,21,SH,10,2,m,57,,,,,,,,,,,,,
345,24,6,2014,Bcomeau,,,,,21,SH,10,3,,,,,,,,,,,,,,,
346,24,6,2014,Bcomeau,,,,,21,SH,10,4,,,,,,,,,,,,,,,
347,24,6,2014,Bcomeau,,,,,21,SH,10,6,m,65,,,,,,,,,,,,,
348,24,6,2014,Bcomeau,,,,,21,SH,10,11,f,72,,,,,,,,,,,,,
349,24,6,2014,Bcomeau,,,,,21,SH,10,12,,,,,,,,,,,,,,,
350,24,6,2014,Bcomeau,,,,,21,SH,10,13,f,46,,,,,,,,,,,,,
351,24,6,2014,Bcomeau,,,,,21,SH,10,14,f,43,,,,,,,,,,,,,
352,24,6,2014,Bcomeau,,,,,21,SH,10,15,m,58,,,,,,,,,,,,,
353,24,6,2014,Bcomeau,,,,,21,SH,10,17,,,,,,,,,,,,,,,
354,24,6,2014,Bcomeau,,,,,21,SH,10,19,,,,,,,,,,,,,,,
355,24,6,2014,Bcomeau,,,,,21,SH,10,20,,,,,,,,,,,,,,,
356,24,6,2014,Gpaulin,,,,,21,SH,10,1,i,18,,,,,,,,,,,,,
357,24,6,2014,Gpaulin,,,,,21,SH,10,1,i,17,,,,,,,,,,,,,
358,24,6,2014,Gpaulin,,,,,21,SH,10,6,m,60,,,,,,,,,,,,,
359,24,6,2014,Gpaulin,,,,,21,SH,10,10,m,56,,,,,,,,,,,,,
360,24,6,2014,Gpaulin,,,,,21,SH,10,11,f,45,,,,,,,,,,,,,
361,24,6,2014,Gpaulin,,,,,21,SH,10,12,f,33,,,,,,,,,,,,,
362,24,6,2014,Gpaulin,,,,,21,SH,10,12,i,19,,,,,,,,,,,,,
363,21,7,2014,Mcomeau,,,,,17,CG,1,1,m,84,,,,,,,,,,,,,
364,21,7,2014,Mcomeau,,,,,17,CG,1,1,f,62,,,,,,,,,,,,,
365,21,7,2014,Mcomeau,,,,,17,CG,1,1,i,12,,,,,,,,,,,,,
366,21,7,2014,Mcomeau,,,,,17,CG,1,1,i,13,,,,,,,,,,,,,
367,21,7,2014,Mcomeau,,,,,17,CG,1,1,f,54,,,,,,,,,,,,,
368,21,7,2014,Mcomeau,,,,,17,CG,1,1,m,40,,,,,,,,,,,,,
369,21,7,2014,Mcomeau,,,,,17,CG,1,1,i,13,,,,,,,,,,,,,
370,21,7,2014,Mcomeau,,,,,17,CG,1,1,m,41,,,,,,,,,,,,,
371,21,7,2014,Mcomeau,,,,,17,CG,1,1,m,34,,,,,,,,,,,,,
372,21,7,2014,Mcomeau,,,,,17,CG,1,1,m,43,,,,,,,,,,,,,
373,21,7,2014,Mcomeau,,,,,17,CG,1,1,i,18,,,,,,,,,,,,,
374,21,7,2014,Mcomeau,,,,,17,CG,1,1,f,56,,,,,,,,,,,,,
375,21,7,2014,Mcomeau,,,,,17,CG,1,1,i,15,,,,,,,,,,,,,
376,21,7,2014,Mcomeau,,,,,17,CG,1,2,f,30,,,,,,,,,,,,,
377,21,7,2014,Mcomeau,,,,,17,CG,1,2,m,31,,,,,,,,,,,,,
378,21,7,2014,Mcomeau,,,,,17,CG,1,2,m,42,,,,,,,,,,,,,
379,21,7,2014,Mcomeau,,,,,17,CG,1,2,i,18,,,,,,,,,,,,,
380,21,7,2014,Mcomeau,,,,,17,CG,1,2,i,18,,,,,,,,,,,,,
381,21,7,2014,Mcomeau,,,,,17,CG,1,2,i,18,,,,,,,,,,,,,
382,21,7,2014,Mcomeau,,,,,17,CG,1,2,i,18,,,,,,,,,,,,,
383,21,7,2014,Mcomeau,,,,,17,CG,1,2,f,33,,,,,,,,,,,,,
384,21,7,2014,Mcomeau,,,,,17,CG,1,2,i,15,,,,,,,,,,,,,
385,21,7,2014,Mcomeau,,,,,17,CG,1,3,b1,70,,,,,,,,,,,,,
386,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,18,,,,,,,,,,,,,
387,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,19,,,,,,,,,,,,,
388,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,15,,,,,,,,,,,,,
389,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,15,,,,,,,,,,,,,
390,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,19,,,,,,,,,,,,,
391,21,7,2014,Mcomeau,,,,,17,CG,1,3,i,16,,,,,,,,,,,,,
392,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,18,,,,,,,,,,,,,
393,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,19,,,,,,,,,,,,,
394,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,10,,,,,,,,,,,,,
395,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,12,,,,,,,,,,,,,
396,21,7,2014,Mcomeau,,,,,17,CG,1,4,f,22,,,,,,,,,,,,,
397,21,7,2014,Mcomeau,,,,,17,CG,1,4,f,40,,,,,,,,,,,,,
398,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,18,,,,,,,,,,,,,
399,21,7,2014,Mcomeau,,,,,17,CG,1,4,i,19,,,,,,,,,,,,,
400,21,7,2014,Mcomeau,,,,,17,CG,1,4,f,22,,,,,,,,,,,,,
401,21,7,2014,Mcomeau,,,,,17,CG,1,5,m,35,,,,,,,,,,,,,
402,21,7,2014,Mcomeau,,,,,17,CG,1,5,f,26,,,,,,,,,,,,,
403,21,7,2014,Mcomeau,,,,,17,CG,1,5,i,18,,,,,,,,,,,,,
404,21,7,2014,Mcomeau,,,,,17,CG,1,5,i,15,,,,,,,,,,,,,
405,21,7,2014,Mcomeau,,,,,17,CG,1,5,i,25,,,,,,,,,,,,,
406,21,7,2014,Mcomeau,,,,,17,CG,1,5,i,17,,,,,,,,,,,,,
407,21,7,2014,Mcomeau,,,,,17,CG,1,6,i,19,,,,,,,,,,,,,
408,21,7,2014,Mcomeau,,,,,17,CG,1,6,i,18,,,,,,,,,,,,,
409,21,7,2014,Mcomeau,,,,,17,CG,1,6,f,25,,,,,,,,,,,,,
410,21,7,2014,Mcomeau,,,,,17,CG,1,6,m,40,,,,,,,,,,,,,
411,21,7,2014,Mcomeau,,,,,17,CG,1,6,f,22,,,,,,,,,,,,,
412,21,7,2014,Mcomeau,,,,,17,CG,1,7,i,19,,,,,,,,,,,,,
413,21,7,2014,Mcomeau,,,,,17,CG,1,7,i,19,,,,,,,,,,,,,
414,21,7,2014,Mcomeau,,,,,17,CG,1,7,i,18,,,,,,,,,,,,,
415,21,7,2014,Mcomeau,,,,,17,CG,1,7,i,19,,,,,,,,,,,,,
416,21,7,2014,Mcomeau,,,,,17,CG,1,7,i,15,,,,,,,,,,,,,
417,21,7,2014,Mcomeau,,,,,17,CG,1,7,f,141,,,,,,,,,,,,,
418,21,7,2014,Mcomeau,,,,,17,CG,1,7,f,24,,,,,,,,,,,,,
419,21,7,2014,Mcomeau,,,,,17,CG,1,7,m,22,,,,,,,,,,,,,
420,21,7,2014,Mcomeau,,,,,17,CG,1,8,i,19,,,,,,,,,,,,,
421,21,7,2014,Mcomeau,,,,,17,CG,1,9,i,15,,,,,,,,,,,,,
422,21,7,2014,Mcomeau,,,,,17,CG,1,9,i,15,,,,,,,,,,,,,
423,21,7,2014,Mcomeau,,,,,17,CG,1,9,m,41,,,,,,,,,,,,,
424,21,7,2014,Mcomeau,,,,,17,CG,1,9,f,61,,,,,,,,,,,,,
425,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,19,,,,,,,,,,,,,
426,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,15,,,,,,,,,,,,,
427,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,18,,,,,,,,,,,,,
428,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,22,,,,,,,,,,,,,
429,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,25,,,,,,,,,,,,,
430,21,7,2014,Mcomeau,,,,,17,CG,1,10,i,19,,,,,,,,,,,,,
431,21,7,2014,Mcomeau,,,,,17,CG,1,10,m,31,,,,,,,,,,,,,
432,21,7,2014,Mcomeau,,,,,17,CG,1,10,f,41,,,,,,,,,,,,,
433,21,7,2014,Mcomeau,,,,,17,CG,1,10,f,36,,,,,,,,,,,,,
434,21,7,2014,Mcomeau,,,,,17,CG,1,10,f,60,,,,,,,,,,,,,
435,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,18,,,,,,,,,,,,,
436,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,18,,,,,,,,,,,,,
437,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,19,,,,,,,,,,,,,
438,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,19,,,,,,,,,,,,,
439,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,22,,,,,,,,,,,,,
440,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,19,,,,,,,,,,,,,
441,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,24,,,,,,,,,,,,,
442,21,7,2014,Mcomeau,,,,,17,CG,1,11,i,19,,,,,,,,,,,,,
443,21,7,2014,Mcomeau,,,,,17,CG,1,11,m,58,,,,,,,,,,,,,
444,21,7,2014,Mcomeau,,,,,17,CG,1,11,f,38,,,,,,,,,,,,,
445,21,7,2014,Mcomeau,,,,,17,CG,1,11,m,38,,,,,,,,,,,,,
446,21,7,2014,Mcomeau,,,,,17,CG,1,11,m,22,,,,,,,,,,,,,
447,21,7,2014,Mcomeau,,,,,17,CG,1,11,f,22,,,,,,,,,,,,,
448,21,7,2014,Mcomeau,,,,,17,CG,1,11,m,32,,,,,,,,,,,,,
449,21,7,2014,Mcomeau,,,,,17,CG,1,12,i,19,,,,,,,,,,,,,
450,21,7,2014,Mcomeau,,,,,17,CG,1,12,i,18,,,,,,,,,,,,,
451,21,7,2014,Mcomeau,,,,,17,CG,1,12,i,15,,,,,,,,,,,,,
452,21,7,2014,Mcomeau,,,,,17,CG,1,12,f,21,,,,,,,,,,,,,
453,21,7,2014,Mcomeau,,,,,17,CG,1,12,f,41,,,,,,,,,,,,,
454,21,7,2014,Mcomeau,,,,,17,CG,1,13,i,18,,,,,,,,,,,,,
455,21,7,2014,Mcomeau,,,,,17,CG,1,13,i,19,,,,,,,,,,,,,
456,21,7,2014,Mcomeau,,,,,17,CG,1,13,i,17,,,,,,,,,,,,,
457,21,7,2014,Mcomeau,,,,,17,CG,1,13,m,72,,,,,,,,,,,,,
458,21,7,2014,Dgiard,,,,,17,CG,1,1,m,26,,,,,,,,,,,,,
459,21,7,2014,Dgiard,,,,,17,CG,1,1,i,17,,,,,,,,,,,,,
460,21,7,2014,Dgiard,,,,,17,CG,1,1,f,44,,,,,,,,,,,,,
461,21,7,2014,Dgiard,,,,,17,CG,1,2,m,20,,,,,,,,,,,,,
462,21,7,2014,Dgiard,,,,,17,CG,1,2,f,26,,,,,,,,,,,,,
463,21,7,2014,Dgiard,,,,,17,CG,1,2,m,19,,,,,,,,,,,,,
464,21,7,2014,Dgiard,,,,,17,CG,1,2,i,18,,,,,,,,,,,,,
465,21,7,2014,Dgiard,,,,,17,CG,1,2,m,50,,,,,,,,,,,,,
466,21,7,2014,Dgiard,,,,,17,CG,1,2,i,16,,,,,,,,,,,,,
467,21,7,2014,Dgiard,,,,,17,CG,1,2,f,25,,,,,,,,,,,,,
468,21,7,2014,Dgiard,,,,,17,CG,1,3,f,70,,,,,,,,,,,,,
469,21,7,2014,Dgiard,,,,,17,CG,1,3,i,18,,,,,,,,,,,,,
470,21,7,2014,Dgiard,,,,,17,CG,1,3,f,42,,,,,,,,,,,,,
471,21,7,2014,Dgiard,,,,,17,CG,1,4,m,40,,,,,,,,,,,,,
472,21,7,2014,Dgiard,,,,,17,CG,1,4,m,20,,,,,,,,,,,,,
473,21,7,2014,Dgiard,,,,,17,CG,1,4,f,52,,,,,,,,,,,,,
474,21,7,2014,Dgiard,,,,,17,CG,1,5,m,40,,,,,,,,,,,,,
475,21,7,2014,Dgiard,,,,,17,CG,1,5,i,19,,,,,,,,,,,,,
476,21,7,2014,Dgiard,,,,,17,CG,1,5,m,29,,,,,,,,,,,,,
477,21,7,2014,Dgiard,,,,,17,CG,1,5,f,20,,,,,,,,,,,,,
478,21,7,2014,Dgiard,,,,,17,CG,1,5,i,18,,,,,,,,,,,,,
479,21,7,2014,Dgiard,,,,,17,CG,1,5,f,33,,,,,,,,,,,,,
480,21,7,2014,Dgiard,,,,,17,CG,1,5,f,23,,,,,,,,,,,,,
481,21,7,2014,Dgiard,,,,,17,CG,1,6,m,24,,,,,,,,,,,,,
482,21,7,2014,Dgiard,,,,,17,CG,1,6,m,38,,,,,,,,,,,,,
483,21,7,2014,Dgiard,,,,,17,CG,1,6,i,20,,,,,,,,,,,,,
484,21,7,2014,Dgiard,,,,,17,CG,1,6,f,29,,,,,,,,,,,,,
485,21,7,2014,Dgiard,,,,,17,CG,1,6,f,44,,,,,,,,,,,,,
486,21,7,2014,Dgiard,,,,,17,CG,1,6,m,30,,,,,,,,,,,,,
487,21,7,2014,Dgiard,,,,,17,CG,1,6,i,16,,,,,,,,,,,,,
488,21,7,2014,Dgiard,,,,,17,CG,1,7,i,20,,,,,,,,,,,,,
489,21,7,2014,Dgiard,,,,,17,CG,1,7,i,18,,,,,,,,,,,,,
490,21,7,2014,Dgiard,,,,,17,CG,1,8,m,69,,,,,,,,,,,,,
491,21,7,2014,Dgiard,,,,,17,CG,1,8,i,20,,,,,,,,,,,,,
492,21,7,2014,Dgiard,,,,,17,CG,1,9,f,40,,,,,,,,,,,,,
493,21,7,2014,Dgiard,,,,,17,CG,1,9,m,25,,,,,,,,,,,,,
494,21,7,2014,Dgiard,,,,,17,CG,1,9,m,45,,,,,,,,,,,,,
495,21,7,2014,Dgiard,,,,,17,CG,1,9,i,20,,,,,,,,,,,,,
496,21,7,2014,Dgiard,,,,,17,CG,1,10,f,46,,,,,,,,,,,,,
497,21,7,2014,Dgiard,,,,,17,CG,1,10,i,18,,,,,,,,,,,,,
498,21,7,2014,Dgiard,,,,,17,CG,1,10,f,33,,,,,,,,,,,,,
499,21,7,2014,Dgiard,,,,,17,CG,1,10,i,16,,,,,,,,,,,,,
500,21,7,2014,Dgiard,,,,,17,CG,1,10,i,18,,,,,,,,,,,,,
501,21,7,2014,Bcomeau,,,,,17,CG,1,11,f,20,,,,,,,,,,,,,
502,21,7,2014,Bcomeau,,,,,17,CG,1,11,f,24,,,,,,,,,,,,,
503,21,7,2014,Bcomeau,,,,,17,CG,1,11,m,29,,,,,,,,,,,,,
504,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,22,,,,,,,,,,,,,
505,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,22,,,,,,,,,,,,,
506,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,25,,,,,,,,,,,,,
507,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,21,,,,,,,,,,,,,
508,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,35,,,,,,,,,,,,,
509,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,25,,,,,,,,,,,,,
510,21,7,2014,Bcomeau,,,,,17,CG,1,11,i,15,,,,,,,,,,,,,
511,22,7,2014,Mcomeau,,,,,17,CG,2,1,m,53,,,,,,,,,,,,,
512,22,7,2014,Mcomeau,,,,,17,CG,2,1,m,53,,,,,,,,,,,,,
513,22,7,2014,Mcomeau,,,,,17,CG,2,1,m,38,,,,,,,,,,,,,
514,22,7,2014,Mcomeau,,,,,17,CG,2,1,i,18,,,,,,,,,,,,,
515,22,7,2014,Mcomeau,,,,,17,CG,2,1,i,17,,,,,,,,,,,,,
516,22,7,2014,Mcomeau,,,,,17,CG,2,1,i,38,,,,,,,,,,,,,
517,22,7,2014,Mcomeau,,,,,17,CG,2,1,i,18,,,,,,,,,,,,,
518,22,7,2014,Mcomeau,,,,,17,CG,2,2,f,23,,,,,,,,,,,,,
519,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,17,,,,,,,,,,,,,
520,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,18,,,,,,,,,,,,,
521,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,47,,,,,,,,,,,,,
522,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,18,,,,,,,,,,,,,
523,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,18,,,,,,,,,,,,,
524,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,17,,,,,,,,,,,,,
525,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,17,,,,,,,,,,,,,
526,22,7,2014,Mcomeau,,,,,17,CG,2,2,i,8,,,,,,,,,,,,,
527,22,7,2014,Mcomeau,,,,,17,CG,2,2,m,38,,,,,,,,,,,,,
528,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,18,,,,,,,,,,,,,
529,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,22,,,,,,,,,,,,,
530,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,31,,,,,,,,,,,,,
531,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,31,,,,,,,,,,,,,
532,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,25,,,,,,,,,,,,,
533,22,7,2014,Mcomeau,,,,,17,CG,2,3,i,35,,,,,,,,,,,,,
534,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,17,,,,,,,,,,,,,
535,22,7,2014,Mcomeau,,,,,17,CG,2,4,m,39,,,,,,,,,,,,,
536,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,16,,,,,,,,,,,,,
537,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,18,,,,,,,,,,,,,
538,22,7,2014,Mcomeau,,,,,17,CG,2,4,f,46,,,,,,,,,,,,,
539,22,7,2014,Mcomeau,,,,,17,CG,2,4,f,63,,,,,,,,,,,,,
540,22,7,2014,Mcomeau,,,,,17,CG,2,4,f,30,,,,,,,,,,,,,
541,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,46,,,,,,,,,,,,,
542,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,18,,,,,,,,,,,,,
543,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,15,,,,,,,,,,,,,
544,22,7,2014,Mcomeau,,,,,17,CG,2,4,m,38,,,,,,,,,,,,,
545,22,7,2014,Mcomeau,,,,,17,CG,2,4,i,15,,,,,,,,,,,,,
546,22,7,2014,Mcomeau,,,,,17,CG,2,5,m,43,,,,,,,,,,,,,
547,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,25,,,,,,,,,,,,,
548,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,8,,,,,,,,,,,,,
549,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,10,,,,,,,,,,,,,
550,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,12,,,,,,,,,,,,,
551,22,7,2014,Mcomeau,,,,,17,CG,2,5,f,50,,,,,,,,,,,,,
552,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,19,,,,,,,,,,,,,
553,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,23,,,,,,,,,,,,,
554,22,7,2014,Mcomeau,,,,,17,CG,2,5,m,30,,,,,,,,,,,,,
555,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,17,,,,,,,,,,,,,
556,22,7,2014,Mcomeau,,,,,17,CG,2,5,i,18,,,,,,,,,,,,,
557,22,7,2014,Mcomeau,,,,,17,CG,2,6,m,61,,,,,,,,,,,,,
558,22,7,2014,Mcomeau,,,,,17,CG,2,6,f,31,,,,,,,,,,,,,
559,22,7,2014,Mcomeau,,,,,17,CG,2,6,f,42,,,,,,,,,,,,,
560,22,7,2014,Mcomeau,,,,,17,CG,2,6,f,46,,,,,,,,,,,,,
561,22,7,2014,Mcomeau,,,,,17,CG,2,7,i,18,,,,,,,,,,,,,
562,22,7,2014,Mcomeau,,,,,17,CG,2,7,i,17,,,,,,,,,,,,,
563,22,7,2014,Mcomeau,,,,,17,CG,2,7,m,25,,,,,,,,,,,,,
564,22,7,2014,Mcomeau,,,,,17,CG,2,7,i,18,,,,,,,,,,,,,
565,22,7,2014,Mcomeau,,,,,17,CG,2,7,f,35,,,,,,,,,,,,,
566,22,7,2014,Mcomeau,,,,,17,CG,2,7,i,15,,,,,,,,,,,,,
567,22,7,2014,Mcomeau,,,,,17,CG,2,8,f,55,,,,,,,,,,,,,
568,22,7,2014,Mcomeau,,,,,17,CG,2,8,i,18,,,,,,,,,,,,,
569,22,7,2014,Mcomeau,,,,,17,CG,2,8,i,18,,,,,,,,,,,,,
570,22,7,2014,Mcomeau,,,,,17,CG,2,8,i,15,,,,,,,,,,,,,
571,22,7,2014,Mcomeau,,,,,17,CG,2,8,i,16,,,,,,,,,,,,,
572,22,7,2014,Mcomeau,,,,,17,CG,2,8,i,17,,,,,,,,,,,,,
573,22,7,2014,Mcomeau,,,,,17,CG,2,8,m,45,,,,,,,,,,,,,
574,22,7,2014,Mcomeau,,,,,17,CG,2,9,m,35,,,,,,,,,,,,,
575,22,7,2014,Mcomeau,,,,,17,CG,2,9,i,18,,,,,,,,,,,,,
576,22,7,2014,Mcomeau,,,,,17,CG,2,9,i,21,,,,,,,,,,,,,
577,22,7,2014,Mcomeau,,,,,17,CG,2,9,i,17,,,,,,,,,,,,,
578,22,7,2014,Mcomeau,,,,,17,CG,2,9,i,12,,,,,,,,,,,,,
579,22,7,2014,Mcomeau,,,,,17,CG,2,9,i,13,,,,,,,,,,,,,
580,22,7,2014,Mcomeau,,,,,17,CG,2,10,i,31,,,,,,,,,,,,,
581,22,7,2014,Mcomeau,,,,,17,CG,2,10,i,17,,,,,,,,,,,,,
582,22,7,2014,Mcomeau,,,,,17,CG,2,10,i,18,,,,,,,,,,,,,
583,22,7,2014,Mcomeau,,,,,17,CG,2,10,i,25,,,,,,,,,,,,,
584,22,7,2014,Mcomeau,,,,,17,CG,2,10,f,22,,,,,,,,,,,,,
585,22,7,2014,Mcomeau,,,,,17,CG,2,11,m,35,,,,,,,,,,,,,
586,22,7,2014,Mcomeau,,,,,17,CG,2,11,f,38,,,,,,,,,,,,,
587,22,7,2014,Mcomeau,,,,,17,CG,2,11,i,18,,,,,,,,,,,,,
