Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
86,24,6,2008,Gpaulin,,,,,19,CG,2,6,,,,1,0,0,1,0,1,1,,,
87,24,6,2008,Gpaulin,,,,,19,CG,2,7,m,32,,1,0,0,1,0,1,1,,,
88,24,6,2008,Gpaulin,,,,,19,CG,2,8,f,70,,1,0,0,1,0,1,0,,,
89,24,6,2008,Gpaulin,,,,,19,CG,2,9,m,64,,1,0,0,1,0,1,0,,,
90,24,6,2008,Gpaulin,,,,,19,CG,2,10,f,30,,1,0,0,1,0,1,1,,,
91,24,6,2008,Gpaulin,,,,,19,CG,2,10,m,49,,1,0,0,1,0,1,1,,,
92,24,6,2008,Gpaulin,,,,,19,CG,2,11,f,67,,1,0,0,1,0,1,0,,,
93,24,6,2008,Gpaulin,,,,,19,CG,2,12,f,59,,1,0,0,1,0,1,1,,,
94,24,6,2008,Gpaulin,,,,,19,CG,2,12,m,112,,1,0,0,1,0,1,1,,,
95,24,6,2008,Gpaulin,,,,,19,CG,2,12,m,32,,1,0,0,1,0,1,1,,,
96,24,6,2008,Gpaulin,,,,,19,CG,2,13,f,50,,1,0,0,1,0,1,1,,,
97,24,6,2008,Gpaulin,,,,,19,CG,2,13,m,36,,1,0,0,1,0,1,1,,,
98,24,6,2008,Gpaulin,,,,,19,CG,2,14,m,22,,1,0,0,1,0,1,0,,,
99,24,6,2008,Gpaulin,,,,,19,CG,2,15,,,,1,0,0,1,0,1,1,,,
100,24,6,2008,Gpaulin,,,,,19,CG,2,16,m,40,,1,0,0,1,0,1,1,,,
101,24,6,2008,Gpaulin,,,,,19,CG,2,16,f,53,,1,0,0,1,0,1,1,,,
102,24,6,2008,Gpaulin,,,,,19,CG,2,16,m,50,,1,0,0,1,0,1,1,,,
103,24,6,2008,Gpaulin,,,,,19,CG,2,17,m,54,,1,0,0,1,0,1,0,,,
104,24,6,2008,Gpaulin,,,,,19,CG,2,17,f,50,,1,0,0,1,0,1,0,,,
105,24,6,2008,Gpaulin,,,,,19,CG,2,18,f,70,,1,0,0,1,0,1,0,,,
106,24,6,2008,Gpaulin,,,,,19,CG,2,19,,,,1,0,0,1,0,1,0,,,
107,24,6,2008,Gpaulin,,,,,19,CG,2,20,m,73,,1,0,0,1,0,1,0,,,
108,24,6,2008,Rvienneau,,,,,19,CG,2,1,m,69,,0,0,1,1,0,0,1,,,
109,24,6,2008,Rvienneau,,,,,19,CG,2,2,m,70,,0,0,1,1,0,0,1,,,
110,24,6,2008,Rvienneau,,,,,19,CG,2,3,m,30,,0,0,1,1,0,0,1,,,
111,24,6,2008,Rvienneau,,,,,19,CG,2,4,f,49,,0,0,1,1,0,0,1,,,
112,24,6,2008,Rvienneau,,,,,19,CG,2,5,f,73,,0,0,1,1,0,0,1,,,
113,24,6,2008,Rvienneau,,,,,19,CG,2,6,f,35,,0,0,1,1,0,0,1,,,
114,24,6,2008,Rvienneau,,,,,19,CG,2,7,f,43,,0,0,1,1,0,0,1,,,
115,24,6,2008,Rvienneau,,,,,19,CG,2,7,f,70,,0,0,1,1,0,0,1,,,
116,24,6,2008,Rvienneau,,,,,19,CG,2,8,f,77,,0,0,1,1,0,0,1,,,
117,24,6,2008,Rvienneau,,,,,19,CG,2,9,m,60,,0,0,1,1,0,0,1,,,
118,24,6,2008,Rvienneau,,,,,19,CG,2,10,f,59,,0,0,1,1,0,0,1,,,
119,24,6,2008,Rvienneau,,,,,19,CG,2,11,m,113,,0,0,1,1,0,0,1,,,
120,24,6,2008,Rvienneau,,,,,19,CG,2,11,f,85,,0,0,1,1,0,0,1,,,
121,24,6,2008,Rvienneau,,,,,19,CG,2,11,m,33,,0,0,1,1,0,0,1,,,
122,24,6,2008,Rvienneau,,,,,19,CG,2,12,f,60,,0,0,1,1,0,0,1,,,
123,24,6,2008,Rvienneau,,,,,19,CG,2,13,f,63,,0,0,1,1,0,0,1,,,
124,24,6,2008,Rvienneau,,,,,19,CG,2,14,f,50,,0,0,1,1,0,0,1,,,
125,24,6,2008,Rvienneau,,,,,19,CG,2,15,m,36,,0,0,1,1,0,0,1,,,
126,24,6,2008,Rvienneau,,,,,19,CG,2,15,m,42,,0,0,1,1,0,0,1,,,
127,24,6,2008,Rvienneau,,,,,19,CG,2,16,m,51,,0,0,1,1,0,0,1,,,
128,24,6,2008,Rvienneau,,,,,19,CG,2,17,f,78,,0,0,1,1,0,0,1,,,
129,24,6,2008,Rvienneau,,,,,19,CG,2,18,m,63,,0,0,1,1,0,0,1,,,
130,24,6,2008,Rvienneau,,,,,19,CG,2,19,m,50,,0,0,1,1,0,0,1,,,
131,24,6,2008,Rvienneau,,,,,19,CG,2,20,m,34,,0,0,1,1,0,0,1,,,
132,24,6,2008,Dgiard,,,,,20,CG,3,1,m,45,,1,0,1,1,1,1,1,,,
133,24,6,2008,Dgiard,,,,,20,CG,3,1,f,43,,1,0,1,1,1,1,1,,,
134,24,6,2008,Dgiard,,,,,20,CG,3,2,m,66,,1,0,0,1,1,1,0,,,
135,24,6,2008,Dgiard,,,,,20,CG,3,3,,,,1,0,1,1,1,1,1,,,
136,24,6,2008,Dgiard,,,,,20,CG,3,4,,,,1,0,1,1,1,1,1,,,
137,24,6,2008,Dgiard,,,,,20,CG,3,5,m,42,,1,0,1,1,1,1,1,,,
138,24,6,2008,Dgiard,,,,,20,CG,3,5,m,34,,1,0,1,1,1,1,1,,,
139,24,6,2008,Dgiard,,,,,20,CG,3,6,m,56,,1,0,1,1,1,1,1,,,
140,24,6,2008,Dgiard,,,,,20,CG,3,6,m,52,,1,0,1,1,1,1,1,,,
141,24,6,2008,Dgiard,,,,,20,CG,3,6,m,43,,1,0,1,1,1,1,1,,,
142,24,6,2008,Dgiard,,,,,20,CG,3,7,m,33,,1,0,0,1,1,1,1,,,
143,24,6,2008,Dgiard,,,,,20,CG,3,7,m,42,,1,0,0,1,1,1,1,,,
144,24,6,2008,Dgiard,,,,,20,CG,3,8,f,30,,1,0,0,1,1,1,1,,,
145,24,6,2008,Dgiard,,,,,20,CG,3,8,m,46,,1,0,0,1,1,1,1,,,
146,24,6,2008,Dgiard,,,,,20,CG,3,8,m,79,,1,0,0,1,1,1,1,,,
147,24,6,2008,Dgiard,,,,,20,CG,3,8,f,65,,1,0,0,1,1,1,1,,,
148,24,6,2008,Dgiard,,,,,20,CG,3,8,m,51,,1,0,0,1,1,1,1,,,
149,24,6,2008,Dgiard,,,,,20,CG,3,10,m,57,,1,0,1,1,1,1,0,,,
150,24,6,2008,Dgiard,,,,,20,CG,3,11,m,75,,1,0,1,1,1,1,0,,,
151,24,6,2008,Dgiard,,,,,20,CG,3,11,m,32,,1,0,1,1,1,1,0,,,
152,24,6,2008,Dgiard,,,,,20,CG,3,11,f,41,,1,0,1,1,1,1,0,,,
153,24,6,2008,Dgiard,,,,,20,CG,3,15,f,60,,1,0,1,1,1,1,0,,,
154,24,6,2008,Dgiard,,,,,20,CG,3,18,m,26,,1,0,1,1,1,1,0,,,
155,24,6,2008,Dgiard,,,,,20,CG,3,18,f,41,,1,0,1,1,1,1,0,,,
156,24,6,2008,Dgiard,,,,,20,CG,3,19,m,44,,1,0,1,1,1,1,0,,,
157,24,6,2008,Dgiard,,,,,20,CG,3,20,m,41,,1,0,0,1,1,1,0,,,
158,24,6,2008,Mcomeau,,,,,20,CG,3,1,f,41,,0,0,0,1,1,1,1,,,
159,24,6,2008,Mcomeau,,,,,20,CG,3,2,f,68,,0,0,0,1,1,1,1,,,
160,24,6,2008,Mcomeau,,,,,20,CG,3,2,f,59,,0,0,0,1,1,1,1,,,
161,24,6,2008,Mcomeau,,,,,20,CG,3,3,m,47,,0,0,0,1,1,1,1,,,
162,24,6,2008,Mcomeau,,,,,20,CG,3,3,f,51,,0,0,0,1,1,1,1,,,
163,24,6,2008,Mcomeau,,,,,20,CG,3,4,f,65,,0,0,0,0,1,1,1,,,
164,24,6,2008,Mcomeau,,,,,20,CG,3,4,f,30,,0,0,0,0,1,1,1,,,
165,24,6,2008,Mcomeau,,,,,20,CG,3,5,m,98,,0,0,0,0,1,1,0,,,
166,24,6,2008,Mcomeau,,,,,20,CG,3,6,f,58,,0,0,0,0,1,1,1,,,
167,24,6,2008,Mcomeau,,,,,20,CG,3,6,f,34,,0,0,0,0,1,1,1,,,
168,24,6,2008,Mcomeau,,,,,20,CG,3,6,f,59,,0,0,0,0,1,1,1,,,
169,24,6,2008,Mcomeau,,,,,20,CG,3,7,f,52,,0,0,0,0,1,1,1,,,
170,24,6,2008,Mcomeau,,,,,20,CG,3,8,m,22,,0,0,0,0,1,1,1,,,
171,24,6,2008,Mcomeau,,,,,20,CG,3,9,m,58,,0,0,0,0,1,1,1,,,
172,24,6,2008,Mcomeau,,,,,20,CG,3,9,f,43,,0,0,0,0,1,1,1,,,
173,24,6,2008,Mcomeau,,,,,20,CG,3,9,m,24,,0,0,0,0,1,1,1,,,
174,24,6,2008,Mcomeau,,,,,20,CG,3,10,f,58,,0,0,0,0,1,1,1,,,
175,24,6,2008,Mcomeau,,,,,20,CG,3,11,,,,0,0,0,0,1,1,0,,,
176,24,6,2008,Mcomeau,,,,,20,CG,3,12,,,,0,0,0,0,1,1,0,,,
177,24,6,2008,Mcomeau,,,,,20,CG,3,13,f,60,,0,0,0,1,1,1,1,,,
178,24,6,2008,Mcomeau,,,,,20,CG,3,13,m,44,,0,0,0,1,1,1,1,,,
179,24,6,2008,Mcomeau,,,,,20,CG,3,15,f,23,,0,0,0,0,1,1,1,,,
180,24,6,2008,Mcomeau,,,,,20,CG,3,15,f,56,,0,0,0,0,1,1,1,,,
181,24,6,2008,Mcomeau,,,,,20,CG,3,15,f,43,,0,0,0,0,1,1,1,,,
182,24,6,2008,Mcomeau,,,,,20,CG,3,16,f,46,,0,0,0,0,1,1,1,,,
183,24,6,2008,Mcomeau,,,,,20,CG,3,17,,,,0,0,0,1,1,1,0,,,
184,24,6,2008,Mcomeau,,,,,20,CG,3,18,i,12,,0,0,0,1,1,1,1,,,
185,24,6,2008,Mcomeau,,,,,20,CG,3,19,,,,0,0,0,1,1,1,0,,,
186,24,6,2008,Mcomeau,,,,,20,CG,3,20,,,,0,0,0,1,1,1,1,,,
187,24,6,2008,Rvienneau,,,,,18,CG,4,1,f,53,,0,0,1,0,0,0,1,,,
188,24,6,2008,Rvienneau,,,,,18,CG,4,2,m,58,,0,0,1,0,0,0,1,,,
189,24,6,2008,Rvienneau,,,,,18,CG,4,2,f,68,,0,0,1,0,0,0,1,,,
190,24,6,2008,Rvienneau,,,,,18,CG,4,3,m,39,,0,0,1,0,0,0,1,,,
191,24,6,2008,Rvienneau,,,,,18,CG,4,4,f,63,,0,0,0,1,0,0,1,,,
192,24,6,2008,Rvienneau,,,,,18,CG,4,4,f,73,,0,0,0,1,0,0,1,,,
193,24,6,2008,Rvienneau,,,,,18,CG,4,4,m,27,,0,0,0,1,0,0,1,,,
194,24,6,2008,Rvienneau,,,,,18,CG,4,5,,,,0,0,0,1,0,0,1,,,
195,24,6,2008,Rvienneau,,,,,18,CG,4,6,f,66,,0,0,0,1,0,0,1,,,
196,24,6,2008,Rvienneau,,,,,18,CG,4,7,m,55,,0,0,0,1,0,0,1,,,
197,24,6,2008,Rvienneau,,,,,18,CG,4,7,m,66,,0,0,0,1,0,0,1,,,
198,24,6,2008,Rvienneau,,,,,18,CG,4,8,f,45,,0,0,0,1,0,0,1,,,
199,24,6,2008,Rvienneau,,,,,18,CG,4,9,m,67,,0,0,0,1,0,0,1,,,
200,24,6,2008,Rvienneau,,,,,18,CG,4,10,f,69,,0,0,0,1,0,0,1,,,
201,24,6,2008,Rvienneau,,,,,18,CG,4,10,f,59,,0,0,0,1,0,0,1,,,
202,24,6,2008,Rvienneau,,,,,18,CG,4,10,f,36,,0,0,0,1,0,0,1,,,
203,24,6,2008,Rvienneau,,,,,18,CG,4,11,m,58,,0,0,0,1,0,0,1,,,
204,24,6,2008,Rvienneau,,,,,18,CG,4,11,b0,78,,0,0,0,1,0,0,1,,,
205,24,6,2008,Rvienneau,,,,,18,CG,4,12,f,60,,0,0,0,1,0,0,1,,,
206,24,6,2008,Rvienneau,,,,,18,CG,4,13,f,72,,0,0,0,1,0,0,1,,,
207,24,6,2008,Rvienneau,,,,,18,CG,4,14,f,64,,0,0,0,1,0,0,1,,,
208,24,6,2008,Rvienneau,,,,,18,CG,4,17,,,,1,0,0,1,0,0,1,,,
209,24,6,2008,Rvienneau,,,,,18,CG,4,18,f,82,,1,0,0,1,0,0,1,,,
210,24,6,2008,Rvienneau,,,,,18,CG,4,19,,,,1,0,0,1,0,0,1,,,
211,24,6,2008,Rvienneau,,,,,18,CG,4,20,,,,1,0,0,1,0,0,1,,,
212,24,6,2008,Gpaulin,,,,,18,CG,4,1,,,,1,0,0,1,0,1,0,,,
213,24,6,2008,Gpaulin,,,,,18,CG,4,2,m,69,,1,0,0,1,0,1,1,,,
214,24,6,2008,Gpaulin,,,,,18,CG,4,2,f,34,,1,0,0,1,0,1,1,,,
215,24,6,2008,Gpaulin,,,,,18,CG,4,3,f,40,,1,0,0,1,0,1,0,,,
216,24,6,2008,Gpaulin,,,,,18,CG,4,3,m,33,,1,0,0,1,0,1,0,,,
217,24,6,2008,Gpaulin,,,,,18,CG,4,3,f,67,,1,0,0,1,0,1,0,,,
218,24,6,2008,Gpaulin,,,,,18,CG,4,3,m,67,,1,0,0,1,0,1,0,,,
219,24,6,2008,Gpaulin,,,,,18,CG,4,4,f,56,,1,0,0,1,0,1,0,,,
220,24,6,2008,Gpaulin,,,,,18,CG,4,4,m,45,,1,0,0,1,0,1,0,,,
221,24,6,2008,Gpaulin,,,,,18,CG,4,5,f,74,,1,0,0,1,0,1,1,,,
222,24,6,2008,Gpaulin,,,,,18,CG,4,6,m,62,,1,0,0,1,0,1,0,,,
223,24,6,2008,Gpaulin,,,,,18,CG,4,7,,,,1,0,0,1,0,1,0,,,
224,24,6,2008,Gpaulin,,,,,18,CG,4,8,,,,1,0,0,1,0,1,1,,,
225,24,6,2008,Gpaulin,,,,,18,CG,4,9,m,34,,1,0,0,1,0,1,1,,,
226,24,6,2008,Gpaulin,,,,,18,CG,4,10,f,55,,1,0,0,1,0,1,1,,,
227,24,6,2008,Gpaulin,,,,,18,CG,4,10,m,60,,1,0,0,1,0,1,1,,,
228,24,6,2008,Gpaulin,,,,,18,CG,4,11,m,65,,1,0,0,1,0,1,1,,,
229,24,6,2008,Gpaulin,,,,,18,CG,4,11,m,47,,1,0,0,1,0,1,1,,,
230,24,6,2008,Gpaulin,,,,,18,CG,4,12,f,53,,1,0,0,1,0,1,0,,,
231,24,6,2008,Gpaulin,,,,,18,CG,4,13,f,56,,1,0,0,1,0,1,0,,,
232,24,6,2008,Gpaulin,,,,,18,CG,4,14,,,,1,0,0,1,0,1,1,,,
233,24,6,2008,Gpaulin,,,,,18,CG,4,15,f,45,,1,0,0,1,0,1,1,,,
234,24,6,2008,Gpaulin,,,,,18,CG,4,16,,,,1,0,0,1,0,1,0,,,
235,24,6,2008,Gpaulin,,,,,18,CG,4,17,m,65,,1,0,0,1,0,1,0,,,
236,24,6,2008,Gpaulin,,,,,18,CG,4,18,m,45,,1,0,0,1,0,1,0,,,
237,24,6,2008,Gpaulin,,,,,18,CG,4,19,f,62,,1,0,0,1,0,1,0,,,
238,24,6,2008,Gpaulin,,,,,18,CG,4,20,,,,1,0,0,1,0,1,0,,,
239,24,6,2008,Dgiard,,,,,18,CG,5,1,m,46,,1,0,1,1,1,0,1,,,
240,24,6,2008,Dgiard,,,,,18,CG,5,2,m,32,,1,0,1,1,1,0,1,,,
241,24,6,2008,Dgiard,,,,,18,CG,5,2,f,56,,1,0,1,1,1,0,1,,,
242,24,6,2008,Dgiard,,,,,18,CG,5,2,m,65,,1,0,1,1,1,0,1,,,
243,24,6,2008,Dgiard,,,,,18,CG,5,3,m,51,,1,0,1,1,1,1,1,,,
244,24,6,2008,Dgiard,,,,,18,CG,5,3,f,41,,1,0,1,1,1,1,1,,,
245,24,6,2008,Dgiard,,,,,18,CG,5,4,f,31,,1,0,0,1,1,0,1,,,
246,24,6,2008,Dgiard,,,,,18,CG,5,4,m,42,,1,0,0,1,1,0,1,,,
247,24,6,2008,Dgiard,,,,,18,CG,5,5,m,70,,1,0,1,1,1,1,1,,,
248,24,6,2008,Dgiard,,,,,18,CG,5,6,f,46,,1,0,1,1,1,0,1,,,
249,24,6,2008,Dgiard,,,,,18,CG,5,7,m,33,,1,0,1,1,1,0,1,,,
250,24,6,2008,Dgiard,,,,,18,CG,5,7,f,34,,1,0,1,1,1,0,1,,,
251,24,6,2008,Dgiard,,,,,18,CG,5,8,m,43,,1,0,0,1,1,0,1,,,
252,24,6,2008,Dgiard,,,,,18,CG,5,9,f,57,,1,0,1,1,1,0,1,,,
253,24,6,2008,Dgiard,,,,,18,CG,5,11,,,,1,0,1,1,1,1,1,,,
254,24,6,2008,Dgiard,,,,,18,CG,5,12,m,85,,1,0,1,1,1,1,1,,,
255,24,6,2008,Dgiard,,,,,18,CG,5,12,f,74,,1,0,1,1,1,1,1,,,
256,24,6,2008,Dgiard,,,,,18,CG,5,13,,,,1,0,1,1,1,1,1,,,
257,24,6,2008,Dgiard,,,,,18,CG,5,14,f,43,,1,0,1,1,1,1,1,,,
258,24,6,2008,Dgiard,,,,,18,CG,5,14,f,56,,1,0,1,1,1,1,1,,,
259,24,6,2008,Dgiard,,,,,18,CG,5,14,f,77,,1,0,1,1,1,1,1,,,
260,24,6,2008,Dgiard,,,,,18,CG,5,15,m,28,,1,0,1,1,1,0,1,,,
261,24,6,2008,Dgiard,,,,,18,CG,5,16,m,61,,1,0,1,1,1,1,1,,,
262,24,6,2008,Dgiard,,,,,18,CG,5,16,f,43,,1,0,1,1,1,1,1,,,
263,24,6,2008,Dgiard,,,,,18,CG,5,17,m,46,,1,0,1,1,1,1,1,,,
264,24,6,2008,Dgiard,,,,,18,CG,5,18,m,36,,1,0,1,1,1,0,1,,,
265,24,6,2008,Dgiard,,,,,18,CG,5,18,m,56,,1,0,1,1,1,0,1,,,
266,24,6,2008,Dgiard,,,,,18,CG,5,19,m,114,,1,0,1,1,1,1,1,,,
267,24,6,2008,Dgiard,,,,,18,CG,5,19,m,54,,1,0,1,1,1,1,1,,,
268,24,6,2008,Dgiard,,,,,18,CG,5,19,m,45,,1,0,1,1,1,0,1,,,
269,24,6,2008,Mcomeau,,,,,18,CG,5,1,m,58,,0,0,0,1,1,1,1,,,
270,24,6,2008,Mcomeau,,,,,18,CG,5,2,f,47,,0,0,0,1,1,1,1,,,
271,24,6,2008,Mcomeau,,,,,18,CG,5,2,m,40,,0,0,0,1,1,1,1,,,
272,24,6,2008,Mcomeau,,,,,18,CG,5,2,f,37,,0,0,0,1,1,1,1,,,
