Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
23,24,6,2009,Bcomeau,,,,,,SH,1,11,b1,71,,,,,,,,,,,
24,24,6,2009,Bcomeau,,,,,,SH,1,11,m,40,,,,,,,,,,,
25,24,6,2009,Bcomeau,,,,,,SH,1,12,m,75,,,,,,,,,,,
26,24,6,2009,Bcomeau,,,,,,SH,1,13,,,,,,,,,,,,,
27,24,6,2009,Bcomeau,,,,,,SH,1,14,,,,,,,,,,,,,
28,24,6,2009,Bcomeau,,,,,,SH,1,18,,,,,,,,,,,,,
29,24,6,2009,Bcomeau,,,,,,SH,1,19,,,,,,,,,,,,,
30,24,6,2009,Rvienneau,,,,,,SH,2,14,i,130,,,,,,,,,,,
31,24,6,2009,Rvienneau,,,,,,SH,2,16,i,80,,,,,,,,,,,
32,24,6,2009,Rvienneau,,,,,,SH,2,17,m,83,,,,,,,,,,,
33,24,6,2009,Rvienneau,,,,,,SH,2,17,m,50,,,,,,,,,,,
34,24,6,2009,Gpaulin,,,,,,SH,2,1,f,25,,,,,,,,,,LS,
35,24,6,2009,Gpaulin,,,,,,SH,2,2,,,,,,,,,,,,,
36,24,6,2009,Gpaulin,,,,,,SH,2,5,i,75,,,,,,,,,,,
37,24,6,2009,Gpaulin,,,,,,SH,2,7,i,90,,,,,,,,,,,
38,24,6,2009,Gpaulin,,,,,,SH,2,9,i,100,,,,,,,,,,,
39,24,6,2009,Gpaulin,,,,,,SH,2,11,i,130,,,,,,,,,,,
40,24,6,2009,Gpaulin,,,,,,SH,2,19,m,120,,,,,,,,,,,
41,24,6,2009,Bcomeau,,,,,,SH,3,1,m,56,,,,,,,,,,13LS,
42,24,6,2009,Bcomeau,,,,,,SH,3,1,m,46,,,,,,,,,,,
43,24,6,2009,Bcomeau,,,,,,SH,3,1,m,53,,,,,,,,,,,
44,24,6,2009,Bcomeau,,,,,,SH,3,1,m,30,,,,,,,,,,,
45,24,6,2009,Bcomeau,,,,,,SH,3,2,f,56,,,,,,,,,,,
46,24,6,2009,Bcomeau,,,,,,SH,3,2,m,61,,,,,,,,,,,
47,24,6,2009,Bcomeau,,,,,,SH,3,3,f,34,,,,,,,,,,,
48,24,6,2009,Bcomeau,,,,,,SH,3,4,f,35,,,,,,,,,,,
49,24,6,2009,Bcomeau,,,,,,SH,3,5,,,,,,,,,,,,,
50,24,6,2009,Bcomeau,,,,,,SH,3,6,f,59,,,,,,,,,,,
51,24,6,2009,Bcomeau,,,,,,SH,3,6,f,66,,,,,,,,,,,
52,24,6,2009,Bcomeau,,,,,,SH,3,6,m,45,,,,,,,,,,,
53,24,6,2009,Bcomeau,,,,,,SH,3,7,m,69,,,,,,,,,,,
54,24,6,2009,Bcomeau,,,,,,SH,3,8,m,95,,,,,,,,,,,
55,24,6,2009,Bcomeau,,,,,,SH,3,9,m,35,,,,,,,,,,,
56,24,6,2009,Bcomeau,,,,,,SH,3,9,b2,76,,,,,,,,,,,
57,24,6,2009,Bcomeau,,,,,,SH,3,10,f,38,,,,,,,,,,,
58,24,6,2009,Bcomeau,,,,,,SH,3,10,f,45,,,,,,,,,,,
59,24,6,2009,Bcomeau,,,,,,SH,3,10,f,30,,,,,,,,,,,
60,24,6,2009,Bcomeau,,,,,,SH,3,12,f,28,,,,,,,,,,,
61,24,6,2009,Bcomeau,,,,,,SH,3,13,f,55,,,,,,,,,,,
62,24,6,2009,Bcomeau,,,,,,SH,3,14,f,70,,,,,,,,,,,
63,24,6,2009,Bcomeau,,,,,,SH,3,14,m,71,,,,,,,,,,,
64,24,6,2009,Bcomeau,,,,,,SH,3,15,m,77,,,,,,,,,,,
65,24,6,2009,Mcomeau,,,,,,SH,3,1,M,115,,,,,,,,,,,
66,24,6,2009,Mcomeau,,,,,,SH,3,1,F,45,,,,,,,,,,,
67,24,6,2009,Mcomeau,,,,,,SH,3,2,F,58,,,,,,,,,,,
68,24,6,2009,Mcomeau,,,,,,SH,3,3,F,78,,,,,,,,,,,
69,24,6,2009,Mcomeau,,,,,,SH,3,4,F,54,,,,,,,,,,,
70,24,6,2009,Mcomeau,,,,,,SH,3,4,M,58,,,,,,,,,,,
71,24,6,2009,Mcomeau,,,,,,SH,3,5,F,42,,,,,,,,,,,
72,24,6,2009,Mcomeau,,,,,,SH,3,5,F,52,,,,,,,,,,,
73,24,6,2009,Mcomeau,,,,,,SH,3,5,F,58,,,,,,,,,,,
74,24,6,2009,Mcomeau,,,,,,SH,3,6,,,,,,,,,,,,,
75,24,6,2009,Mcomeau,,,,,,SH,3,7,F,66,,,,,,,,,,,
76,24,6,2009,Mcomeau,,,,,,SH,3,7,M,33,,,,,,,,,,,
77,24,6,2009,Mcomeau,,,,,,SH,3,8,,,,,,,,,,,,,
78,24,6,2009,Mcomeau,,,,,,SH,3,9,F,38,,,,,,,,,,,
79,24,6,2009,Mcomeau,,,,,,SH,3,9,M,68,,,,,,,,,,,
80,24,6,2009,Mcomeau,,,,,,SH,3,10,F,30,,,,,,,,,,,
81,24,6,2009,Mcomeau,,,,,,SH,3,10,F,50,,,,,,,,,,,
82,24,6,2009,Mcomeau,,,,,,SH,3,10,M,68,,,,,,,,,,,
83,24,6,2009,Mcomeau,,,,,,SH,3,11,F,56,,,,,,,,,,,
84,24,6,2009,Mcomeau,,,,,,SH,3,12,F,56,,,,,,,,,,,
85,24,6,2009,Mcomeau,,,,,,SH,3,12,M,55,,,,,,,,,,,
86,24,6,2009,Mcomeau,,,,,,SH,3,13,,,,,,,,,,,,,
87,24,6,2009,Mcomeau,,,,,,SH,3,14,M,83,,,,,,,,,,,
88,24,6,2009,Gpaulin,,,,,,SH,4,1,m,54,,,,,,,,,,4ls,
89,24,6,2009,Gpaulin,,,,,,SH,4,4,m,70,,,,,,,,,,,
90,24,6,2009,Gpaulin,,,,,,SH,4,12,m,65,,,,,,,,,,,
91,24,6,2009,Gpaulin,,,,,,SH,4,13,,,,,,,,,,,,,
92,24,6,2009,Gpaulin,,,,,,SH,4,14,,,,,,,,,,,,,
93,24,6,2009,Gpaulin,,,,,,SH,4,15,,,,,,,,,,,,,
94,24,6,2009,Gpaulin,,,,,,SH,4,16,,,,,,,,,,,,,
95,24,6,2009,Gpaulin,,,,,,SH,4,17,,,,,,,,,,,,,
96,24,6,2009,Gpaulin,,,,,,SH,4,18,,,,,,,,,,,,,
97,24,6,2009,Gpaulin,,,,,,SH,4,19,,,,,,,,,,,,,
98,24,6,2009,Gpaulin,,,,,,SH,4,20,,,,,,,,,,,,,
99,24,6,2009,Rvienneau,,,,,,SH,4,2,m,72,,,,,,,,,,,
100,24,6,2009,Rvienneau,,,,,,SH,4,2,m,68,,,,,,,,,,,
101,24,6,2009,Rvienneau,,,,,,SH,4,3,,,,,,,,,,,,,
102,24,6,2009,Rvienneau,,,,,,SH,4,4,m,84,,,,,,,,,,,
103,24,6,2009,Rvienneau,,,,,,SH,4,12,,,,,,,,,,,,,
104,24,6,2009,Rvienneau,,,,,,SH,4,13,,,,,,,,,,,,,
105,24,6,2009,Rvienneau,,,,,,SH,4,14,,,,,,,,,,,,,
106,24,6,2009,Rvienneau,,,,,,SH,4,15,,,,,,,,,,,,,
107,24,6,2009,Mcomeau,,,,,,SH,5,3,m,56,,,,,,,,,,,
108,24,6,2009,Mcomeau,,,,,,SH,5,4,,,,,,,,,,,,,
109,24,6,2009,Mcomeau,,,,,,SH,5,13,,,,,,,,,,,,,
110,24,6,2009,Mcomeau,,,,,,SH,5,18,,,,,,,,,,,,,
111,24,6,2009,Mcomeau,,,,,,SH,5,19,,,,,,,,,,,,,
112,24,6,2009,Rvienneau,,,,,,SH,5,3,f,54,,,,,,,,,,,
113,24,6,2009,Rvienneau,,,,,,SH,5,4,m,24,,,,,,,,,,,
114,24,6,2009,Rvienneau,,,,,,SH,5,5,,,,,,,,,,,,,
115,24,6,2009,Rvienneau,,,,,,SH,5,6,,,,,,,,,,,,,
116,24,6,2009,Rvienneau,,,,,,SH,5,7,,,,,,,,,,,,,
117,24,6,2009,Rvienneau,,,,,,SH,5,8,,,,,,,,,,,,,
118,24,6,2009,Rvienneau,,,,,,SH,5,16,,,,,,,,,,,,,
119,24,6,2009,Rvienneau,,,,,,SH,5,17,m,33,,,,,,,,,,,
120,24,6,2009,Rvienneau,,,,,,SH,5,18,,,,,,,,,,,,,
121,24,6,2009,Rvienneau,,,,,,SH,5,19,m,95,,,,,,,,,,,
122,24,6,2009,Gpaulin,,,,,,SH,6,2,f,77,,,,,,,,,,,
123,24,6,2009,Gpaulin,,,,,,SH,6,2,f,54,,,,,,,,,,,
124,24,6,2009,Gpaulin,,,,,,SH,6,6,,,,,,,,,,,,,
125,24,6,2009,Gpaulin,,,,,,SH,6,7,,,,,,,,,,,,,
126,24,6,2009,Gpaulin,,,,,,SH,6,8,m,58,,,,,,,,,,,
127,24,6,2009,Gpaulin,,,,,,SH,6,9,i,100,Lost,,,,,,,,,,
128,24,6,2009,Gpaulin,,,,,,SH,6,10,i,80,Lost,,,,,,,,,,
129,24,6,2009,Gpaulin,,,,,,SH,6,11,,,,,,,,,,,,,
130,24,6,2009,Gpaulin,,,,,,SH,6,12,,,,,,,,,,,,,
131,24,6,2009,Gpaulin,,,,,,SH,6,13,,,,,,,,,,,,,
132,24,6,2009,Gpaulin,,,,,,SH,6,14,m,80,,,,,,,,,,,
133,24,6,2009,Gpaulin,,,,,,SH,6,15,,,,,,,,,,,,,
134,24,6,2009,Gpaulin,,,,,,SH,6,16,f,67,,,,,,,,,,,
135,24,6,2009,Gpaulin,,,,,,SH,6,17,f,31,,,,,,,,,,,
136,24,6,2009,Gpaulin,,,,,,SH,6,18,,,,,,,,,,,,,
137,24,6,2009,Gpaulin,,,,,,SH,6,19,,,,,,,,,,,,,
138,24,6,2009,Gpaulin,,,,,,SH,6,20,,,,,,,,,,,,,
139,24,6,2009,Mcomeau,,,,,,SH,6,1,,,,,,,,,,,,,
140,24,6,2009,Mcomeau,,,,,,SH,6,2,f,75,,,,,,,,,,,
141,24,6,2009,Mcomeau,,,,,,SH,6,2,m,90,,,,,,,,,,,
142,24,6,2009,Mcomeau,,,,,,SH,6,8,m,80,,,,,,,,,,,
143,24,6,2009,Mcomeau,,,,,,SH,6,8,f,75,,,,,,,,,,,
144,24,6,2009,Mcomeau,,,,,,SH,6,9,f,55,,,,,,,,,,,
145,24,6,2009,Mcomeau,,,,,,SH,6,9,f,38,,,,,,,,,,,
146,24,6,2009,Mcomeau,,,,,,SH,6,10,f,50,,,,,,,,,,,
147,24,6,2009,Mcomeau,,,,,,SH,6,10,m,55,,,,,,,,,,,
148,24,6,2009,Mcomeau,,,,,,SH,6,11,f,58,,,,,,,,,,,
149,24,6,2009,Mcomeau,,,,,,SH,6,12,f,57,,,,,,,,,,,
150,24,6,2009,Mcomeau,,,,,,SH,6,13,,,,,,,,,,,,,
151,24,6,2009,Mcomeau,,,,,,SH,6,14,,,,,,,,,,,,,
152,24,6,2009,Mcomeau,,,,,,SH,6,15,f,55,,,,,,,,,,,
153,24,6,2009,Mcomeau,,,,,,SH,6,16,m,67,,,,,,,,,,,
154,24,6,2009,Mcomeau,,,,,,SH,6,17,,,,,,,,,,,,,
155,24,6,2009,Mcomeau,,,,,,SH,6,18,,,,,,,,,,,,,
156,24,6,2009,Mcomeau,,,,,,SH,6,19,f,53,,,,,,,,,,,
157,24,6,2009,Mcomeau,,,,,,SH,6,19,f,65,,,,,,,,,,,
158,24,6,2009,Mcomeau,,,,,,SH,6,20,,,,,,,,,,,,,
159,25,6,2009,Mcomeau,,,,,,SH,8,1,m,82,,,,,,,,,,,
160,25,6,2009,Mcomeau,,,,,,SH,8,1,f,39,,,,,,,,,,,
161,25,6,2009,Mcomeau,,,,,,SH,8,3,f,60,,,,,,,,,,,
162,25,6,2009,Mcomeau,,,,,,SH,8,4,m,72,,,,,,,,,,,
163,25,6,2009,Mcomeau,,,,,,SH,8,5,,,,,,,,,,,,,
164,25,6,2009,Mcomeau,,,,,,SH,8,6,,,,,,,,,,,,,
165,25,6,2009,Mcomeau,,,,,,SH,8,12,m,63,,,,,,,,,,,
166,25,6,2009,Mcomeau,,,,,,SH,8,13,f,62,,,,,,,,,,,
167,25,6,2009,Mcomeau,,,,,,SH,8,14,,,,,,,,,,,,,
168,25,6,2009,Mcomeau,,,,,,SH,8,15,f,65,,,,,,,,,,,
169,25,6,2009,Mcomeau,,,,,,SH,8,18,,,,,,,,,,,,,
170,25,6,2009,Mcomeau,,,,,,SH,8,19,f,70,,,,,,,,,,,
171,25,6,2009,Mcomeau,,,,,,SH,8,19,m,72,,,,,,,,,,,
172,25,6,2009,Mcomeau,,,,,,SH,8,20,m,85,,,,,,,,,,,
173,25,6,2009,Mcomeau,,,,,,SH,8,20,m,75,,,,,,,,,,,
174,25,6,2009,Bcomeau,,,,,,SH,8,1,m,67,,,,,,,,,,,
175,25,6,2009,Bcomeau,,,,,,SH,8,2,,,,,,,,,,,,,
176,25,6,2009,Bcomeau,,,,,,SH,8,3,,,,,,,,,,,,,
177,25,6,2009,Bcomeau,,,,,,SH,8,4,,,,,,,,,,,,,
178,25,6,2009,Bcomeau,,,,,,SH,8,12,f,56,,,,,,,,,,,
179,25,6,2009,Bcomeau,,,,,,SH,8,13,m,45,,,,,,,,,,,
180,25,6,2009,Bcomeau,,,,,,SH,8,14,i,140,,,,,,,,,,,
181,25,6,2009,Bcomeau,,,,,,SH,8,15,m,67,,,,,,,,,,,
182,25,6,2009,Bcomeau,,,,,,SH,8,15,m,61,,,,,,,,,,,
183,25,6,2009,Bcomeau,,,,,,SH,8,15,f,90,,,,,,,,,,,
184,25,6,2009,Bcomeau,,,,,,SH,8,16,,,,,,,,,,,,,
185,25,6,2009,Bcomeau,,,,,,SH,8,18,,,,,,,,,,,,,
186,25,6,2009,Bcomeau,,,,,,SH,8,19,,,,,,,,,,,,,
187,25,6,2009,Bcomeau,,,,,,SH,8,20,m,51,,,,,,,,,,,
188,25,6,2009,Bcomeau,,,,,,SH,8,20,f,45,,,,,,,,,,,
189,25,6,2009,Gpaulin,,,,,,SH,9,1,,,,,,,,,,,3LS,,
190,25,6,2009,Gpaulin,,,,,,SH,9,2,m,22,,,,,,,,,,,
191,25,6,2009,Gpaulin,,,,,,SH,9,3,,,,,,,,,,,,,
192,25,6,2009,Gpaulin,,,,,,SH,9,4,,,,,,,,,,,,,
193,25,6,2009,Gpaulin,,,,,,SH,9,5,,,,,,,,,,,,,
194,25,6,2009,Gpaulin,,,,,,SH,9,6,f,45,,,,,,,,,,,
195,25,6,2009,Gpaulin,,,,,,SH,9,7,f,67,,,,,,,,,,,
196,25,6,2009,Gpaulin,,,,,,SH,9,7,f,65,,,,,,,,,,,
197,25,6,2009,Gpaulin,,,,,,SH,9,8,,,,,,,,,,,,,
198,25,6,2009,Gpaulin,,,,,,SH,9,9,,,,,,,,,,,,,
199,25,6,2009,Gpaulin,,,,,,SH,9,10,,,,,,,,,,,,,
200,25,6,2009,Gpaulin,,,,,,SH,9,11,m,55,,,,,,,,,,,
201,25,6,2009,Gpaulin,,,,,,SH,9,12,m,70,,,,,,,,,,,
202,25,6,2009,Gpaulin,,,,,,SH,9,12,f,55,,,,,,,,,,,
203,25,6,2009,Gpaulin,,,,,,SH,9,13,,,,,,,,,,,,,
204,25,6,2009,Gpaulin,,,,,,SH,9,14,,,,,,,,,,,,,
205,25,6,2009,Arondo,,,,,,SH,9,1,,,,,,,,,,,4LS,,
206,25,6,2009,Arondo,,,,,,SH,9,2,,,,,,,,,,,,,
207,25,6,2009,Arondo,,,,,,SH,9,6,,,,,,,,,,,,,
208,25,6,2009,Arondo,,,,,,SH,9,7,,,,,,,,,,,,,
209,25,6,2009,Arondo,,,,,,SH,9,8,f,68,,,,,,,,,,,
210,25,6,2009,Arondo,,,,,,SH,9,9,,,,,,,,,,,,,
211,25,6,2009,Arondo,,,,,,SH,9,10,,,,,,,,,,,,,
212,25,6,2009,Arondo,,,,,,SH,9,11,m,53,,,,,,,,,,,
213,25,6,2009,Arondo,,,,,,SH,9,12,,,,,,,,,,,,,
214,25,6,2009,Arondo,,,,,,SH,9,13,m,55,,,,,,,,,,,
215,25,6,2009,Mcomeau,,,,,,SH,10,1,f,67,,,,,,,,,,,
216,25,6,2009,Mcomeau,,,,,,SH,10,11,,,,,,,,,,,,,
217,25,6,2009,Mcomeau,,,,,,SH,10,12,,,,,,,,,,,,,
218,25,6,2009,Mcomeau,,,,,,SH,10,13,,,,,,,,,,,,,
219,25,6,2009,Mcomeau,,,,,,SH,10,14,f,53,,,,,,,,,,,
220,25,6,2009,Mcomeau,,,,,,SH,10,15,,,,,,,,,,,,,
221,25,6,2009,Mcomeau,,,,,,SH,10,16,m,52,,,,,,,,,,,
222,25,6,2009,Mcomeau,,,,,,SH,10,18,m,61,,,,,,,,,,,
223,25,6,2009,Mcomeau,,,,,,SH,10,19,f,73,,,,,,,,,,,
224,25,6,2009,Mcomeau,,,,,,SH,10,20,,,,,,,,,,,,,
225,25,6,2009,Bcomeau,,,,,,SH,10,2,,,,,,,,,,,,,
226,25,6,2009,Bcomeau,,,,,,SH,10,8,,,,,,,,,,,,,
227,25,6,2009,Bcomeau,,,,,,SH,10,10,,,,,,,,,,,,,
228,25,6,2009,Bcomeau,,,,,,SH,10,11,,,,,,,,,,,,,
229,25,6,2009,Bcomeau,,,,,,SH,10,12,,,,,,,,,,,,,
230,25,6,2009,Bcomeau,,,,,,SH,10,13,f,59,,,,,,,,,,,
231,25,6,2009,Bcomeau,,,,,,SH,10,15,f,65,,,,,,,,,,,
232,25,6,2009,Bcomeau,,,,,,SH,10,16,f,55,,,,,,,,,,,
233,25,6,2009,Bcomeau,,,,,,SH,10,17,,,,,,,,,,,,,
234,25,6,2009,Bcomeau,,,,,,SH,10,20,,,,,,,,,,,,,
235,25,6,2009,Arondo,,,,,,SH,12,1,,,,,,,,,,,,,
236,25,6,2009,Arondo,,,,,,SH,12,11,,,,,,,,,,,,,
237,25,6,2009,Arondo,,,,,,SH,12,16,f,45,,,,,,,,,,,
238,25,6,2009,Arondo,,,,,,SH,12,17,f,80,,,,,,,,,,,
239,25,6,2009,Arondo,,,,,,SH,12,18,,,,,,,,,,,,,
240,25,6,2009,Gpaulin,,,,,,SH,12,1,f,50,,,,,,,,,,,
241,25,6,2009,Gpaulin,,,,,,SH,12,6,,,,,,,,,,,,,
242,25,6,2009,Gpaulin,,,,,,SH,12,7,m,40,,,,,,,,,,,
243,25,6,2009,Gpaulin,,,,,,SH,12,8,f,61,,,,,,,,,,,
244,25,6,2009,Gpaulin,,,,,,SH,12,9,,,,,,,,,,,,,
245,25,6,2009,Gpaulin,,,,,,SH,12,10,,,,,,,,,,,,,
246,25,6,2009,Gpaulin,,,,,,SH,12,19,m,35,,,,,,,,,,,
247,25,6,2009,Gpaulin,,,,,,SH,12,20,,,,,,,,,,,,,
248,25,6,2009,Mcomeau,,,,,,SH,13,4,f,40,,,,,,,,,,,
249,25,6,2009,Mcomeau,,,,,,SH,13,5,m,78,,,,,,,,,,,
250,25,6,2009,Mcomeau,,,,,,SH,13,6,,,,,,,,,,,,,
251,25,6,2009,Mcomeau,,,,,,SH,13,10,,,,,,,,,,,,,
252,25,6,2009,Mcomeau,,,,,,SH,13,12,f,63,,,,,,,,,,,
253,25,6,2009,Mcomeau,,,,,,SH,13,15,,,,,,,,,,,,,
254,25,6,2009,Bcomeau,,,,,,SH,13,1,f,41,,,,,,,,,,,
255,25,6,2009,Bcomeau,,,,,,SH,13,2,,,,,,,,,,,,,
256,25,6,2009,Bcomeau,,,,,,SH,13,6,m,78,,,,,,,,,,,
257,25,6,2009,Bcomeau,,,,,,SH,13,13,f,33,,,,,,,,,,,
258,25,6,2009,Bcomeau,,,,,,SH,13,15,m,40,,,,,,,,,,,
259,25,6,2009,Bcomeau,,,,,,SH,13,15,f,39,,,,,,,,,,,
260,25,6,2009,Bcomeau,,,,,,SH,13,16,m,55,,,,,,,,,,,
261,25,6,2009,Bcomeau,,,,,,SH,13,17,m,46,,,,,,,,,,,
262,25,6,2009,Bcomeau,,,,,,SH,13,18,,,,,,,,,,,,,
263,26,6,2009,Bcomeau,,,,,,CG,1,1,b2,130,,,,,,,,,,,
264,26,6,2009,Bcomeau,,,,,,CG,1,2,,,,,,,,,,,,,
265,26,6,2009,Bcomeau,,,,,,CG,1,3,f,56,,,,,,,,,,,
266,26,6,2009,Bcomeau,,,,,,CG,1,3,f,56,,,,,,,,,,,
267,26,6,2009,Bcomeau,,,,,,CG,1,4,,,,,,,,,,,,,
268,26,6,2009,Bcomeau,,,,,,CG,1,5,,,,,,,,,,,,,
269,26,6,2009,Bcomeau,,,,,,CG,1,6,f,25,,,,,,,,,,,
270,26,6,2009,Bcomeau,,,,,,CG,1,7,m,46,,,,,,,,,,,
271,26,6,2009,Bcomeau,,,,,,CG,1,8,m,55,,,,,,,,,,,
272,26,6,2009,Bcomeau,,,,,,CG,1,8,m,45,,,,,,,,,,,
273,26,6,2009,Bcomeau,,,,,,CG,1,9,f,61,,,,,,,,,,,
274,26,6,2009,Bcomeau,,,,,,CG,1,10,m,45,,,,,,,,,,,
275,26,6,2009,Bcomeau,,,,,,CG,1,11,m,63,,,,,,,,,,,
276,26,6,2009,Bcomeau,,,,,,CG,1,12,f,52,,,,,,,,,,,
277,26,6,2009,Bcomeau,,,,,,CG,1,13,,,,,,,,,,,,,
278,26,6,2009,Bcomeau,,,,,,CG,1,14,,,,,,,,,,,,,
279,26,6,2009,Bcomeau,,,,,,CG,1,15,,,,,,,,,,,,,
280,26,6,2009,Bcomeau,,,,,,CG,1,16,f,28,,,,,,,,,,,
281,26,6,2009,Bcomeau,,,,,,CG,1,17,m,47,,,,,,,,,,,
282,26,6,2009,Bcomeau,,,,,,CG,1,18,m,58,,,,,,,,,,,
283,26,6,2009,Bcomeau,,,,,,CG,1,19,m,47,,,,,,,,,,,
284,26,6,2009,Bcomeau,,,,,,CG,1,20,m,41,,,,,,,,,,,
285,26,6,2009,Bcomeau,,,,,,CG,1,20,m,44,,,,,,,,,,,
286,26,6,2009,Bcomeau,,,,,,CG,1,20,m,64,,,,,,,,,,,
287,26,6,2009,Mcomeau,,,,,,CG,1,1,,,,,,,,,,,,,
288,26,6,2009,Mcomeau,,,,,,CG,1,2,f,28,,,,,,,,,,,
289,26,6,2009,Mcomeau,,,,,,CG,1,2,m,53,,,,,,,,,,,
290,26,6,2009,Mcomeau,,,,,,CG,1,3,f,45,,,,,,,,,,,
291,26,6,2009,Mcomeau,,,,,,CG,1,4,,,,,,,,,,,,,
292,26,6,2009,Mcomeau,,,,,,CG,1,5,m,52,,,,,,,,,,,
293,26,6,2009,Mcomeau,,,,,,CG,1,6,,,,,,,,,,,,,
294,26,6,2009,Mcomeau,,,,,,CG,1,7,f,44,,,,,,,,,,,
295,26,6,2009,Mcomeau,,,,,,CG,1,7,m,32,,,,,,,,,,,
296,26,6,2009,Mcomeau,,,,,,CG,1,8,m,67,,,,,,,,,,,
297,26,6,2009,Mcomeau,,,,,,CG,1,9,m,84,,,,,,,,,,,
298,26,6,2009,Mcomeau,,,,,,CG,1,9,m,23,,,,,,,,,,,
299,26,6,2009,Mcomeau,,,,,,CG,1,9,f,32,,,,,,,,,,,
300,26,6,2009,Mcomeau,,,,,,CG,1,10,,,,,,,,,,,,,
301,26,6,2009,Mcomeau,,,,,,CG,1,11,m,51,,,,,,,,,,,
302,26,6,2009,Mcomeau,,,,,,CG,1,11,m,44,,,,,,,,,,,
303,26,6,2009,Mcomeau,,,,,,CG,1,11,f,90,,,,,,,,,,,
304,26,6,2009,Mcomeau,,,,,,CG,1,11,m,48,,,,,,,,,,,
305,26,6,2009,Mcomeau,,,,,,CG,1,12,m,55,,,,,,,,,,,
306,26,6,2009,Mcomeau,,,,,,CG,1,13,,,,,,,,,,,,,
307,26,6,2009,Mcomeau,,,,,,CG,1,14,f,52,,,,,,,,,,,
308,26,6,2009,Mcomeau,,,,,,CG,1,15,f,53,,,,,,,,,,,
309,26,6,2009,Mcomeau,,,,,,CG,1,15,m,72,,,,,,,,,,,
310,26,6,2009,Mcomeau,,,,,,CG,1,16,,,,,,,,,,,,,
311,26,6,2009,Mcomeau,,,,,,CG,1,17,m,33,,,,,,,,,,,
312,26,6,2009,Mcomeau,,,,,,CG,1,18,m,49,,,,,,,,,,,
313,26,6,2009,Mcomeau,,,,,,CG,1,18,m,45,,,,,,,,,,,
314,26,6,2009,Mcomeau,,,,,,CG,1,18,f,47,,,,,,,,,,,
315,26,6,2009,Mcomeau,,,,,,CG,1,19,,,,,,,,,,,,,
316,26,6,2009,Mcomeau,,,,,,CG,1,20,,,,,,,,,,,,,
317,26,6,2009,Rvienneau,,,,,,CG,2,1,f,52,,,,,,,,,,,
318,26,6,2009,Rvienneau,,,,,,CG,2,1,f,62,,,,,,,,,,,
319,26,6,2009,Rvienneau,,,,,,CG,2,1,m,30,,,,,,,,,,,
320,26,6,2009,Rvienneau,,,,,,CG,2,1,m,57,,,,,,,,,,,
321,26,6,2009,Rvienneau,,,,,,CG,2,2,m,55,,,,,,,,,,,
322,26,6,2009,Rvienneau,,,,,,CG,2,2,f,78,,,,,,,,,,,
323,26,6,2009,Rvienneau,,,,,,CG,2,3,m,59,,,,,,,,,,,
324,26,6,2009,Rvienneau,,,,,,CG,2,4,m,57,,,,,,,,,,,
325,26,6,2009,Rvienneau,,,,,,CG,2,4,f,58,,,,,,,,,,,
