Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
156,23,6,2015,Mcomeau,,,,,22,SH,2,16,m,42,,,,,,,,,,,
157,23,6,2015,Mcomeau,,,,,22,SH,2,17,i,13,,,,,,,,,,,
158,23,6,2015,Mcomeau,,,,,22,SH,2,17,m,33,,,,,,,,,,,
159,23,6,2015,Mcomeau,,,,,22,SH,2,17,f,33,,,,,,,,,,,
160,23,6,2015,Mcomeau,,,,,22,SH,2,18,i,14,,,,,,,,,,,
161,23,6,2015,Mcomeau,,,,,22,SH,2,18,m,75,,,,,,,,,,,
162,23,6,2015,Mcomeau,,,,,22,SH,2,18,f,59,,,,,,,,,,,
163,23,6,2015,Mcomeau,,,,,22,SH,2,19,i,13,,,,,,,,,,,
164,23,6,2015,Mcomeau,,,,,22,SH,2,19,m,34,,,,,,,,,,,
165,23,6,2015,Mcomeau,,,,,22,SH,2,19,i,11,,,,,,,,,,,
166,23,6,2015,Mcomeau,,,,,22,SH,2,19,i,12,,,,,,,,,,,
167,23,6,2015,Mcomeau,,,,,22,SH,2,19,i,13,,,,,,,,,,,
168,23,6,2015,Mcomeau,,,,,22,SH,2,19,i,12,,,,,,,,,,,
169,23,6,2015,Mcomeau,,,,,26,SH,3,1,m,31,,,,,,,,,,,
170,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,34,,,,,,,,,,,
171,23,6,2015,Mcomeau,,,,,26,SH,3,1,i,13,,,,,,,,,,,
172,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,31,,,,,,,,,,,
173,23,6,2015,Mcomeau,,,,,26,SH,3,1,i,13,,,,,,,,,,,
174,23,6,2015,Mcomeau,,,,,26,SH,3,1,i,12,,,,,,,,,,,
175,23,6,2015,Mcomeau,,,,,26,SH,3,1,i,11,,,,,,,,,,,
176,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,52,,,,,,,,,,,
177,23,6,2015,Mcomeau,,,,,26,SH,3,1,m,27,,,,,,,,,,,
178,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,31,,,,,,,,,,,
179,23,6,2015,Mcomeau,,,,,26,SH,3,1,m,28,,,,,,,,,,,
180,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,31,,,,,,,,,,,
181,23,6,2015,Mcomeau,,,,,26,SH,3,1,f,31,,,,,,,,,,,
182,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,34,,,,,,,,,,,
183,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,52,,,,,,,,,,,
184,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,12,,,,,,,,,,,
185,23,6,2015,Mcomeau,,,,,26,SH,3,2,f,22,,,,,,,,,,,
186,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,11,,,,,,,,,,,
187,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,13,,,,,,,,,,,
188,23,6,2015,Mcomeau,,,,,26,SH,3,2,f,27,,,,,,,,,,,
189,23,6,2015,Mcomeau,,,,,26,SH,3,2,f,44,,,,,,,,,,,
190,23,6,2015,Mcomeau,,,,,26,SH,3,2,f,28,,,,,,,,,,,
191,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,29,,,,,,,,,,,
192,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,30,,,,,,,,,,,
193,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,82,,,,,,,,,,,
194,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,28,,,,,,,,,,,
195,23,6,2015,Mcomeau,,,,,26,SH,3,2,f,30,,,,,,,,,,,
196,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,26,,,,,,,,,,,
197,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,12,,,,,,,,,,,
198,23,6,2015,Mcomeau,,,,,26,SH,3,2,m,22,,,,,,,,,,,
199,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,15,,,,,,,,,,,
200,23,6,2015,Mcomeau,,,,,26,SH,3,2,i,12,,,,,,,,,,,
201,23,6,2015,Mcomeau,,,,,26,SH,3,3,f,25,,,,,,,,,,,
202,23,6,2015,Mcomeau,,,,,26,SH,3,3,m,67,,,,,,,,,,,
203,23,6,2015,Mcomeau,,,,,26,SH,3,3,f,48,,,,,,,,,,,
204,23,6,2015,Mcomeau,,,,,26,SH,3,3,m,55,,,,,,,,,,,
205,23,6,2015,Mcomeau,,,,,26,SH,3,3,f,34,,,,,,,,,,,
206,23,6,2015,Mcomeau,,,,,26,SH,3,3,i,11,,,,,,,,,,,
207,23,6,2015,Mcomeau,,,,,26,SH,3,3,i,14,,,,,,,,,,,
208,23,6,2015,Mcomeau,,,,,26,SH,3,3,i,12,,,,,,,,,,,
209,23,6,2015,Mcomeau,,,,,26,SH,3,3,i,11,,,,,,,,,,,
210,23,6,2015,Mcomeau,,,,,26,SH,3,4,i,17,,,,,,,,,,,
211,23,6,2015,Mcomeau,,,,,26,SH,3,4,f,31,,,,,,,,,,,
212,23,6,2015,Mcomeau,,,,,26,SH,3,4,i,16,,,,,,,,,,,
213,23,6,2015,Mcomeau,,,,,26,SH,3,4,i,11,,,,,,,,,,,
214,23,6,2015,Mcomeau,,,,,26,SH,3,4,m,48,,,,,,,,,,,
215,23,6,2015,Mcomeau,,,,,26,SH,3,4,i,17,,,,,,,,,,,
216,23,6,2015,Mcomeau,,,,,26,SH,3,4,m,28,,,,,,,,,,,
217,23,6,2015,Mcomeau,,,,,26,SH,3,4,m,29,,,,,,,,,,,
218,23,6,2015,Mcomeau,,,,,26,SH,3,5,,na,,,,,,,,,,,
219,23,6,2015,Mcomeau,,,,,26,SH,3,6,i,16,,,,,,,,,,,
220,23,6,2015,Mcomeau,,,,,26,SH,3,6,i,17,,,,,,,,,,,
221,23,6,2015,Mcomeau,,,,,26,SH,3,6,m,25,,,,,,,,,,,
222,23,6,2015,Mcomeau,,,,,26,SH,3,6,f,33,,,,,,,,,,,
223,23,6,2015,Mcomeau,,,,,26,SH,3,6,f,22,,,,,,,,,,,
224,23,6,2015,Mcomeau,,,,,26,SH,3,6,m,52,,,,,,,,,,,
225,23,6,2015,Mcomeau,,,,,26,SH,3,6,i,15,,,,,,,,,,,
226,23,6,2015,Mcomeau,,,,,26,SH,3,6,i,11,,,,,,,,,,,
227,23,6,2015,Mcomeau,,,,,26,SH,3,6,m,28,,,,,,,,,,,
228,23,6,2015,Mcomeau,,,,,26,SH,3,6,f,36,,,,,,,,,,,
229,23,6,2015,Mcomeau,,,,,26,SH,3,6,i,13,,,,,,,,,,,
230,23,6,2015,Mcomeau,,,,,26,SH,3,7,i,11,,,,,,,,,,,
231,23,6,2015,Mcomeau,,,,,26,SH,3,7,i,16,,,,,,,,,,,
232,23,6,2015,Mcomeau,,,,,26,SH,3,7,f,22,,,,,,,,,,,
233,23,6,2015,Mcomeau,,,,,26,SH,3,8,m,40,,,,,,,,,,,
234,23,6,2015,Mcomeau,,,,,26,SH,3,8,f,28,,,,,,,,,,,
235,23,6,2015,Mcomeau,,,,,26,SH,3,8,m,52,,,,,,,,,,,
236,23,6,2015,Mcomeau,,,,,26,SH,3,8,f,44,,,,,,,,,,,
237,23,6,2015,Mcomeau,,,,,26,SH,3,8,i,21,,,,,,,,,,,
238,23,6,2015,Mcomeau,,,,,26,SH,3,8,m,75,,,,,,,,,,,
239,23,6,2015,Mcomeau,,,,,26,SH,3,8,f,35,,,,,,,,,,,
240,23,6,2015,Mcomeau,,,,,26,SH,3,8,f,71,,,,,,,,,,,
241,23,6,2015,Mcomeau,,,,,26,SH,3,9,,na,,,,,,,,,,,
242,23,6,2015,Mcomeau,,,,,26,SH,3,10,,na,,,,,,,,,,,
243,23,6,2015,Mcomeau,,,,,26,SH,3,11,,na,,,,,,,,,,,
244,23,6,2015,Mcomeau,,,,,26,SH,3,12,,na,,,,,,,,,,,
245,23,6,2015,Mcomeau,,,,,26,SH,3,13,,na,,,,,,,,,,,
246,23,6,2015,Mcomeau,,,,,26,SH,3,14,,na,,,,,,,,,,,
247,23,6,2015,Mcomeau,,,,,26,SH,3,15,,na,,,,,,,,,,,
248,23,6,2015,Mcomeau,,,,,26,SH,3,16,,na,,,,,,,,,,,
249,23,6,2015,Mcomeau,,,,,26,SH,3,17,,na,,,,,,,,,,,
250,23,6,2015,Mcomeau,,,,,26,SH,3,18,,na,,,,,,,,,,,
251,23,6,2015,Mcomeau,,,,,26,SH,3,19,,na,,,,,,,,,,,
252,23,6,2015,Mcomeau,,,,,26,SH,3,20,,na,,,,,,,,,,,
253,23,6,2015,Dgiard,,,,,26,SH,3,1,m,46,,,,,,,,,,,
254,23,6,2015,Dgiard,,,,,26,SH,3,1,f,71,,,,,,,,,,,
255,23,6,2015,Dgiard,,,,,26,SH,3,1,m,29,,,,,,,,,,,
256,23,6,2015,Dgiard,,,,,26,SH,3,1,f,30,,,,,,,,,,,
257,23,6,2015,Dgiard,,,,,26,SH,3,1,i,20,,,,,,,,,,,
258,23,6,2015,Dgiard,,,,,26,SH,3,1,m,31,,,,,,,,,,,
259,23,6,2015,Dgiard,,,,,26,SH,3,1,m,33,,,,,,,,,,,
260,23,6,2015,Dgiard,,,,,26,SH,3,1,m,18,,,,,,,,,,,
261,23,6,2015,Dgiard,,,,,26,SH,3,1,f,64,,,,,,,,,,,
262,23,6,2015,Dgiard,,,,,26,SH,3,1,i,12,,,,,,,,,,,
263,23,6,2015,Dgiard,,,,,26,SH,3,2,m,39,,,,,,,,,,,
264,23,6,2015,Dgiard,,,,,26,SH,3,2,i,18,,,,,,,,,,,
265,23,6,2015,Dgiard,,,,,26,SH,3,2,i,12,,,,,,,,,,,
266,23,6,2015,Dgiard,,,,,26,SH,3,2,m,32,,,,,,,,,,,
267,23,6,2015,Dgiard,,,,,26,SH,3,2,f,20,,,,,,,,,,,
268,23,6,2015,Dgiard,,,,,26,SH,3,2,m,45,,,,,,,,,,,
269,23,6,2015,Dgiard,,,,,26,SH,3,2,f,26,,,,,,,,,,,
270,23,6,2015,Dgiard,,,,,26,SH,3,2,i,13,,,,,,,,,,,
271,23,6,2015,Dgiard,,,,,26,SH,3,2,m,21,,,,,,,,,,,
272,23,6,2015,Dgiard,,,,,26,SH,3,2,m,36,,,,,,,,,,,
273,23,6,2015,Dgiard,,,,,26,SH,3,3,i,13,,,,,,,,,,,
274,23,6,2015,Dgiard,,,,,26,SH,3,3,f,26,,,,,,,,,,,
275,23,6,2015,Dgiard,,,,,26,SH,3,3,m,22,,,,,,,,,,,
276,23,6,2015,Dgiard,,,,,26,SH,3,3,f,25,,,,,,,,,,,
277,23,6,2015,Dgiard,,,,,26,SH,3,3,m,118,,,,,,,,,,,
278,23,6,2015,Dgiard,,,,,26,SH,3,3,m,28,,,,,,,,,,,
279,23,6,2015,Dgiard,,,,,26,SH,3,3,i,12,,,,,,,,,,,
280,23,6,2015,Dgiard,,,,,26,SH,3,3,m,122,,,,,,,,,,,
281,23,6,2015,Dgiard,,,,,26,SH,3,3,i,13,,,,,,,,,,,
282,23,6,2015,Dgiard,,,,,26,SH,3,3,i,12,,,,,,,,,,,
283,23,6,2015,Dgiard,,,,,26,SH,3,3,f,33,,,,,,,,,,,
284,23,6,2015,Dgiard,,,,,26,SH,3,3,i,16,,,,,,,,,,,
285,23,6,2015,Dgiard,,,,,26,SH,3,4,m,60,,,,,,,,,,,
286,23,6,2015,Dgiard,,,,,26,SH,3,4,f,26,,,,,,,,,,,
287,23,6,2015,Dgiard,,,,,26,SH,3,4,m,29,,,,,,,,,,,
288,23,6,2015,Dgiard,,,,,26,SH,3,4,f,29,,,,,,,,,,,
289,23,6,2015,Dgiard,,,,,26,SH,3,5,m,39,,,,,,,,,,,
290,23,6,2015,Dgiard,,,,,26,SH,3,5,i,18,,,,,,,,,,,
291,23,6,2015,Dgiard,,,,,26,SH,3,5,f,150,,,,,,,,,,,
292,23,6,2015,Dgiard,,,,,26,SH,3,6,,na ,,,,,,,,,,,
293,23,6,2015,Dgiard,,,,,26,SH,3,7,,na,,,,,,,,,,,
294,23,6,2015,Dgiard,,,,,26,SH,3,8,i,12,,,,,,,,,,,
295,23,6,2015,Dgiard,,,,,26,SH,3,8,m,31,,,,,,,,,,,
296,23,6,2015,Dgiard,,,,,26,SH,3,8,f,25,,,,,,,,,,,
297,23,6,2015,Dgiard,,,,,26,SH,3,8,m,49,,,,,,,,,,,
298,23,6,2015,Dgiard,,,,,26,SH,3,8,i,22,,,,,,,,,,,
299,23,6,2015,Dgiard,,,,,26,SH,3,9,,na,,,,,,,,,,,
300,23,6,2015,Dgiard,,,,,26,SH,3,10,,na,,,,,,,,,,,
301,23,6,2015,Dgiard,,,,,26,SH,3,11,,na,,,,,,,,,,,
302,23,6,2015,Dgiard,,,,,26,SH,3,12,,na,,,,,,,,,,,
303,23,6,2015,Dgiard,,,,,26,SH,3,13,,na,,,,,,,,,,,
304,23,6,2015,Dgiard,,,,,26,SH,3,14,,na,,,,,,,,,,,
305,23,6,2015,Dgiard,,,,,26,SH,3,15,,na,,,,,,,,,,,
306,23,6,2015,Dgiard,,,,,26,SH,3,16,,na,,,,,,,,,,,
307,23,6,2015,Dgiard,,,,,26,SH,3,17,,na,,,,,,,,,,,
308,23,6,2015,Dgiard,,,,,26,SH,3,18,,na,,,,,,,,,,,
309,23,6,2015,Dgiard,,,,,26,SH,3,19,,na,,,,,,,,,,,
310,23,6,2015,Dgiard,,,,,26,SH,3,20,,na,,,,,,,,,,,
311,24,6,2015,Mcomeau,,,,,20,SH,4,1,f,54,,,,,,,,,,,
312,24,6,2015,Mcomeau,,,,,20,SH,4,2,m,80,,,,,,,,,,,
313,24,6,2015,Mcomeau,,,,,20,SH,4,2,f,53,,,,,,,,,,,
314,24,6,2015,Mcomeau,,,,,20,SH,4,3,f,31,,,,,,,,,,,
315,24,6,2015,Mcomeau,,,,,20,SH,4,3,m,22,,,,,,,,,,,
