Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond
28,17,6,2013,Gpaulin,,,,,,SH,2,13,f,72,,,,,,,,,,,
29,17,6,2013,Gpaulin,,,,,,SH,2,16,f,64,,,,,,,,,,,
30,17,6,2013,Gpaulin,,,,,,SH,2,18,f,29,,,,,,,,,,,
31,17,6,2013,Dgiard,,,,,,SH,2,1,m,112,,,,,,,,,,,
32,17,6,2013,Dgiard,,,,,,SH,2,1,f,72,,,,,,,,,,,
33,17,6,2013,Dgiard,,,,,,SH,2,1,f,54,,,,,,,,,,,
34,17,6,2013,Dgiard,,,,,,SH,2,2,m,60,,,,,,,,,,,
35,17,6,2013,Dgiard,,,,,,SH,2,4,m,48,,,,,,,,,,,
36,17,6,2013,Dgiard,,,,,,SH,2,6,m,26,,,,,,,,,,,
37,17,6,2013,Dgiard,,,,,,SH,2,7,m,95,,,,,,,,,,,
38,17,6,2013,Dgiard,,,,,,SH,2,11,m,68,,,,,,,,,,,
39,17,6,2013,Dgiard,,,,,,SH,2,12,f,38,,,,,,,,,,,
40,17,6,2013,Dgiard,,,,,,SH,2,16,m,45,,,,,,,,,,,
41,17,6,2013,Dgiard,,,,,,SH,2,20,m,64,,,,,,,,,,,
42,17,6,2013,Dgiard,,,,,,SH,2,20,m,38,,,,,,,,,,,
43,17,6,2013,Bcomeau,,,,,,SH,3,2,f,30,,,,,,,,,,,
44,17,6,2013,Bcomeau,,,,,,SH,3,4,f,42,,,,,,,,,,,
45,17,6,2013,Bcomeau,,,,,,SH,3,4,f,34,,,,,,,,,,,
46,17,6,2013,Bcomeau,,,,,,SH,3,4,m,43,,,,,,,,,,,
47,17,6,2013,Bcomeau,,,,,,SH,3,5,,,,,,,,,,,,,
48,17,6,2013,Bcomeau,,,,,,SH,3,7,,,,,,,,,,,,,
49,17,6,2013,Bcomeau,,,,,,SH,3,8,m,90,,,,,,,,,,,
50,17,6,2013,Bcomeau,,,,,,SH,3,9,,,,,,,,,,,,,
51,17,6,2013,Bcomeau,,,,,,SH,3,10,m,60,,,,,,,,,,,
52,17,6,2013,Bcomeau,,,,,,SH,3,10,f,65,,,,,,,,,,,
53,17,6,2013,Bcomeau,,,,,,SH,3,10,m,42,,,,,,,,,,,
54,17,6,2013,Bcomeau,,,,,,SH,3,11,f,63,,,,,,,,,,,
55,17,6,2013,Bcomeau,,,,,,SH,3,12,f,35,,,,,,,,,,,
56,17,6,2013,Bcomeau,,,,,,SH,3,12,f,46,,,,,,,,,,,
57,17,6,2013,Bcomeau,,,,,,SH,3,13,,,,,,,,,,,,,
58,17,6,2013,Bcomeau,,,,,,SH,3,14,m,78,,,,,,,,,,,
59,17,6,2013,Bcomeau,,,,,,SH,3,17,m,51,,,,,,,,,,,
60,17,6,2013,Bcomeau,,,,,,SH,3,18,,,,,,,,,,,,,
61,17,6,2013,Bcomeau,,,,,,SH,3,19,m,35,,,,,,,,,,,
62,17,6,2013,Bcomeau,,,,,,SH,3,19,m,75,,,,,,,,,,,
63,17,6,2013,Bcomeau,,,,,,SH,3,19,m,66,,,,,,,,,,,
64,17,6,2013,Bcomeau,,,,,,SH,3,20,f,81,,,,,,,,,,,
65,17,6,2013,Bcomeau,,,,,,SH,3,20,f,36,,,,,,,,,,,
66,17,6,2013,Bcomeau,,,,,,SH,3,20,m,41,,,,,,,,,,,
67,17,6,2013,Mcomeau,,,,,,SH,3,1,f,133,,,,,,,,,,,
68,17,6,2013,Mcomeau,,,,,,SH,3,2,f,36,,,,,,,,,,,
69,17,6,2013,Mcomeau,,,,,,SH,3,3,,,,,,,,,,,,,
70,17,6,2013,Mcomeau,,,,,,SH,3,4,f,53,,,,,,,,,,,
71,17,6,2013,Mcomeau,,,,,,SH,3,4,f,31,,,,,,,,,,,
72,17,6,2013,Mcomeau,,,,,,SH,3,4,m,57,,,,,,,,,,,
73,17,6,2013,Mcomeau,,,,,,SH,3,4,f,65,,,,,,,,,,,
74,17,6,2013,Mcomeau,,,,,,SH,3,5,f,43,,,,,,,,,,,
75,17,6,2013,Mcomeau,,,,,,SH,3,5,m,58,,,,,,,,,,,
76,17,6,2013,Mcomeau,,,,,,SH,3,6,m,45,,,,,,,,,,,
77,17,6,2013,Mcomeau,,,,,,SH,3,6,f,66,,,,,,,,,,,
78,17,6,2013,Mcomeau,,,,,,SH,3,7,b3,72,,,,,,,,,,,
79,17,6,2013,Mcomeau,,,,,,SH,3,8,f,52,,,,,,,,,,,
80,17,6,2013,Mcomeau,,,,,,SH,3,9,f,65,,,,,,,,,,,
81,17,6,2013,Mcomeau,,,,,,SH,3,10,m,36,,,,,,,,,,,
82,17,6,2013,Mcomeau,,,,,,SH,3,11,,,,,,,,,,,,,
83,17,6,2013,Mcomeau,,,,,,SH,3,12,f,47,,,,,,,,,,,
84,17,6,2013,Mcomeau,,,,,,SH,3,12,m,25,,,,,,,,,,,
85,17,6,2013,Mcomeau,,,,,,SH,3,12,m,63,,,,,,,,,,,
86,17,6,2013,Mcomeau,,,,,,SH,3,13,m,79,,,,,,,,,,,
87,17,6,2013,Mcomeau,,,,,,SH,3,13,f,77,,,,,,,,,,,
88,17,6,2013,Mcomeau,,,,,,SH,3,14,,,,,,,,,,,,,
89,17,6,2013,Mcomeau,,,,,,SH,3,15,,,,,,,,,,,,,
90,17,6,2013,Mcomeau,,,,,,SH,3,16,b3,77,,,,,,,,,,,
91,17,6,2013,Mcomeau,,,,,,SH,3,17,f,66,,,,,,,,,,,
92,18,6,2013,Bcomeau,,,,,,SH,4,3,,,,,,,,,,,,,
93,18,6,2013,Bcomeau,,,,,,SH,4,9,f,43,,,,,,,,,,,
94,18,6,2013,Bcomeau,,,,,,SH,4,12,,,,,,,,,,,,,
95,18,6,2013,Bcomeau,,,,,,SH,4,14,m,51,,,,,,,,,,,
96,18,6,2013,Bcomeau,,,,,,SH,4,14,f,31,,,,,,,,,,,
97,18,6,2013,Bcomeau,,,,,,SH,4,16,f,71,,,,,,,,,,,
98,18,6,2013,Mcomeau,,,,,,SH,4,5,f,38,,,,,,,,,,,
99,18,6,2013,Mcomeau,,,,,,SH,4,5,f,44,,,,,,,,,,,
100,18,6,2013,Mcomeau,,,,,,SH,4,7,,,,,,,,,,,,,
101,18,6,2013,Mcomeau,,,,,,SH,4,9,m,101,,,,,,,,,,,
102,18,6,2013,Mcomeau,,,,,,SH,4,18,m,20,,,,,,,,,,,
103,18,6,2013,Mcomeau,,,,,,SH,4,18,m,35,,,,,,,,,,,
104,18,6,2013,Mcomeau,,,,,,SH,4,18,f,42,,,,,,,,,,,
105,18,6,2013,Mcomeau,,,,,,SH,4,18,m,40,,,,,,,,,,,
106,18,6,2013,Mcomeau,,,,,,SH,4,18,i,15,,,,,,,,,,,
107,18,6,2013,Mcomeau,,,,,,SH,4,19,m,26,,,,,,,,,,,
108,18,6,2013,Mcomeau,,,,,,SH,4,20,,,,,,,,,,,,,
109,18,6,2013,Rdoucette,,,,,,SH,5,2,m,37,,,,,,,,,,,
110,18,6,2013,Rdoucette,,,,,,SH,5,4,m,130,,,,,,,,,,,
111,18,6,2013,Rdoucette,,,,,,SH,5,5,,,,,,,,,,,,,
112,18,6,2013,Rdoucette,,,,,,SH,5,6,f,59,,,,,,,,,,,
113,18,6,2013,Rdoucette,,,,,,SH,5,9,i,85,,,,,,,,,,,
114,18,6,2013,Rdoucette,,,,,,SH,5,9,f,44,,,,,,,,,,,
115,18,6,2013,Rdoucette,,,,,,SH,5,13,f,51,,,,,,,,,,,
116,18,6,2013,Rdoucette,,,,,,SH,5,16,f,45,,,,,,,,,,,
117,18,6,2013,Rdoucette,,,,,,SH,5,18,f,46,,,,,,,,,,,
118,18,6,2013,Dgiard,,,,,,SH,5,2,f,78,,,,,,,,,,,
119,18,6,2013,Dgiard,,,,,,SH,5,5,m,110,,,,,,,,,,,
120,18,6,2013,Dgiard,,,,,,SH,5,6,f,61,,,,,,,,,,,
121,18,6,2013,Dgiard,,,,,,SH,5,7,f,46,,,,,,,,,,,
122,18,6,2013,Dgiard,,,,,,SH,5,9,f,50,,,,,,,,,,,
123,18,6,2013,Dgiard,,,,,,SH,5,11,f,68,,,,,,,,,,,
124,18,6,2013,Dgiard,,,,,,SH,5,17,f,66,,,,,,,,,,,
125,18,6,2013,Mcomeau,,,,,,SH,6,1,f,70,,,,,,,,,,,
126,18,6,2013,Mcomeau,,,,,,SH,6,2,m,85,,,,,,,,,,,
127,18,6,2013,Mcomeau,,,,,,SH,6,3,,,,,,,,,,,,,
128,18,6,2013,Mcomeau,,,,,,SH,6,4,,,,,,,,,,,,,
129,18,6,2013,Mcomeau,,,,,,SH,6,5,m,41,,,,,,,,,,,
130,18,6,2013,Mcomeau,,,,,,SH,6,5,f,80,,,,,,,,,,,
131,18,6,2013,Mcomeau,,,,,,SH,6,6,f,42,,,,,,,,,,,
132,18,6,2013,Mcomeau,,,,,,SH,6,7,f,62,,,,,,,,,,,
133,18,6,2013,Mcomeau,,,,,,SH,6,7,m,39,,,,,,,,,,,
134,18,6,2013,Mcomeau,,,,,,SH,6,8,m,69,,,,,,,,,,,
135,18,6,2013,Mcomeau,,,,,,SH,6,8,m,81,,,,,,,,,,,
136,18,6,2013,Mcomeau,,,,,,SH,6,9,m,55,,,,,,,,,,,
137,18,6,2013,Mcomeau,,,,,,SH,6,10,,,,,,,,,,,,,
138,18,6,2013,Mcomeau,,,,,,SH,6,11,m,101,,,,,,,,,,,
139,18,6,2013,Mcomeau,,,,,,SH,6,11,f,61,,,,,,,,,,,
140,18,6,2013,Mcomeau,,,,,,SH,6,11,f,36,,,,,,,,,,,
141,18,6,2013,Mcomeau,,,,,,SH,6,12,m,111,,,,,,,,,,,
142,18,6,2013,Mcomeau,,,,,,SH,6,12,f,53,,,,,,,,,,,
143,18,6,2013,Mcomeau,,,,,,SH,6,13,m,54,,,,,,,,,,,
144,18,6,2013,Mcomeau,,,,,,SH,6,13,m,61,,,,,,,,,,,
145,18,6,2013,Mcomeau,,,,,,SH,6,14,,,,,,,,,,,,,
146,18,6,2013,Mcomeau,,,,,,SH,6,15,,,,,,,,,,,,,
147,18,6,2013,Mcomeau,,,,,,SH,6,16,m,45,,,,,,,,,,,
148,18,6,2013,Mcomeau,,,,,,SH,6,16,m,70,,,,,,,,,,,
149,18,6,2013,Mcomeau,,,,,,SH,6,17,f,40,,,,,,,,,,,
150,18,6,2013,Mcomeau,,,,,,SH,6,20,f,61,,,,,,,,,,,
151,18,6,2013,Mcomeau,,,,,,SH,6,20,m,63,,,,,,,,,,,
152,18,6,2013,Bcomeau,,,,,,SH,6,1,,,,,,,,,,,,,
153,18,6,2013,Bcomeau,,,,,,SH,6,2,m,30,,,,,,,,,,,
154,18,6,2013,Bcomeau,,,,,,SH,6,3,f,54,,,,,,,,,,,
155,18,6,2013,Bcomeau,,,,,,SH,6,3,m,109,,,,,,,,,,,
156,18,6,2013,Bcomeau,,,,,,SH,6,4,m,50,,,,,,,,,,,
157,18,6,2013,Bcomeau,,,,,,SH,6,5,i,16,,,,,,,,,,,
158,18,6,2013,Bcomeau,,,,,,SH,6,5,f,28,,,,,,,,,,,
159,18,6,2013,Bcomeau,,,,,,SH,6,5,i,19,,,,,,,,,,,
160,18,6,2013,Bcomeau,,,,,,SH,6,6,f,56,,,,,,,,,,,
161,18,6,2013,Bcomeau,,,,,,SH,6,7,m,44,,,,,,,,,,,
162,18,6,2013,Bcomeau,,,,,,SH,6,8,,,,,,,,,,,,,
163,18,6,2013,Bcomeau,,,,,,SH,6,9,,,,,,,,,,,,,
164,18,6,2013,Bcomeau,,,,,,SH,6,10,m,34,,,,,,,,,,,
165,18,6,2013,Bcomeau,,,,,,SH,6,10,f,55,,,,,,,,,,,
166,18,6,2013,Bcomeau,,,,,,SH,6,11,m,88,,,,,,,,,,,
167,18,6,2013,Bcomeau,,,,,,SH,6,11,f,62,,,,,,,,,,,
168,18,6,2013,Bcomeau,,,,,,SH,6,12,m,58,,,,,,,,,,,
169,18,6,2013,Bcomeau,,,,,,SH,6,13,f,64,,,,,,,,,,,
170,18,6,2013,Bcomeau,,,,,,SH,6,14,,,,,,,,,,,,,
171,18,6,2013,Bcomeau,,,,,,SH,6,15,m,75,,,,,,,,,,,
172,18,6,2013,Bcomeau,,,,,,SH,6,16,,,,,,,,,,,,,
173,18,6,2013,Bcomeau,,,,,,SH,6,17,f,40,,,,,,,,,,,
174,18,6,2013,Bcomeau,,,,,,SH,6,18,,,,,,,,,,,,,
175,18,6,2013,Bcomeau,,,,,,SH,6,19,,,,,,,,,,,,,
176,18,6,2013,Bcomeau,,,,,,SH,6,20,,,,,,,,,,,,,
177,18,6,2013,Gpaulin,,,,,,SH,7,3,f,65,,,,,,,,,,,
178,18,6,2013,Gpaulin,,,,,,SH,7,4,f,22,,,,,,,,,,,
179,18,6,2013,Gpaulin,,,,,,SH,7,4,f,68,,,,,,,,,,,
180,18,6,2013,Gpaulin,,,,,,SH,7,5,i,19,,,,,,,,,,,
181,18,6,2013,Gpaulin,,,,,,SH,7,7,f,42,,,,,,,,,,,
182,18,6,2013,Gpaulin,,,,,,SH,7,8,f,67,,,,,,,,,,,
183,18,6,2013,Gpaulin,,,,,,SH,7,10,m,60,,,,,,,,,,,
184,18,6,2013,Gpaulin,,,,,,SH,7,11,m,22,,,,,,,,,,,
185,18,6,2013,Gpaulin,,,,,,SH,7,13,,,,,,,,,,,,,
186,18,6,2013,Gpaulin,,,,,,SH,7,15,m,65,,,,,,,,,,,
187,18,6,2013,Gpaulin,,,,,,SH,7,16,,,,,,,,,,,,,
188,18,6,2013,Gpaulin,,,,,,SH,7,18,m,33,,,,,,,,,,,
189,18,6,2013,Gpaulin,,,,,,SH,7,19,m,54,,,,,,,,,,,
190,18,6,2013,Gpaulin,,,,,,SH,7,19,f,48,,,,,,,,,,,
191,18,6,2013,Gpaulin,,,,,,SH,7,20,f,74,,,,,,,,,,,
192,18,6,2013,Dgiard,,,,,,SH,7,2,f,40,,,,,,,,,,,
193,18,6,2013,Dgiard,,,,,,SH,7,3,m,54,,,,,,,,,,,
194,18,6,2013,Dgiard,,,,,,SH,7,4,,,,,,,,,,,,,
195,18,6,2013,Dgiard,,,,,,SH,7,5,m,34,,,,,,,,,,,
196,18,6,2013,Dgiard,,,,,,SH,7,7,i,19,,,,,,,,,,,
197,18,6,2013,Dgiard,,,,,,SH,7,8,m,22,,,,,,,,,,,
198,18,6,2013,Dgiard,,,,,,SH,7,8,m,72,,,,,,,,,,,
199,18,6,2013,Dgiard,,,,,,SH,7,12,f,75,,,,,,,,,,,
200,18,6,2013,Dgiard,,,,,,SH,7,12,m,31,,,,,,,,,,,
201,18,6,2013,Dgiard,,,,,,SH,7,12,f,61,,,,,,,,,,,
202,18,6,2013,Dgiard,,,,,,SH,7,14,m,60,,,,,,,,,,,
203,18,6,2013,Dgiard,,,,,,SH,7,15,m,70,,,,,,,,,,,
204,18,6,2013,Dgiard,,,,,,SH,7,16,f,74,,,,,,,,,,,
205,18,6,2013,Rdoucette,,,,,,SH,8,4,f,76,,,,,,,,,,,
206,18,6,2013,Rdoucette,,,,,,SH,8,5,m,49,,,,,,,,,,,
207,18,6,2013,Rdoucette,,,,,,SH,8,12,f,87,,,,,,,,,,,
208,18,6,2013,Rdoucette,,,,,,SH,8,12,m,48,,,,,,,,,,,
209,18,6,2013,Rdoucette,,,,,,SH,8,17,f,58,,,,,,,,,,,
210,18,6,2013,Rdoucette,,,,,,SH,8,19,,,,,,,,,,,,,
211,18,6,2013,Rdoucette,,,,,,SH,8,20,,,,,,,,,,,,,
212,18,6,2013,Mcomeau,,,,,,SH,8,1,f,77,,,,,,,,,,,
213,18,6,2013,Mcomeau,,,,,,SH,8,1,f,56,,,,,,,,,,,
214,18,6,2013,Mcomeau,,,,,,SH,8,2,m,140,,,,,,,,,,,
215,18,6,2013,Mcomeau,,,,,,SH,8,5,f,58,,,,,,,,,,,
216,18,6,2013,Mcomeau,,,,,,SH,8,6,,,,,,,,,,,,,
217,18,6,2013,Mcomeau,,,,,,SH,8,7,,,,,,,,,,,,,
218,18,6,2013,Mcomeau,,,,,,SH,8,15,,,,,,,,,,,,,
219,18,6,2013,Mcomeau,,,,,,SH,8,16,m,93,,,,,,,,,,,
220,18,6,2013,Mcomeau,,,,,,SH,8,17,,,,,,,,,,,,,
221,18,6,2013,Mcomeau,,,,,,SH,8,18,f,37,,,,,,,,,,,
222,18,6,2013,Mcomeau,,,,,,SH,8,18,m,78,,,,,,,,,,,
223,18,6,2013,Mcomeau,,,,,,SH,8,19,m,62,,,,,,,,,,,
224,18,6,2013,Mcomeau,,,,,,SH,8,20,f,67,,,,,,,,,,,
225,18,6,2013,Mcomeau,,,,,,SH,8,20,m,72,,,,,,,,,,,
226,19,6,2013,Mcomeau,,,,,,SH,9,1,f,59,,,,,,,,,,,
227,19,6,2013,Mcomeau,,,,,,SH,9,2,m,44,,,,,,,,,,,
228,19,6,2013,Mcomeau,,,,,,SH,9,2,f,57,,,,,,,,,,,
229,19,6,2013,Mcomeau,,,,,,SH,9,3,m,50,,,,,,,,,,,
230,19,6,2013,Mcomeau,,,,,,SH,9,4,m,68,,,,,,,,,,,
231,19,6,2013,Mcomeau,,,,,,SH,9,5,f,95,,,,,,,,,,,
232,19,6,2013,Mcomeau,,,,,,SH,9,5,m,95,,,,,,,,,,,
233,19,6,2013,Mcomeau,,,,,,SH,9,6,,,,,,,,,,,,,
234,19,6,2013,Mcomeau,,,,,,SH,9,7,f,53,,,,,,,,,,,
235,19,6,2013,Mcomeau,,,,,,SH,9,8,,,,,,,,,,,,,
236,19,6,2013,Mcomeau,,,,,,SH,9,9,m,54,,,,,,,,,,,
237,19,6,2013,Mcomeau,,,,,,SH,9,9,m,63,,,,,,,,,,,
238,19,6,2013,Mcomeau,,,,,,SH,9,9,f,51,,,,,,,,,,,
239,19,6,2013,Mcomeau,,,,,,SH,9,10,f,66,,,,,,,,,,,
240,19,6,2013,Mcomeau,,,,,,SH,9,10,f,49,,,,,,,,,,,
241,19,6,2013,Mcomeau,,,,,,SH,9,11,m,62,,,,,,,,,,,
242,19,6,2013,Mcomeau,,,,,,SH,9,15,,,,,,,,,,,,,
243,19,6,2013,Mcomeau,,,,,,SH,9,19,m,54,,,,,,,,,,,
244,19,6,2013,Bcomeau,,,,,,SH,9,1,,,,,,,,,,,,,
245,19,6,2013,Bcomeau,,,,,,SH,9,2,m,64,,,,,,,,,,,
246,19,6,2013,Bcomeau,,,,,,SH,9,3,i,16,,,,,,,,,,,
247,19,6,2013,Bcomeau,,,,,,SH,9,3,f,65,,,,,,,,,,,
248,19,6,2013,Bcomeau,,,,,,SH,9,4,f,71,,,,,,,,,,,
249,19,6,2013,Bcomeau,,,,,,SH,9,5,,,,,,,,,,,,,
250,19,6,2013,Bcomeau,,,,,,SH,9,6,f,46,,,,,,,,,,,
251,19,6,2013,Bcomeau,,,,,,SH,9,7,f,72,,,,,,,,,,,
252,19,6,2013,Bcomeau,,,,,,SH,9,7,m,87,,,,,,,,,,,
253,19,6,2013,Bcomeau,,,,,,SH,9,7,f,76,,,,,,,,,,,
254,19,6,2013,Bcomeau,,,,,,SH,9,8,,,,,,,,,,,,,
255,19,6,2013,Bcomeau,,,,,,SH,9,9,,,,,,,,,,,,,
256,19,6,2013,Bcomeau,,,,,,SH,9,10,,,,,,,,,,,,,
257,19,6,2013,Bcomeau,,,,,,SH,9,11,f,85,,,,,,,,,,,
258,19,6,2013,Bcomeau,,,,,,SH,9,11,m,40,,,,,,,,,,,
259,19,6,2013,Bcomeau,,,,,,SH,9,13,m,76,,,,,,,,,,,
260,19,6,2013,Bcomeau,,,,,,SH,9,14,f,60,,,,,,,,,,,
261,19,6,2013,Bcomeau,,,,,,SH,9,15,m,59,,,,,,,,,,,
262,19,6,2013,Rdoucette,,,,,,SH,10,3,,,,,,,,,,,,,
263,19,6,2013,Rdoucette,,,,,,SH,10,4,,,,,,,,,,,,,
264,19,6,2013,Rdoucette,,,,,,SH,10,5,,,,,,,,,,,,,
265,19,6,2013,Rdoucette,,,,,,SH,10,8,,,,,,,,,,,,,
266,19,6,2013,Rdoucette,,,,,,SH,10,9,,,,,,,,,,,,,
267,19,6,2013,Rdoucette,,,,,,SH,10,10,m,60,,,,,,,,,,,
268,19,6,2013,Rdoucette,,,,,,SH,10,11,,,,,,,,,,,,,
269,19,6,2013,Rdoucette,,,,,,SH,10,12,,,,,,,,,,,,,
270,19,6,2013,Rdoucette,,,,,,SH,10,13,f,86,,,,,,,,,,,
271,19,6,2013,Rdoucette,,,,,,SH,10,13,f,51,,,,,,,,,,,
272,19,6,2013,Rdoucette,,,,,,SH,10,14,,,,,,,,,,,,,
273,19,6,2013,Rdoucette,,,,,,SH,10,15,,,,,,,,,,,,,
274,19,6,2013,Rdoucette,,,,,,SH,10,16,,,,,,,,,,,,,
275,19,6,2013,Rdoucette,,,,,,SH,10,17,m,60,,,,,,,,,,,
276,19,6,2013,Rdoucette,,,,,,SH,10,18,m,62,,,,,,,,,,,
277,19,6,2013,Rdoucette,,,,,,SH,10,19,,,,,,,,,,,,,
278,19,6,2013,Rdoucette,,,,,,SH,10,20,,,,,,,,,,,,,
279,19,6,2013,Dgiard,,,,,,SH,10,2,m,60,,,,,,,,,,,
280,19,6,2013,Dgiard,,,,,,SH,10,4,f,66,,,,,,,,,,,
281,19,6,2013,Dgiard,,,,,,SH,10,4,f,78,,,,,,,,,,,
282,19,6,2013,Dgiard,,,,,,SH,10,9,m,63,,,,,,,,,,,
283,19,6,2013,Dgiard,,,,,,SH,10,9,m,59,,,,,,,,,,,
284,19,6,2013,Dgiard,,,,,,SH,10,10,m,49,,,,,,,,,,,
285,19,6,2013,Dgiard,,,,,,SH,10,13,f,88,,,,,,,,,,,
286,19,6,2013,Dgiard,,,,,,SH,10,16,i,120,,,,,,,,,,,
287,19,6,2013,Dgiard,,,,,,SH,12,4,i,18,,,,,,,,,,,
288,19,6,2013,Dgiard,,,,,,SH,12,7,,,,,,,,,,,,,
289,19,6,2013,Dgiard,,,,,,SH,12,8,m,76,,,,,,,,,,,
290,19,6,2013,Dgiard,,,,,,SH,12,9,i,140,,,,,,,,,,,
291,19,6,2013,Dgiard,,,,,,SH,12,14,m,76,,,,,,,,,,,
292,19,6,2013,Rdoucette,,,,,,SH,12,6,m,91,,,,,,,,,,,
293,19,6,2013,Rdoucette,,,,,,SH,12,8,,,,,,,,,,,,,
294,19,6,2013,Rdoucette,,,,,,SH,12,9,,,,,,,,,,,,,
295,19,6,2013,Rdoucette,,,,,,SH,12,10,f,97,,,,,,,,,,,
296,19,6,2013,Rdoucette,,,,,,SH,12,11,i,100,,,,,,,,,,,
297,19,6,2013,Rdoucette,,,,,,SH,12,17,,,,,,,,,,,,,
298,19,6,2013,Rdoucette,,,,,,SH,12,18,,,,,,,,,,,,,
299,19,6,2013,Rdoucette,,,,,,SH,12,19,,,,,,,,,,,,,
300,19,6,2013,Rdoucette,,,,,,SH,12,20,,,,,,,,,,,,,
301,19,6,2013,Mcomeau,,,,,,SH,13,2,i,19,,,,,,,,,,,
302,19,6,2013,Mcomeau,,,,,,SH,13,5,f,58,,,,,,,,,,,
303,19,6,2013,Mcomeau,,,,,,SH,13,5,f,50,,,,,,,,,,,
304,19,6,2013,Mcomeau,,,,,,SH,13,6,f,74,,,,,,,,,,,
305,19,6,2013,Mcomeau,,,,,,SH,13,10,m,48,,,,,,,,,,,
306,19,6,2013,Mcomeau,,,,,,SH,13,10,m,57,,,,,,,,,,,
307,19,6,2013,Mcomeau,,,,,,SH,13,11,,,,,,,,,,,,,
308,19,6,2013,Mcomeau,,,,,,SH,13,12,f,58,,,,,,,,,,,
309,19,6,2013,Mcomeau,,,,,,SH,13,14,,,,,,,,,,,,,
310,19,6,2013,Bcomeau,,,,,,SH,13,2,f,73,,,,,,,,,,,
311,19,6,2013,Bcomeau,,,,,,SH,13,6,m,110,,,,,,,,,,,
312,19,6,2013,Bcomeau,,,,,,SH,13,19,f,75,,,,,,,,,,,
313,20,6,2013,Bcomeau,,,,,,CG,1,1,i,18,,,,,,,,,,,
314,20,6,2013,Bcomeau,,,,,,CG,1,1,f,35,,,,,,,,,,,
315,20,6,2013,Bcomeau,,,,,,CG,1,2,m,49,,,,,,,,,,,
316,20,6,2013,Bcomeau,,,,,,CG,1,2,m,44,,,,,,,,,,,
317,20,6,2013,Bcomeau,,,,,,CG,1,2,m,76,,,,,,,,,,,
318,20,6,2013,Bcomeau,,,,,,CG,1,2,m,60,,,,,,,,,,,
319,20,6,2013,Bcomeau,,,,,,CG,1,3,f,37,,,,,,,,,,,
320,20,6,2013,Bcomeau,,,,,,CG,1,3,f,56,,,,,,,,,,,
321,20,6,2013,Bcomeau,,,,,,CG,1,4,f,72,,,,,,,,,,,
322,20,6,2013,Bcomeau,,,,,,CG,1,4,f,64,,,,,,,,,,,
323,20,6,2013,Bcomeau,,,,,,CG,1,4,f,46,,,,,,,,,,,
324,20,6,2013,Bcomeau,,,,,,CG,1,4,m,43,,,,,,,,,,,
